"CD_A,C,2","PER,C,4","EST_DIS,C,3","UPM_DIS,C,6","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","PAR,N,1,0","SEX,N,1,0","EDA,N,3,0","NAC_DIA,N,2,0","NAC_MES,N,2,0","NAC_ANIO,N,4,0","NIV,N,2,0","GRA,N,1,0","A_ESC,N,1,0","ELEGIDO,N,1,0","REELE,N,2,0","R_DEF,C,2","FACTOR,N,6,0","FAC18,N,6,0"
02,1015,005,00263,14,40294,5,1,03,3,2,23,27,6,1992,3,3,0,0,0,01,11158,0
02,1015,005,00263,14,40294,5,1,04,3,1,21,1,8,1994,7,3,3,0,0,01,11158,0
02,1015,005,00263,14,40294,5,1,05,3,2,19,6,10,1995,7,2,3,0,0,01,11158,0
02,1015,005,00263,14,40294,5,1,06,4,1,4,20,12,2010,0,0,0,0,0,01,11158,0
02,1015,004,00264,14,40320,4,1,01,1,2,66,1,10,1949,2,3,0,1,0,01,11218,22436
02,1015,004,00264,14,40320,3,1,05,3,2,10,29,9,2005,2,4,0,0,0,01,11218,0
02,1015,004,00264,14,40320,3,1,04,3,2,12,29,9,2003,2,6,0,0,0,01,11218,0
02,1015,004,00264,14,40320,3,1,03,3,1,13,29,9,2002,3,2,0,0,0,01,11218,0
02,1015,004,00264,14,40320,3,1,02,2,2,31,29,9,1984,3,3,0,0,0,01,11218,0
02,1015,004,00264,14,40320,3,1,01,1,1,50,29,9,1965,4,3,0,1,0,01,11218,22436
02,1015,004,00264,14,40320,2,1,03,3,1,2,29,9,2013,0,0,0,0,0,01,11218,0
02,1015,004,00264,14,40320,2,1,02,2,2,23,29,9,1992,7,4,3,1,0,01,11218,22436
02,1015,004,00264,14,40320,2,1,01,1,1,24,29,9,1991,7,3,3,0,0,01,11218,0
02,1015,004,00264,14,40320,1,1,04,3,1,2,29,9,2013,0,0,0,0,0,01,11218,0
02,1015,004,00264,14,40320,1,1,03,3,1,9,29,9,2006,2,3,0,0,0,01,11218,0
02,1015,004,00264,14,40320,1,1,02,2,2,35,29,9,1980,2,6,0,1,0,01,11218,22436
02,1015,004,00264,14,40320,1,1,01,1,1,36,29,9,1979,2,3,0,0,0,01,11218,0
02,1015,004,00264,14,40320,4,1,02,4,1,45,15,4,1970,2,6,0,0,0,01,11218,0
02,1015,004,00264,14,40320,5,1,01,1,2,54,1,9,1961,2,6,0,0,0,01,11218,0
02,1015,004,00264,14,40320,5,1,06,4,2,6,4,9,2009,1,3,0,0,0,01,11218,0
02,1015,004,00264,14,40320,5,1,05,4,1,17,22,7,1998,4,2,0,0,0,01,11218,0
02,1015,004,00264,14,40320,5,1,04,3,1,28,5,5,1987,3,3,0,1,0,01,11218,44872
02,1015,004,00264,14,40320,5,1,03,3,2,25,31,8,1990,3,3,0,0,0,01,11218,0
02,1015,004,00264,14,40320,5,1,02,3,1,38,25,3,1977,2,6,0,0,0,01,11218,0
02,1015,004,00265,14,40333,2,1,02,2,2,52,21,9,1963,6,3,1,1,0,01,10824,21648
02,1015,004,00265,14,40333,2,1,03,3,1,11,21,9,2004,2,5,0,0,0,01,10824,0
02,1015,004,00265,14,40333,3,1,01,1,1,51,21,9,1964,3,3,0,1,0,01,10824,10824
02,1015,004,00265,14,40333,4,1,01,1,1,58,21,9,1957,2,6,0,1,0,01,10824,21648
02,1015,004,00265,14,40333,2,1,01,1,1,51,21,9,1964,4,3,0,0,0,01,10824,0
02,1015,004,00265,14,40333,5,1,01,1,1,32,21,9,1983,3,3,0,0,0,01,10824,0
02,1015,004,00265,14,40333,5,1,02,2,2,30,21,9,1985,2,6,0,1,0,01,10824,21648
02,1015,004,00265,14,40333,5,1,03,3,2,5,21,9,2010,1,2,0,0,0,01,10824,0
02,1015,004,00265,14,40333,4,1,02,2,2,54,21,9,1961,4,2,0,0,0,01,10824,0
02,1015,006,00266,14,40361,2,1,02,2,2,64,12,5,1951,7,4,3,0,1,01,15928,0
02,1015,006,00266,14,40361,2,1,01,1,1,73,10,9,1942,9,2,4,1,0,01,15928,47784
02,1015,006,00266,14,40361,2,1,03,3,2,39,17,2,1976,7,4,3,0,0,01,15928,0
02,1015,006,00266,14,40361,1,1,01,1,2,66,4,11,1948,4,3,0,1,0,01,15928,31856
02,1015,006,00266,14,40361,1,1,02,3,2,36,8,11,1978,9,2,4,0,0,01,15928,0
02,1015,006,00266,14,40361,1,1,03,4,2,15,22,5,2000,3,2,0,0,0,01,15928,0
02,1015,006,00266,14,40361,4,1,01,1,1,61,17,9,1954,7,5,3,0,0,01,15928,0
02,1015,006,00266,14,40361,5,1,01,1,1,50,24,9,1965,8,4,4,0,0,01,15928,0
02,1015,006,00266,14,40361,5,1,02,2,2,58,16,5,1957,4,3,0,1,0,01,15928,63712
02,1015,006,00266,14,40361,5,1,03,3,1,24,27,12,1990,7,6,3,0,0,01,15928,0
02,1015,006,00266,14,40361,4,1,02,4,2,56,13,9,1959,4,3,0,1,0,01,15928,31856
02,1015,006,00266,14,40361,5,1,04,3,2,20,27,10,1994,7,3,3,0,0,01,15928,0
02,1015,005,00267,14,40455,1,1,01,1,1,48,7,10,1967,4,3,0,1,0,01,12117,36351
02,1015,005,00267,14,40455,4,1,02,2,2,80,20,8,1935,2,6,0,0,0,01,12117,0
02,1015,005,00267,14,40455,1,1,03,3,1,19,7,10,1996,3,3,0,0,0,01,12117,0
02,1015,005,00267,14,40455,1,1,04,3,2,17,7,10,1998,4,1,0,0,0,01,12117,0
02,1015,005,00267,14,40455,1,1,05,3,1,14,7,10,2001,3,2,0,0,0,01,12117,0
02,1015,005,00267,14,40455,5,1,01,1,1,48,17,10,1966,2,6,0,0,1,01,12117,0
02,1015,005,00267,14,40455,5,1,02,2,2,45,25,12,1969,7,3,3,1,0,01,12117,48468
02,1015,005,00267,14,40455,5,1,03,3,1,27,29,1,1988,4,3,0,0,0,01,12117,0
02,1015,005,00267,14,40455,5,1,04,3,1,21,7,8,1994,4,3,0,0,0,01,12117,0
02,1015,005,00267,14,40455,2,1,01,1,2,58,28,12,1956,2,6,0,0,0,01,12117,0
02,1015,005,00267,14,40455,2,1,02,3,2,41,4,4,1974,3,3,0,1,0,01,12117,24234
02,1015,005,00267,14,40455,2,1,03,4,2,14,22,10,2000,3,2,0,0,0,01,12117,0
02,1015,005,00267,14,40455,3,1,01,1,1,23,15,7,1992,2,6,0,1,0,01,12117,12117
02,1015,005,00267,14,40455,4,1,01,1,1,87,30,9,1928,4,2,0,1,0,01,12117,24234
02,1015,005,00267,14,40455,1,1,02,2,2,41,7,10,1974,3,3,0,0,0,01,12117,0
02,1015,005,00268,14,40501,2,1,01,1,2,78,25,7,1937,0,0,0,0,0,01,11634,0
02,1015,005,00268,14,40501,4,1,04,3,2,7,6,10,2007,2,3,0,0,0,01,11634,0
02,1015,005,00268,14,40501,2,1,03,4,1,22,15,4,1993,7,4,3,0,0,01,11634,0
02,1015,005,00268,14,40501,1,1,01,1,1,43,10,11,1971,7,3,3,0,0,01,11634,0
02,1015,005,00268,14,40501,1,1,05,3,1,11,26,7,2004,2,5,0,0,0,01,11634,0
02,1015,005,00268,14,40501,1,1,04,3,1,15,23,4,2000,3,1,0,0,0,01,11634,0
02,1015,005,00268,14,40501,1,1,03,3,1,17,10,3,1998,3,3,0,0,0,01,11634,0
02,1015,005,00268,14,40501,5,1,01,1,1,70,12,5,1945,3,3,0,0,0,01,11634,0
02,1015,005,00268,14,40501,1,1,02,2,2,36,5,2,1979,3,3,0,1,0,01,11634,23268
02,1015,005,00268,14,40501,3,1,04,4,2,93,19,8,1922,0,0,0,0,1,01,11634,0
02,1015,005,00268,14,40501,3,1,03,3,2,27,5,12,1987,6,3,3,1,0,01,11634,46536
02,1015,005,00268,14,40501,3,1,02,2,2,61,25,3,1954,3,3,0,0,0,01,11634,0
02,1015,005,00268,14,40501,3,1,01,1,1,57,5,3,1958,2,6,0,0,0,01,11634,0
02,1015,005,00268,14,40501,2,1,04,4,2,12,11,2,2003,3,1,0,0,0,01,11634,0
02,1015,005,00268,14,40501,5,1,02,2,2,65,29,6,1950,2,4,0,1,0,01,11634,58170
02,1015,005,00268,14,40501,5,1,03,3,2,42,30,3,1973,7,4,3,0,0,01,11634,0
02,1015,005,00268,14,40501,5,1,04,3,2,36,1,7,1979,4,3,0,0,0,01,11634,0
02,1015,005,00268,14,40501,5,1,05,4,1,20,4,12,1994,4,3,0,0,0,01,11634,0
02,1015,005,00268,14,40501,4,1,01,1,2,43,22,6,1972,2,3,0,0,0,01,11634,0
02,1015,005,00268,14,40501,4,1,02,3,2,19,9,9,1996,4,2,0,1,0,01,11634,23268
02,1015,005,00268,14,40501,4,1,03,3,2,17,26,2,1998,4,2,0,0,0,01,11634,0
02,1015,005,00268,14,40501,2,1,02,3,2,42,22,1,1973,7,4,3,1,0,01,11634,34902
02,1015,005,00269,14,40550,2,1,04,3,2,12,14,6,2003,2,6,0,0,0,01,11670,0
02,1015,005,00269,14,40550,2,1,02,2,2,37,4,3,1978,6,4,2,1,0,01,11670,23340
02,1015,005,00269,14,40550,2,1,01,1,1,39,19,3,1976,7,5,3,0,0,01,11670,0
02,1015,005,00269,14,40550,2,1,05,3,1,3,3,3,2012,0,0,0,0,0,01,11670,0
02,1015,005,00269,14,40550,4,1,03,3,2,39,28,8,1976,7,4,3,0,0,01,11670,0
02,1015,005,00269,14,40550,4,1,02,3,1,43,19,9,1971,3,3,0,0,0,01,11670,0
02,1015,005,00269,14,40550,4,1,01,1,2,74,27,7,1941,2,6,0,1,0,01,11670,35010
02,1015,005,00269,14,40550,3,1,07,3,2,10,16,9,2005,2,4,0,0,0,01,11670,0
02,1015,005,00269,14,40550,3,1,06,3,1,13,16,9,2002,2,5,0,0,0,01,11670,0
02,1015,005,00269,14,40550,3,1,05,3,2,17,16,9,1998,4,2,0,0,0,01,11670,0
02,1015,005,00269,14,40550,3,1,04,3,2,19,18,7,1996,4,1,0,1,0,01,11670,46680
02,1015,005,00269,14,40550,3,1,03,3,2,20,16,9,1995,4,3,0,0,0,01,11670,0
02,1015,005,00269,14,40550,3,1,02,2,2,39,30,5,1976,0,0,0,0,0,01,11670,0
02,1015,005,00269,14,40550,3,1,01,1,1,39,26,3,1976,2,6,0,0,0,01,11670,0
02,1015,005,00269,14,40550,2,1,03,3,2,14,18,6,2001,3,2,0,0,0,01,11670,0
02,1015,005,00269,14,40550,1,1,02,2,2,35,1,10,1980,3,3,0,0,0,01,11670,0
02,1015,005,00269,14,40550,1,1,01,1,1,56,1,10,1959,4,3,0,1,0,01,11670,23340
02,1015,005,00269,14,40550,1,1,03,3,1,14,1,10,2001,3,3,0,0,0,01,11670,0
02,1015,005,00270,14,40597,1,1,01,1,1,69,22,9,1946,2,3,0,1,0,01,12430,12430
02,1015,005,00270,14,40597,3,1,02,3,2,16,22,9,1999,3,1,0,0,0,01,12430,0
02,1015,005,00270,14,40597,2,1,03,3,1,34,25,9,1981,3,3,0,1,0,01,12430,37290
02,1015,005,00270,14,40597,2,1,02,2,2,57,25,9,1958,2,6,0,0,0,01,12430,0
02,1015,005,00270,14,40597,2,1,01,1,1,56,25,9,1959,2,6,0,0,0,01,12430,0
02,1015,005,00270,14,40597,5,1,06,3,1,13,22,9,2002,3,1,0,0,0,01,12430,0
02,1015,005,00270,14,40597,5,1,03,3,2,41,22,9,1974,7,4,3,0,0,01,12430,0
02,1015,005,00270,14,40597,5,1,04,3,2,40,22,9,1975,3,3,0,0,0,01,12430,0
02,1015,005,00270,14,40597,5,1,05,3,2,25,22,9,1990,7,4,3,0,0,01,12430,0
02,1015,005,00270,14,40597,5,1,01,1,1,65,22,9,1950,2,6,0,0,0,01,12430,0
02,1015,005,00270,14,40597,5,1,02,2,2,62,22,9,1953,2,6,0,1,0,01,12430,62150
02,1015,005,00270,14,40597,4,1,01,1,2,67,22,9,1948,0,0,0,1,0,01,12430,12430
02,1015,005,00270,14,40597,3,1,04,3,1,11,22,9,2004,2,4,0,0,0,01,12430,0
02,1015,005,00270,14,40597,3,1,03,3,2,14,22,9,2001,3,1,0,0,0,01,12430,0
02,1015,005,00270,14,40597,3,1,01,1,2,43,22,9,1972,3,3,0,1,0,01,12430,12430
01,1015,002,00271,15,40011,2,1,01,1,2,61,18,12,1953,2,6,0,1,0,01,61505,61505
01,1015,002,00271,15,40011,1,1,01,1,2,46,20,9,1969,4,3,0,0,0,01,61505,0
01,1015,002,00271,15,40011,1,1,02,4,1,46,20,9,1969,4,3,0,1,0,01,61505,123010
01,1015,002,00271,15,40011,3,1,01,1,1,75,5,3,1940,2,6,0,1,0,01,61505,123010
01,1015,002,00271,15,40011,3,1,02,2,2,71,17,9,1944,2,6,0,0,0,01,61505,0
01,1015,002,00271,15,40011,4,1,01,1,1,53,20,2,1962,3,3,0,1,0,01,61505,184515
01,1015,002,00271,15,40011,4,1,02,3,1,21,11,5,1994,3,3,0,0,0,01,61505,0
01,1015,002,00271,15,40011,4,1,03,4,2,20,19,9,1995,4,2,0,0,0,01,61505,0
01,1015,002,00271,15,40011,4,1,04,4,1,0,19,9,2015,0,0,0,0,0,01,61505,0
01,1015,002,00271,15,40011,5,1,01,1,1,55,12,9,1960,7,4,3,1,0,01,61505,123010
01,1015,002,00271,15,40011,5,1,02,3,1,26,28,3,1989,7,5,3,0,0,01,61505,0
01,1015,003,00272,15,40041,2,1,03,4,1,10,7,7,2005,2,5,0,0,0,01,81717,0
01,1015,003,00272,15,40041,2,1,02,3,2,24,16,10,1990,6,3,2,1,0,01,81717,163434
01,1015,003,00272,15,40041,3,1,01,1,2,76,17,8,1939,2,6,0,0,0,01,81717,0
01,1015,003,00272,15,40041,3,1,02,3,2,41,11,7,1974,4,3,0,1,0,01,81717,245151
01,1015,003,00272,15,40041,3,1,03,4,1,42,16,11,1972,4,3,0,0,0,01,81717,0
01,1015,003,00272,15,40041,5,1,01,1,1,62,11,6,1953,7,3,3,0,0,01,81717,0
01,1015,003,00272,15,40041,1,1,01,1,2,52,15,11,1962,4,3,0,1,0,01,81717,163434
01,1015,003,00272,15,40041,5,1,03,3,1,30,13,9,1985,7,5,3,1,0,01,81717,245151
01,1015,003,00272,15,40041,1,1,03,3,2,15,11,9,2000,3,2,0,0,0,01,81717,0
01,1015,003,00272,15,40041,2,1,01,1,2,74,6,11,1940,4,3,0,0,0,01,81717,0
01,1015,003,00272,15,40041,4,1,01,1,1,39,30,10,1975,6,3,2,1,0,01,81717,81717
01,1015,003,00272,15,40041,1,1,02,3,2,21,2,12,1993,7,1,3,0,0,01,81717,0
01,1015,003,00272,15,40041,5,1,02,2,2,61,19,5,1954,7,4,3,0,0,01,81717,0
01,1015,001,00273,15,40095,3,1,01,1,1,47,15,5,1968,3,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,2,1,06,4,1,13,23,6,2002,3,1,0,0,0,01,57679,0
01,1015,001,00273,15,40095,2,1,05,4,1,15,9,10,1999,3,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,2,1,04,4,2,30,11,7,1985,4,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,2,1,03,4,1,34,3,1,1981,2,6,0,0,0,01,57679,0
01,1015,001,00273,15,40095,2,1,02,4,2,64,24,7,1951,2,6,0,0,0,01,57679,0
01,1015,001,00273,15,40095,2,1,01,1,1,67,28,2,1948,3,3,0,1,0,01,57679,230716
01,1015,001,00273,15,40095,1,1,04,3,1,5,30,5,2010,1,2,0,0,0,01,57679,0
01,1015,001,00273,15,40095,1,1,03,3,2,10,7,6,2005,2,4,0,0,0,01,57679,0
01,1015,001,00273,15,40095,1,1,02,2,2,31,8,1,1984,4,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,1,1,01,1,1,33,21,3,1982,6,3,3,1,0,01,57679,115358
01,1015,001,00273,15,40095,5,1,05,3,1,15,16,3,2000,3,1,0,0,0,01,57679,0
01,1015,001,00273,15,40095,5,1,04,3,2,19,29,10,1995,7,1,3,1,0,01,57679,230716
01,1015,001,00273,15,40095,5,1,03,3,1,21,15,3,1994,7,2,3,0,0,01,57679,0
01,1015,001,00273,15,40095,5,1,02,2,2,48,15,1,1967,6,3,2,0,0,01,57679,0
01,1015,001,00273,15,40095,5,1,01,1,1,44,14,8,1971,6,1,2,0,0,01,57679,0
01,1015,001,00273,15,40095,4,1,05,4,1,17,7,11,1997,4,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,4,1,04,4,2,21,5,12,1993,7,4,3,1,0,01,57679,230716
01,1015,001,00273,15,40095,4,1,03,4,2,69,10,11,1945,2,6,0,0,0,01,57679,0
01,1015,001,00273,15,40095,4,1,02,4,2,45,21,10,1969,3,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,4,1,01,1,1,51,14,3,1964,3,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,3,1,02,2,2,47,15,9,1968,3,3,0,1,0,01,57679,230716
01,1015,001,00273,15,40095,3,1,03,3,1,22,23,6,1993,4,3,0,0,0,01,57679,0
01,1015,001,00273,15,40095,3,1,04,3,1,20,5,2,1995,4,1,0,0,0,01,57679,0
01,1015,001,00274,15,40155,2,1,01,1,1,50,15,10,1964,3,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,1,1,02,2,2,52,6,7,1963,2,6,0,1,0,01,54666,109332
01,1015,001,00274,15,40155,2,1,03,3,2,35,26,2,1980,4,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,2,1,04,3,2,33,1,1,1982,4,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,2,1,05,3,2,29,12,8,1986,4,3,0,0,1,01,54666,0
01,1015,001,00274,15,40155,2,1,06,3,2,27,10,11,1987,7,4,3,0,0,01,54666,0
01,1015,001,00274,15,40155,2,1,07,3,1,24,20,11,1990,4,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,2,1,08,3,1,23,20,7,1992,7,4,3,1,0,01,54666,437328
01,1015,001,00274,15,40155,5,1,01,1,1,57,23,11,1957,2,6,0,0,0,01,54666,0
01,1015,001,00274,15,40155,5,1,02,2,2,58,19,8,1957,2,4,0,1,0,01,54666,163998
01,1015,001,00274,15,40155,5,1,03,3,2,35,19,6,1980,4,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,01,1,1,60,30,1,1955,0,0,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,02,2,2,54,20,9,1961,2,6,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,03,3,1,29,20,9,1986,2,6,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,04,3,2,22,6,4,1993,2,6,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,05,4,2,25,10,2,1990,2,6,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,06,3,1,25,25,1,1990,2,6,0,1,0,01,54666,327996
01,1015,001,00274,15,40155,3,1,07,4,2,14,5,5,2001,3,2,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,08,4,2,6,4,4,2009,2,1,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,09,4,1,3,29,3,2012,0,0,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,10,4,1,1,20,9,2014,0,0,0,0,0,01,54666,0
01,1015,001,00274,15,40155,3,1,11,4,2,0,13,8,2015,0,0,0,0,0,01,54666,0
01,1015,001,00274,15,40155,4,1,01,1,1,66,19,5,1949,3,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,4,1,02,2,2,65,20,9,1950,2,6,0,0,0,01,54666,0
01,1015,001,00274,15,40155,4,1,03,3,1,40,20,9,1975,3,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,4,1,04,4,2,39,20,9,1976,6,3,2,0,0,01,54666,0
01,1015,001,00274,15,40155,4,1,05,3,1,30,27,2,1985,2,6,0,1,0,01,54666,273330
01,1015,001,00274,15,40155,4,1,06,4,2,11,14,7,2004,2,5,0,0,0,01,54666,0
01,1015,001,00274,15,40155,4,1,07,4,2,10,20,9,2005,2,4,0,0,0,01,54666,0
01,1015,001,00274,15,40155,1,1,01,1,1,54,10,4,1961,3,3,0,0,0,01,54666,0
01,1015,001,00274,15,40155,2,1,02,2,2,49,4,2,1966,3,3,0,0,0,01,54666,0
01,1015,001,00275,15,40178,4,1,01,1,2,70,3,11,1944,2,5,0,0,0,01,49470,0
01,1015,001,00275,15,40178,4,1,02,3,1,26,1,3,1989,4,3,0,1,0,01,49470,98940
01,1015,001,00275,15,40178,5,1,01,1,1,23,3,1,1992,3,3,0,0,0,01,49470,0
01,1015,001,00275,15,40178,5,1,02,2,2,24,30,1,1991,3,3,0,1,0,01,49470,98940
01,1015,001,00275,15,40178,5,1,03,3,1,5,15,9,2010,1,3,0,0,0,01,49470,0
01,1015,001,00275,15,40178,1,1,01,1,1,56,24,4,1959,2,6,0,0,0,01,49470,0
01,1015,001,00275,15,40178,1,1,02,2,2,55,27,6,1960,2,6,0,1,0,01,49470,148410
01,1015,001,00275,15,40178,1,1,03,3,2,35,19,3,1980,3,3,0,0,0,01,49470,0
01,1015,001,00275,15,40178,3,1,01,1,2,43,6,9,1972,4,3,0,0,0,01,49470,0
01,1015,001,00275,15,40178,3,1,02,2,1,48,6,7,1967,2,6,0,1,0,01,49470,98940
01,1015,001,00275,15,40178,3,1,03,3,2,9,28,8,2006,2,5,0,0,0,01,49470,0
01,1015,001,00275,15,40178,2,1,01,1,1,52,30,8,1963,6,3,2,1,0,01,49470,148410
01,1015,001,00275,15,40178,2,1,02,2,2,50,12,11,1964,4,3,0,0,0,01,49470,0
01,1015,001,00275,15,40178,2,1,03,3,2,23,22,7,1992,4,3,0,0,0,01,49470,0
01,1015,002,00276,15,40211,2,1,04,4,2,12,20,4,2003,2,6,0,0,0,01,65560,0
01,1015,002,00276,15,40211,2,1,05,3,2,32,4,4,1983,7,1,3,1,0,01,65560,262240
01,1015,002,00276,15,40211,2,1,02,2,2,54,16,4,1961,2,6,0,0,0,01,65560,0
01,1015,002,00276,15,40211,1,1,02,2,1,74,2,7,1941,6,3,2,0,0,01,65560,0
01,1015,002,00276,15,40211,1,1,01,1,2,69,19,7,1946,2,6,0,1,0,01,65560,131120
01,1015,002,00276,15,40211,2,1,01,1,2,52,8,7,1963,2,6,0,0,0,01,65560,0
01,1015,002,00276,15,40211,4,1,03,4,2,8,31,5,2007,2,2,0,0,0,01,65560,0
01,1015,002,00276,15,40211,4,1,02,3,2,26,2,8,1989,4,1,0,0,0,01,65560,0
01,1015,002,00276,15,40211,4,1,01,1,2,52,6,9,1963,6,3,2,1,0,01,65560,131120
01,1015,002,00276,15,40211,5,1,04,3,1,10,2,7,2005,2,3,0,0,0,01,65560,0
