"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","NUMPER,C,2","GASTOCO,C,1","NUMHOG,C,2"
3,15,054,0001,0224,150291,05,111111,04,1,
3,15,106,0001,0684,150293,01,111111,04,1,
3,15,106,0001,0684,150293,02,111111,04,1,
3,15,106,0001,0684,150293,03,111111,03,1,
3,15,106,0001,0684,150293,04,111111,04,1,
3,15,106,0001,0684,150293,05,111111,07,1,
3,15,106,0001,0862,150300,01,111111,06,1,
3,15,106,0001,0862,150300,02,111111,04,1,
3,15,106,0001,0862,150300,03,111111,04,1,
3,15,106,0001,0862,150300,04,111111,05,1,
3,15,106,0001,0862,150300,05,111111,09,1,
3,15,054,0032,0031,150328,01,111111,05,1,
3,15,054,0032,0031,150328,02,111111,03,1,
3,15,054,0032,0031,150328,03,111111,04,1,
3,15,054,0032,0031,150328,04,111111,01,1,
3,15,054,0032,0031,150328,05,111111,03,1,
3,15,054,0001,0135,150355,01,111111,05,1,
3,15,054,0001,0135,150355,02,111111,04,1,
3,15,054,0001,0135,150355,03,111111,06,1,
3,15,054,0001,0135,150355,04,111111,04,1,
3,15,054,0001,0135,150355,05,111111,02,1,
3,15,106,0072,2178,150360,01,111111,03,1,
3,15,106,0072,2178,150360,02,111101,04,1,
3,15,106,0072,2178,150360,03,111111,05,1,
3,15,106,0072,2178,150360,04,111111,03,1,
3,15,106,0001,0364,150365,01,111111,03,1,
3,15,106,0001,0364,150365,02,111111,06,1,
3,15,106,0001,0364,150365,03,111111,05,1,
3,15,106,0001,0364,150365,04,111111,05,1,
3,15,106,0001,0364,150365,05,111111,03,1,
3,15,106,0188,2924,150394,01,111111,03,1,
3,15,106,0188,2924,150394,02,111111,05,1,
3,15,106,0188,2924,150394,03,111111,05,1,
3,15,106,0188,2924,150394,04,111111,03,1,
3,15,106,0188,2924,150394,05,111111,03,1,
