"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","FOLIO,C,3","CONSEC,C,3","PAREDES,C,2","TECHOS,C,2","PISOS,C,1","COCINA,C,1","COCINAD,C,1","CUARTOSD,C,2","TOTCUARTOS,C,2","SUPERFICIE,C,3","RANGOSUP,C,1","DISPOAG,C,1","SANITARIO,C,1","SERVSAN,C,1","DRENAJE,C,1","ELECTRICI,C,1","FOCOS,C,2","COMBUS,C,1","ESTEREO,C,1","RADIO,C,1","TV,C,1","VIDEO,C,1","REFRI,C,1","LAVADORA,C,1","HORNOMI,C,1","AUTO,C,1","LAPTOP,C,1","COMPU,C,1","IMPRESO,C,1","VIDEOJ,C,1","TELEFONO,C,1","CELU,C,1","TVPAGA,C,1","INTERNET,C,1"
2,28,038,0001,0355,280648,02,111111,028,062,08,08,3,1,2,01,03,000,9,1,1,1,1,1,08,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,28,038,0001,0355,280648,03,111111,028,063,08,08,3,1,2,03,05,000,9,1,1,1,1,1,06,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,28,038,0001,0355,280648,04,111111,028,064,08,08,3,1,2,01,03,000,9,1,1,1,1,1,04,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2
2,28,038,0001,0355,280648,05,111111,028,065,08,03,2,1,1,01,01,000,1,1,1,1,1,1,03,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,28,038,0001,1071,280674,01,111111,028,066,08,08,3,1,2,03,08,250,,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,28,038,0001,1071,280674,02,111111,028,067,08,08,3,1,2,03,06,000,9,1,1,1,1,1,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,28,038,0001,1071,280674,03,111111,028,068,08,08,3,1,2,02,05,300,,1,1,1,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,28,038,0001,1071,280674,04,111111,028,069,08,08,3,1,2,04,08,720,,1,1,1,1,1,90,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,28,038,0001,1071,280674,05,111111,028,070,08,08,3,1,2,03,09,000,7,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,28,009,0001,0620,280703,01,111111,028,071,08,08,3,1,2,02,04,200,,1,1,1,1,1,12,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2
2,28,009,0001,0620,280703,02,111111,028,072,08,08,3,1,2,02,05,144,,1,1,1,1,1,12,5,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2
2,28,009,0001,0620,280703,04,111111,028,074,08,08,3,1,2,03,06,180,,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,28,009,0001,0620,280703,05,111111,028,075,08,08,3,1,2,02,04,000,9,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,28,038,0001,1033,280705,01,111111,028,076,08,08,3,1,2,01,02,024,,1,1,1,1,1,05,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2
2,28,038,0001,1033,280705,02,111111,028,077,06,03,2,1,2,01,02,000,9,1,1,1,1,1,05,1,1,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2
2,28,038,0001,1033,280705,03,111111,028,078,08,08,3,1,2,02,03,070,,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,28,038,0001,1033,280705,04,111111,028,079,08,08,3,1,2,01,04,035,,1,1,1,1,1,04,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,28,038,0001,1033,280705,05,111111,028,080,08,08,3,1,2,01,02,000,9,1,1,1,1,1,02,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,28,038,0001,0389,280771,02,111111,028,082,08,08,3,1,2,02,05,000,5,1,1,1,1,1,07,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,28,038,0001,0389,280771,03,111111,028,083,08,08,3,1,2,01,04,000,5,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2
2,28,038,0001,0389,280771,04,111111,028,084,08,08,3,1,2,02,04,000,4,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,28,038,0001,0389,280771,05,111111,028,085,08,08,3,1,2,02,04,000,2,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2,28,003,0122,0665,280798,01,111111,028,086,08,08,2,1,2,02,03,000,4,1,1,1,1,1,03,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2
2,28,003,0122,0665,280798,02,111111,028,087,08,08,2,1,2,02,04,070,,1,1,1,1,1,06,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,28,003,0122,0665,280798,03,111111,028,088,08,08,2,1,2,02,03,000,2,2,1,2,1,1,06,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2
2,28,003,0122,0665,280798,04,111111,028,089,08,08,2,1,2,01,02,028,,1,1,2,1,1,02,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2
2,28,003,0122,0665,280798,05,111111,028,090,08,08,2,1,2,02,04,024,,2,1,1,1,1,05,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,28,009,0001,071A,280832,01,111111,028,091,08,08,3,1,2,03,05,000,9,1,1,1,1,1,05,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,28,009,0001,071A,280832,02,111111,028,092,08,08,3,1,2,01,04,000,1,1,1,1,1,1,06,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2
2,28,009,0001,071A,280832,04,111111,028,094,08,08,3,1,2,03,06,020,,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
2,28,009,0001,071A,280832,05,111111,028,095,08,08,2,1,1,01,01,028,,1,1,1,1,1,02,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2
2,28,038,0001,0957,280899,01,111111,028,096,08,08,2,1,2,02,06,080,,1,1,1,1,1,08,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2
2,28,038,0001,0957,280899,02,111111,028,097,06,03,2,1,1,01,01,016,,2,1,2,1,1,01,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,28,038,0001,0957,280899,03,111111,028,098,08,08,2,1,2,02,04,000,9,1,1,1,1,1,09,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2
2,28,038,0001,0957,280899,04,111111,028,099,08,08,2,1,2,02,04,030,,1,1,1,1,1,06,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2
2,28,038,0001,0957,280899,05,111111,028,100,08,08,2,1,2,02,04,022,,1,1,1,1,1,05,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,10,005,0001,2204,100008,01,111111,010,001,08,08,1,1,1,03,03,030,,1,1,1,1,1,04,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2
2,10,005,0001,2204,100008,02,111111,010,002,08,08,3,1,2,02,04,000,7,1,1,1,1,1,08,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2,10,005,0001,2204,100008,03,111111,010,003,08,08,2,1,2,02,03,000,7,1,1,1,1,1,06,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,2,2
2,10,005,0001,2204,100008,04,111111,010,004,08,08,2,1,2,04,06,000,7,1,1,1,1,1,09,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,10,005,0001,2204,100008,05,111111,010,005,08,08,2,1,2,03,04,160,,1,1,1,1,1,06,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2
2,10,005,0001,0299,100017,04,111111,010,009,07,08,2,1,2,03,05,000,7,1,1,1,1,1,05,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1
2,10,005,0001,2469,100044,01,111111,010,011,08,08,3,1,2,03,05,000,8,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,10,005,0001,2469,100044,02,111111,010,012,08,08,3,1,2,02,04,075,,1,1,1,1,1,05,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2
2,10,005,0001,2469,100044,03,111111,010,013,08,08,2,1,2,02,04,000,7,1,1,1,1,1,08,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2
2,10,005,0001,2469,100044,04,111111,010,014,08,08,2,1,2,03,05,000,7,1,1,1,1,1,06,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,10,005,0001,2469,100044,05,111111,010,015,08,08,3,1,2,03,07,000,9,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,10,005,0001,4554,100049,01,111111,010,016,08,08,3,1,2,03,04,000,7,1,1,1,1,1,07,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2
2,10,005,0001,4554,100049,02,111111,010,017,08,08,3,1,2,03,05,000,9,1,1,1,1,1,07,1,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,2
2,10,005,0001,4554,100049,03,111111,010,018,08,08,3,1,2,03,05,000,9,1,1,1,1,1,10,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1
2,10,005,0001,4554,100049,04,111111,010,019,08,08,2,1,2,03,05,000,7,1,1,1,1,1,06,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2
2,10,005,0001,4554,100049,05,111111,010,020,08,08,3,1,2,02,04,000,6,1,1,1,1,1,09,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,10,005,0001,4592,100078,01,111111,010,021,08,08,2,1,2,02,03,000,9,1,1,1,1,1,05,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,10,005,0001,4592,100078,02,111111,010,022,08,08,2,1,2,01,04,000,7,1,1,1,1,1,08,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,10,005,0001,4592,100078,03,111111,010,023,08,08,2,1,2,02,03,000,9,1,1,1,1,1,05,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2
2,10,005,0001,4592,100078,04,111111,010,024,08,08,2,1,2,02,03,000,7,1,1,1,1,1,03,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2
2,10,005,0001,4592,100078,05,111111,010,025,08,08,1,1,2,01,02,000,9,1,1,1,1,1,02,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,10,005,0001,2191,100082,01,111111,010,026,08,08,2,1,2,03,04,000,6,2,1,1,1,1,06,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2
2,10,005,0001,2191,100082,03,111111,010,028,08,08,3,1,2,03,04,000,7,1,1,1,1,1,05,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2
2,10,005,0001,2191,100082,04,111111,010,029,07,03,2,1,2,02,03,000,7,1,1,1,1,1,06,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2
2,10,005,0001,2191,100082,05,111111,010,030,08,08,2,1,2,01,03,000,6,1,1,1,1,1,05,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2
2,10,005,0001,4041,100099,01,111111,010,031,08,08,2,1,2,02,03,000,6,1,1,1,1,1,04,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2
2,10,005,0001,4041,100099,02,111111,010,032,08,08,3,1,2,03,06,000,7,1,1,1,1,1,09,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,10,005,0001,4041,100099,04,111111,010,034,08,08,2,1,2,01,05,000,7,1,1,1,1,1,06,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2
2,10,005,0001,4041,100099,05,111111,010,035,08,08,2,1,2,03,04,130,,1,1,1,1,1,06,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2
2,10,005,0001,2350,100115,01,111111,010,036,08,08,3,1,2,04,09,000,7,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2
2,10,005,0001,2350,100115,02,111111,010,037,07,06,3,1,2,03,04,000,7,1,1,1,1,1,06,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2,10,005,0001,2350,100115,03,121112,010,038,07,06,2,1,2,03,06,000,6,1,1,1,1,1,07,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2
2,10,005,0001,2350,100115,04,111111,010,040,08,08,3,1,2,07,08,000,7,1,1,1,1,1,07,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2
2,10,005,0001,2350,100115,05,111111,010,041,08,08,3,1,1,03,04,000,7,1,1,1,1,1,05,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2
2,10,005,0001,3861,100137,02,111111,010,043,08,08,3,1,2,03,04,130,,1,1,1,1,1,06,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,10,005,0001,3861,100137,03,111111,010,044,08,08,3,1,2,03,05,000,5,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,10,005,0001,3861,100137,04,111111,010,045,08,08,3,1,2,02,05,000,6,1,1,1,1,1,06,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2
2,10,005,0001,3861,100137,05,111111,010,046,08,08,3,1,2,01,06,000,7,1,1,1,1,1,08,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,2
2,10,005,0001,0034,100144,01,111111,010,047,08,08,3,1,2,04,10,000,9,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,10,005,0001,0034,100144,02,111111,010,048,08,08,3,1,2,01,04,100,,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,10,005,0001,0034,100144,03,111111,010,049,08,08,3,1,2,04,06,000,7,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,10,005,0001,0034,100144,04,111111,010,050,08,08,3,1,2,03,07,000,9,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2
2,10,005,0001,0034,100144,05,111111,010,051,08,08,3,1,2,02,05,137,,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2
2,10,005,0001,212A,100162,01,111111,010,052,07,02,1,1,2,01,02,013,,1,1,2,1,1,02,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2
2,10,005,0001,212A,100162,02,111111,010,053,08,08,2,1,2,01,02,040,,1,1,1,1,1,04,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
2,10,005,0001,212A,100162,03,111111,010,054,08,08,2,1,2,02,03,000,5,1,1,1,1,1,04,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2
2,10,005,0001,212A,100162,04,111111,010,055,08,08,2,1,2,03,04,000,6,1,1,1,1,1,05,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2
2,10,005,0001,212A,100162,05,111111,010,056,07,08,2,1,2,03,04,140,,1,1,1,1,1,07,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,10,005,0001,2609,100226,01,111111,010,057,08,08,3,1,2,03,04,180,,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
2,10,005,0001,2609,100226,04,111111,010,060,08,08,3,1,2,02,05,100,,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2
2,10,005,0001,2609,100226,05,111111,010,061,08,08,3,1,2,03,08,114,,1,1,1,1,1,13,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,2
2,10,005,0001,4554,100237,01,111111,010,062,08,08,3,1,2,02,04,000,9,1,1,1,1,1,06,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2
2,10,005,0001,4554,100237,02,111111,010,063,08,08,3,1,2,02,05,096,,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2
2,10,005,0001,4554,100237,03,111111,010,064,08,08,3,1,2,03,05,000,7,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2
2,10,005,0001,4554,100237,04,111111,010,065,08,08,3,1,2,01,05,000,9,1,1,1,1,1,06,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2
2,10,005,0001,4554,100237,05,111111,010,066,08,08,3,1,2,03,06,000,7,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2
2,10,005,0001,2666,100265,01,111111,010,067,08,08,3,1,2,01,05,000,7,1,1,1,1,1,03,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2
2,10,005,0001,2666,100265,02,111111,010,068,08,08,3,1,2,04,05,000,7,1,1,1,1,1,09,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2
2,10,005,0001,2666,100265,03,111111,010,069,08,08,3,1,2,03,06,000,7,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,10,005,0001,2666,100265,04,111111,010,070,08,08,3,1,2,03,09,220,,1,1,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,10,005,0001,2666,100265,05,111111,010,071,08,08,3,1,2,02,05,000,7,1,1,1,1,1,09,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2
2,10,005,0001,4357,100266,01,111111,010,072,08,08,2,1,2,02,03,080,,1,1,2,1,1,03,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2
2,10,005,0001,4357,100266,02,111111,010,073,08,06,2,1,2,02,03,000,3,1,1,1,1,1,03,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,10,005,0001,4357,100266,03,111111,010,074,08,08,3,1,2,02,03,000,6,1,1,1,1,1,04,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2
2,10,005,0001,4357,100266,04,111111,010,075,08,08,3,1,2,02,04,000,7,1,1,1,1,1,07,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2
2,10,005,0001,4357,100266,05,111111,010,076,08,08,2,1,2,01,02,000,3,1,1,1,1,1,02,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2
2,27,004,0001,1257,270007,01,111111,027,001,08,08,2,1,2,03,05,000,6,1,1,1,1,1,09,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2
2,27,004,0001,1257,270007,02,111111,027,002,08,08,2,1,2,01,02,000,9,1,1,1,1,1,05,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,27,004,0001,1257,270007,04,111111,027,004,08,07,2,1,2,02,03,100,,1,1,1,1,1,05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,27,004,0001,1257,270007,05,111111,027,005,08,08,3,1,2,03,04,000,6,1,1,1,1,1,15,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2
2,27,004,0001,0085,270043,01,111111,027,006,08,08,2,1,2,01,02,000,5,1,1,1,1,1,09,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
2,27,004,0001,0085,270043,02,111111,027,007,08,08,3,1,2,02,03,000,5,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2
2,27,004,0001,0085,270043,03,111111,027,008,08,08,3,1,2,02,03,100,,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
2,27,004,0001,0085,270043,04,111111,027,009,08,08,2,1,2,01,02,000,3,1,1,1,1,1,04,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,27,004,0001,087A,270067,01,111111,027,011,03,03,2,2,,01,01,000,3,2,1,1,1,1,01,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2
2,27,004,0001,087A,270067,02,111111,027,012,08,08,2,1,2,03,06,000,5,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1
2,27,004,0001,087A,270067,03,111111,027,013,08,08,2,1,2,02,04,000,7,1,1,1,1,1,04,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2
2,27,004,0001,087A,270067,04,111111,027,014,08,08,3,1,2,01,03,000,6,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,27,004,0001,087A,270067,05,111111,027,015,08,03,2,1,2,02,04,000,5,1,1,1,1,1,05,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1
2,27,004,0001,016A,270069,01,111111,027,016,08,08,2,1,2,02,04,000,6,1,1,1,1,1,05,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,27,004,0001,016A,270069,02,111111,027,017,08,08,2,1,2,01,04,000,6,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,27,004,0001,016A,270069,03,111111,027,018,08,08,2,1,2,01,03,000,6,1,1,2,1,1,03,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,27,004,0001,016A,270069,04,111111,027,019,08,03,2,1,2,04,05,000,3,1,1,1,1,1,09,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2
2,27,004,0001,016A,270069,05,111111,027,020,08,08,2,1,2,01,03,000,5,1,1,2,1,1,07,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2
2,27,004,0001,0140,270075,01,111111,027,021,08,08,3,1,2,02,04,140,,1,1,1,1,1,16,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,2
2,27,004,0001,0140,270075,03,111111,027,023,08,08,2,1,2,01,02,000,5,1,1,1,1,1,06,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2
2,27,004,0001,0140,270075,04,111111,027,024,08,08,3,1,2,02,03,000,5,1,1,1,1,1,09,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2
2,27,004,0001,0140,270075,05,111111,027,025,08,08,3,1,2,01,03,000,5,1,1,1,1,1,03,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2,27,004,0001,1168,270112,01,111111,027,026,08,08,3,1,2,02,05,000,7,1,1,1,1,1,06,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1
2,27,004,0001,1168,270112,02,111111,027,027,08,08,3,1,2,03,05,000,8,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
2,27,004,0001,1168,270112,03,111111,027,028,08,08,2,1,2,02,04,000,8,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,27,004,0001,1168,270112,04,111111,027,029,08,08,2,1,2,02,04,000,7,1,1,1,1,1,18,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2
2,27,004,0001,1168,270112,05,111111,027,030,08,08,3,1,2,03,05,000,8,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
2,27,004,0001,1295,270194,01,111111,027,031,08,08,3,1,2,02,99,000,7,1,1,1,1,1,06,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2
2,27,004,0001,1295,270194,02,111111,027,032,08,03,2,1,2,02,03,000,9,1,1,1,1,1,08,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,27,004,0001,1295,270194,03,111111,027,033,08,08,2,1,2,02,04,000,5,1,1,1,1,1,07,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,27,004,0001,1295,270194,04,111111,027,034,03,03,2,1,1,01,02,000,5,1,1,2,2,1,06,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,27,004,0001,1295,270194,05,111111,027,035,08,08,2,1,2,02,04,000,5,1,1,1,1,1,09,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,27,004,0001,1596,270221,01,111111,027,036,08,08,3,1,1,02,04,000,5,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,27,004,0001,1596,270221,03,111111,027,038,08,08,3,1,2,02,03,000,6,1,1,1,1,1,06,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2
2,27,004,0001,1596,270221,04,111111,027,039,08,08,3,1,2,02,03,000,5,1,1,1,2,1,06,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,27,004,0001,1596,270221,05,111111,027,040,08,08,3,1,2,02,03,000,7,1,1,1,1,1,06,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2
2,27,004,0001,1897,270222,01,111111,027,041,08,03,2,1,2,02,03,000,5,1,1,1,1,1,05,1,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2
2,27,004,0001,1897,270222,02,111111,027,042,02,02,1,1,1,01,02,000,4,2,1,2,2,1,02,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2
2,27,004,0001,1897,270222,03,111111,027,043,02,02,1,1,1,01,02,000,2,1,1,2,2,1,03,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2,27,004,0001,1897,270222,04,111111,027,044,02,02,1,1,2,01,02,000,9,1,1,2,2,1,06,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,27,004,0001,1897,270222,05,111111,027,045,03,03,1,1,1,01,01,040,,2,1,2,2,1,03,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,27,004,0001,1628,270226,01,111111,027,046,08,08,2,1,2,04,06,000,6,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,27,004,0001,1628,270226,02,111111,027,047,08,08,2,1,2,04,06,000,7,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2
2,27,004,0001,1628,270226,03,111111,027,048,08,08,3,1,1,03,04,000,6,1,1,1,1,1,10,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2
2,27,004,0001,1628,270226,04,111111,027,049,08,08,3,1,2,02,04,000,6,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,27,004,0001,1628,270226,05,111111,027,050,08,08,3,1,2,99,99,000,8,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1
2,27,004,0001,1488,270227,01,111111,027,051,08,08,2,1,2,03,04,000,7,1,1,1,1,1,06,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2
2,27,004,0001,1488,270227,02,111111,027,052,08,07,2,1,2,03,04,130,,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2
2,27,004,0001,1488,270227,03,111111,027,053,08,08,3,1,2,01,04,000,8,1,1,1,1,1,08,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2
2,27,004,0001,1488,270227,04,111111,027,054,08,03,2,1,1,01,02,000,1,1,1,2,1,1,01,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,27,004,0001,1488,270227,05,111111,027,055,08,08,2,1,2,03,04,000,4,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,27,004,0001,0827,270250,01,111111,027,056,08,08,3,1,2,02,05,000,9,1,1,1,1,1,11,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2
