"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCUNIV,C,1","ALLOPTS,C,1","NONEOP,C,1","NOSABE,C,1","HRSTV,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","DIASPER,C,1","ARTIPER,C,3","NOTIPER,C,3","CYTPER,C,3","DIASREV,C,2","ARTREV,C,2","NOTIREV,C,2","CYTREV,C,2","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","CINTERN,C,1","ACCINTER,C,1","HORASIN,C,3","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLI,C,1","CORREOE,C,1","MEDICINA,C,1","OTROS,C,1","MUSARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSCYT,C,1","PLANETA,C,1","EXPTYI,C,1","SEMNCYT,C,1","MUCHPCYT,C,1","DESCYTNE,C,1","PERSINCC,C,1","PREFTVSI,C,1","NOLEECYT,C,1","NUMREN,C,2","FACPER,N,10,0"
01,025,2,7,05,030,0001,2437,050148,05,111111,1,3,5,4,2,6,0,0,0,070,007,001,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,3,3,1,2,03,15526
01,020,2,7,05,030,0001,4607,050168,01,111111,2,6,5,3,1,4,0,0,0,007,002,000,000,000,000,3,010,004,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,3,2,02,16896
01,067,1,7,05,030,0001,4607,050168,02,111111,2,3,6,4,1,5,0,0,0,007,007,000,000,000,000,1,003,003,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,01,21723
01,030,2,7,05,030,0001,4607,050168,03,111111,0,0,0,0,0,0,1,0,0,021,007,000,007,007,000,0,000,000,000,02,20,00,00,TV NOTAS,TV NOVELAS,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,3,02,16896
01,034,2,7,05,030,0001,4607,050168,04,111111,2,5,3,6,1,4,0,0,0,025,010,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,05,16896
01,035,1,7,05,030,0001,4607,050168,05,111111,6,3,4,2,5,1,0,0,0,002,002,000,001,000,000,1,005,001,001,00,00,00,00,,,,1,01,02,1,1,006,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,3,3,3,2,01,21723
01,030,1,7,05,030,0001,2776,050172,01,111111,5,6,1,4,2,3,0,0,0,008,004,000,010,000,000,5,025,010,001,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,2,2,2,2,2,2,01,13475
01,024,1,7,05,030,0001,2776,050172,02,111111,2,6,1,5,4,3,0,0,0,005,003,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,02,13475
01,027,2,7,05,030,0001,2776,050172,03,111111,1,6,4,3,2,5,0,0,0,000,000,000,010,002,000,6,036,015,000,00,00,00,00,,,,1,02,00,1,1,005,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,4,1,1,2,2,02,46200
01,022,1,7,05,030,0001,2776,050172,04,111111,2,6,3,5,1,4,0,0,0,000,000,000,000,000,000,0,000,000,000,00,00,00,00,,,,1,08,00,1,1,006,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,3,2,03,13475
01,038,1,7,05,030,0001,2776,050172,05,111111,2,6,5,4,1,3,0,0,0,008,004,000,009,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,3,01,13475
01,018,1,7,05,030,0001,2051,050228,01,111111,2,5,6,4,1,3,0,0,0,015,005,002,000,000,000,0,000,000,000,00,00,00,00,,,,1,08,00,1,1,005,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,4,2,2,2,06,26949
01,029,2,7,05,030,0001,2051,050228,02,111111,3,5,6,2,1,4,0,0,0,035,015,001,000,000,000,1,010,008,001,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,2,2,2,2,02,16945
01,021,2,7,05,030,0001,2051,050228,03,111111,3,5,6,4,2,1,0,0,0,005,003,000,000,000,000,2,008,003,000,00,00,00,00,,,,1,01,00,1,1,007,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,3,2,2,2,03,16945
01,060,2,7,05,030,0001,2051,050228,04,111111,0,0,0,0,0,0,0,0,1,014,007,000,028,001,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,02,16945
01,050,1,7,05,030,0001,2051,050228,05,111111,3,2,5,6,1,4,0,0,0,014,007,001,000,000,000,1,010,005,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,2,2,01,26949
01,018,1,7,05,030,0001,159A,050229,01,111111,5,4,6,2,1,3,0,0,0,024,005,000,018,002,000,2,012,008,002,00,00,00,00,,,,1,03,00,1,1,002,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,3,5,5,5,5,06,16615
01,045,1,7,05,030,0001,159A,050229,02,111111,3,6,5,1,2,4,0,0,0,007,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,5,5,2,2,2,01,16615
01,032,2,7,05,030,0001,159A,050229,03,111111,5,6,4,2,1,3,0,0,0,040,007,000,014,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,1,2,5,5,3,5,2,02,22153
01,064,2,7,05,030,0001,159A,050229,04,111111,2,4,6,5,1,3,0,0,0,024,007,000,028,006,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,02,22153
01,022,2,7,05,030,0001,159A,050229,05,111111,4,5,6,1,3,2,0,0,0,036,014,000,007,003,000,3,016,009,002,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,2,3,3,5,2,2,02,22153
01,078,1,7,05,030,0001,013A,050266,01,111111,5,3,2,6,1,4,0,0,0,000,000,000,010,005,000,7,028,010,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,2,2,3,2,01,14925
01,021,1,7,05,030,0001,013A,050266,02,111111,5,6,4,1,2,3,0,0,0,005,005,000,000,000,000,1,006,004,002,01,03,03,00,NATURAL GEOGRAFIC,,,1,01,03,1,1,006,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,3,3,2,2,2,03,14925
01,064,2,7,05,030,0001,013A,050266,05,111111,1,4,5,6,2,3,0,0,0,010,005,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,3,2,02,14925
01,048,2,7,05,030,0001,0252,050365,02,111111,4,6,5,1,2,3,0,0,0,005,005,000,010,004,000,4,020,010,003,00,00,00,00,,,,1,02,00,1,1,006,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,3,1,3,2,02,19860
01,021,2,7,05,030,0001,0252,050365,03,111111,4,6,5,1,2,3,0,0,0,007,001,000,007,000,001,0,000,000,000,01,03,01,01,INQUIETUD NUEVA,,,1,01,03,1,1,001,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,1,2,2,1,3,3,2,2,3,03,19860
01,030,2,7,05,030,0001,0252,050365,05,111111,2,6,5,3,1,4,0,0,0,014,007,000,007,000,000,2,008,003,001,00,00,00,00,,,,1,01,00,1,1,004,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,3,2,3,03,19860
01,037,1,7,05,030,0001,4433,050399,01,111111,2,3,6,4,1,5,0,0,0,010,005,000,000,000,000,2,010,005,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,01,985
01,036,2,7,05,030,0001,4433,050399,02,111111,5,6,1,4,2,3,0,0,0,007,004,002,014,000,007,2,012,012,000,02,12,00,00,SELECCIONES,DIA SIETE,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,3,2,5,2,3,02,3695
01,025,1,7,05,030,0001,4433,050399,04,111111,1,4,3,6,5,2,0,0,0,010,003,000,000,000,000,3,009,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,3,3,01,985
01,036,1,7,05,030,0001,4433,050399,05,111111,3,5,6,4,1,2,0,0,0,010,005,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,01,985
01,021,1,7,12,001,0001,4342,120009,01,111111,3,4,6,1,2,5,0,0,0,005,004,001,000,,,5,003,001,001,01,00,00,02,MUY INTERESANTE,CIENCIA Y DESARROLLO,,2,,,1,1,002,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,9,2,2,2,2,2,2,2,2,1,1,3,2,04,5962
01,029,1,7,12,001,0001,4342,120009,02,111111,4,6,5,2,3,1,0,0,0,040,012,000,003,003,000,7,024,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,3,3,01,5962
01,018,1,7,12,001,0001,4342,120009,04,111111,4,1,2,6,3,5,0,0,0,012,001,002,004,000,000,7,001,000,000,02,03,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,1,2,3,03,5962
01,051,1,7,12,001,0001,4342,120009,05,111111,2,6,5,1,3,4,0,0,0,004,004,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,4,01,5962
01,070,1,7,12,001,0001,2810,120017,01,111111,4,2,6,5,1,3,0,0,0,036,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,01,7551
01,018,1,7,12,001,0001,2810,120017,02,111111,4,5,6,1,2,3,0,0,0,021,007,000,007,007,000,0,000,000,000,00,00,00,00,,,,1,01,02,1,1,015,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,9,2,2,1,2,1,1,2,2,2,2,2,2,03,7551
01,037,2,7,12,001,0001,2810,120017,03,111111,4,5,6,2,1,3,0,0,0,021,007,000,000,000,000,7,005,000,000,01,02,00,00,TV NOVELAS,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,3,2,2,02,7122
01,084,2,7,12,001,0001,2810,120017,04,111111,2,3,6,5,1,4,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,01,7122
01,031,1,7,12,001,0001,2810,120017,05,111111,5,4,6,3,2,1,0,0,0,015,007,005,000,000,000,7,020,008,010,02,15,03,08,MI PC,MAGAZINE,VERTIGO,1,01,02,1,1,025,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,01,7551
01,045,1,7,12,001,0001,3378,120044,01,111111,1,3,2,4,5,6,0,0,0,014,007,000,000,000,000,3,004,002,000,00,00,00,00,,,,1,01,02,1,1,014,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,9,2,1,1,1,2,2,2,2,3,3,2,2,01,15557
01,038,2,7,12,001,0001,3378,120044,02,111111,4,2,5,3,1,6,0,0,0,018,007,000,003,000,000,7,024,015,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,2,02,6340
01,030,2,7,12,001,0001,3378,120044,03,111111,3,4,5,6,1,2,0,0,0,035,014,003,000,000,000,7,030,015,003,01,20,10,05,TV NOTAS,VANIDADES,PADRES E HIJOS,1,01,00,1,1,021,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,9,1,1,2,1,2,2,2,1,3,2,2,2,02,6340
01,045,1,7,12,001,0001,3378,120044,04,111111,4,5,1,2,3,6,0,0,0,014,007,000,000,000,000,0,000,000,000,01,15,08,03,VERTIGO,MUY INTERESANTE,,1,01,02,1,1,014,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,9,2,1,1,1,2,1,1,2,3,3,2,2,01,15557
01,050,2,7,12,001,0001,3378,120044,05,111111,5,6,4,3,1,2,0,0,0,025,014,000,000,000,000,5,020,012,003,03,15,08,02,VANIDADES,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,3,2,2,2,02,6340
01,050,2,7,12,001,0001,2736,120071,02,111111,3,4,2,5,1,6,0,0,0,018,010,000,000,000,000,7,035,010,008,02,25,10,04,VANIDADES,COSMOPOLITAN,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,2,02,13178
01,065,2,7,12,001,0001,1386,120073,01,111111,9,9,9,9,9,9,9,9,9,007,000,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,2,2,01,5643
01,038,2,7,12,001,0001,1386,120073,02,111111,1,2,5,4,3,6,0,0,0,040,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,2,2,2,02,5643
01,032,1,7,12,001,0001,1386,120073,03,111111,1,6,4,3,2,5,0,0,0,007,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,3,01,5983
01,019,1,7,12,001,0001,1386,120073,04,111111,2,3,1,5,6,4,0,0,0,000,000,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,03,5983
01,028,2,7,12,001,0001,1386,120073,05,111111,3,1,2,4,5,6,0,0,0,014,007,000,000,000,000,2,002,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,1,2,3,2,2,02,5643
02,037,1,7,12,001,0001,493A,120074,01,111111,9,9,9,9,9,9,9,9,9,999,999,999,999,999,999,9,999,999,999,99,99,99,99,,,,9,03,08,9,1,003,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9,01,0
01,051,1,7,12,001,0001,493A,120074,02,111111,5,4,3,2,1,6,0,0,0,007,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,01,17850
01,072,2,7,12,001,0001,493A,120074,03,111111,1,2,4,5,6,3,0,0,0,014,007,007,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,4,4,4,01,6195
01,029,1,7,12,001,0001,493A,120074,04,111111,3,5,6,2,4,1,0,0,0,014,014,000,048,007,000,3,003,003,000,00,00,00,00,,,,2,,,1,1,001,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,01,17850
01,055,2,7,12,001,0001,493A,120074,05,111111,2,3,4,6,1,5,0,0,0,014,007,000,007,007,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,2,3,02,6195
01,018,2,7,12,001,0001,0477,120075,01,111111,2,3,5,4,6,1,0,0,0,021,005,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,3,1,2,02,4224
01,037,1,7,12,001,0001,0477,120075,03,111111,5,6,2,3,1,4,0,0,0,007,007,000,000,000,000,7,035,022,000,00,00,00,00,,,,1,01,02,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,3,3,3,2,01,2816
01,047,1,7,12,001,0001,0477,120075,04,111111,4,2,3,5,1,6,0,0,0,000,000,000,000,000,000,7,030,012,018,02,15,06,09,VERTIGO,CLINICA,,1,01,02,1,1,020,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,9,1,2,2,2,2,2,2,2,3,3,2,2,01,2816
01,043,2,7,12,001,0001,0477,120075,05,111111,4,6,5,3,1,2,0,0,0,014,007,000,000,000,000,7,015,004,002,02,40,12,08,TV NOVELAS,VANIDADES,COSMOPOLITAN,1,01,00,1,2,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,3,3,1,1,02,4224
01,020,2,7,12,001,0001,4450,120082,01,111111,3,4,5,2,1,6,0,0,0,015,007,000,010,000,000,0,000,000,000,02,20,00,00,TV NOTAS,COSMOPOLITA,,1,08,00,1,1,007,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,9,2,2,2,2,2,2,2,2,3,3,2,2,03,6469
01,035,2,7,12,001,0001,4450,120082,02,111111,5,6,1,4,2,3,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,1,02,00,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,3,2,2,2,03,6469
01,065,2,7,12,001,0001,4450,120082,03,111111,2,3,4,6,1,5,0,0,0,025,007,000,000,000,000,7,049,020,004,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,3,3,2,2,01,6469
01,039,2,7,12,001,0001,4450,120082,04,111111,6,3,5,4,1,2,0,0,0,028,014,000,000,000,000,7,030,000,000,00,00,00,00,,,,1,01,00,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,3,3,2,2,01,6469
01,026,1,7,12,001,0001,4450,120082,05,111111,3,4,5,2,1,6,0,0,0,014,007,005,010,010,000,3,015,010,003,01,05,00,05,,,,1,01,00,1,1,021,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,4,2,1,4,03,6859
01,024,1,7,12,001,0001,3274,120108,01,121112,6,5,4,1,3,2,0,0,0,007,007,000,010,007,000,7,035,015,008,00,00,00,00,,,,1,02,03,1,1,008,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,9,2,2,2,2,2,2,2,3,2,3,2,2,03,7428
01,026,2,7,12,001,0001,3274,120108,01,221122,3,2,4,1,5,6,0,0,0,021,014,007,007,000,000,2,012,004,004,06,36,18,18,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,3,2,2,02,7006
01,049,2,7,12,001,0001,3274,120108,02,111111,1,3,5,6,2,4,0,0,0,014,007,000,007,000,000,7,007,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,5,2,2,2,02,7006
01,032,1,7,12,001,0001,3274,120108,03,111111,4,3,5,6,2,1,0,0,0,014,014,000,000,000,000,7,042,042,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,5,2,3,4,01,7428
01,023,1,7,12,001,0001,3274,120108,04,111111,5,1,6,3,4,2,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,2,05,7428
01,030,2,7,12,001,0001,3274,120108,05,111111,3,4,5,1,2,6,0,0,0,028,014,000,000,000,000,3,012,012,000,00,00,00,00,,,,1,01,02,2,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,3,2,3,2,02,7006
01,043,2,7,12,001,0001,3486,120115,01,111111,9,9,9,9,9,9,9,9,9,028,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,3,2,2,02,7114
01,050,2,7,12,001,0001,3486,120115,03,111111,2,4,5,6,1,3,0,0,0,035,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,5,5,5,5,5,01,7114
01,054,1,7,12,001,0001,3486,120115,04,121112,1,3,4,5,2,6,0,0,0,007,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,1,01,00,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,3,3,01,7543
01,032,2,7,12,001,0001,3486,120115,04,221122,3,1,5,4,2,6,0,0,0,021,014,004,056,014,000,7,021,007,000,04,20,00,00,COSMOPOLITA,VANIDADES,,1,01,08,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,3,2,2,2,3,01,7114
01,025,1,7,12,001,0001,3486,120115,05,111111,1,2,4,3,6,5,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,2,2,3,2,01,7543
01,036,2,7,12,001,0001,1511,120133,01,111111,2,3,4,1,5,6,0,0,0,014,014,000,014,000,000,0,000,000,000,02,20,10,10,MUY INTERESANTE,VERTIGO,,1,01,00,1,1,014,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,1,3,02,8598
01,042,1,7,12,001,0001,1511,120133,02,111111,4,3,6,5,1,2,0,0,0,014,007,000,021,006,000,7,021,006,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,2,3,01,21098
01,034,2,7,12,001,0001,1511,120133,03,111111,6,5,2,3,4,1,0,0,0,000,000,000,000,000,000,5,001,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,5,2,2,2,02,8598
01,027,2,7,12,001,0001,1511,120133,04,111111,5,6,4,2,3,1,0,0,0,028,005,001,004,000,001,3,004,004,001,04,05,02,00,VANIDADES,CONOSCA MAS,TV NOTAS,1,02,08,1,1,005,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,9,2,1,1,2,2,2,1,3,3,4,2,1,01,8598
01,052,1,7,12,001,0001,2882,120136,01,111111,3,4,5,1,2,6,0,0,0,014,008,000,021,014,000,7,002,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,2,2,01,6074
01,028,2,7,12,001,0001,2882,120136,02,111111,6,5,4,1,3,2,0,0,0,002,001,001,004,002,000,7,006,002,003,03,08,05,03,GENORY GEGRAFI,PEOOPLE,TV NOVELAS,1,08,00,1,1,001,1,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,07,5729
01,068,1,7,12,001,0001,2882,120136,03,111111,3,1,6,5,2,4,0,0,0,014,014,000,007,007,000,7,010,005,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,9,2,3,3,3,2,01,6074
01,060,1,7,12,001,0001,2882,120136,04,111111,3,5,1,6,2,4,0,0,0,012,007,003,000,000,000,7,028,015,010,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,3,3,3,1,3,01,6074
01,031,1,7,12,001,0001,2882,120136,05,111111,5,3,6,2,1,4,0,0,0,018,006,003,008,002,003,6,012,008,002,03,12,04,08,MUY INTERESANTE,,,2,,,1,1,002,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,01,6074
01,030,2,7,12,001,0001,4747,120137,01,111111,1,3,6,4,2,5,0,0,0,007,007,000,007,005,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,5,5,2,4,02,7770
01,025,2,7,12,001,0001,4747,120137,02,111111,3,5,6,1,2,4,0,0,0,008,008,000,028,000,000,0,000,000,000,03,02,02,00,TV NOVELAS,TELEGUIA,TV NOTAS,2,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,3,3,2,2,3,02,7770
01,040,2,7,12,001,0001,4747,120137,03,111111,4,1,5,3,2,6,0,0,0,006,005,000,006,002,000,7,002,002,000,05,10,05,05,TV NOTAS,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,2,3,02,7770
01,037,2,7,12,001,0001,1333,120162,01,111111,3,2,4,5,1,6,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,3,2,02,5937
01,034,2,7,12,001,0001,1333,120162,03,111111,6,3,4,5,1,2,0,0,0,014,007,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,01,5937
01,033,2,7,12,001,0001,1333,120162,04,111111,6,5,3,2,1,4,0,0,0,070,021,000,000,000,000,0,000,000,000,00,00,00,00,,,,2,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,4,3,2,2,02,5937
01,040,2,7,12,001,0001,1333,120162,05,111111,3,2,4,1,5,6,0,0,0,035,021,007,000,000,000,7,006,002,001,00,00,00,00,,,,1,01,02,1,1,007,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,3,3,1,3,05,5937
01,044,2,7,12,001,0001,2469,120172,01,111111,6,5,2,3,4,1,0,0,0,005,004,001,005,000,000,7,004,003,007,00,00,00,00,,,,2,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,3,2,2,3,2,02,9969
01,030,1,7,12,001,0001,2469,120172,02,111111,3,1,6,5,2,4,0,0,0,007,007,000,008,007,000,7,007,000,000,02,02,00,00,VERTIGO,,,2,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,2,2,2,2,3,01,10570
01,031,1,7,12,001,0001,2469,120172,03,111111,6,5,1,2,4,3,0,0,0,028,014,002,006,005,000,4,005,028,000,01,00,00,00,DIABETES,,,1,02,00,1,1,001,2,2,2,2,2,2,1,9,2,2,2,2,2,2,2,9,1,2,2,2,2,2,2,3,3,2,2,4,01,10570
