"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","POB,N,10,0","FACVIV,N,10,0"
1,20,067,0001,1541,200357,03,111111,13,13,15,14,25,01,1,1317
1,20,067,0001,1541,200357,04,111111,09,10,00,11,15,01,6,1317
1,20,067,0001,1541,200357,05,111111,12,11,15,12,10,01,6,1317
1,20,174,0001,0026,200359,01,111111,15,12,00,12,45,01,5,1129
1,20,174,0001,0026,200359,02,111111,19,11,10,11,20,01,1,1129
1,20,174,0001,0026,200359,03,111111,20,11,10,11,40,01,4,1129
1,20,174,0001,0026,200359,04,111111,25,11,00,11,50,01,5,1129
1,20,174,0001,0026,200359,05,111111,17,16,00,16,30,01,2,1129
1,20,067,0001,1537,200388,01,111111,19,18,00,18,50,01,7,948
1,20,067,0001,1537,200388,02,111111,18,12,05,13,00,01,6,948
1,20,067,0001,1537,200388,03,111111,17,12,40,13,40,01,2,948
1,20,067,0001,1537,200388,04,111111,24,12,15,13,10,01,5,948
1,20,067,0001,1537,200388,05,111111,18,10,40,11,30,01,5,948
1,21,114,0001,531A,210004,01,111111,23,14,30,15,30,01,4,4693
1,21,114,0001,531A,210004,02,000011,26,17,00,17,15,08,0,0
1,21,114,0001,531A,210004,03,111111,23,11,00,12,00,01,3,4693
1,21,114,0001,531A,210004,04,111111,23,13,00,14,00,01,5,4693
1,21,114,0001,531A,210004,05,000011,26,16,00,16,10,08,0,0
1,21,114,0001,481A,210006,01,111111,25,13,45,14,00,01,4,5224
1,21,114,0001,481A,210006,02,111111,11,11,40,12,15,01,3,5224
1,21,114,0001,481A,210006,03,111111,20,12,20,13,15,01,5,5224
1,21,114,0001,481A,210006,04,111111,10,14,00,15,00,01,5,5224
1,21,114,0001,481A,210006,05,000011,28,07,30,07,35,06,0,0
1,21,114,0001,4773,210054,01,111111,19,08,00,08,45,01,5,5369
1,21,114,0001,4773,210054,02,111111,19,06,00,07,00,01,2,5369
1,21,114,0001,4773,210054,03,111111,19,17,00,18,00,01,4,5369
1,21,114,0001,4773,210054,04,111111,20,11,00,99,99,01,3,5369
1,21,114,0001,4773,210054,05,000011,26,18,00,99,99,06,0,0
1,21,114,0001,0732,210066,01,111111,17,11,10,12,15,01,4,4062
1,21,114,0001,0732,210066,02,111111,17,14,10,15,30,01,4,4062
1,21,114,0001,0732,210066,03,111111,17,16,00,17,00,01,3,4062
1,21,114,0001,0732,210066,04,111111,18,10,00,11,10,01,3,4062
1,21,114,0001,0732,210066,05,111111,18,11,30,12,30,01,4,4062
1,21,114,0001,4415,210094,01,111111,27,15,00,15,25,01,4,8126
1,21,114,0001,4415,210094,02,111111,22,15,15,16,25,01,3,8126
1,21,114,0001,4415,210094,03,111111,10,15,25,16,35,01,3,8126
1,21,114,0001,4415,210094,04,111111,10,13,45,15,05,01,5,8126
1,21,114,0001,4415,210094,05,111111,10,18,10,19,30,01,6,8126
1,21,114,0001,0376,210108,01,111111,17,08,06,09,00,01,2,2573
1,21,114,0001,0376,210108,02,111111,17,99,99,99,99,01,1,2573
1,21,114,0001,0376,210108,03,111111,17,16,00,18,00,01,3,2573
1,21,114,0001,0376,210108,04,111111,17,18,20,19,00,01,1,2573
1,21,114,0001,0376,210108,05,111111,17,19,30,20,30,01,3,2573
1,21,114,0001,4082,210147,01,111111,17,12,20,13,25,01,5,4249
1,21,114,0001,4082,210147,02,111111,18,18,05,19,25,01,6,4249
1,21,114,0001,4082,210147,03,111111,17,17,30,18,30,01,4,4249
1,21,114,0001,4082,210147,04,111111,27,20,00,20,35,01,1,4249
1,21,114,0001,4082,210147,05,111111,27,20,00,20,50,01,4,4249
1,21,114,0001,3667,210165,01,000011,23,11,10,11,20,08,0,0
1,21,114,0001,3667,210165,02,000011,23,10,30,10,35,07,0,0
1,21,114,0001,3667,210165,03,111111,23,14,00,15,00,01,6,6957
1,21,114,0001,3667,210165,04,111111,23,09,00,10,00,01,4,6957
1,21,114,0001,3667,210165,05,111111,23,08,00,09,00,01,5,6957
1,21,114,0001,2870,210187,01,111111,15,09,30,10,30,01,3,9268
1,21,114,0001,2870,210187,02,000011,25,10,00,10,10,06,0,0
1,21,114,0001,2870,210187,03,111111,15,19,00,19,50,01,4,9268
1,21,114,0001,2870,210187,04,111111,15,21,00,21,50,01,3,9268
1,21,114,0001,2870,210187,05,111111,16,08,20,09,30,01,2,9268
1,21,114,0001,2086,210189,01,111111,15,13,45,14,55,01,5,5312
1,21,114,0001,2086,210189,02,000011,23,18,10,18,30,05,0,0
1,21,114,0001,2086,210189,03,111111,15,11,45,13,15,01,6,5312
1,21,114,0001,2086,210189,04,111111,15,17,15,18,15,01,1,5312
1,21,114,0001,2086,210189,05,111111,15,17,15,18,15,01,3,5312
1,21,140,0001,0395,210202,01,111111,16,12,10,13,15,01,9,4379
1,21,140,0001,0395,210202,02,111111,16,15,30,16,30,01,8,4379
1,21,140,0001,0395,210202,03,111111,16,18,10,19,20,01,5,4379
1,21,140,0001,0395,210202,04,111111,16,19,40,20,30,01,5,4379
1,21,140,0001,0395,210202,05,111111,17,09,00,10,05,01,3,4379
1,21,114,0001,4792,210206,01,111111,12,12,05,13,10,01,4,6896
1,21,114,0001,4792,210206,02,111111,12,14,00,15,20,01,9,6896
1,21,114,0001,4792,210206,03,111111,12,16,00,16,40,01,2,6896
1,21,114,0001,4792,210206,04,111111,12,15,30,16,30,01,3,6896
1,21,114,0001,4792,210206,05,000011,26,99,99,99,99,07,0,0
1,21,125,0001,0011,210211,01,111111,08,16,00,17,00,01,4,3668
1,21,125,0001,0011,210211,02,111111,08,14,30,15,30,01,8,3668
1,21,125,0001,0011,210211,03,111111,09,11,00,12,15,01,8,3668
1,21,125,0001,0011,210211,04,111111,09,15,00,16,40,01,6,3668
1,21,125,0001,0011,210211,05,111111,09,16,40,17,45,01,2,3668
1,21,114,0001,4133,210327,01,111111,17,15,10,16,15,01,7,6571
1,21,114,0001,4133,210327,02,111111,23,14,05,15,35,01,6,6571
1,21,114,0001,4133,210327,03,111111,18,11,35,12,15,01,4,6571
1,21,114,0001,4133,210327,04,111111,17,13,35,14,40,01,7,6571
1,21,114,0001,4133,210327,05,111111,25,16,50,17,25,01,4,6571
1,21,114,0001,0446,210337,01,111111,11,12,05,13,40,01,6,5963
1,21,114,0001,0446,210337,02,111111,20,16,40,18,05,01,5,5963
1,21,114,0001,0446,210337,03,111111,12,15,45,16,50,01,2,5963
1,21,114,0001,0446,210337,04,111111,11,14,00,15,30,01,4,5963
1,21,114,0001,0446,210337,05,111111,12,17,00,18,20,01,3,5963
1,21,114,0001,5381,210381,01,111111,16,15,05,16,10,01,7,7292
1,21,114,0001,5381,210381,02,111111,16,18,00,19,05,01,4,7292
1,21,114,0001,5381,210381,03,111111,16,13,35,14,40,01,5,7292
1,21,114,0001,5381,210381,04,000011,27,15,30,16,00,07,0,0
1,21,114,0001,5381,210381,05,111111,16,16,30,17,45,01,5,7292
1,21,041,0001,0062,210425,01,111111,11,12,15,13,45,01,5,6936
1,21,041,0001,0062,210425,02,111111,11,14,00,14,40,01,5,6936
1,21,041,0001,0062,210425,03,111111,11,16,10,16,50,01,5,6936
1,21,041,0001,0062,210425,04,111111,11,15,00,16,00,01,4,6936
1,21,041,0001,0062,210425,05,111111,11,17,00,18,00,01,4,6936
1,21,114,0001,5273,210468,01,111111,19,11,50,12,45,01,3,4303
1,21,114,0001,5273,210468,02,111111,26,16,20,17,06,01,4,4303
1,21,114,0001,5273,210468,03,111111,24,15,20,15,50,01,4,4303
1,21,114,0001,5273,210468,04,111111,19,13,30,14,40,01,4,4303
1,21,114,0001,5273,210468,05,111111,28,12,20,13,20,01,7,4303
1,21,114,0001,3830,210516,01,111111,14,13,20,14,35,01,5,6262
1,21,114,0001,3830,210516,02,000011,26,99,99,99,99,07,0,0
1,21,114,0001,3830,210516,03,111111,14,15,00,16,00,01,2,6262
1,21,114,0001,3830,210516,04,111111,26,09,40,10,20,01,5,6262
1,21,114,0001,3830,210516,05,111111,14,18,00,19,10,01,5,6262
1,21,114,0001,5273,210561,01,000011,28,11,30,11,35,06,0,0
1,21,114,0001,5273,210561,02,000011,27,16,00,16,05,06,0,0
1,21,114,0001,5273,210561,03,111111,17,16,10,17,15,01,4,7082
1,21,114,0001,5273,210561,04,111111,17,17,10,18,13,01,4,7082
1,21,114,0001,5273,210561,05,111111,10,16,00,16,50,01,2,7082
1,22,014,0001,2827,220003,01,111111,16,13,13,13,55,01,6,2052
1,22,014,0001,2827,220003,02,111111,20,15,43,16,15,01,4,2052
1,22,014,0001,2827,220003,03,111111,20,15,11,15,40,01,5,2052
1,22,014,0001,2827,220003,04,111111,10,16,00,16,55,01,4,2052
1,22,014,0001,2827,220003,05,000011,10,11,38,11,40,07,0,0
1,22,014,0001,230A,220014,01,111111,13,09,40,10,20,01,1,2129
1,22,014,0001,230A,220014,02,111111,11,17,21,17,39,01,3,2129
1,22,014,0001,230A,220014,03,111111,10,19,30,20,30,01,3,2129
1,22,014,0001,230A,220014,04,000011,13,10,25,11,01,06,0,0
1,22,014,0001,230A,220014,05,111111,12,09,35,10,15,01,4,2129
1,22,014,0001,166A,220017,01,111111,14,12,33,13,05,01,6,2211
1,22,014,0001,166A,220017,02,111111,21,17,50,18,20,01,3,2211
1,22,014,0001,166A,220017,03,111111,14,13,30,13,55,01,6,2211
1,22,014,0001,166A,220017,04,111111,21,17,00,17,40,01,8,2211
1,22,014,0001,166A,220017,05,111111,12,16,00,16,30,01,4,2211
1,22,014,0001,1138,220043,01,111111,15,01,30,02,25,01,9,1907
1,22,014,0001,1138,220043,02,111111,15,12,30,12,53,01,3,1907
1,22,014,0001,1138,220043,03,111111,22,11,04,11,31,01,6,1907
1,22,014,0001,1138,220043,04,111111,15,11,00,11,50,01,4,1907
1,22,014,0001,1138,220043,05,111111,27,12,00,12,33,01,6,1907
1,22,014,0001,0394,220051,01,111111,17,21,20,21,50,01,6,1799
1,22,014,0001,0394,220051,02,111111,16,15,54,17,10,01,2,1799
1,22,014,0001,0394,220051,03,111111,27,18,21,19,15,01,2,1799
1,22,014,0001,0394,220051,04,111111,17,20,25,21,15,01,3,1799
1,22,014,0001,0394,220051,05,111111,16,15,06,15,53,01,5,1799
1,22,014,0001,2189,220071,01,111111,21,16,00,16,30,01,5,1907
1,22,014,0001,2189,220071,02,111111,20,14,00,14,47,01,4,1907
1,22,014,0001,2189,220071,03,111111,11,17,00,18,28,01,6,1907
1,22,014,0001,2189,220071,04,111111,26,10,04,10,34,01,4,1907
1,22,014,0001,2189,220071,05,111111,11,13,55,14,25,01,5,1907
1,22,006,0001,0335,220072,01,121112,09,16,55,18,00,01,2,863
1,22,006,0001,0335,220072,01,221122,09,20,01,21,10,01,4,863
1,22,006,0001,0335,220072,02,111111,23,21,20,22,24,01,3,863
1,22,006,0001,0335,220072,03,111111,21,12,31,13,01,01,4,863
1,22,006,0001,0335,220072,04,111111,10,11,15,12,25,01,4,863
1,22,006,0001,0335,220072,05,000011,27,18,21,18,29,05,0,0
1,22,014,0001,1265,220074,01,111111,21,10,00,10,30,01,4,1989
1,22,014,0001,1265,220074,02,111111,17,12,04,12,46,01,4,1989
1,22,014,0001,1265,220074,03,111111,12,15,00,15,30,01,8,1989
1,22,014,0001,1265,220074,04,111111,11,15,06,15,06,01,5,1989
1,22,014,0001,1265,220074,05,111111,17,11,10,11,57,01,7,1989
1,22,014,0001,0318,220131,01,111111,22,15,06,15,06,01,5,2145
1,22,014,0001,0318,220131,02,111111,25,20,30,21,28,01,3,2145
1,22,014,0001,0318,220131,03,000011,27,10,49,10,52,06,0,0
1,22,014,0001,0318,220131,04,111111,25,21,45,22,30,01,5,2145
1,22,014,0001,0318,220131,05,000011,17,09,54,09,55,07,0,0
1,22,014,0001,0568,220144,01,111111,19,19,05,19,08,01,3,1742
1,22,014,0001,0568,220144,02,111111,21,19,10,20,09,01,8,1742
1,22,014,0001,0568,220144,03,000011,21,11,45,11,50,07,0,0
1,22,014,0001,0568,220144,04,111111,23,19,45,20,35,01,2,1742
1,22,014,0001,0568,220144,05,111111,23,21,13,22,18,01,4,1742
1,22,014,0001,2136,220165,01,111111,24,10,40,11,38,01,3,2168
1,22,014,0001,2136,220165,02,111111,27,10,07,10,37,01,2,2168
1,22,014,0001,2136,220165,03,111111,23,14,05,14,37,01,4,2168
1,22,014,0001,2136,220165,04,111111,20,13,00,13,40,01,2,2168
1,22,014,0001,2136,220165,05,111111,20,11,50,12,20,01,3,2168
1,22,014,0001,0712,220172,01,111111,08,16,00,16,50,01,6,2041
1,22,014,0001,0712,220172,02,111111,09,10,30,11,45,01,7,2041
1,22,014,0001,0712,220172,03,111111,09,10,49,11,28,01,4,2041
1,22,014,0001,0712,220172,04,000011,08,10,42,10,42,07,0,0
1,22,014,0001,0712,220172,05,121112,09,16,22,17,10,01,6,2041
1,22,014,0001,0712,220172,05,221122,25,21,50,22,30,01,4,2041
1,22,006,0001,0320,220202,01,111111,23,21,33,22,21,01,2,1239
1,22,006,0001,0320,220202,02,111111,09,10,15,11,17,01,3,1239
1,22,006,0001,0320,220202,03,111111,09,19,20,20,15,01,4,1239
1,22,006,0001,0320,220202,04,111111,09,18,15,19,15,01,4,1239
1,22,006,0001,0320,220202,05,111111,14,11,28,12,20,01,4,1239
1,22,014,0001,0572,220270,01,111111,14,17,20,18,15,01,1,2085
1,22,014,0001,0572,220270,02,111111,22,21,49,22,05,01,5,2085
1,22,014,0001,0572,220270,03,111111,18,13,05,14,13,01,4,2085
1,22,014,0001,0572,220270,04,111111,15,15,23,16,12,01,2,2085
1,22,014,0001,0572,220270,05,000011,16,19,20,19,25,07,0,0
1,22,006,0044,0119,220330,01,111111,16,12,50,13,38,01,3,1709
1,22,006,0044,0119,220330,02,111111,21,20,15,20,55,01,3,1709
1,22,006,0044,0119,220330,03,111111,10,14,30,15,35,01,5,1709
1,22,006,0044,0119,220330,04,111111,16,13,50,14,34,01,6,1709
1,22,006,0044,0119,220330,05,111111,21,20,56,21,48,01,3,1709
1,22,014,0001,0106,220336,01,111111,25,22,00,22,32,01,3,1704
1,22,014,0001,0106,220336,02,111111,10,17,20,18,01,01,4,1704
1,22,014,0001,0106,220336,03,111111,12,09,20,10,01,01,4,1704
1,22,014,0001,0106,220336,04,111111,14,12,01,12,45,01,2,1704
1,22,014,0001,0106,220336,05,111111,14,10,50,11,33,01,5,1704
1,22,014,0001,0816,220361,01,111111,21,21,28,22,30,01,2,1749
1,22,014,0001,0816,220361,02,111111,18,15,00,15,40,01,4,1749
1,22,014,0001,0816,220361,03,000011,17,16,07,16,07,07,0,0
1,22,014,0001,0816,220361,04,111111,21,21,30,22,05,01,2,1749
1,22,014,0001,0816,220361,05,000011,22,20,00,21,30,08,0,0
1,22,014,0001,0479,220388,01,111111,11,11,19,11,35,01,2,2393
1,22,014,0001,0479,220388,02,000011,29,10,03,10,09,04,0,0
1,22,014,0001,0479,220388,03,111111,28,10,19,10,52,01,5,2393
1,22,014,0001,0479,220388,04,111111,11,12,00,13,06,01,4,2393
1,22,014,0001,0479,220388,05,111111,19,19,10,19,51,01,2,2393
1,22,014,0001,2437,220389,01,111111,11,12,50,13,05,01,3,2024
1,22,014,0001,2437,220389,02,111111,11,14,07,14,16,01,4,2024
1,22,014,0001,2437,220389,03,111111,18,10,15,11,55,01,3,2024
1,22,014,0001,2437,220389,04,000011,23,20,10,20,21,07,0,0
1,22,014,0001,2437,220389,05,111111,16,15,10,16,05,01,3,2024
1,22,014,0001,0657,220390,01,111111,22,21,40,22,37,01,4,2483
1,22,014,0001,0657,220390,02,111111,14,13,30,14,33,01,8,2483
1,22,014,0001,0657,220390,03,111111,16,11,10,12,03,01,6,2483
1,22,014,0001,0657,220390,04,111111,18,12,01,12,55,01,4,2483
1,22,014,0001,0657,220390,05,111111,14,15,15,16,36,01,5,2483
1,23,004,0001,1776,235001,01,111111,25,21,28,22,10,01,4,3998
1,23,004,0001,1776,235001,02,111111,10,08,45,10,08,01,2,3998
1,23,004,0001,1776,235001,03,111111,23,15,01,15,39,01,4,3998
1,23,004,0001,1776,235001,04,111111,11,12,44,13,34,01,4,3998
1,23,004,0001,1776,235001,05,111111,28,18,30,19,20,01,1,3998
1,23,004,0001,0744,235002,01,111111,09,14,38,15,28,01,6,1638
1,23,004,0001,0744,235002,02,000011,13,13,00,13,05,07,0,0
1,23,004,0001,0744,235002,03,111111,25,20,00,20,55,01,3,1638
1,23,004,0001,0744,235002,04,000011,13,10,00,10,05,07,0,0
1,23,004,0001,0744,235002,05,111111,13,11,12,11,43,01,1,1638
1,23,004,0001,0566,235003,01,111111,25,15,46,16,31,01,4,1548
1,23,004,0001,0566,235003,02,111111,18,18,57,19,42,01,2,1548
1,23,004,0001,0566,235003,03,111111,18,19,54,21,10,01,4,1548
1,23,004,0001,0566,235003,04,111111,14,18,04,19,34,01,3,1548
1,23,004,0001,0566,235003,05,111111,14,13,19,14,24,01,10,1548
1,23,004,0001,0509,235005,01,111111,18,14,14,14,50,01,2,2102
1,23,004,0001,0509,235005,02,000011,17,11,00,11,10,07,0,0
1,23,004,0001,0509,235005,03,111111,17,10,29,11,01,01,5,2102
1,23,004,0001,0509,235005,04,111111,18,12,21,13,25,01,2,2102
1,23,004,0001,0509,235005,05,111111,18,19,16,20,25,01,5,2102
1,23,004,0001,2172,235006,01,111111,19,08,19,09,45,01,6,2306
1,23,004,0001,2172,235006,02,000011,19,11,15,11,17,08,0,0
1,23,004,0001,2172,235006,03,111111,19,09,55,10,47,01,7,2306
1,23,004,0001,2172,235006,04,111111,19,15,30,17,05,01,4,2306
1,23,004,0001,2172,235006,05,111111,21,10,47,12,02,01,5,2306
1,23,004,0001,1831,235008,01,111111,16,09,30,10,10,01,5,1848
1,23,004,0001,1831,235008,02,000011,14,11,00,11,10,08,0,0
1,23,004,0001,1831,235008,03,111111,17,16,37,17,22,01,1,1848
1,23,004,0001,1831,235008,04,111111,14,12,53,13,34,01,5,1848
1,23,004,0001,1831,235008,05,111111,28,19,50,21,04,01,3,1848
1,23,004,0001,0602,235009,01,111111,25,17,06,18,13,01,4,1798
1,23,004,0001,0602,235009,02,000011,07,13,30,13,31,07,0,0
1,23,004,0001,0602,235009,03,111111,12,10,08,11,24,01,5,1798
1,23,004,0001,0602,235009,04,111111,07,15,09,16,18,01,7,1798
1,23,004,0001,0602,235009,05,111111,13,12,06,12,55,01,1,1798
1,23,004,0001,0640,235011,01,111111,29,12,00,12,38,01,4,3833
1,23,004,0001,0640,235011,02,111111,29,16,05,16,55,01,3,3833
1,23,004,0001,0640,235011,03,111111,23,14,00,14,37,01,2,3833
1,23,004,0001,0640,235011,04,111111,29,11,03,11,49,01,4,3833
1,23,004,0001,0640,235011,05,111111,29,10,08,10,58,01,3,3833
1,23,004,0001,0477,235014,01,111111,09,19,32,20,15,01,5,2035
1,23,004,0001,0477,235014,02,111111,24,17,53,18,58,01,2,2035
1,23,004,0001,0477,235014,03,111111,18,11,08,12,02,01,7,2035
1,23,004,0001,0477,235014,04,111111,13,10,32,11,37,01,6,2035
1,23,004,0001,0477,235014,05,111111,09,14,38,15,49,01,4,2035
1,23,004,0001,0602,235015,01,111111,25,12,35,13,22,01,2,1490
1,23,004,0001,0602,235015,02,111111,25,17,50,18,40,01,6,1490
1,23,004,0001,0602,235015,03,111111,28,16,15,16,57,01,2,1490
1,23,004,0001,0602,235015,04,111111,11,18,00,19,04,01,1,1490
1,23,004,0001,0602,235015,05,111111,07,13,06,15,58,01,4,1490
1,23,004,0001,0443,235019,01,111111,23,11,51,12,39,01,4,1576
1,23,004,0001,0443,235019,02,111111,23,17,03,17,50,01,3,1576
1,23,004,0001,0443,235019,03,111111,18,15,26,16,02,01,2,1576
1,23,004,0001,0443,235019,04,111111,23,10,30,11,33,01,5,1576
1,23,004,0001,0443,235019,05,111111,24,20,35,21,55,01,1,1576
1,23,004,0001,0528,235020,01,111111,20,12,25,13,25,01,9,3121
1,23,004,0001,0528,235020,02,000011,15,10,35,10,45,07,0,0
1,23,004,0001,0528,235020,03,111111,19,14,52,18,19,01,1,3121
1,23,004,0001,0528,235020,04,000011,16,11,30,11,35,06,0,0
1,23,004,0001,0528,235020,05,000011,20,12,30,12,35,07,0,0
1,23,004,0001,2045,235021,01,111111,23,07,32,08,24,01,5,2007
1,23,004,0001,2045,235021,02,111111,22,14,06,15,15,01,8,2007
1,23,004,0001,2045,235021,03,111111,22,19,35,20,38,01,4,2007
1,23,004,0001,2045,235021,04,111111,26,14,00,14,40,01,4,2007
1,23,004,0001,2045,235021,05,111111,22,08,32,09,15,01,5,2007
1,23,004,0001,0496,235024,01,111111,12,13,48,15,18,01,5,2037
1,23,004,0001,0496,235024,02,121112,08,17,20,18,25,01,5,2037
1,23,004,0001,0496,235024,02,221122,08,18,25,19,31,01,1,2037
1,23,004,0001,0496,235024,03,111111,08,12,15,13,28,01,3,2037
1,23,004,0001,0496,235024,04,111111,08,15,02,16,01,01,1,2037
1,23,004,0001,0496,235024,05,111111,08,12,30,14,36,01,4,2037
1,23,004,0001,1780,235031,01,111111,09,11,08,12,12,01,4,1576
1,23,004,0001,1780,235031,02,111111,12,11,59,12,28,01,5,1576
1,23,004,0001,1780,235031,03,000011,09,12,22,12,25,07,0,0
1,23,004,0001,1780,235031,04,111111,09,18,19,19,14,01,2,1576
1,23,004,0001,1780,235031,05,111111,12,11,00,11,53,01,4,1576
1,23,004,0001,073A,235032,01,111111,10,12,31,13,14,01,3,2066
1,23,004,0001,073A,235032,02,111111,11,10,00,10,52,01,6,2066
1,23,004,0001,073A,235032,03,111111,11,10,56,11,35,01,2,2066
1,23,004,0001,073A,235032,04,111111,24,19,30,19,58,01,3,2066
1,23,004,0001,073A,235032,05,111111,10,14,37,15,09,01,3,2066
1,23,004,0001,0392,235033,01,000011,10,17,40,17,42,07,0,0
1,23,004,0001,0392,235033,02,111111,10,16,08,17,26,01,3,2131
1,23,004,0001,0392,235033,03,111111,22,15,51,16,30,01,1,2131
1,23,004,0001,0392,235033,04,111111,10,12,00,13,05,01,6,2131
1,23,004,0001,0392,235033,05,111111,12,20,19,21,06,01,1,2131
1,23,004,0001,0710,235034,01,121112,14,14,01,15,20,01,2,1668
1,23,004,0001,0710,235034,01,221122,26,13,10,13,20,02,4,0
1,23,004,0001,0710,235034,02,111111,16,10,44,11,16,01,1,1668
1,23,004,0001,0710,235034,03,111111,17,17,28,17,58,01,6,1668
1,23,004,0001,0710,235034,04,111111,16,11,43,13,10,01,3,1668
1,23,004,0001,0710,235034,05,111111,17,09,00,09,53,01,4,1668
1,23,004,0001,1475,235035,01,111111,15,19,45,20,40,01,3,1537
1,23,004,0001,1475,235035,02,111111,21,10,35,11,20,01,3,1537
1,23,004,0001,1475,235035,03,111111,24,14,22,15,16,01,4,1537
1,23,004,0001,1475,235035,04,111111,21,16,12,17,05,01,3,1537
1,23,004,0001,1475,235035,05,111111,18,20,57,21,09,01,4,1537
1,23,004,0001,0477,235036,01,111111,12,16,05,17,00,01,5,2261
1,23,004,0001,0477,235036,02,111111,15,15,47,16,45,01,6,2261
1,23,004,0001,0477,235036,03,111111,12,16,44,17,47,01,1,2261
1,23,004,0001,0477,235036,04,111111,11,14,30,15,30,01,2,2261
1,23,004,0001,0477,235036,05,111111,28,19,22,20,17,01,2,2261
1,24,028,0001,2431,240012,01,111111,10,21,11,22,18,01,6,1788
1,24,028,0001,2431,240012,02,111111,18,21,37,22,15,01,6,1788
1,24,028,0001,2431,240012,03,111111,17,17,20,18,05,01,5,1788
1,24,028,0001,2431,240012,04,111111,14,21,00,22,00,01,4,1788
1,24,028,0001,2431,240012,05,111111,09,12,35,13,55,01,4,1788
1,24,035,0001,0571,240013,01,111111,09,16,00,17,10,01,7,2666
1,24,035,0001,0571,240013,02,000011,27,10,50,11,45,07,0,0
1,24,035,0001,0571,240013,03,131113,08,16,15,17,15,01,3,2666
1,24,035,0001,0571,240013,03,231123,09,14,15,14,55,01,3,2666
1,24,035,0001,0571,240013,03,331133,12,13,00,13,45,01,3,2666
1,24,035,0001,0571,240013,04,111111,09,10,45,11,25,01,4,2666
1,24,035,0001,0571,240013,05,111111,09,10,00,10,35,01,1,2666
1,24,028,0001,2342,240015,01,111111,20,17,00,17,45,01,5,1990
1,24,028,0001,2342,240015,02,111111,20,15,00,15,30,01,6,1990
1,24,028,0001,2342,240015,03,111111,25,11,45,12,45,01,3,1990
1,24,028,0001,2342,240015,04,111111,16,17,05,18,00,01,1,1990
1,24,028,0001,2342,240015,05,111111,21,15,50,16,35,01,4,1990
1,24,028,0001,1753,240018,01,111111,15,20,10,21,40,01,3,2733
1,24,028,0001,1753,240018,02,111111,16,16,30,17,10,01,6,2733
1,24,028,0001,1753,240018,03,111111,17,20,45,21,25,01,4,2733
1,24,028,0001,1753,240018,04,111111,19,16,00,16,45,01,5,2733
1,24,028,0001,1753,240018,05,000011,24,13,10,13,20,05,0,0
1,24,035,0001,0942,240025,01,111111,23,20,00,21,00,01,3,717
1,24,035,0001,0942,240025,02,111111,23,19,00,20,00,01,3,717
1,24,035,0001,0942,240025,03,111111,23,18,00,19,00,01,10,717
1,24,035,0001,0942,240025,04,111111,22,14,00,14,45,01,4,717
1,24,035,0001,0942,240025,05,111111,22,12,00,13,00,01,4,717
1,24,028,0001,3088,240033,01,111111,14,16,40,17,15,01,5,2551
1,24,028,0001,3088,240033,02,111111,11,16,20,17,35,01,1,2551
1,24,028,0001,3088,240033,03,111111,16,10,40,11,15,01,2,2551
1,24,028,0001,3088,240033,04,111111,14,13,20,14,25,01,4,2551
1,24,028,0001,3088,240033,05,111111,14,17,25,17,45,01,4,2551
1,24,028,0001,037A,240068,01,111111,28,20,30,21,10,01,7,1983
1,24,028,0001,037A,240068,02,111111,09,16,40,17,15,01,5,1983
1,24,028,0001,037A,240068,03,111111,09,15,00,15,30,01,4,1983
1,24,028,0001,037A,240068,04,111111,07,10,05,10,55,01,4,1983
1,24,028,0001,037A,240068,05,111111,09,15,35,16,15,01,9,1983
1,24,028,0001,1842,240130,01,111111,17,15,20,16,45,01,4,2786
1,24,028,0001,1842,240130,02,111111,23,08,32,09,28,01,3,2786
1,24,028,0001,1842,240130,03,111111,18,13,30,14,10,01,4,2786
1,24,028,0001,1842,240130,04,111111,17,14,10,14,50,01,3,2786
1,24,028,0001,1842,240130,05,111111,24,19,20,20,00,01,7,2786
1,24,028,0001,1819,240164,01,111111,24,13,35,14,15,01,5,3998
1,24,028,0001,1819,240164,02,121112,23,15,40,16,20,01,2,3998
1,24,028,0001,1819,240164,02,221122,22,13,10,13,45,01,4,3998
1,24,028,0001,1819,240164,03,111111,23,17,00,17,50,01,3,3998
1,24,028,0001,1819,240164,04,111111,21,15,40,16,10,01,6,3998
1,24,028,0001,1819,240164,05,111111,23,18,00,18,55,01,4,3998
1,24,035,0001,0660,240174,01,111111,16,19,40,20,30,01,4,2100
