"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","SABECONACY,C,1","TELE,C,1","RADIO,C,1","PEROREV,C,1","LIBROS,C,1","INTERNET,C,1","OTROS,C,1","NOSABECONA,C,1","PUREVCIETE,C,1","DIFACTCYTM,C,1","FINEMPDEST,C,1","APOPROYCUL,C,1","BECAPOSG,C,1","INVEST,C,1","FININVUNI,C,1","CONSESC,C,1","OTRAS,C,1","TEXTO,C,30","OPNCONA,C,1","BECPOSNAC,C,1","BECPOSEXT,C,1","BECESTTEC,C,1","INCINVDES,C,1","FONMIX,C,1","FONSEC,C,1","FONINS,C,1","PROAVA,C,1","SISNACINV,C,1","REDCON,C,1","COOPINST,C,1","REGNACCIEN,C,1","SISINFCIET,C,1","INFEDOCIET,C,1","APOYINV,C,1","SISNACINV2,C,1","BECPOS,C,1","APODESTEC,C,1","PROGRETREP,C,1","PRIOCONA,C,1","RELCONCIEN,C,1","POLACTCONA,C,1","OBSERVACIO,C,254","NUMREN,C,2","FACPER,N,10,0"
01,021,2,C,15,031,0001,0554,150856,01,111111,1,0,0,1,0,1,0,1,1,1,2,1,2,1,1,2,2,,2,1,1,1,3,3,1,1,1,1,3,2,1,1,1,2,2,1,1,1,4,2,3,,03,64551
01,021,1,C,15,031,0001,0554,150856,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,81359
01,065,1,C,15,031,0001,0554,150856,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,81359
01,024,2,C,15,031,0001,0554,150856,04,111111,1,0,0,0,0,0,1,1,1,1,1,2,1,3,1,2,2,,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,3,2,4,5,3,2,1,,03,64551
01,026,2,C,15,031,0001,0554,150856,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,64551
01,041,1,C,15,109,0003,039A,150906,01,111111,1,1,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,84363
01,038,2,C,15,109,0003,039A,150906,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,66935
01,046,1,C,15,109,0003,039A,150906,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,84363
01,045,1,C,15,109,0003,039A,150906,04,121112,1,1,1,0,0,0,0,1,1,1,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,4,3,3,1,,01,84363
01,028,2,C,15,109,0003,039A,150906,04,221122,1,1,1,1,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,66935
01,033,2,C,15,109,0003,039A,150906,05,111111,1,1,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,66935
01,041,1,C,15,121,0001,1231,151156,01,111111,1,0,1,1,0,0,0,1,1,1,2,1,1,1,1,1,2,,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,3,2,2,,01,24127
01,056,1,C,15,121,0001,1231,151156,02,111111,1,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,2,,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,4,3,5,3,2,1,,01,24127
01,025,2,C,15,121,0001,1231,151156,03,111111,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,25850
01,049,2,C,15,121,0001,1231,151156,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,25850
01,048,1,C,15,121,0001,1231,151156,05,111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,,01,24127
01,024,2,C,15,109,0025,1186,151221,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,58124
01,037,2,C,15,109,0025,1186,151221,03,111111,1,1,1,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,58124
01,030,2,C,15,109,0025,1186,151221,04,111111,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,,02,58124
01,060,1,C,15,109,0025,1186,151221,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,73258
01,050,1,C,15,057,0001,0870,151376,02,111111,1,1,1,1,1,0,1,1,1,1,2,2,1,1,1,2,2,,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,4,1,1,,01,81779
01,026,1,C,15,057,0001,0870,151376,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,81779
01,029,1,C,15,057,0001,0870,151376,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,81779
01,023,2,C,15,057,0001,0870,151376,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,64885
01,037,2,C,17,011,0001,0847,170005,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7118
01,045,2,C,17,011,0001,0847,170005,01,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7118
01,023,2,C,17,011,0001,0847,170005,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,7118
01,065,1,C,17,011,0001,0847,170005,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12280
01,032,2,C,17,011,0001,0847,170005,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7118
01,035,2,C,17,028,0030,0401,170013,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6661
01,037,2,C,17,028,0030,0401,170013,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6661
01,030,2,C,17,028,0030,0401,170013,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6661
01,036,2,C,17,028,0030,0401,170013,04,111111,1,1,0,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6661
01,056,2,C,17,028,0030,0401,170013,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6661
01,044,2,C,17,011,0001,107A,170018,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8557
01,033,1,C,17,011,0001,107A,170018,03,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6503
01,034,1,C,17,011,0001,107A,170018,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6503
01,047,2,C,17,011,0001,107A,170018,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8557
01,030,2,C,17,007,0001,0219,170042,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5080
01,055,1,C,17,007,0001,0219,170042,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,8763
01,050,1,C,17,007,0001,0219,170042,04,111111,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8763
01,035,1,C,17,007,0001,0172,170077,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9236
01,086,1,C,17,007,0001,0172,170077,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9236
01,045,1,C,17,007,0001,0172,170077,04,111111,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,1,,01,9236
01,068,1,C,17,007,0001,0172,170077,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9236
01,043,2,C,17,018,0001,0496,170082,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6810
01,085,2,C,17,018,0001,0496,170082,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6810
01,029,2,C,17,018,0001,0496,170082,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6810
01,072,1,C,17,007,0001,0153,170106,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6590
01,024,1,C,17,007,0001,0153,170106,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6590
01,024,2,C,17,007,0001,1221,170130,01,111111,1,0,1,0,0,0,0,1,1,1,2,1,1,1,1,2,2,,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,3,2,2,,03,8009
01,053,1,C,17,007,0001,1221,170130,02,111111,1,1,0,1,0,0,0,1,2,1,3,2,1,1,1,2,2,,2,1,1,3,2,2,3,1,3,1,3,3,3,3,3,1,1,1,1,2,3,5,2,,01,6086
01,024,1,C,17,007,0001,1221,170130,04,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6086
01,083,2,C,17,007,0001,1221,170130,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8009
01,021,1,C,17,018,0001,0797,170140,01,111111,1,0,0,0,0,1,0,1,3,1,1,3,3,1,1,3,2,,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,2,2,6,3,2,3,,03,10792
01,049,1,C,17,018,0001,0797,170140,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10792
01,029,2,C,17,018,0001,0797,170140,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6256
01,054,2,C,17,018,0001,0797,170140,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6256
01,073,1,C,17,018,0001,0797,170140,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,10792
01,032,2,C,17,011,0009,0936,170141,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,1700
01,070,1,C,17,011,0009,0936,170141,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,425
01,062,1,C,17,011,0009,0936,170141,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,425
01,072,1,C,17,011,0009,0936,170141,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,425
01,021,1,C,17,007,0001,0401,170168,03,111111,1,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9612
01,064,2,C,17,007,0001,0401,170168,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2403
01,035,2,C,17,007,0001,0401,170168,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,2403
01,021,2,C,17,011,0001,0550,170171,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8557
01,054,1,C,17,011,0001,0550,170171,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6503
01,022,1,C,17,011,0001,0550,170171,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,6503
01,047,2,C,17,011,0001,0550,170171,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8557
01,034,2,C,17,011,0001,0550,170171,05,111111,1,1,0,0,0,0,0,1,1,1,1,2,2,1,1,2,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,1,,03,8557
01,056,1,C,17,007,0001,069A,170258,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11714
01,083,1,C,17,007,0001,069A,170258,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11714
01,056,1,C,17,007,0001,069A,170258,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11714
01,045,2,C,17,007,0001,069A,170258,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6790
01,018,1,C,17,007,0001,069A,170258,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11714
01,022,2,C,17,007,0001,1293,170263,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,5996
01,035,2,C,17,007,0001,1293,170263,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5996
01,068,1,C,17,007,0001,1293,170263,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10343
01,077,2,C,17,007,0001,1293,170263,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,5996
01,068,1,C,17,007,0001,1293,170263,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10343
01,036,2,C,17,007,0001,0401,170264,01,111111,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,2,2,,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,2,3,5,3,3,2,,02,8033
01,038,2,C,17,007,0001,0401,170264,02,111111,1,1,1,0,0,0,1,1,1,1,2,2,1,1,1,3,2,,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,4,2,1,,03,8033
01,050,2,C,17,007,0001,0401,170264,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8033
01,025,2,C,17,007,0001,0401,170264,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,8033
01,023,2,C,17,007,0001,0401,170264,05,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,8033
01,030,1,C,17,007,0001,0153,170321,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4500
01,018,1,C,17,007,0001,0153,170321,02,111111,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,3,9,,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,2,1,,04,4500
01,057,2,C,17,007,0001,0153,170321,03,111111,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,10125
01,085,2,C,17,007,0001,0153,170321,04,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10125
01,024,2,C,17,007,0001,044A,170323,02,111111,1,0,0,0,0,0,1,1,2,1,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,4,4,2,1,,03,7440
01,031,1,C,17,007,0001,044A,170323,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,12835
01,020,1,C,17,007,0001,044A,170323,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12835
01,034,2,C,17,007,0001,044A,170323,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7440
01,062,2,C,17,007,0001,0685,170329,01,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5892
01,039,2,C,17,007,0001,0685,170329,02,111111,1,1,1,0,0,0,0,1,2,1,2,2,2,1,1,2,2,,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,2,5,4,2,1,,01,5892
01,070,1,C,17,007,0001,0685,170329,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10165
01,058,2,C,17,007,0001,0685,170329,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5892
01,032,2,C,17,007,0001,0685,170329,05,111111,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5892
01,044,2,C,17,007,0001,0543,170360,01,111111,1,1,1,1,0,0,0,1,1,1,3,1,1,1,1,3,1,,2,1,1,3,1,3,3,3,3,3,3,1,1,1,1,1,2,1,1,2,3,3,2,,01,6472
01,031,1,C,17,007,0001,0543,170360,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11166
01,073,2,C,17,007,0001,0543,170360,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6472
01,033,2,C,17,007,0001,0543,170360,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6472
01,055,1,C,17,007,0001,0543,170360,05,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11166
01,049,1,C,17,008,0001,0184,170388,01,111111,1,0,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11570
01,040,2,C,17,008,0001,0184,170388,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6707
01,029,2,C,17,008,0001,0184,170388,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6707
01,050,1,C,17,008,0001,0184,170388,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11570
01,025,2,C,17,008,0001,0184,170388,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6707
01,040,2,C,21,114,0001,481A,210006,01,111111,1,1,0,0,0,0,0,1,1,1,1,3,1,1,1,1,3,,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,5,5,5,5,6,4,2,1,,02,16951
01,055,1,C,21,114,0001,481A,210006,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11101
01,042,1,C,21,114,0001,481A,210006,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,11101
01,049,2,C,21,114,0001,481A,210006,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,16951
01,072,2,C,21,114,0001,4773,210054,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,21476
01,023,2,C,21,114,0001,4773,210054,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,21476
01,030,1,C,21,114,0001,4773,210054,03,111111,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,2,2,,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1,3,4,3,2,2,,04,13423
01,071,1,C,21,114,0001,4773,210054,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13423
01,019,1,C,21,114,0001,0732,210066,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,18279
01,045,2,C,21,114,0001,0732,210066,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9478
01,030,2,C,21,114,0001,0732,210066,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9478
01,058,1,C,21,114,0001,0732,210066,04,111111,1,0,0,0,0,0,1,1,1,1,2,1,1,1,1,2,2,,2,1,1,2,1,2,1,1,1,3,3,1,1,1,1,1,2,1,4,2,1,2,2,,01,18279
01,048,2,C,21,114,0001,0732,210066,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,9478
01,042,2,C,21,114,0001,4415,210094,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,10158
01,028,2,C,21,114,0001,4415,210094,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10158
01,049,2,C,21,114,0001,4415,210094,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10158
01,043,1,C,21,114,0001,4415,210094,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,32504
01,025,2,C,21,114,0001,4415,210094,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,10158
01,020,1,C,21,114,0001,531A,210004,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,9973
01,025,1,C,21,114,0001,531A,210004,03,111111,1,1,1,1,1,1,0,1,1,1,2,1,1,1,2,2,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,1,,01,9973
01,033,1,C,21,114,0001,531A,210004,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9973
01,078,2,C,21,114,0001,0376,210108,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8349
01,037,2,C,21,114,0001,0376,210108,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8349
01,065,2,C,21,114,0001,0376,210108,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8349
01,079,2,C,21,114,0001,0376,210108,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8349
01,028,1,C,21,114,0001,0376,210108,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,5468
01,033,2,C,21,114,0001,4082,210147,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13787
01,045,1,C,21,114,0001,4082,210147,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9029
01,033,2,C,21,114,0001,4082,210147,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13787
01,052,2,C,21,114,0001,4082,210147,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13787
01,036,2,C,21,114,0001,4082,210147,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13787
01,038,2,C,21,114,0001,3667,210165,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13914
01,067,1,C,21,114,0001,3667,210165,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,27828
01,037,2,C,21,114,0001,3667,210165,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,13914
01,060,2,C,21,114,0001,2870,210187,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,23170
01,030,1,C,21,114,0001,2870,210187,03,111111,1,0,0,1,0,1,1,1,1,1,3,2,1,1,1,2,2,,1,1,3,1,2,3,3,3,3,1,3,1,1,1,1,1,1,2,1,1,3,3,2,,03,27804
01,046,2,C,21,114,0001,2870,210187,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,23170
01,060,1,C,21,114,0001,2870,210187,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,27804
01,033,2,C,21,114,0001,2086,210189,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,17236
01,026,1,C,21,114,0001,2086,210189,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,11288
01,075,2,C,21,114,0001,2086,210189,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,17236
01,052,2,C,21,114,0001,2086,210189,05,111111,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,17236
01,020,2,C,21,140,0001,0395,210202,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,14209
01,042,1,C,21,140,0001,0395,210202,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9306
01,035,1,C,21,140,0001,0395,210202,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9306
01,082,1,C,21,140,0001,0395,210202,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9306
01,061,1,C,21,140,0001,0395,210202,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9306
01,020,2,C,21,114,0001,4792,210206,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,25285
01,018,2,C,21,114,0001,4792,210206,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06,25285
01,056,1,C,21,114,0001,4792,210206,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,41376
01,018,2,C,21,114,0001,4792,210206,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,25285
01,048,2,C,21,125,0001,0011,210211,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,18340
01,041,1,C,21,125,0001,0011,210211,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9781
01,038,2,C,21,125,0001,0011,210211,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,18340
