"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOG,C,1","DEGVIV,C,1","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","LLAVE,C,23"
1,13,048,0001,0410,131238,01,2,2,14,21,30,22,10,01,13048000104101312380122
1,13,048,0001,0410,131238,02,1,1,13,18,00,18,40,01,13048000104101312380211
1,13,048,0001,0410,131238,03,1,1,14,22,15,22,50,01,13048000104101312380311
1,13,048,0001,0410,131238,04,1,1,14,19,00,19,40,01,13048000104101312380411
1,13,048,0001,0410,131238,05,1,1,17,08,30,09,43,01,13048000104101312380511
1,13,048,0001,0425,131239,01,1,1,20,12,10,12,40,01,13048000104251312390111
1,13,048,0001,0425,131239,02,1,1,27,19,05,19,50,01,13048000104251312390211
1,13,048,0001,0425,131239,03,1,1,22,13,35,14,30,01,13048000104251312390311
1,13,048,0001,0425,131239,04,1,1,26,09,05,10,50,01,13048000104251312390411
1,13,048,0001,0425,131239,05,1,1,27,09,10,10,05,01,13048000104251312390511
1,13,048,0001,0514,131288,01,1,1,15,11,00,12,10,01,13048000105141312880111
1,13,048,0001,0514,131288,02,1,1,16,17,35,18,35,01,13048000105141312880211
1,13,048,0001,0514,131288,03,1,1,30,17,50,18,40,01,13048000105141312880311
1,13,048,0001,0514,131288,04,1,1,21,15,00,15,15,01,13048000105141312880411
1,13,048,0001,0514,131288,05,1,1,15,16,00,17,05,01,13048000105141312880511
1,13,048,0001,0529,131313,01,1,1,22,10,00,10,50,01,13048000105291313130111
1,13,048,0001,0529,131313,02,1,1,23,16,00,16,48,01,13048000105291313130211
1,13,048,0001,0529,131313,03,1,1,28,15,15,16,30,01,13048000105291313130311
1,13,048,0001,0529,131313,04,1,1,24,10,00,10,50,01,13048000105291313130411
1,13,048,0001,0529,131313,05,1,1,22,09,00,09,49,01,13048000105291313130511
1,13,048,0001,0590,131397,01,1,1,08,10,00,10,45,01,13048000105901313970111
1,13,048,0001,0590,131397,02,1,1,07,13,27,14,00,01,13048000105901313970211
1,13,048,0001,0590,131397,03,1,1,08,18,00,18,50,01,13048000105901313970311
1,13,048,0001,0590,131397,04,1,1,09,10,30,11,05,01,13048000105901313970411
1,13,048,0001,0590,131397,05,1,1,10,12,00,12,35,01,13048000105901313970511
1,13,048,0001,0834,131331,02,1,1,15,18,30,20,05,01,13048000108341313310211
1,13,048,0001,0834,131331,04,1,1,13,20,00,20,35,01,13048000108341313310411
1,13,048,0001,0834,131331,05,1,2,13,12,00,12,40,01,13048000108341313310512
1,13,048,0001,0834,131331,05,2,2,13,07,30,08,00,01,13048000108341313310522
1,13,048,0001,0919,131001,01,1,1,15,10,45,11,20,01,13048000109191310010111
1,13,048,0001,0919,131001,02,1,1,15,16,45,17,24,01,13048000109191310010211
1,13,048,0001,0919,131001,03,1,1,15,08,05,08,55,01,13048000109191310010311
1,13,048,0001,0919,131001,05,1,1,15,14,40,15,50,01,13048000109191310010511
1,13,048,0001,1067,131264,01,1,1,28,08,50,19,30,01,13048000110671312640111
1,13,048,0001,1067,131264,02,1,1,27,19,45,20,30,01,13048000110671312640211
1,13,048,0001,1067,131264,03,1,1,26,08,05,08,45,01,13048000110671312640311
1,13,048,0001,1067,131264,04,1,1,28,14,30,15,25,01,13048000110671312640411
1,13,048,0001,1067,131264,05,1,1,27,15,30,16,20,01,13048000110671312640511
1,13,048,0001,1137,131190,01,1,1,24,17,40,18,50,01,13048000111371311900111
1,13,048,0001,1137,131190,02,1,1,06,13,10,15,35,01,13048000111371311900211
1,13,048,0001,1137,131190,03,1,1,11,09,15,10,00,01,13048000111371311900311
1,13,048,0001,1137,131190,04,1,1,06,16,10,17,00,01,13048000111371311900411
1,13,048,0001,1137,131190,05,1,1,06,17,05,18,20,01,13048000111371311900511
1,13,048,0001,1264,131163,01,1,1,07,16,20,17,05,01,13048000112641311630111
1,13,048,0001,1264,131163,03,1,1,11,12,00,12,30,01,13048000112641311630311
1,13,048,0001,1264,131163,04,1,1,08,20,00,20,40,01,13048000112641311630411
1,13,048,0001,1264,131163,05,1,1,07,15,00,15,50,01,13048000112641311630511
1,13,048,0001,1438,131378,01,1,1,09,17,50,18,30,01,13048000114381313780111
1,13,048,0001,1438,131378,02,1,1,08,17,55,18,43,01,13048000114381313780211
1,13,048,0001,1438,131378,04,1,1,27,22,06,23,10,01,13048000114381313780411
1,13,048,0001,1438,131378,05,1,1,07,14,30,15,30,01,13048000114381313780511
1,13,051,0060,0280,131292,01,1,1,21,18,10,19,10,01,13051006002801312920111
1,13,051,0060,0280,131292,03,1,1,21,16,00,16,55,01,13051006002801312920311
1,13,051,0060,0280,131292,04,1,1,29,18,10,18,55,01,13051006002801312920411
1,13,051,0060,0280,131292,05,1,1,27,15,00,15,55,01,13051006002801312920511
1,13,051,0060,0350,131025,01,1,1,23,18,00,18,40,01,13051006003501310250111
1,13,051,0060,0350,131025,02,1,1,28,21,20,22,05,01,13051006003501310250211
1,13,051,0060,0350,131025,03,1,1,28,22,10,22,45,01,13051006003501310250311
1,13,051,0060,0350,131025,04,1,1,28,20,00,20,45,01,13051006003501310250411
1,13,051,0060,0350,131025,05,1,1,27,08,00,18,45,01,13051006003501310250511
1,13,051,0060,0435,131355,01,1,1,29,08,00,08,30,01,13051006004351313550111
1,13,051,0060,0435,131355,02,1,1,27,19,00,19,40,01,13051006004351313550211
1,13,051,0060,0435,131355,03,1,1,27,17,00,17,30,01,13051006004351313550311
1,13,051,0060,0435,131355,04,1,1,27,18,00,18,48,01,13051006004351313550411
1,13,051,0060,0435,131355,05,1,1,27,07,20,08,00,01,13051006004351313550511
1,14,039,0001,0134,140041,01,1,1,26,13,20,14,10,01,14039000101341400410111
1,14,039,0001,0134,140041,02,1,1,20,21,00,21,45,01,14039000101341400410211
1,14,039,0001,0134,140041,03,1,1,20,20,10,20,55,01,14039000101341400410311
1,14,039,0001,0134,140041,04,1,1,20,18,05,18,58,01,14039000101341400410411
1,14,039,0001,0134,140041,05,1,1,25,09,35,10,20,01,14039000101341400410511
1,14,039,0001,0789,140595,01,1,1,14,10,30,11,40,01,14039000107891405950111
1,14,039,0001,0789,140595,02,1,1,14,13,15,14,08,01,14039000107891405950211
1,14,039,0001,0789,140595,03,1,1,16,08,30,09,15,01,14039000107891405950311
1,14,039,0001,0789,140595,04,1,1,14,12,04,12,55,01,14039000107891405950411
1,14,039,0001,1217,140408,01,1,1,13,10,25,11,10,01,14039000112171404080111
1,14,039,0001,1217,140408,02,1,1,13,11,15,12,10,01,14039000112171404080211
1,14,039,0001,1217,140408,03,1,1,13,18,55,19,45,01,14039000112171404080311
1,14,039,0001,1217,140408,04,1,1,18,10,15,11,10,01,14039000112171404080411
1,14,039,0001,1217,140408,05,1,1,13,12,25,13,10,01,14039000112171404080511
1,14,039,0001,1382,140168,01,1,1,15,19,07,20,20,01,14039000113821401680111
1,14,039,0001,1382,140168,04,1,1,16,09,45,10,38,01,14039000113821401680411
1,14,039,0001,1382,140168,05,1,1,26,18,20,19,35,01,14039000113821401680511
1,14,039,0001,1683,140448,01,1,1,06,11,15,12,20,01,14039000116831404480111
1,14,039,0001,1683,140448,02,1,1,06,16,50,17,55,01,14039000116831404480211
1,14,039,0001,1683,140448,03,1,1,09,15,10,16,03,01,14039000116831404480311
1,14,039,0001,1683,140448,04,1,1,07,17,15,18,10,01,14039000116831404480411
1,14,039,0001,1683,140448,05,1,1,06,18,05,19,20,01,14039000116831404480511
1,14,039,0001,3618,140259,02,1,1,21,09,15,10,05,01,14039000136181402590211
1,14,039,0001,3618,140259,03,1,1,25,08,25,09,05,01,14039000136181402590311
1,14,039,0001,3618,140259,04,1,2,21,11,20,11,55,01,14039000136181402590412
1,14,039,0001,3618,140259,04,2,2,21,12,03,12,50,01,14039000136181402590422
1,14,039,0001,3618,140259,05,1,1,04,09,50,10,35,01,14039000136181402590511
1,14,039,0001,5008,140058,01,1,1,07,11,05,12,20,01,14039000150081400580111
1,14,039,0001,5008,140058,02,1,1,07,12,30,13,35,01,14039000150081400580211
1,14,039,0001,5008,140058,03,1,1,11,10,00,10,58,01,14039000150081400580311
1,14,039,0001,5008,140058,04,1,1,09,11,30,12,45,01,14039000150081400580411
1,14,039,0001,5008,140058,05,1,1,07,14,10,15,20,01,14039000150081400580511
1,14,039,0001,5510,140047,01,1,2,15,10,01,10,58,01,14039000155101400470112
1,14,039,0001,5510,140047,01,2,2,15,11,02,11,51,01,14039000155101400470122
1,14,039,0001,5510,140047,02,1,3,17,18,45,19,30,01,14039000155101400470213
1,14,039,0001,5510,140047,02,2,3,15,12,20,13,09,01,14039000155101400470223
1,14,039,0001,5510,140047,02,3,3,17,18,01,18,43,01,14039000155101400470233
1,14,039,0001,5510,140047,03,1,1,15,13,20,14,10,01,14039000155101400470311
1,14,039,0001,5510,140047,04,1,1,15,14,01,15,15,01,14039000155101400470411
1,14,039,0001,5510,140047,05,1,3,30,20,31,21,40,01,14039000155101400470513
1,14,039,0001,5510,140047,05,2,3,17,19,44,20,33,01,14039000155101400470523
1,14,039,0001,5510,140047,05,3,3,17,20,35,21,27,01,14039000155101400470533
1,14,070,0014,0223,140304,01,1,1,27,11,03,12,15,01,14070001402231403040111
1,14,070,0014,0223,140304,02,1,1,27,14,10,14,59,01,14070001402231403040211
1,14,070,0014,0223,140304,03,1,1,27,18,01,18,49,01,14070001402231403040311
1,14,070,0014,0223,140304,05,1,1,27,21,00,21,48,01,14070001402231403040511
1,14,098,0001,0046,140125,01,1,1,09,20,45,21,46,01,14098000100461401250111
1,14,098,0001,0046,140125,02,1,1,06,10,50,11,38,01,14098000100461401250211
1,14,098,0001,0046,140125,03,1,1,14,09,20,10,25,01,14098000100461401250311
1,14,098,0001,0046,140125,04,1,1,06,18,01,18,58,01,14098000100461401250411
1,14,098,0001,0046,140125,05,1,1,06,19,11,20,02,01,14098000100461401250511
1,14,098,0001,0968,140199,02,1,1,27,15,01,16,10,01,14098000109681401990211
1,14,098,0001,0968,140199,03,1,1,27,13,30,14,48,01,14098000109681401990311
1,14,098,0001,0968,140199,04,1,1,22,19,51,21,40,01,14098000109681401990411
1,14,098,0001,0968,140199,05,1,1,22,18,11,19,15,01,14098000109681401990511
1,14,098,0001,1097,140522,01,1,1,07,10,31,11,29,01,14098000110971405220111
1,14,098,0001,1097,140522,03,1,1,11,21,45,22,40,01,14098000110971405220311
1,14,098,0001,1097,140522,04,1,1,07,18,05,18,56,01,14098000110971405220411
1,14,098,0001,1097,140522,05,1,1,07,19,21,20,15,01,14098000110971405220511
1,14,101,0001,0486,140337,01,1,1,10,11,35,12,25,01,14101000104861403370111
1,14,101,0001,0486,140337,02,1,1,11,08,10,09,05,01,14101000104861403370211
1,14,101,0001,0486,140337,03,1,1,08,11,00,11,55,01,14101000104861403370311
1,14,101,0001,0486,140337,04,1,1,08,12,42,13,25,01,14101000104861403370411
1,14,101,0001,0931,140421,01,1,1,09,10,05,11,03,01,14101000109311404210111
1,14,101,0001,0931,140421,02,1,1,21,21,05,22,00,01,14101000109311404210211
1,14,101,0001,0931,140421,03,1,1,21,13,55,14,46,01,14101000109311404210311
1,14,101,0001,0931,140421,04,1,1,21,20,00,20,52,01,14101000109311404210411
1,14,101,0001,0931,140421,05,1,3,21,13,00,13,45,01,14101000109311404210513
1,14,101,0001,0931,140421,05,2,3,21,18,01,18,40,01,14101000109311404210523
1,14,101,0001,0931,140421,05,3,3,21,18,45,19,32,01,14101000109311404210533
1,14,101,0001,1431,140071,01,1,1,10,12,31,13,28,01,14101000114311400710111
1,14,101,0001,1431,140071,02,1,1,20,10,45,11,50,01,14101000114311400710211
1,14,101,0001,1431,140071,03,1,1,21,10,02,11,00,01,14101000114311400710311
1,14,101,0001,1431,140071,04,1,1,20,12,51,13,58,01,14101000114311400710411
1,14,101,0001,1431,140071,05,1,1,20,14,15,15,21,01,14101000114311400710511
1,14,101,0001,147A,140218,01,1,1,10,14,45,15,35,01,141010001147A1402180111
1,14,101,0001,147A,140218,02,1,1,15,20,30,21,39,01,141010001147A1402180211
1,14,101,0001,147A,140218,03,1,1,09,09,00,10,10,01,141010001147A1402180311
1,14,101,0001,147A,140218,05,1,1,08,11,50,12,52,01,141010001147A1402180511
1,14,120,0001,1333,140147,01,1,1,13,11,20,12,10,01,14120000113331401470111
1,14,120,0001,1333,140147,03,1,1,13,20,30,21,25,01,14120000113331401470311
1,14,120,0001,1333,140147,04,1,1,14,21,00,21,58,01,14120000113331401470411
1,14,120,0001,1333,140147,05,1,1,13,12,40,13,50,01,14120000113331401470511
1,14,120,0001,2416,140366,01,1,1,27,11,00,11,47,01,14120000124161403660111
1,14,120,0001,2416,140366,04,1,1,29,05,00,06,05,01,14120000124161403660411
1,14,120,0001,2416,140366,05,1,1,11,08,00,09,05,01,14120000124161403660511
1,14,120,0001,2539,140173,01,1,2,02,19,21,20,29,01,14120000125391401730112
1,14,120,0001,2539,140173,01,2,2,16,17,30,18,33,01,14120000125391401730122
1,14,120,0001,2539,140173,02,1,1,14,16,01,16,59,01,14120000125391401730211
1,14,120,0001,2539,140173,03,1,1,16,20,30,21,38,01,14120000125391401730311
1,14,120,0001,2539,140173,04,1,1,14,19,11,20,15,01,14120000125391401730411
1,14,120,0001,2539,140173,05,1,1,14,12,30,13,29,01,14120000125391401730511
1,14,120,0001,3819,140348,01,1,1,22,19,50,20,35,01,14120000138191403480111
1,14,120,0001,3819,140348,03,1,1,22,18,45,19,35,01,14120000138191403480311
1,14,120,0001,3819,140348,04,1,2,22,17,50,18,30,01,14120000138191403480412
1,14,120,0001,3819,140348,04,2,2,25,15,20,16,09,01,14120000138191403480422
1,14,120,0001,3819,140348,05,1,1,25,14,10,15,03,01,14120000138191403480511
1,15,002,0001,0232,151237,01,1,1,26,12,20,13,10,01,15002000102321512370111
1,15,002,0001,0232,151237,02,1,1,09,17,15,17,55,01,15002000102321512370211
1,15,002,0001,0232,151237,03,1,1,09,15,00,15,46,01,15002000102321512370311
1,15,002,0001,0232,151237,04,1,1,08,16,45,17,30,01,15002000102321512370411
1,15,002,0001,0232,151237,05,1,1,09,13,15,14,20,01,15002000102321512370511
1,15,033,0001,0722,151248,01,1,1,15,10,15,11,05,01,15033000107221512480111
1,15,033,0001,0722,151248,02,1,1,14,09,00,09,50,01,15033000107221512480211
1,15,033,0001,0722,151248,03,1,1,12,12,55,13,40,01,15033000107221512480311
1,15,033,0001,0722,151248,04,1,1,16,08,10,08,55,01,15033000107221512480411
1,15,033,0001,0722,151248,05,1,1,12,12,00,12,45,01,15033000107221512480511
1,15,033,0001,3869,151407,01,1,1,15,10,10,11,05,01,15033000138691514070111
1,15,033,0001,3869,151407,02,1,1,12,16,15,16,55,01,15033000138691514070211
1,15,033,0001,3869,151407,04,1,1,17,15,00,15,50,01,15033000138691514070411
1,15,033,0001,3869,151407,05,1,1,15,18,40,19,30,01,15033000138691514070511
1,15,039,0001,0177,150654,02,1,1,07,17,05,17,46,01,15039000101771506540211
1,15,039,0001,0177,150654,03,1,1,06,10,59,12,15,01,15039000101771506540311
1,15,039,0001,0177,150654,04,1,1,06,12,20,13,45,01,15039000101771506540411
1,15,039,0001,0177,150654,05,1,1,06,14,00,14,58,01,15039000101771506540511
1,15,039,0001,0891,150654,01,1,1,07,18,20,19,09,01,15039000108911506540111
1,15,051,0001,0275,150316,01,1,1,21,18,30,19,15,01,15051000102751503160111
1,15,051,0001,0275,150316,02,1,1,16,13,20,16,16,01,15051000102751503160211
1,15,051,0001,0275,150316,03,1,1,17,09,10,10,25,01,15051000102751503160311
1,15,051,0001,0275,150316,04,1,4,04,13,25,14,30,01,15051000102751503160414
1,15,051,0001,0275,150316,04,2,4,16,14,40,15,45,01,15051000102751503160424
1,15,051,0001,0275,150316,05,1,1,16,17,15,18,30,01,15051000102751503160511
1,15,054,0001,0101,150368,01,1,1,16,19,30,20,35,01,15054000101011503680111
1,15,054,0001,0101,150368,02,1,1,20,12,20,13,22,01,15054000101011503680211
1,15,054,0001,0101,150368,03,1,1,16,17,45,18,30,01,15054000101011503680311
1,15,054,0001,0101,150368,04,1,1,17,14,10,15,15,01,15054000101011503680411
1,15,054,0001,0347,150176,01,1,1,13,19,10,19,55,01,15054000103471501760111
1,15,054,0001,0347,150176,02,1,1,10,17,10,18,05,01,15054000103471501760211
1,15,054,0001,0347,150176,03,1,1,13,20,05,20,45,01,15054000103471501760311
1,15,054,0001,0347,150176,04,1,1,13,19,20,20,15,01,15054000103471501760411
1,15,054,0001,0347,150176,05,1,1,18,16,30,17,30,01,15054000103471501760511
1,15,054,0001,0436,150020,01,1,1,08,19,15,20,15,01,15054000104361500200111
1,15,054,0001,0436,150020,02,1,1,06,16,20,18,15,01,15054000104361500200211
1,15,054,0001,0436,150020,03,1,1,07,10,00,12,00,01,15054000104361500200311
1,15,054,0001,0436,150020,04,1,1,06,15,15,16,10,01,15054000104361500200411
1,15,054,0001,0436,150020,05,1,1,08,18,00,19,10,01,15054000104361500200511
1,15,057,0001,0705,151423,01,1,1,07,13,00,13,45,01,15057000107051514230111
1,15,057,0001,0705,151423,02,1,1,12,17,00,17,55,01,15057000107051514230211
1,15,057,0001,0705,151423,03,1,1,08,08,45,10,00,01,15057000107051514230311
1,15,057,0001,0705,151423,04,1,1,20,13,00,13,40,01,15057000107051514230411
1,15,057,0001,0705,151423,05,1,1,29,18,15,19,02,01,15057000107051514230511
1,15,058,0001,1452,150919,01,1,1,25,07,02,08,21,01,15058000114521509190111
1,15,058,0001,1452,150919,02,1,1,08,10,52,11,55,01,15058000114521509190211
1,15,058,0001,1452,150919,03,1,1,08,09,30,10,43,01,15058000114521509190311
1,15,058,0001,1452,150919,04,1,1,08,12,04,13,15,01,15058000114521509190411
1,15,058,0001,1452,150919,05,1,1,10,09,06,10,08,01,15058000114521509190511
1,15,058,0001,1486,151393,01,1,1,14,10,05,11,09,01,15058000114861513930111
1,15,058,0001,1486,151393,02,1,1,17,18,45,19,51,01,15058000114861513930211
1,15,058,0001,1486,151393,03,1,1,17,17,35,18,40,01,15058000114861513930311
1,15,058,0001,1486,151393,04,1,1,17,09,20,10,36,01,15058000114861513930411
1,15,058,0001,1486,151393,05,1,1,23,20,02,21,07,01,15058000114861513930511
1,15,076,0001,0058,150234,01,1,1,20,12,00,12,45,01,15076000100581502340111
1,15,076,0001,0058,150234,02,1,1,23,15,20,16,00,01,15076000100581502340211
1,15,076,0001,0058,150234,03,1,3,24,15,00,16,10,01,15076000100581502340313
1,15,076,0001,0058,150234,03,2,3,14,16,15,17,00,01,15076000100581502340323
1,15,076,0001,0058,150234,03,3,3,23,16,30,17,10,01,15076000100581502340333
1,15,076,0001,0058,150234,04,1,1,23,20,50,21,30,01,15076000100581502340411
1,15,076,0001,0058,150234,05,1,1,28,19,15,20,00,01,15076000100581502340511
1,15,106,0001,0453,150074,03,1,1,08,16,00,17,30,01,15106000104531500740311
1,15,106,0001,0453,150074,04,1,1,09,12,10,13,05,01,15106000104531500740411
1,15,106,0001,0453,150074,05,1,1,18,16,00,16,45,01,15106000104531500740511
1,15,106,0001,0519,150340,01,1,1,15,15,00,15,45,01,15106000105191503400111
1,15,106,0001,0519,150340,02,1,1,06,12,00,12,45,01,15106000105191503400211
1,15,106,0001,0608,150404,01,1,1,23,14,30,15,20,01,15106000106081504040111
1,15,106,0001,0608,150404,02,1,3,28,13,50,14,55,01,15106000106081504040213
1,15,106,0001,0608,150404,02,2,3,28,09,00,10,15,01,15106000106081504040223
1,15,106,0001,0608,150404,03,1,1,20,17,00,18,10,01,15106000106081504040311
1,15,106,0001,0608,150404,04,1,1,20,18,15,19,10,01,15106000106081504040411
1,15,106,0001,0608,150404,05,1,3,20,15,10,15,15,01,15106000106081504040513
1,15,106,0001,0716,150203,01,1,1,09,20,50,21,35,01,15106000107161502030111
1,15,106,0001,0716,150203,02,1,1,20,10,00,11,00,01,15106000107161502030211
1,15,106,0001,0716,150203,03,1,2,13,13,00,14,10,01,15106000107161502030312
1,15,106,0001,0716,150203,03,2,2,13,17,00,18,15,01,15106000107161502030322
1,15,106,0001,0716,150203,04,1,1,10,18,45,19,25,01,15106000107161502030411
1,15,106,0001,0716,150203,05,1,1,13,14,30,15,35,01,15106000107161502030511
1,15,106,0001,0862,150300,01,1,1,15,15,30,16,15,01,15106000108621503000111
1,15,106,0001,0862,150300,02,1,1,24,16,55,17,40,01,15106000108621503000211
1,15,106,0001,0862,150300,03,1,1,15,15,45,16,25,01,15106000108621503000311
1,15,106,0001,0862,150300,04,1,1,24,15,30,16,10,01,15106000108621503000411
1,15,106,0001,0862,150300,05,1,1,30,14,30,15,10,01,15106000108621503000511
1,15,106,0001,1606,150087,01,1,1,17,20,05,20,40,01,15106000116061500870111
1,15,106,0001,1606,150087,02,1,1,10,13,05,13,45,01,15106000116061500870211
1,15,106,0001,1606,150087,03,1,1,14,20,00,20,40,01,15106000116061500870311
1,15,106,0001,1606,150087,04,1,1,22,19,30,20,05,01,15106000116061500870411
1,15,106,0001,1606,150087,05,1,1,13,16,45,17,30,01,15106000116061500870511
1,15,106,0001,1860,150344,01,1,1,24,13,20,14,20,01,15106000118601503440111
1,15,106,0001,1860,150344,04,1,1,24,12,30,13,10,01,15106000118601503440411
1,15,106,0001,1860,150344,05,1,1,23,20,10,21,00,01,15106000118601503440511
1,15,106,0001,195A,150319,01,1,2,15,13,25,14,45,01,151060001195A1503190112
1,15,106,0001,195A,150319,01,2,2,18,11,00,12,20,01,151060001195A1503190122
1,15,106,0001,195A,150319,02,1,1,18,12,00,13,05,01,151060001195A1503190211
1,15,106,0001,195A,150319,03,1,1,14,19,10,20,30,01,151060001195A1503190311
1,15,106,0001,195A,150319,04,1,1,15,16,50,18,00,01,151060001195A1503190411
1,15,106,0001,195A,150319,05,1,1,15,11,30,12,30,01,151060001195A1503190511
1,15,106,0001,2055,150030,01,1,1,11,10,00,10,50,01,15106000120551500300111
1,15,106,0001,2055,150030,02,1,1,24,18,30,19,20,01,15106000120551500300211
1,15,106,0001,2055,150030,04,1,1,06,14,00,15,00,01,15106000120551500300411
1,15,106,0001,2055,150030,05,1,1,16,16,50,17,30,01,15106000120551500300511
1,15,106,0001,2074,150036,01,1,1,07,09,15,10,25,01,15106000120741500360111
1,15,106,0001,2074,150036,02,1,1,06,14,30,15,45,01,15106000120741500360211
1,15,106,0001,2074,150036,03,1,1,08,21,10,22,15,01,15106000120741500360311
1,15,106,0001,2074,150036,04,1,1,08,19,20,20,50,01,15106000120741500360411
1,15,106,0001,2074,150036,05,1,2,07,16,00,17,30,01,15106000120741500360512
1,15,106,0001,2074,150036,05,2,2,07,14,25,15,50,01,15106000120741500360522
1,15,106,0044,1752,150123,01,1,1,20,09,10,10,45,01,15106004417521501230111
1,15,106,0044,1752,150123,02,1,1,23,17,50,18,40,01,15106004417521501230211
1,15,106,0044,1752,150123,03,1,1,09,17,00,18,10,01,15106004417521501230311
