"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","JUEZ,C,2","MEDICO,C,2","ABOGADO,C,2","INVESTIGA,C,2","HOMBRENG,C,2","PERIODI,C,2","BANQUERO,C,2","INGENIE,C,2","ARQUITE,C,2","PROFESOR,C,2","DEPORT,C,2","ARTISTA,C,2","PEREVYPER,C,1","PETVYRAD,C,1","PALITICOS,C,1","INC,C,1","CIENTRAUNI,C,1","CIENTRACEN,C,1","ASOCPAM,C,1","EMPRESA,C,1","MILITARES,C,1","LIDREL,C,1","GOBIERNO,C,1","MADICOS,C,1","ESCEINV,C,1","BIOLOGIA,C,1","ASTRONOM,C,1","HISTORIA,C,1","FISICA,C,1","HOMEOPA,C,1","HOROSCOPOS,C,1","ECONOMIA,C,1","MEDICINA,C,1","PSICOLOGIA,C,1","MATEMA,C,1","PARAPSI,C,1","CIIMANEG,C,1","CLMCNOAT,C,1","TECIDIFI,C,1","EXPLYSNOAT,C,1","POCOINTJOV,C,1","OTRA,C,1","NINGUNA,C,1","NOSABE,C,1","ESPE_C166,C,50","LLAVE,C,23","NUMREN,C,2"
7,20,091,0001,0074,200371,05,1,1,08,08,08,09,09,08,08,08,09,09,10,10,2,2,2,2,1,1,1,2,1,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,0,0,1,2,3,0,0,0,,20091000100742003710511,01
7,20,107,0001,0080,200223,01,1,1,04,07,05,08,08,07,04,08,07,07,09,07,2,2,3,1,2,2,2,3,3,2,3,2,2,2,2,3,2,2,4,2,2,3,2,3,0,1,0,2,3,0,0,0,,20107000100802002230111,02
7,20,107,0001,0080,200223,02,1,1,06,10,06,06,08,06,06,06,06,09,08,05,4,2,3,2,2,2,2,4,4,4,4,4,2,4,2,2,4,4,4,4,2,2,3,3,1,2,0,0,3,0,0,0,,20107000100802002230211,02
7,20,107,0001,0080,200223,03,1,1,11,08,11,11,11,11,11,11,08,06,11,11,4,2,2,2,4,4,4,4,2,2,3,2,4,5,5,2,5,5,2,5,2,5,2,5,3,0,1,0,2,0,0,0,,20107000100802002230311,01
7,20,107,0001,0080,200223,04,1,1,07,09,07,10,10,10,10,09,10,07,10,08,2,2,3,1,1,1,1,3,2,3,2,2,1,1,1,3,1,4,4,3,1,2,2,4,0,2,1,3,0,0,0,0,,20107000100802002230411,03
7,20,107,0001,0080,200223,05,1,1,06,08,10,08,10,05,01,05,05,01,01,04,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,3,0,0,0,HAY MUCHOS QUE QUIEREN ESTUDIAR PERO NO LES ALCANZ,20107000100802002230511,02
7,20,157,0001,0063,200070,01,1,1,07,07,08,07,05,04,06,07,07,03,08,11,2,2,3,4,3,2,2,3,2,4,3,3,4,2,2,2,2,4,4,4,1,3,1,5,0,3,0,1,2,0,0,0,,20157000100632000700111,01
7,20,157,0001,0063,200070,02,1,1,02,07,03,07,07,05,06,08,07,01,09,08,2,2,3,2,2,1,2,2,2,2,2,2,2,2,3,3,2,3,3,2,1,2,2,2,0,3,2,0,1,0,0,0,,20157000100632000700211,02
7,20,157,0001,0063,200070,03,1,1,06,08,07,07,08,07,07,09,09,06,09,07,2,2,3,2,1,1,2,1,2,2,3,2,2,2,2,4,2,4,4,4,2,4,2,4,0,1,0,2,3,0,0,0,,20157000100632000700311,02
7,20,157,0001,0063,200070,04,1,1,08,10,06,10,09,02,09,08,08,10,08,07,3,3,3,2,2,2,2,2,3,3,3,2,2,1,1,3,1,2,4,2,1,2,1,3,0,0,3,1,2,0,0,0,,20157000100632000700411,01
7,20,157,0001,0063,200070,05,1,1,06,09,05,10,10,06,08,09,09,08,10,10,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,3,4,3,1,3,1,4,1,0,3,0,2,0,0,0,,20157000100632000700511,02
7,20,385,0001,0088,200025,02,1,1,07,10,10,10,05,10,04,08,08,10,05,04,3,2,2,2,1,2,2,3,2,3,3,2,2,2,3,2,2,3,4,2,1,2,2,4,3,1,2,0,0,0,0,0,,20385000100882000250211,02
7,20,385,0001,0088,200025,03,1,1,07,10,08,08,06,07,07,08,08,09,05,06,3,3,3,2,2,2,2,3,2,3,3,2,2,3,3,4,2,3,4,3,2,3,2,3,3,0,0,2,1,0,0,0,,20385000100882000250311,02
7,20,385,0001,0088,200025,04,1,1,08,10,08,05,10,10,08,08,08,10,06,05,3,2,3,2,3,4,3,3,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,1,0,3,0,2,0,0,0,,20385000100882000250411,02
7,20,385,0001,0088,200025,05,1,1,07,07,07,10,08,05,08,09,09,06,09,04,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,4,2,1,1,1,4,3,2,0,0,1,0,0,0,,20385000100882000250511,01
7,20,385,0001,0266,200392,01,1,1,08,08,08,09,10,07,08,08,08,06,09,10,2,2,3,4,4,4,2,2,3,2,3,2,4,3,3,4,3,4,4,4,2,5,2,5,0,3,1,0,2,0,0,0,,20385000102662003920111,02
7,20,385,0001,0266,200392,02,1,1,08,08,07,07,06,06,07,08,07,06,07,08,2,2,3,2,2,1,2,2,2,3,3,2,2,2,2,3,2,2,4,4,2,2,2,3,0,2,1,3,0,0,0,0,,20385000102662003920211,01
7,20,385,0001,0266,200392,03,1,1,08,08,09,07,09,08,08,09,09,07,08,09,3,3,3,2,2,3,3,2,2,3,3,2,2,2,3,2,2,2,3,4,1,2,1,1,2,0,3,0,1,0,0,0,,20385000102662003920311,02
7,20,385,0001,0266,200392,04,1,1,06,06,07,10,08,07,07,08,08,09,07,08,3,3,3,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,4,2,2,2,2,0,1,0,2,0,0,0,0,NO HAY COBERTURA DE GOBIERNO PARA LA CIENCIA EN ME,20385000102662003920411,01
7,20,385,0001,0266,200392,05,1,1,01,05,01,10,01,08,05,05,05,01,10,01,2,2,3,2,2,1,2,2,3,3,3,2,2,2,2,2,2,3,4,3,1,1,1,4,0,2,0,1,3,0,0,0,,20385000102662003920511,02
7,20,385,0001,0285,200031,01,1,1,10,10,10,09,08,10,10,10,10,10,08,07,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,4,2,1,1,1,1,0,3,1,0,2,0,0,0,,20385000102852000310111,01
7,20,385,0001,0285,200031,02,1,1,08,10,06,10,08,07,08,08,07,08,08,08,2,2,3,2,1,1,2,2,2,3,3,1,2,2,2,1,1,2,4,3,1,1,1,1,0,1,3,0,2,0,0,0,,20385000102852000310211,01
7,20,385,0001,0285,200031,03,1,1,07,09,06,10,08,08,07,08,09,10,09,06,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,1,2,3,2,2,2,1,2,0,0,3,2,1,0,0,0,,20385000102852000310311,06
7,20,385,0001,0285,200031,04,1,1,08,09,07,09,08,08,07,09,09,08,09,08,3,2,3,1,1,2,2,2,3,2,3,1,1,1,1,1,1,2,4,4,1,2,2,4,2,0,3,0,1,0,0,0,,20385000102852000310411,01
7,20,385,0001,0285,200031,05,1,1,08,10,07,10,06,08,08,09,09,10,09,09,2,2,3,2,2,2,2,3,3,3,3,1,1,1,2,3,1,3,4,1,3,3,2,3,0,0,2,3,1,0,0,0,,20385000102852000310511,04
7,20,390,0001,0073,200263,01,1,1,07,08,04,08,03,06,02,06,07,09,09,05,3,3,3,3,2,2,2,3,3,3,3,2,2,1,1,3,2,2,4,2,1,2,2,4,3,1,0,0,2,0,0,0,,20390000100732002630111,01
7,20,390,0001,0073,200263,02,1,1,09,10,09,10,08,08,08,08,08,08,08,09,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,3,2,2,3,2,1,3,1,2,3,0,1,0,2,0,0,0,,20390000100732002630211,01
7,20,390,0001,0073,200263,03,1,1,05,08,07,09,07,07,06,08,08,07,09,08,2,2,3,2,2,2,2,2,2,2,3,2,2,2,1,2,2,5,2,4,1,4,2,2,0,3,1,0,2,0,0,0,,20390000100732002630311,01
7,20,390,0001,0073,200263,05,1,1,01,07,07,08,08,04,06,08,08,06,10,10,3,3,3,2,2,2,3,2,2,3,3,2,3,2,2,3,2,4,4,4,1,3,2,3,0,3,2,1,0,0,0,0,,20390000100732002630511,03
7,20,390,0001,0105,200154,01,1,1,08,09,08,07,07,05,05,06,06,03,06,06,3,2,3,2,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,3,2,3,2,3,3,0,1,0,2,0,0,0,,20390000101052001540111,02
7,20,390,0001,0105,200154,02,1,1,10,10,01,08,07,07,01,09,09,09,05,01,2,3,3,2,1,2,2,2,3,3,3,1,2,1,1,1,1,2,4,1,1,2,2,5,1,0,2,0,3,0,0,0,,20390000101052001540211,01
7,20,390,0001,0105,200154,03,1,1,02,08,01,04,05,03,01,09,08,09,08,09,2,2,3,2,1,1,2,2,3,3,3,1,1,2,2,4,1,3,4,3,1,3,1,3,0,1,0,2,3,0,0,0,,20390000101052001540311,08
7,20,390,0001,0105,200154,04,1,1,07,09,07,09,09,09,05,09,09,08,08,06,2,2,3,1,1,1,2,3,4,2,3,1,1,2,2,3,2,2,3,4,1,2,2,4,0,1,0,2,3,0,0,0,,20390000101052001540411,02
7,20,390,0001,0105,200154,05,1,1,09,10,09,10,07,08,08,08,08,09,09,09,2,2,3,2,1,1,2,2,3,3,3,1,2,1,2,3,1,3,4,3,1,3,1,3,0,0,1,3,2,0,0,0,,20390000101052001540511,03
7,20,390,0001,0181,200360,01,1,1,01,10,07,07,08,04,06,10,09,05,10,10,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,1,0,2,0,3,0,0,0,,20390000101812003600111,01
7,20,390,0001,0181,200360,02,1,1,10,10,09,10,08,08,09,08,08,08,09,09,3,3,3,2,1,2,2,3,2,2,2,2,2,1,1,2,1,2,3,2,1,2,1,2,1,0,2,3,0,0,0,0,,20390000101812003600211,02
7,20,390,0001,0181,200360,03,1,1,05,08,06,03,06,02,02,04,04,08,07,02,2,2,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,3,1,0,2,0,3,0,0,0,,20390000101812003600311,02
7,20,390,0001,0181,200360,05,1,1,09,07,05,06,02,08,01,04,04,10,08,08,2,2,3,3,2,2,3,3,3,3,3,2,2,2,3,2,2,3,4,4,2,3,2,2,0,1,0,3,2,0,0,0,,20390000101812003600511,02
7,20,390,0003,0209,200155,01,1,1,07,08,05,08,07,07,05,07,08,07,10,09,2,3,3,2,1,2,3,3,3,2,3,2,1,1,1,1,1,1,4,3,1,1,1,1,0,1,0,2,3,0,0,0,,20390000302092001550111,02
7,20,390,0003,0209,200155,02,1,1,05,05,05,07,07,08,04,08,08,09,09,08,2,2,3,3,2,2,2,3,3,2,3,2,2,2,2,2,2,2,4,2,2,2,2,2,0,2,0,3,1,0,0,0,,20390000302092001550211,01
7,20,390,0003,0209,200155,03,1,1,07,09,04,10,08,08,08,09,09,07,10,07,2,2,3,1,2,2,2,2,2,2,3,1,2,2,1,3,2,4,4,3,1,3,2,3,0,1,0,3,2,0,0,0,,20390000302092001550311,03
7,20,390,0003,0209,200155,04,1,1,08,09,08,09,08,09,08,08,08,09,09,08,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,4,4,2,3,2,4,0,1,0,3,2,0,0,0,,20390000302092001550411,01
7,20,390,0003,0209,200155,05,1,1,05,08,05,09,07,07,07,08,08,07,07,07,2,2,3,2,1,1,3,2,2,3,3,2,1,2,2,2,2,3,4,2,2,2,2,3,0,1,2,3,0,0,0,0,,20390000302092001550511,02
7,21,015,0001,0240,210084,02,1,1,02,04,02,08,06,03,03,05,05,02,08,07,3,3,3,2,1,1,1,2,3,3,3,2,1,1,1,4,1,1,4,2,2,2,2,2,0,2,3,0,1,0,0,0,,21015000102402100840211,01
7,21,015,0001,0240,210084,03,1,1,05,04,02,06,01,01,03,04,05,03,04,01,2,3,2,2,2,2,2,3,2,3,3,2,2,2,2,4,2,2,4,4,2,2,2,2,0,1,2,3,0,0,0,0,,21015000102402100840311,01
7,21,015,0001,0240,210084,04,1,1,08,08,08,08,08,07,08,08,08,08,08,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,0,2,0,0,3,0,0,0,POR FALTA DE DINERO,21015000102402100840411,02
7,21,015,0001,0240,210084,05,1,1,06,08,09,10,08,08,06,10,10,09,08,08,2,2,3,2,2,2,2,2,2,2,2,2,2,5,5,2,2,5,2,2,2,2,3,2,3,0,1,2,0,0,0,0,,21015000102402100840511,01
7,21,114,0001,0677,210245,02,1,1,01,04,01,06,06,06,06,06,06,06,08,05,3,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,2,2,3,0,1,0,2,0,0,0,,21114000106772102450211,01
7,21,114,0001,0677,210245,03,1,1,04,09,09,10,02,01,01,09,09,08,09,02,3,3,3,2,1,1,2,3,2,1,3,2,2,2,2,2,2,3,4,2,2,2,2,4,3,1,0,2,0,0,0,0,,21114000106772102450311,02
7,21,114,0001,0677,210245,04,1,1,08,08,04,10,06,04,04,09,08,09,06,06,2,3,3,2,1,1,1,2,2,2,2,2,2,2,1,3,1,2,4,2,2,3,1,4,0,2,3,1,0,0,0,0,,21114000106772102450411,01
7,21,114,0001,0677,210245,05,1,1,07,08,06,09,07,06,08,06,07,05,08,09,2,2,3,2,1,1,2,2,2,3,3,2,1,2,1,1,1,3,4,3,1,1,1,3,0,1,0,2,3,0,0,0,,21114000106772102450511,04
7,21,114,0001,2052,210349,02,1,1,08,10,08,10,10,09,08,09,09,09,10,07,2,2,3,2,2,2,4,3,2,3,3,2,2,2,2,2,2,5,4,3,2,2,2,3,0,2,1,0,3,0,0,0,,21114000120522103490211,02
7,21,114,0001,2052,210349,03,1,1,11,08,06,06,11,06,11,07,07,08,06,07,2,2,4,2,4,4,4,2,2,3,2,2,2,2,2,3,2,2,4,3,1,1,2,4,0,0,3,2,1,0,0,0,,21114000120522103490311,03
7,21,114,0001,2052,210349,04,1,1,05,08,08,09,09,09,08,08,08,08,09,08,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,4,2,0,3,0,1,0,0,0,,21114000120522103490411,02
7,21,114,0001,307A,210459,01,1,1,08,06,04,09,10,07,09,08,10,07,10,09,1,2,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,3,4,2,1,2,1,3,1,3,2,0,0,0,0,0,,211140001307A2104590111,01
7,21,114,0001,307A,210459,02,1,1,08,07,05,08,09,09,08,08,08,08,08,08,3,2,3,2,1,1,1,2,1,3,3,2,2,2,2,3,2,2,4,2,2,2,2,2,0,3,1,2,0,0,0,0,,211140001307A2104590211,01
7,21,114,0001,307A,210459,03,1,1,07,08,07,09,07,08,07,08,08,09,09,09,2,3,3,2,1,1,2,2,3,3,3,2,1,1,1,1,1,2,4,2,1,2,1,4,3,1,0,2,0,0,0,0,,211140001307A2104590311,02
7,21,114,0001,307A,210459,04,1,1,07,09,05,09,09,08,08,08,08,07,05,05,2,2,3,2,1,1,2,1,2,3,3,1,1,2,1,2,1,2,4,2,1,5,1,4,0,1,0,2,3,0,0,0,,211140001307A2104590411,01
7,21,114,0001,307A,210459,05,1,1,04,05,04,09,08,08,05,08,05,05,10,08,3,3,3,2,2,2,2,2,2,3,3,3,2,2,2,4,2,5,4,4,2,2,2,2,0,2,0,1,3,0,0,0,,211140001307A2104590511,02
7,21,114,0001,3417,210171,01,1,1,10,10,08,10,10,10,10,10,10,10,10,10,3,2,3,3,3,3,3,3,2,2,2,2,3,2,2,2,3,2,4,2,2,2,4,2,0,1,0,2,3,0,0,0,,21114000134172101710111,01
7,21,114,0001,3417,210171,02,1,2,05,08,04,10,06,09,03,08,08,08,08,03,3,3,3,2,2,2,1,3,2,3,3,2,2,2,2,3,2,4,4,2,2,2,1,4,0,1,2,3,0,0,0,0,,21114000134172101710212,02
7,21,114,0001,3417,210171,02,2,2,08,10,07,08,07,05,07,09,09,08,05,05,2,2,3,2,1,2,2,3,2,3,3,2,1,2,2,4,2,2,4,2,2,4,1,4,0,2,0,1,3,0,0,0,,21114000134172101710222,02
7,21,114,0001,3417,210171,03,1,1,05,08,06,09,07,06,06,08,09,08,10,07,3,2,2,2,2,3,2,2,2,3,2,2,2,2,4,2,2,4,2,2,2,2,2,2,3,0,0,1,2,0,0,0,,21114000134172101710311,06
7,21,114,0001,3417,210171,04,1,1,09,08,03,10,07,10,08,06,06,09,09,05,2,2,3,2,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,1,2,2,4,2,0,3,1,0,0,0,0,,21114000134172101710411,01
7,21,114,0001,3417,210171,05,1,1,11,11,11,11,11,11,11,11,11,11,11,06,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,21114000134172101710511,03
7,21,114,0001,3474,210484,01,1,1,07,08,06,08,08,07,07,08,08,07,08,07,2,1,3,2,2,2,3,2,3,2,3,2,2,2,2,3,2,4,4,4,2,2,2,3,1,2,0,3,0,0,0,0,,21114000134742104840111,02
7,21,114,0001,3474,210484,02,1,1,08,10,10,08,10,09,08,07,07,08,08,10,2,2,2,2,4,4,2,4,2,3,3,2,2,3,2,2,2,5,2,4,2,2,3,5,0,0,1,0,2,0,0,0,POR FALTA DE RECURSOS PARA ESTUDIAR,21114000134742104840211,01
7,21,114,0001,3474,210484,03,1,1,07,08,07,08,09,09,09,10,10,10,10,09,2,2,3,3,2,2,2,3,2,3,3,1,2,2,2,2,2,2,4,4,2,2,2,2,1,2,3,0,0,0,0,0,,21114000134742104840311,02
7,21,114,0001,3474,210484,04,1,2,08,09,08,08,08,08,08,08,08,08,08,07,2,2,3,1,1,1,2,3,2,2,2,2,2,2,1,4,1,2,4,3,3,3,4,3,0,1,0,2,3,0,0,0,,21114000134742104840412,03
7,21,114,0001,3474,210484,04,2,2,01,10,07,11,01,08,08,06,06,09,09,02,2,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,4,2,2,1,1,1,1,3,2,0,0,1,0,0,0,,21114000134742104840422,02
7,21,114,0001,3474,210484,05,1,1,06,06,08,07,08,07,05,08,08,05,08,06,3,3,3,2,2,2,2,2,2,3,3,2,2,2,4,2,2,2,4,2,2,4,2,4,1,2,0,3,0,0,0,0,,21114000134742104840511,03
7,21,114,0001,3506,210362,01,1,1,09,10,09,05,08,09,01,09,08,10,09,08,2,2,3,4,2,2,2,3,3,2,2,1,2,2,2,3,3,2,4,4,2,2,2,4,1,0,2,3,0,0,0,0,,21114000135062103620111,01
7,21,114,0001,3506,210362,02,1,1,08,10,09,09,08,07,10,10,09,10,08,09,3,2,3,2,3,2,2,3,2,2,3,2,2,1,1,2,1,2,4,4,2,2,1,1,0,1,2,0,3,0,0,0,,21114000135062103620211,02
7,21,114,0001,3506,210362,03,1,1,05,09,08,09,08,08,07,07,08,08,09,07,2,2,3,2,2,2,2,3,2,3,3,2,2,3,3,4,2,3,4,3,2,3,2,4,0,2,3,1,0,0,0,0,,21114000135062103620311,03
7,21,114,0001,3506,210362,04,1,1,05,10,08,08,09,09,08,10,10,10,10,08,2,2,3,2,2,2,1,2,2,4,2,1,2,2,1,4,2,2,4,4,2,4,2,4,0,1,0,2,3,0,0,0,,21114000135062103620411,04
7,21,114,0001,3506,210362,05,1,1,04,06,03,10,08,02,03,08,07,07,08,08,2,2,3,2,1,1,3,2,3,3,2,2,1,1,2,3,1,3,4,3,1,2,3,3,0,1,0,3,2,0,0,0,,21114000135062103620511,02
7,21,114,0001,3667,210165,01,1,1,08,10,07,08,08,10,08,08,09,10,08,08,2,2,3,2,2,2,4,2,2,2,3,1,4,2,2,2,2,2,2,3,1,2,1,2,3,2,0,0,1,0,0,0,,21114000136672101650111,01
7,21,114,0001,3667,210165,02,1,1,08,08,06,10,09,04,05,08,08,09,09,02,3,2,3,2,1,1,1,2,2,3,3,2,1,2,2,2,2,2,4,4,1,4,2,4,3,0,0,2,1,0,0,0,,21114000136672101650211,02
7,21,114,0001,3667,210165,03,1,2,09,10,08,08,07,06,09,09,08,10,10,03,2,4,4,4,4,4,4,4,4,4,3,1,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,21114000136672101650312,02
7,21,114,0001,3667,210165,03,2,2,05,09,06,10,09,02,07,09,09,10,10,04,2,2,3,1,2,2,1,2,2,2,3,2,2,2,3,2,2,1,4,4,1,1,2,2,0,2,0,3,1,0,0,0,,21114000136672101650322,03
7,21,114,0001,3667,210165,04,1,1,07,10,03,06,08,07,06,09,09,10,03,06,3,2,3,2,2,2,4,3,2,2,3,2,2,2,5,2,2,2,4,4,2,5,2,5,2,0,1,0,3,0,0,0,,21114000136672101650411,02
7,21,114,0001,3667,210165,05,1,1,07,10,09,08,06,08,09,10,07,08,07,06,2,2,3,2,2,2,2,3,2,2,3,2,4,3,4,4,2,3,4,3,2,2,2,5,1,2,3,0,0,0,0,0,,21114000136672101650511,02
7,21,114,0001,3741,210577,01,1,1,10,10,08,09,09,07,11,08,08,07,07,07,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,4,2,1,1,1,1,1,0,2,3,0,0,0,0,,21114000137412105770111,01
7,21,114,0001,3741,210577,02,1,1,11,09,08,10,05,07,07,07,07,10,08,09,2,3,3,2,1,1,2,2,4,4,2,2,2,2,2,2,1,2,4,3,1,1,1,4,0,2,0,1,0,0,0,0,NO HAY FUENTES DE TRABAJO SUFICIENTES Y DE INVESTI,21114000137412105770211,02
7,21,114,0001,3741,210577,04,1,1,07,09,06,09,08,07,07,07,07,09,10,08,2,2,3,2,2,2,1,2,2,3,2,2,1,1,1,2,1,1,4,2,1,1,1,2,0,2,0,1,3,0,0,0,,21114000137412105770411,01
7,21,114,0001,3741,210577,05,1,1,07,07,06,07,06,06,06,06,06,07,06,07,3,3,3,2,2,2,2,3,3,3,3,1,2,2,2,4,2,3,4,3,3,2,2,4,1,2,0,0,3,0,0,0,,21114000137412105770511,01
7,21,114,0001,3811,210403,01,1,1,03,08,05,08,07,06,06,09,08,10,05,07,2,2,3,2,1,1,3,2,2,2,3,2,1,2,2,2,2,5,4,2,1,2,1,2,0,2,3,0,1,0,0,0,,21114000138112104030111,01
7,21,114,0001,3811,210403,02,1,1,06,10,05,07,07,08,06,09,09,10,07,08,2,2,3,2,2,2,2,3,2,2,3,2,2,5,5,2,2,5,4,2,2,2,2,3,0,2,1,3,0,0,0,0,,21114000138112104030211,01
7,21,114,0001,3811,210403,03,1,1,04,08,05,09,06,09,05,10,10,07,08,09,4,2,3,2,2,2,4,3,2,3,3,2,2,2,2,2,2,2,4,4,2,2,2,3,3,1,0,2,0,0,0,0,,21114000138112104030311,02
7,21,114,0001,3811,210403,04,1,1,06,05,04,07,06,08,02,09,09,07,09,06,2,3,3,2,1,1,2,3,2,3,3,2,1,4,4,2,2,4,4,2,1,1,1,4,3,2,0,1,0,0,0,0,,21114000138112104030411,04
7,21,114,0001,3811,210403,05,1,1,07,10,07,06,07,07,08,09,06,10,06,08,2,2,2,2,2,2,2,2,2,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,0,1,2,0,3,0,0,0,,21114000138112104030511,01
7,21,114,0001,4152,210346,01,1,1,06,08,05,09,06,05,08,08,08,09,10,05,2,2,3,2,2,2,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,0,0,0,0,0,,21114000141522103460111,02
7,21,114,0001,4152,210346,02,1,1,05,08,05,09,04,05,05,04,05,08,07,05,3,3,3,2,1,1,1,3,2,3,2,2,3,1,2,4,1,4,4,4,2,2,2,2,0,3,2,0,1,0,0,0,,21114000141522103460211,01
7,21,114,0001,4152,210346,03,1,1,06,08,06,07,06,08,06,09,08,10,06,08,2,2,3,2,2,2,3,3,2,2,3,2,4,5,5,3,5,5,3,3,2,3,2,3,1,0,3,0,2,0,0,0,,21114000141522103460311,02
7,21,114,0001,4152,210346,04,1,1,03,06,03,04,04,03,02,05,07,04,05,04,3,3,3,3,2,2,3,3,3,3,3,2,3,1,2,2,2,2,4,4,2,2,2,2,0,3,2,1,0,0,0,0,,21114000141522103460411,02
7,21,114,0001,4152,210346,05,1,1,06,09,07,07,08,07,08,09,09,09,10,06,1,1,3,2,2,1,1,3,2,3,3,1,2,1,1,3,1,2,4,4,1,2,2,1,0,0,1,2,0,0,0,0,NO HAY SUFICIENTE APOYO Y DIFUSIÓN PARA LAS CARRER,21114000141522103460511,03
7,21,114,0001,4222,210007,01,1,1,02,06,01,09,08,08,06,08,08,06,08,05,1,2,3,2,1,1,1,3,3,3,3,2,2,2,1,4,1,1,4,4,1,1,2,3,1,3,0,2,0,0,0,0,,21114000142222100070111,01
7,21,114,0001,4222,210007,02,1,1,05,08,05,07,08,08,08,08,08,07,09,09,2,2,3,2,1,1,1,3,1,3,3,2,2,2,2,2,2,4,4,4,2,2,2,3,0,3,1,2,0,0,0,0,,21114000142222100070211,03
7,21,114,0001,4222,210007,04,1,1,05,07,05,09,09,05,08,06,06,10,10,10,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,4,2,2,4,4,2,2,2,2,0,1,2,3,0,0,0,0,,21114000142222100070411,01
7,21,114,0001,4576,210423,01,1,1,07,10,07,07,08,08,10,10,10,10,07,07,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,4,4,2,4,2,2,0,3,1,2,0,0,0,0,,21114000145762104230111,01
7,21,114,0001,4576,210423,02,1,1,04,10,10,08,10,09,06,10,10,10,07,10,3,2,1,1,2,2,1,3,4,2,3,2,2,2,1,2,1,4,4,2,2,2,1,4,0,3,0,2,1,0,0,0,,21114000145762104230211,03
7,21,114,0001,4576,210423,03,1,1,06,10,06,08,08,06,06,08,08,10,10,07,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,4,1,3,2,4,3,2,0,1,0,0,0,0,,21114000145762104230311,02
7,21,114,0001,4576,210423,04,1,1,07,07,07,08,07,06,06,08,08,08,08,07,2,3,3,2,1,2,2,3,2,3,2,2,1,2,1,3,1,3,4,2,1,3,1,4,0,2,0,3,1,0,0,0,,21114000145762104230411,01
7,21,114,0001,4576,210423,05,1,1,08,10,06,09,08,10,08,09,08,08,09,08,3,2,2,1,2,2,2,1,1,2,3,1,2,2,1,4,1,2,3,4,2,3,1,4,0,2,0,3,1,0,0,0,,21114000145762104230511,01
7,21,114,0001,474A,210586,01,1,1,08,08,08,08,10,10,08,09,09,08,08,08,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,4,2,2,5,4,2,2,2,2,0,2,0,1,3,0,0,0,,211140001474A2105860111,02
7,21,114,0001,474A,210586,02,1,1,06,08,06,09,07,08,06,09,08,08,07,05,2,2,3,2,1,1,2,3,1,3,2,1,1,1,1,3,1,3,4,1,1,1,1,4,3,2,0,1,0,0,0,0,,211140001474A2105860211,02
7,21,114,0001,474A,210586,03,1,1,05,07,02,10,07,07,05,08,06,09,10,10,3,2,3,1,1,1,1,2,2,2,3,2,2,1,1,1,1,1,4,2,1,2,1,4,0,2,3,1,0,0,0,0,,211140001474A2105860311,02
7,21,114,0001,474A,210586,04,1,1,02,03,04,06,05,07,05,05,07,06,08,05,2,2,3,1,2,2,3,2,2,2,2,2,1,2,2,2,2,3,4,3,2,3,3,3,0,1,0,2,3,0,0,0,,211140001474A2105860411,02
