"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMPER,C,2","GASTOCO,C,1","NUMHOG,C,2","LLAVE,C,23","RESENT,C,2","NUMREN,C,2","FACTOR_PER,N,10,0"
2,25,006,0001,412A,250016,03,1,1,03,1,,250060001412A2500160311,01,02,5529
2,25,006,0001,412A,250016,04,1,1,04,1,,250060001412A2500160411,01,01,6114
2,25,006,0001,412A,250060,01,1,1,04,1,,250060001412A2500600111,01,01,9223
2,25,006,0001,412A,250060,02,1,1,02,1,,250060001412A2500600211,01,02,8007
2,25,006,0001,412A,250060,03,1,1,07,1,,250060001412A2500600311,01,02,7035
2,25,006,0001,412A,250060,04,1,1,04,1,,250060001412A2500600411,01,03,7544
2,25,006,0001,412A,250060,05,1,1,03,1,,250060001412A2500600511,01,02,5225
2,25,006,0001,4435,250360,02,1,1,03,1,,25006000144352503600211,01,02,10599
2,25,006,0001,4435,250360,05,1,1,04,1,,25006000144352503600511,01,01,13325
2,25,006,0001,4613,250137,01,1,1,03,1,,25006000146132501370111,01,02,8227
2,25,006,0001,4613,250137,02,1,1,06,1,,25006000146132501370211,01,04,10122
2,25,006,0001,4613,250137,03,1,1,04,1,,25006000146132501370311,01,01,10014
2,25,006,0001,4613,250137,04,1,1,06,1,,25006000146132501370411,01,06,11394
2,25,006,0001,4613,250137,05,1,1,04,1,,25006000146132501370511,01,02,8772
2,25,006,0001,5240,250301,01,1,1,03,1,,25006000152402503010111,01,01,9506
2,25,006,0001,5240,250301,02,1,1,03,1,,25006000152402503010211,01,01,4789
2,25,006,0001,5240,250301,03,1,1,02,1,,25006000152402503010311,01,01,10133
2,25,006,0001,5240,250301,04,1,1,04,1,,25006000152402503010411,01,02,9277
2,25,006,0001,5240,250301,05,1,1,02,1,,25006000152402503010511,01,01,10133
2,25,006,0001,5518,250279,01,1,1,05,1,,25006000155182502790111,01,01,7129
2,25,006,0001,5518,250279,02,1,2,08,2,02,25006000155182502790212,01,02,7602
2,25,006,0001,5518,250279,02,2,2,,,,25006000155182502790222,01,01,6026
2,25,006,0001,5518,250279,03,1,1,04,1,,25006000155182502790311,01,02,6459
2,25,006,0001,5518,250279,04,1,1,05,1,,25006000155182502790411,01,01,7116
2,25,006,0001,5518,250279,05,1,4,04,2,04,25006000155182502790514,01,01,3274
2,25,006,0001,5518,250279,05,2,4,,,,25006000155182502790524,01,01,3701
2,25,006,0001,5518,250279,05,3,4,,,,25006000155182502790534,01,01,3544
2,25,006,0001,5518,250279,05,4,4,,,,25006000155182502790544,01,01,3544
2,25,006,0001,5715,250108,01,1,1,02,1,,25006000157152501080111,01,01,3057
2,25,006,0001,5715,250108,02,1,1,03,1,,25006000157152501080211,01,01,7896
2,25,006,0001,5715,250108,03,1,1,04,1,,25006000157152501080311,01,02,5883
2,25,006,0001,5715,250108,04,1,1,05,1,,25006000157152501080411,01,01,7170
2,25,006,0001,5715,250108,05,1,1,05,1,,25006000157152501080511,01,01,6529
2,25,006,0001,5861,250343,01,1,1,03,1,,25006000158612503430111,01,01,7735
2,25,006,0001,5861,250343,02,1,1,04,1,,25006000158612503430211,01,02,4905
2,25,006,0001,5861,250343,03,1,1,06,1,,25006000158612503430311,01,01,9413
2,25,006,0001,5861,250343,04,1,1,01,1,,25006000158612503430411,01,01,3907
2,25,006,0001,5861,250343,05,1,1,04,1,,25006000158612503430511,01,01,8666
2,25,006,0001,5950,250041,01,1,1,05,1,,25006000159502500410111,01,02,4434
2,25,006,0001,5950,250041,02,1,1,03,1,,25006000159502500410211,01,01,3673
2,25,006,0001,5950,250041,03,1,1,04,1,,25006000159502500410311,01,02,4448
2,25,006,0001,5950,250041,04,1,1,03,1,,25006000159502500410411,01,02,4031
2,25,006,0001,615A,250297,01,1,1,06,1,,250060001615A2502970111,01,02,25561
2,25,006,0001,615A,250297,02,1,1,03,1,,250060001615A2502970211,01,01,16675
2,25,006,0001,615A,250297,04,1,1,02,1,,250060001615A2502970411,01,02,12261
2,25,006,0001,615A,250297,05,1,1,03,1,,250060001615A2502970511,01,02,15178
2,26,030,0001,1996,260109,01,1,1,02,1,,26030000119962601090111,01,01,12938
2,26,030,0001,1996,260109,02,1,1,02,1,,26030000119962601090211,01,02,12522
2,26,030,0001,1996,260109,03,1,1,06,1,,26030000119962601090311,01,06,20460
2,26,030,0001,1996,260109,04,1,1,02,1,,26030000119962601090411,01,02,9857
2,26,030,0001,1996,260109,05,1,1,04,1,,26030000119962601090511,01,02,15992
2,26,030,0001,2049,260305,02,1,1,01,1,,26030000120492603050211,01,01,4326
2,26,030,0001,2049,260305,03,1,1,03,1,,26030000120492603050311,01,03,13312
2,26,030,0001,2049,260305,04,1,1,03,1,,26030000120492603050411,01,01,9093
2,26,030,0001,2049,260305,05,1,1,04,1,,26030000120492603050511,01,04,10648
2,26,030,0001,2250,260071,01,1,1,05,1,,26030000122502600710111,01,02,6676
2,26,030,0001,2250,260071,02,1,1,01,1,,26030000122502600710211,01,01,3827
2,26,030,0001,2250,260071,03,1,1,04,1,,26030000122502600710311,01,02,8310
2,26,030,0001,2250,260071,04,1,1,05,1,,26030000122502600710411,01,03,8663
2,26,030,0001,2250,260071,05,1,1,05,1,,26030000122502600710511,01,02,10040
2,26,030,0001,2443,260253,01,1,1,04,1,,26030000124432602530111,01,01,8385
2,26,030,0001,2443,260253,02,1,1,04,1,,26030000124432602530211,01,01,8385
2,26,030,0001,2443,260253,03,1,1,02,1,,26030000124432602530311,01,01,8196
2,26,030,0001,2443,260253,04,1,1,06,1,,26030000124432602530411,01,04,13188
2,26,030,0001,2443,260253,05,1,1,02,1,,26030000124432602530511,01,01,8196
2,26,030,0001,2706,260263,01,1,1,03,1,,26030000127062602630111,01,02,14995
2,26,030,0001,2706,260263,02,1,1,02,1,,26030000127062602630211,01,01,6537
2,26,030,0001,2706,260263,03,1,1,05,1,,26030000127062602630311,01,02,21936
2,26,030,0001,2706,260263,04,1,1,01,1,,26030000127062602630411,01,01,5576
2,26,030,0001,2706,260263,05,1,1,03,1,,26030000127062602630511,01,01,14506
2,26,030,0001,2890,260005,01,1,1,02,1,,26030000128902600050111,01,02,8807
2,26,030,0001,2890,260005,02,1,1,05,1,,26030000128902600050211,01,04,12158
2,26,030,0001,2890,260005,04,1,1,04,1,,26030000128902600050411,01,02,14547
2,26,030,0001,2890,260005,05,1,1,02,1,,26030000128902600050511,01,01,10207
2,26,030,0001,2922,260249,01,1,1,03,1,,26030000129222602490111,01,01,7958
2,26,030,0001,2922,260249,02,1,1,05,1,,26030000129222602490211,01,04,13313
2,26,030,0001,2922,260249,03,1,1,05,1,,26030000129222602490311,01,04,11224
2,26,030,0001,2922,260249,04,1,1,01,1,,26030000129222602490411,01,01,4742
2,26,030,0001,2922,260249,05,1,1,02,1,,26030000129222602490511,01,01,4894
2,26,030,0001,3066,260058,01,1,1,03,1,,26030000130662600580111,01,01,16224
2,26,030,0001,3066,260058,02,1,1,01,1,,26030000130662600580211,01,01,6606
2,26,030,0001,3066,260058,03,1,1,02,1,,26030000130662600580311,01,02,11842
2,26,030,0001,3066,260058,04,1,1,03,1,,26030000130662600580411,01,03,14232
2,26,030,0001,3066,260058,05,1,1,05,1,,26030000130662600580511,01,04,19590
2,26,030,0001,3263,260138,01,1,1,05,1,,26030000132632601380111,01,01,14276
2,26,030,0001,3263,260138,02,1,1,06,1,,26030000132632601380211,01,02,18309
2,26,030,0001,3263,260138,03,1,1,04,1,,26030000132632601380311,01,02,14536
2,26,030,0001,3263,260138,04,1,1,05,1,,26030000132632601380411,01,01,15806
2,26,030,0001,3263,260138,05,1,1,03,1,,26030000132632601380511,01,01,11474
2,26,030,0001,3371,260167,01,1,1,04,1,,26030000133712601670111,01,01,16621
2,26,030,0001,3371,260167,02,1,1,07,1,,26030000133712601670211,01,04,26310
2,26,030,0001,3371,260167,03,1,1,02,1,,26030000133712601670311,01,01,4643
2,26,030,0001,3371,260167,04,1,1,02,1,,26030000133712601670411,01,01,10632
2,26,030,0001,3371,260167,05,1,1,05,1,,26030000133712601670511,01,01,14326
2,26,030,0001,3437,260287,01,1,1,04,1,,26030000134372602870111,01,02,11297
2,26,030,0001,3437,260287,02,1,1,03,1,,26030000134372602870211,01,03,13210
2,26,030,0001,3437,260287,03,1,1,02,1,,26030000134372602870311,01,01,11019
2,26,030,0001,3437,260287,04,1,1,03,1,,26030000134372602870411,01,01,12495
2,26,030,0001,3437,260287,05,1,2,06,2,02,26030000134372602870512,01,02,12081
2,26,030,0001,3437,260287,05,2,2,,,,26030000134372602870522,01,02,7932
2,26,030,0001,3460,260297,01,1,1,01,1,,26030000134602602970111,01,01,8155
2,26,030,0001,3460,260297,02,1,1,02,1,,26030000134602602970211,01,01,13574
2,26,030,0001,3460,260297,03,1,1,04,1,,26030000134602602970311,01,02,11712
2,26,030,0001,3460,260297,05,1,1,03,1,,26030000134602602970511,01,01,15441
2,26,030,0001,5109,260219,01,1,1,02,1,,26030000151092602190111,01,02,10580
2,26,030,0001,5109,260219,02,1,1,02,1,,26030000151092602190211,01,02,11352
2,26,030,0001,5109,260219,03,1,1,07,1,,26030000151092602190311,01,03,19729
2,26,030,0001,5109,260219,04,1,1,03,1,,26030000151092602190411,01,03,13027
2,26,030,0001,5289,260176,01,1,1,05,1,,26030000152892601760111,01,01,16988
2,26,030,0001,5289,260176,02,1,1,05,1,,26030000152892601760211,01,02,14140
2,26,030,0001,5289,260176,03,1,1,03,1,,26030000152892601760311,01,01,14190
2,26,030,0001,5289,260176,04,1,1,05,1,,26030000152892601760411,01,03,15560
2,26,030,0001,5289,260176,05,1,1,06,1,,26030000152892601760511,01,02,19230
2,26,030,0001,5359,260077,01,1,1,04,1,,26030000153592600770111,01,02,23866
2,26,030,0001,5359,260077,02,1,1,03,1,,26030000153592600770211,01,02,11703
2,26,030,0001,5359,260077,03,1,1,05,1,,26030000153592600770311,01,01,17996
2,26,030,0001,5359,260077,04,1,1,06,1,,26030000153592600770411,01,03,27978
2,26,030,0001,5359,260077,05,1,1,03,1,,26030000153592600770511,01,01,6060
2,26,030,0001,5378,260404,01,1,1,01,1,,26030000153782604040111,01,01,3721
2,26,030,0001,5378,260404,02,1,1,01,1,,26030000153782604040211,01,01,3721
2,26,030,0001,5378,260404,04,1,1,02,1,,26030000153782604040411,01,02,8930
2,26,030,0001,5378,260404,05,1,1,01,1,,26030000153782604040511,01,01,4275
2,26,030,0001,558A,260367,01,1,1,02,1,,260300001558A2603670111,01,01,14662
2,26,030,0001,558A,260367,02,1,1,05,1,,260300001558A2603670211,01,01,21163
2,26,030,0001,558A,260367,03,1,1,01,1,,260300001558A2603670311,01,01,6785
2,26,030,0001,558A,260367,05,1,1,01,1,,260300001558A2603670511,01,01,5889
2,26,030,0001,5611,260195,01,1,1,03,1,,26030000156112601950111,01,01,14354
2,26,030,0001,5611,260195,02,1,1,06,1,,26030000156112601950211,01,06,11303
2,26,030,0001,5611,260195,03,1,1,05,1,,26030000156112601950311,01,02,11837
2,26,030,0001,5611,260195,04,1,1,03,1,,26030000156112601950411,01,01,12973
2,26,030,0001,5611,260195,05,1,1,02,1,,26030000156112601950511,01,02,8988
2,26,030,0001,5749,260196,01,1,1,01,1,,26030000157492601960111,01,01,6054
2,26,030,0001,5749,260196,02,1,1,04,1,,26030000157492601960211,01,01,12931
2,26,030,0001,5749,260196,03,1,1,04,1,,26030000157492601960311,01,02,12025
2,26,030,0001,5749,260196,04,1,1,05,1,,26030000157492601960411,01,02,12821
2,26,030,0001,5749,260196,05,1,1,04,1,,26030000157492601960511,01,02,12517
2,26,030,0001,6075,260104,01,1,1,02,1,,26030000160752601040111,01,01,6519
2,26,030,0001,6075,260104,02,1,1,03,1,,26030000160752601040211,01,02,17663
2,26,030,0001,6075,260104,03,1,1,04,1,,26030000160752601040311,01,01,15894
2,26,030,0001,6075,260104,04,1,1,01,1,,26030000160752601040411,01,01,9227
2,26,030,0001,6075,260104,05,1,1,04,1,,26030000160752601040511,01,01,17756
2,27,004,0001,0140,270137,01,1,1,06,1,,27004000101402701370111,01,02,3770
2,27,004,0001,0140,270137,02,1,1,07,1,,27004000101402701370211,01,02,4275
2,27,004,0001,0140,270137,03,1,1,01,1,,27004000101402701370311,01,01,1389
2,27,004,0001,0140,270137,05,1,1,04,1,,27004000101402701370511,01,02,3095
2,27,004,0001,0511,270253,01,1,1,04,1,,27004000105112702530111,01,02,3899
2,27,004,0001,0511,270253,02,1,1,05,1,,27004000105112702530211,01,02,4029
2,27,004,0001,0511,270253,03,1,1,03,1,,27004000105112702530311,01,03,7093
2,27,004,0001,0511,270253,04,1,1,05,1,,27004000105112702530411,01,01,6306
2,27,004,0001,0511,270253,05,1,1,04,1,,27004000105112702530511,01,02,3904
2,27,004,0001,0723,270219,01,1,1,03,1,,27004000107232702190111,01,01,2164
2,27,004,0001,0723,270219,02,1,1,03,1,,27004000107232702190211,01,02,2380
2,27,004,0001,0723,270219,03,1,1,03,1,,27004000107232702190311,01,01,3078
2,27,004,0001,0723,270219,04,1,1,04,1,,27004000107232702190411,01,04,3012
2,27,004,0001,0723,270219,05,1,1,02,1,,27004000107232702190511,01,01,2184
2,27,004,0001,0776,270260,01,1,1,01,1,,27004000107762702600111,01,01,1657
2,27,004,0001,0776,270260,02,1,1,04,1,,27004000107762702600211,01,01,3128
2,27,004,0001,0776,270260,03,1,1,07,1,,27004000107762702600311,01,02,4565
2,27,004,0001,0776,270260,04,1,1,04,1,,27004000107762702600411,01,01,3191
2,27,004,0001,0776,270260,05,1,1,01,1,,27004000107762702600511,01,01,1458
2,27,004,0001,0846,270092,01,1,1,05,1,,27004000108462700920111,01,01,3420
2,27,004,0001,0846,270092,02,1,1,05,1,,27004000108462700920211,01,03,4124
2,27,004,0001,0846,270092,03,1,1,03,1,,27004000108462700920311,01,01,3211
2,27,004,0001,0846,270092,04,1,1,05,1,,27004000108462700920411,01,01,3850
2,27,004,0001,0846,270092,05,1,1,04,1,,27004000108462700920511,01,01,3313
2,27,004,0001,0899,270341,01,1,1,06,1,,27004000108992703410111,01,02,3710
2,27,004,0001,0899,270341,02,1,1,05,1,,27004000108992703410211,01,03,3517
2,27,004,0001,0899,270341,03,1,1,04,1,,27004000108992703410311,01,02,3250
2,27,004,0001,0899,270341,04,1,1,03,1,,27004000108992703410411,01,02,2352
2,27,004,0001,0899,270341,05,1,1,05,1,,27004000108992703410511,01,01,3569
2,27,004,0001,0916,270279,02,1,1,04,1,,27004000109162702790211,01,01,3777
2,27,004,0001,0916,270279,03,1,1,02,1,,27004000109162702790311,01,01,1821
2,27,004,0001,0916,270279,04,1,1,05,1,,27004000109162702790411,01,04,2336
2,27,004,0001,0916,270279,05,1,1,06,1,,27004000109162702790511,01,06,4487
2,27,004,0001,1083,270215,03,1,1,02,1,,27004000110832702150311,01,01,901
2,27,004,0001,1083,270215,04,1,1,03,1,,27004000110832702150411,01,03,1161
2,27,004,0001,1083,270328,01,1,1,05,1,,27004000110832703280111,01,02,3109
2,27,004,0001,1083,270328,02,1,1,02,1,,27004000110832703280211,01,01,2290
2,27,004,0001,1083,270328,03,1,1,07,1,,27004000110832703280311,01,02,4931
2,27,004,0001,1083,270328,04,1,1,04,1,,27004000110832703280411,01,02,3091
2,27,004,0001,1083,270328,05,1,1,14,1,,27004000110832703280511,01,14,4787
2,27,004,0001,1149,270154,01,1,1,02,1,,27004000111492701540111,01,01,2702
2,27,004,0001,1149,270154,02,1,1,05,1,,27004000111492701540211,01,02,4022
2,27,004,0001,1149,270154,03,1,1,04,1,,27004000111492701540311,01,01,2869
2,27,004,0001,1149,270154,04,1,1,04,1,,27004000111492701540411,01,01,3690
2,27,004,0001,1149,270154,05,1,1,03,1,,27004000111492701540511,01,02,2968
2,27,004,0001,1191,270177,01,1,1,05,1,,27004000111912701770111,01,02,2037
2,27,004,0001,1191,270177,02,1,1,03,1,,27004000111912701770211,01,02,2062
2,27,004,0001,1191,270177,03,1,1,01,1,,27004000111912701770311,01,01,1259
2,27,004,0001,1191,270177,04,1,1,04,1,,27004000111912701770411,01,03,2762
2,27,004,0001,1280,270343,01,1,1,05,1,,27004000112802703430111,01,04,2279
2,27,004,0001,1280,270343,02,1,1,03,1,,27004000112802703430211,01,02,2414
2,27,004,0001,1280,270343,03,1,1,03,1,,27004000112802703430311,01,03,2660
2,27,004,0001,1280,270343,04,1,1,02,1,,27004000112802703430411,01,02,1925
2,27,004,0001,1280,270343,05,1,1,08,1,,27004000112802703430511,01,01,4336
2,27,004,0001,1365,270368,01,1,1,07,1,,27004000113652703680111,01,04,4490
2,27,004,0001,1365,270368,03,1,1,05,1,,27004000113652703680311,01,01,3304
2,27,004,0001,1365,270368,04,1,1,01,1,,27004000113652703680411,01,01,1321
2,27,004,0001,1365,270368,05,1,1,04,1,,27004000113652703680511,01,01,3100
2,27,004,0001,1505,270026,01,1,1,02,1,,27004000115052700260111,01,02,3209
2,27,004,0001,1505,270026,02,1,1,02,1,,27004000115052700260211,01,01,2818
2,27,004,0001,1505,270026,03,1,1,03,1,,27004000115052700260311,01,01,2229
2,27,004,0001,1505,270026,04,1,1,01,1,,27004000115052700260411,01,01,1517
2,27,004,0001,1505,270026,05,1,1,01,1,,27004000115052700260511,01,01,1211
2,27,004,0001,1543,270164,01,1,1,03,1,,27004000115432701640111,01,02,2360
2,27,004,0001,1543,270164,02,1,1,03,1,,27004000115432701640211,01,01,1180
2,27,004,0001,1543,270164,03,1,1,05,1,,27004000115432701640311,01,02,2367
2,27,004,0001,1543,270164,04,1,1,01,1,,27004000115432701640411,01,01,1471
2,27,004,0001,1543,270164,05,1,1,03,1,,27004000115432701640511,01,03,2921
2,27,004,0001,1543,270379,01,1,2,08,2,02,27004000115432703790112,01,01,1745
2,27,004,0001,1543,270379,01,2,2,,,,27004000115432703790122,01,02,1414
2,27,004,0001,1543,270379,02,1,1,04,1,,27004000115432703790211,01,01,1836
2,27,004,0001,1543,270379,03,1,1,01,1,,27004000115432703790311,01,01,972
2,27,004,0001,1543,270379,04,1,1,01,1,,27004000115432703790411,01,01,1065
2,27,004,0001,1543,270379,05,1,1,04,1,,27004000115432703790511,01,03,1939
2,27,004,0001,1562,270074,01,1,1,04,1,,27004000115622700740111,01,02,3689
2,27,004,0001,1562,270074,02,1,1,03,1,,27004000115622700740211,01,01,2844
2,27,004,0001,1562,270074,03,1,1,04,1,,27004000115622700740311,01,01,3077
2,27,004,0001,1562,270074,04,1,1,04,1,,27004000115622700740411,01,02,2523
2,27,004,0001,1562,270074,05,1,1,03,1,,27004000115622700740511,01,01,2552
2,27,004,0001,1897,270222,01,1,1,06,1,,27004000118972702220111,01,04,339
2,27,004,0001,1897,270222,02,1,1,06,1,,27004000118972702220211,01,01,131
2,27,004,0001,1897,270222,03,1,1,05,1,,27004000118972702220311,01,01,198
2,27,004,0001,1897,270222,05,1,1,03,1,,27004000118972702220511,01,01,104
2,27,004,0160,1844,270057,01,1,1,06,1,,27004016018442700570111,01,02,3628
2,27,004,0160,1844,270057,02,1,1,04,1,,27004016018442700570211,01,02,3082
2,27,004,0160,1844,270057,03,1,1,03,1,,27004016018442700570311,01,02,2872
2,27,004,0160,1844,270057,04,1,1,03,1,,27004016018442700570411,01,02,2989
2,27,004,0160,1844,270057,05,1,1,02,1,,27004016018442700570511,01,02,2761
2,27,013,0069,0224,270169,02,1,1,05,1,,27013006902242701690211,01,01,3220
2,27,013,0069,0224,270169,03,1,1,03,1,,27013006902242701690311,01,01,1174
2,27,013,0069,0224,270169,04,1,1,04,1,,27013006902242701690411,01,01,1342
2,27,013,0069,0224,270169,05,1,1,03,1,,27013006902242701690511,01,02,2140
2,28,003,0122,0345,280662,01,1,1,04,1,,28003012203452806620111,01,02,13267
2,28,003,0122,0345,280662,02,1,1,02,1,,28003012203452806620211,01,01,11764
2,28,003,0122,0345,280662,03,1,1,05,1,,28003012203452806620311,01,01,8174
2,28,003,0122,0345,280662,04,1,1,02,1,,28003012203452806620411,01,01,15402
2,28,003,0122,0345,280662,05,1,1,02,1,,28003012203452806620511,01,02,13524
2,28,003,0122,1273,280525,01,1,1,04,1,,28003012212732805250111,01,03,17191
2,28,003,0122,1273,280525,02,1,1,05,1,,28003012212732805250211,01,02,15689
2,28,003,0122,1273,280525,03,1,1,04,1,,28003012212732805250311,01,02,14714
2,28,003,0122,1273,280525,04,1,1,04,1,,28003012212732805250411,01,01,17355
2,28,009,0001,0368,280787,01,1,1,02,1,,28009000103682807870111,01,02,17333
2,28,009,0001,0368,280787,02,1,1,05,1,,28009000103682807870211,01,02,26468
2,28,009,0001,0368,280787,03,1,1,02,1,,28009000103682807870311,01,02,15763
2,28,009,0001,0368,280787,04,1,2,07,2,02,28009000103682807870412,01,02,17430
2,28,009,0001,0368,280787,04,2,2,,,,28009000103682807870422,01,01,8938
2,28,009,0001,0368,280787,05,1,1,04,1,,28009000103682807870511,01,02,23134
2,28,009,0001,0461,280735,01,1,1,03,1,,28009000104612807350111,01,01,12547
2,28,009,0001,0461,280735,02,1,1,03,1,,28009000104612807350211,01,02,12031
2,28,009,0001,0461,280735,03,1,1,01,1,,28009000104612807350311,01,01,7754
2,28,009,0001,0461,280735,04,1,1,05,1,,28009000104612807350411,01,01,16600
2,28,009,0001,0461,280735,05,1,1,05,1,,28009000104612807350511,01,03,18409
2,28,009,0001,0527,280781,01,1,1,04,1,,28009000105272807810111,01,02,17146
2,28,009,0001,0527,280781,02,1,1,01,1,,28009000105272807810211,01,01,8439
2,28,009,0001,0527,280781,03,1,1,03,1,,28009000105272807810311,01,02,17666
2,28,009,0001,0527,280781,04,1,1,03,1,,28009000105272807810411,01,03,12974
2,28,009,0001,0527,280781,05,1,1,01,1,,28009000105272807810511,01,01,8439
2,28,009,0001,0635,280546,01,1,1,04,1,,28009000106352805460111,01,02,11235
2,28,009,0001,0635,280546,02,1,1,03,1,,28009000106352805460211,01,01,15920
2,28,009,0001,0635,280546,03,1,1,02,1,,28009000106352805460311,01,01,11384
2,28,009,0001,0635,280546,04,1,1,04,1,,28009000106352805460411,01,03,18974
2,28,009,0001,0635,280546,05,1,1,04,1,,28009000106352805460511,01,02,12413
2,28,009,0001,0705,280547,01,1,1,03,1,,28009000107052805470111,01,03,21200
2,28,009,0001,0705,280547,03,1,1,04,1,,28009000107052805470311,01,02,19129
2,28,009,0001,0705,280741,01,1,1,03,1,,28009000107052807410111,01,01,14381
2,28,009,0001,0705,280741,02,1,1,03,1,,28009000107052807410211,01,02,11530
2,28,009,0001,0705,280741,03,1,1,04,1,,28009000107052807410311,01,03,21472
2,28,009,0001,0705,280741,04,1,1,05,1,,28009000107052807410411,01,05,19812
2,28,009,0001,0705,280741,05,1,1,01,1,,28009000107052807410511,01,01,7686
2,28,009,0001,0813,280825,01,1,1,04,1,,28009000108132808250111,01,02,19630
2,28,009,0001,0813,280825,02,1,1,05,1,,28009000108132808250211,01,01,13865
2,28,009,0001,0813,280825,03,1,1,03,1,,28009000108132808250311,01,01,16072
2,28,009,0001,0813,280825,04,1,1,04,1,,28009000108132808250411,01,04,17159
2,28,009,0001,0813,280825,05,1,1,05,1,,28009000108132808250511,01,01,22463
2,28,009,0001,0866,280502,01,1,1,04,1,,28009000108662805020111,01,04,18270
2,28,009,0001,0866,280502,02,1,1,01,1,,28009000108662805020211,01,01,9834
2,28,009,0001,0866,280502,03,1,1,04,1,,28009000108662805020311,01,02,19440
2,28,009,0001,0866,280502,04,1,1,04,1,,28009000108662805020411,01,04,21075
2,28,009,0001,0866,280502,05,1,1,05,1,,28009000108662805020511,01,02,19024
2,28,038,0001,0336,280660,01,1,1,02,1,,28038000103362806600111,01,01,11753
2,28,038,0001,0336,280660,02,1,1,04,1,,28038000103362806600211,01,02,12401
2,28,038,0001,0336,280660,03,1,1,02,1,,28038000103362806600311,01,02,10616
2,28,038,0001,0336,280660,04,1,1,03,1,,28038000103362806600411,01,02,12694
2,28,038,0001,0336,280660,05,1,1,03,1,,28038000103362806600511,01,03,12429
2,28,038,0001,0389,280771,01,1,1,05,1,,28038000103892807710111,01,05,23371
2,28,038,0001,0389,280771,02,1,1,02,1,,28038000103892807710211,01,01,9493
2,28,038,0001,0389,280771,03,1,1,04,1,,28038000103892807710311,01,02,14897
2,28,038,0001,0389,280771,04,1,1,04,1,,28038000103892807710411,01,01,15158
2,28,038,0001,0389,280771,05,1,1,03,1,,28038000103892807710511,01,03,14756
2,28,038,0001,0393,280860,01,1,1,07,1,,28038000103932808600111,01,01,21364
2,28,038,0001,0393,280860,02,1,1,02,1,,28038000103932808600211,01,02,10206
2,28,038,0001,0393,280860,03,1,1,02,1,,28038000103932808600311,01,01,6339
2,28,038,0001,0393,280860,04,1,1,01,1,,28038000103932808600411,01,01,5255
2,28,038,0001,0393,280860,05,1,1,03,1,,28038000103932808600511,01,01,8429
2,28,038,0001,0425,280673,01,1,1,03,1,,28038000104252806730111,01,01,11159
2,28,038,0001,0425,280673,02,1,1,02,1,,28038000104252806730211,01,02,10814
2,28,038,0001,0425,280673,03,1,1,04,1,,28038000104252806730311,01,01,19515
2,28,038,0001,0425,280673,04,1,1,04,1,,28038000104252806730411,01,04,19102
2,28,038,0001,0425,280673,05,1,1,01,1,,28038000104252806730511,01,01,8845
2,28,038,0001,0529,280893,01,1,1,06,1,,28038000105292808930111,01,01,25026
2,28,038,0001,0529,280893,02,1,1,07,1,,28038000105292808930211,01,02,26541
2,28,038,0001,0529,280893,03,1,1,05,1,,28038000105292808930311,01,01,27536
2,28,038,0001,0529,280893,04,1,1,03,1,,28038000105292808930411,01,03,21919
2,28,038,0001,0529,280893,05,1,1,04,1,,28038000105292808930511,01,02,18117
2,28,038,0001,0641,280575,01,1,1,04,1,,28038000106412805750111,01,03,24964
2,28,038,0001,0641,280575,02,1,1,03,1,,28038000106412805750211,01,02,14691
2,28,038,0001,0641,280575,04,1,1,06,1,,28038000106412805750411,01,01,24311
2,28,038,0001,0641,280575,05,1,1,03,1,,28038000106412805750511,01,03,18964
2,28,038,0001,0641,280629,01,1,1,06,1,,28038000106412806290111,01,04,27314
2,28,038,0001,0641,280629,02,1,1,03,1,,28038000106412806290211,01,02,15399
2,28,038,0001,0641,280629,03,1,1,03,1,,28038000106412806290311,01,02,25145
2,28,038,0001,0641,280629,04,1,1,04,1,,28038000106412806290411,01,01,9777
2,28,038,0001,0641,280629,05,1,1,02,1,,28038000106412806290511,01,02,17593
2,28,038,0001,1033,280581,02,1,1,04,1,,28038000110332805810211,01,01,20036
2,28,038,0001,1033,280581,03,1,1,05,1,,28038000110332805810311,01,05,21037
2,28,038,0001,1033,280581,04,1,1,03,1,,28038000110332805810411,01,01,23299
2,28,038,0001,1033,280581,05,1,1,02,1,,28038000110332805810511,01,01,16138
2,28,038,0001,1122,280719,01,1,1,05,1,,28038000111222807190111,01,05,33559
2,28,038,0001,1122,280719,03,1,1,03,1,,28038000111222807190311,01,02,30082
2,28,038,0001,1122,280719,05,1,1,08,1,,28038000111222807190511,01,01,35987
2,28,038,0001,1315,280707,01,1,1,03,1,,28038000113152807070111,01,02,14182
2,28,038,0001,1315,280707,02,1,1,04,1,,28038000113152807070211,01,02,13135
2,28,038,0001,1315,280707,03,1,1,04,1,,28038000113152807070311,01,02,11900
2,28,038,0001,1315,280707,04,1,1,03,1,,28038000113152807070411,01,01,7011
2,28,038,0001,1315,280707,05,1,1,02,1,,28038000113152807070511,01,01,7019
2,29,005,0001,001A,290233,01,1,1,04,1,,290050001001A2902330111,01,01,2992
2,29,005,0001,001A,290233,02,1,1,05,1,,290050001001A2902330211,01,01,3835
