"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCYUNI,C,1","TODASIMP,C,1","INGESIMP,C,1","NOSABE,C,1","HRSTVSEM,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","LEEPERI,C,1","LEEART,C,3","ARTNOTI,C,3","ARTCYT,C,3","LEEREVI,C,2","ARTIREVI,C,3","ARTCNOTI,C,3","ARTCYTEC,C,3","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","ESPE,C,30","CINTERN,C,1","ACCINTER,C,1","HORASEM,C,2","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLIN,C,1","EMAIL,C,1","MEDICINA,C,1","OTROS,C,1","MUSDARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSDCYT,C,1","PLANETA,C,1","EXPOCYT,C,1","SEMNACYT,C,1","APRENDER,C,2","ESINTE,C,2","ACOMALGUN,C,2","ESDIVERT,C,2","CASUALIDAD,C,2","GUSTO,C,2","POREXH,C,2","NADAQH,C,2","CERCADCA,C,2","OTRA,C,2","ESPECI,C,15","FALDTIM,C,1","ESTALEJOS,C,1","PRECDENTRA,C,1","NOSEUB,C,1","NOHAYINT,C,1","MUSCOMP,C,1","NOESTAPLA,C,1","OTRAS,C,1","ESPECIF,C,15","MUCHPCYT,C,1","DESCYTNE,C,1","POCOCIP,C,1","PRECYTENTV,C,1","MDCLEO,C,1","LLAVE,C,23","NUMREN,C,2"
6,04,002,0001,1745,040232,04,1,1,2,1,5,4,3,6,0,0,0,028,007,000,007,007,000,7,015,015,000,09,040,040,000,T.V. NOVELAS,COSMOPOLITAN,,1, 1, 4,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,3,3,3,04002000117450402320411,02
6,04,002,0001,1745,040232,05,1,1,6,5,4,2,3,1,0,0,0,035,005,014,014,001,000,0,000,000,000,00,000,000,000,,,,1, 3, 4,,1,1,10,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,2,3,2,3,04002000117450402320511,02
6,04,002,0001,1745,040252,01,1,1,5,6,3,2,1,4,0,0,0,010,001,001,002,001,000,0,000,000,000,02,012,008,003,MECANICA POPULAR,SOCCERMANIA,,1, 1, 3,,1,1,02,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,,,,,,,,,,,,0,2,0,0,0,0,0,0,,2,2,3,2,2,04002000117450402520111,04
6,04,002,0001,1745,040252,02,1,1,5,6,3,4,1,2,0,0,0,005,005,000,000,000,000,0,000,000,000,04,005,003,002,MUY INTERESANTE,SELECCIONES,,1, 1, 2,,1,1,02,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,,,,,,,,,,,,0,0,0,4,0,0,0,0,,1,3,2,1,3,04002000117450402520211,01
6,04,002,0001,1745,040252,03,1,1,3,6,5,4,2,1,0,0,0,010,005,005,000,000,000,6,003,002,001,01,002,001,001,MUY INTERESANTE,FISCAL,,1, 1, 2,,1,1,03,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,2,1,3,2,04002000117450402520311,02
6,04,002,0001,1745,040252,04,1,1,4,5,6,3,2,1,0,0,0,030,014,000,024,012,000,7,000,000,000,13,090,030,000,TV. NOVELAS,,,1, 2, 4,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,,,,,,,,,,,,0,0,0,4,0,0,0,0,,2,3,3,2,2,04002000117450402520411,01
6,05,030,0001,0197,050406,01,1,1,4,5,6,2,3,1,0,0,0,014,007,000,007,005,000,7,020,008,005,00,000,000,000,,,,1, 1, 2,,1,1,14,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,01,00,00,00,00,00,07,00,00,00,,,,,,,,,,,4,3,3,1,1,05030000101970504060111,02
6,05,030,0001,0197,050406,02,1,1,3,4,6,1,2,5,0,0,0,014,014,000,000,000,000,0,000,000,000,02,002,001,000,REVISTA DE NIÑOS,COCINA FÁCIL,,1, 1, 0,,1,1,02,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,3,2,1,05030000101970504060211,02
6,05,030,0001,0197,050406,03,1,1,3,4,6,5,1,2,0,0,0,020,010,001,010,006,000,7,010,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,3,1,3,3,05030000101970504060311,01
6,05,030,0001,0197,050406,04,1,1,3,5,6,1,2,4,0,0,0,028,010,000,007,002,000,0,000,000,000,00,000,000,000,,,,1, 1, 0,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,5,0,0,0,,4,3,3,2,3,05030000101970504060411,03
6,05,030,0001,0197,050406,05,1,2,2,1,5,4,3,6,0,0,0,014,007,001,014,007,001,5,004,002,001,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,0,0,0,0,0,0,,2,3,2,2,2,05030000101970504060512,03
6,05,030,0001,0197,050406,05,2,2,1,5,6,4,2,3,0,0,0,035,001,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,4,4,1,2,2,05030000101970504060522,01
6,05,030,0001,0290,050171,02,1,1,5,3,6,1,2,4,0,0,0,014,014,000,000,000,000,7,007,001,001,00,000,000,000,,,,1, 1, 0,,1,2,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,2,1,2,05030000102900501710211,02
6,05,030,0001,0290,050171,03,1,1,2,3,6,5,1,4,0,0,0,035,007,000,007,007,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,2,1,1,3,4,05030000102900501710311,02
6,05,030,0001,0290,050171,04,1,1,5,3,4,1,6,2,0,0,0,000,000,000,038,031,007,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,02,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,4,2,2,4,2,05030000102900501710411,01
6,05,030,0001,0290,050171,05,1,1,6,5,2,1,4,3,0,0,0,007,003,001,000,000,000,7,042,021,007,02,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,00,00,03,00,00,06,00,00,00,00,,,,,,,,,,,3,3,2,2,2,05030000102900501710511,02
6,05,030,0001,0356,050349,01,1,1,6,4,2,1,5,3,0,0,0,028,010,000,000,000,000,0,000,000,000,01,001,000,000,T.V. NOTAS,,,1, 3, 4,,1,1,21,2,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,3,1,1,4,05030000103560503490111,03
6,05,030,0001,0356,050349,02,1,1,0,0,0,0,0,0,0,0,1,000,000,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,9,9,9,9,9,9,9,9,,5,5,5,5,5,05030000103560503490211,01
6,05,030,0001,0356,050349,03,1,1,3,5,4,6,2,1,0,0,0,028,007,000,014,007,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,2,2,2,3,05030000103560503490311,01
6,05,030,0001,0356,050349,04,1,1,2,3,6,5,1,4,0,0,0,014,007,000,000,000,000,3,002,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,5,0,0,0,,5,3,2,2,2,05030000103560503490411,02
6,05,030,0001,0356,050349,05,1,1,4,3,2,1,5,6,0,0,0,014,007,002,007,002,000,3,006,003,000,00,000,000,000,,,,1, 1, 9,,1,2,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,7,0,,1,4,3,2,2,05030000103560503490511,01
6,05,030,0001,0394,050143,01,1,2,3,2,6,5,4,1,0,0,0,028,014,008,030,014,007,3,003,001,001,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,3,3,2,2,1,05030000103940501430112,02
6,05,030,0001,0394,050143,01,2,2,1,4,6,5,2,3,0,0,0,021,007,000,020,008,000,1,002,001,001,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,2,5,2,2,2,05030000103940501430122,01
6,05,030,0001,0394,050143,02,1,1,3,5,6,4,2,1,0,0,0,060,020,004,040,025,015,7,014,003,003,04,005,002,003,MEDICINA,M ALTA VISIÓN,VANIDADES,1, 1, 0,,1,1,07,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,01,02,00,00,00,00,00,00,00,00,,,,,,,,,,,2,3,2,1,2,05030000103940501430211,02
6,05,030,0001,0394,050143,03,1,1,1,5,3,6,2,4,0,0,0,010,008,002,015,008,003,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,3,5,2,2,05030000103940501430311,03
6,05,030,0001,0394,050143,05,1,1,1,6,5,4,2,3,0,0,0,010,007,000,020,010,005,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,8,YA ESTOY VIEJO,3,3,2,2,2,05030000103940501430511,01
6,05,030,0001,159A,050229,01,1,1,6,2,3,4,1,5,0,0,0,030,008,002,000,000,000,2,001,001,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,3,2,2,2,050300001159A0502290111,01
6,05,030,0001,159A,050229,03,1,1,4,3,2,6,1,5,0,0,0,021,003,000,007,007,000,7,007,007,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,0,0,7,0,,2,3,3,2,3,050300001159A0502290311,01
6,05,030,0001,159A,050229,04,1,1,1,3,4,5,2,6,0,0,0,000,000,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,5,5,5,5,050300001159A0502290411,01
6,05,030,0001,159A,050229,05,1,2,5,2,6,3,4,1,0,0,0,007,007,000,007,007,000,0,000,000,000,00,000,000,000,,,,1, 1, 0,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,3,3,3,4,2,050300001159A0502290512,02
6,05,030,0001,159A,050229,05,2,2,5,3,6,2,4,1,0,0,0,007,007,000,000,000,000,9,007,000,002,02,005,005,000,MUY INTERESANTE,NACIONAL GEOGRAFIC,,1, 1, 4,,1,1,02,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,4,2,2,2,050300001159A0502290522,02
6,05,030,0001,1937,050016,01,1,1,2,3,6,5,1,4,0,0,0,014,007,000,035,010,000,7,005,002,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,2,3,0,0,0,0,0,,3,3,1,3,4,05030000119370500160111,01
6,05,030,0001,1937,050016,02,1,1,3,2,5,6,1,4,0,0,0,021,014,000,014,007,000,7,010,010,000,02,005,001,000,T.V. NOTAS,LA DE VAQUEROS,,2,,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,,,,,,,0,2,0,0,5,0,0,0,,1,1,1,1,4,05030000119370500160211,01
6,05,030,0001,1937,050016,03,1,1,3,5,6,4,1,2,0,0,0,014,001,000,000,000,000,7,009,003,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,4,4,3,3,3,05030000119370500160311,02
6,05,030,0001,1937,050016,04,1,1,3,4,6,1,2,5,0,0,0,021,015,000,000,000,000,7,008,001,000,00,000,000,000,,,,1, 1, 2,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,5,0,0,0,,4,1,1,1,4,05030000119370500160411,01
6,05,030,0001,1937,050016,05,1,1,2,4,6,3,1,5,0,0,0,007,007,000,000,000,000,7,002,001,000,00,000,000,000,,,,1, 1, 0,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,2,0,0,5,0,0,0,,4,3,1,2,4,05030000119370500160511,01
6,05,030,0001,198A,050188,01,1,1,2,3,5,1,4,6,0,0,0,004,000,000,005,000,000,0,000,000,000,00,000,000,000,,,,1, 2, 0,,1,1,10,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,3,3,2,3,2,050300001198A0501880111,02
6,05,030,0001,198A,050188,02,1,1,1,6,2,5,4,3,0,0,0,021,005,000,000,000,000,3,003,003,000,05,015,005,000,COSMOPOLITAN,DIA SIETE,ALGUNAS QUE LE PRESTAN  A VECE,2,,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,,,,,,,,,,,,0,2,3,0,0,0,0,0,,2,3,3,1,2,050300001198A0501880211,01
6,05,030,0001,198A,050188,03,1,1,3,5,6,1,2,4,0,0,0,000,000,000,003,000,000,0,000,000,000,02,008,000,008,SELECCIONES,VANIDADES,REVISTAS DE TECNOLOGÍA Y CIENC,1, 4, 0,,1,1,02,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,,,,,,,,,,,,0,0,3,0,0,0,0,0,,3,3,3,2,3,050300001198A0501880311,02
6,05,030,0001,198A,050188,04,1,1,4,2,6,1,3,5,0,0,0,007,001,005,001,000,000,5,005,002,003,02,002,000,002,REVISTAS DEL CONSUMIDOR,DIA 7,SEMANARIO,1, 1, 2,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,,,,,,,,,,,,0,0,3,4,0,0,0,0,,2,2,2,1,1,050300001198A0501880411,02
6,05,030,0001,2028,050414,01,1,1,3,4,5,6,1,2,0,0,0,056,014,000,007,007,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,2,3,0,0,0,0,0,,4,4,2,2,4,05030000120280504140111,02
6,05,030,0001,2028,050414,02,1,1,2,5,6,4,1,3,0,0,0,014,010,000,007,007,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,3,3,2,2,4,05030000120280504140211,01
6,05,030,0001,2028,050414,03,1,1,4,5,6,2,1,3,0,0,0,021,008,000,028,014,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,0,0,0,0,0,0,,4,4,2,2,4,05030000120280504140311,04
6,05,030,0001,2028,050414,04,1,1,2,4,5,6,1,3,0,0,0,035,014,000,007,001,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,5,5,2,4,4,05030000120280504140411,01
6,05,030,0001,2028,050414,05,1,1,3,5,6,2,1,4,0,0,0,028,007,000,009,007,000,7,009,005,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,4,4,2,2,4,05030000120280504140511,02
6,05,030,0001,2174,050115,01,1,1,2,4,6,5,1,3,0,0,0,021,007,000,000,000,000,7,003,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,4,3,1,4,4,05030000121740501150111,01
6,05,030,0001,2174,050115,02,1,1,2,5,6,3,1,4,0,0,0,010,007,003,014,014,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,2,0,0,5,0,0,0,,4,3,1,4,4,05030000121740501150211,02
6,05,030,0001,2174,050115,03,1,1,2,3,6,4,1,5,0,0,0,030,007,000,000,000,000,1,005,002,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,4,3,1,1,4,05030000121740501150311,02
6,05,030,0001,2174,050115,04,1,1,3,5,6,2,1,4,0,0,0,056,020,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,4,3,1,1,3,05030000121740501150411,02
6,05,030,0001,2174,050115,05,1,1,1,5,6,4,3,2,0,0,0,021,001,000,000,000,000,0,000,000,000,02,000,000,000,LO INSÓLITO,T.V. NOVELAS,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,,,,,,,,,,,,0,2,3,0,0,0,0,0,,3,3,2,2,4,05030000121740501150511,01
6,05,030,0001,2282,050127,02,1,1,3,5,6,2,1,4,0,0,0,007,007,000,010,007,000,0,000,000,000,00,000,000,000,,,,1, 1, 0,,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,3,3,1,1,3,05030000122820501270211,02
6,05,030,0001,2282,050127,03,1,1,4,6,5,1,2,3,0,0,0,014,007,000,000,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 3,,1,1,14,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,00,00,00,00,00,00,07,00,00,00,,,,,,,,,,,4,4,1,3,1,05030000122820501270311,02
6,05,030,0001,2282,050127,04,1,1,4,3,6,1,2,5,0,0,0,014,007,000,014,007,000,7,005,002,000,00,000,000,000,,,,1, 2, 4,,1,1,30,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,01,02,00,00,00,00,00,00,00,00,,,,,,,,,,,2,2,1,2,1,05030000122820501270411,03
6,05,030,0001,2437,050148,01,1,1,1,2,5,6,3,4,0,0,0,007,005,001,007,000,000,7,025,015,010,08,005,002,003,VANIDADES,SIETE PERIODICO VANGUARDIA,MILENIO,1, 1, 0,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,00,00,03,00,00,00,00,00,00,00,,,,,,,,,,,2,3,2,2,2,05030000124370501480111,04
6,05,030,0001,2437,050148,02,1,1,6,4,2,3,5,1,0,0,0,007,001,001,007,001,000,7,005,001,001,01,001,000,001,DIA SIETE,,,1, 1, 0,,1,2,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,1,1,2,1,05030000124370501480211,01
6,05,030,0001,2437,050148,03,1,1,4,3,6,2,1,5,0,0,0,011,005,002,011,001,000,1,007,004,003,03,003,002,001,SEMANARIO,DIA SIETE,,1, 1, 3,,1,1,10,2,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,3,2,2,05030000124370501480311,03
6,05,030,0001,2437,050148,04,1,1,1,2,4,6,3,5,0,0,0,030,007,000,025,005,000,2,001,001,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,2,2,2,05030000124370501480411,02
6,05,030,0001,2437,050148,05,1,1,2,1,3,4,5,6,0,0,0,028,002,000,002,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,POR MIEDO A SAL,3,2,1,1,2,05030000124370501480511,01
6,05,030,0001,2687,050064,01,1,1,1,3,4,5,2,6,0,0,0,028,014,000,007,000,000,1,003,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,3,5,1,1,1,05030000126870500640111,01
6,05,030,0001,2687,050064,02,1,1,6,5,3,4,2,1,0,0,0,002,001,001,005,001,001,7,004,000,001,00,000,000,000,,,,1, 4, 0,,1,1,03,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,1,1,3,2,05030000126870500640211,01
6,05,030,0001,2687,050064,03,1,1,2,5,3,4,1,6,0,0,0,021,000,000,010,003,000,0,000,000,000,04,004,001,003,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,5,0,0,0,,4,4,5,1,2,05030000126870500640311,01
6,05,030,0001,2687,050064,04,1,1,3,2,4,1,6,5,0,0,0,007,002,000,020,002,000,2,001,000,000,02,001,000,000,TODAS LAS DE DEPORTES QUE,PUEDE O CONSIGUE,,2,,,,1,1,08,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,3,3,2,2,2,05030000126870500640411,02
6,05,030,0001,2687,050064,05,1,1,4,5,6,3,2,1,0,0,0,005,005,000,020,020,000,1,001,000,000,02,002,000,000,,,,1, 1, 2,,1,2,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,00,02,00,00,00,00,00,00,00,00,,,,,,,,,,,2,2,3,1,4,05030000126870500640511,01
6,05,030,0001,2691,050059,01,1,1,3,4,6,5,2,1,0,0,0,007,007,000,005,005,000,2,008,007,001,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,,,,,,,,,,,,0,2,3,0,0,0,0,0,,2,2,2,1,2,05030000126910500590111,01
6,05,030,0001,2691,050059,03,1,1,4,6,5,1,3,2,0,0,0,028,007,002,000,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 4,,1,1,28,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,5,5,5,5,5,05030000126910500590311,04
6,05,030,0001,2691,050059,04,1,1,3,4,6,2,1,5,0,0,0,010,001,001,020,008,000,7,005,003,002,00,000,000,000,,,,1, 2, 0,,1,1,10,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,,,,,,,,,,,,9,9,9,9,9,9,9,9,,3,3,2,1,2,05030000126910500590411,01
6,05,030,0001,2691,050059,05,1,1,6,5,2,1,3,4,0,0,0,002,001,000,010,001,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,10,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,NO SALE DE CASA,1,2,1,1,1,05030000126910500590511,01
6,05,030,0001,2827,050109,01,1,1,6,4,5,3,1,2,0,0,0,025,000,000,010,002,000,0,000,000,000,00,000,000,000,,,,1, 1, 3,,1,1,02,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,1,3,05030000128270501090111,03
6,05,030,0001,2827,050109,02,1,1,6,4,5,1,2,3,0,0,0,020,000,010,000,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,20,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,,,,,,,,,,,,0,0,3,4,0,0,0,0,,1,3,3,1,2,05030000128270501090211,03
6,05,030,0001,2827,050109,03,1,1,1,3,4,6,2,5,0,0,0,014,004,003,050,010,010,7,005,001,001,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,1,,,,,,,,,,,,0,2,3,0,0,0,0,0,,2,3,2,3,2,05030000128270501090311,02
6,05,030,0001,2827,050109,04,1,1,4,3,6,5,2,1,0,0,0,003,003,000,000,000,000,7,005,001,001,01,000,000,000,DEPORTES,,,1, 4, 0,,1,1,05,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,2,1,05030000128270501090411,03
6,05,030,0001,2827,050109,05,1,1,5,6,2,1,3,4,0,0,0,020,006,005,070,040,010,0,000,000,000,00,000,000,000,,,,1, 1, 0,,1,1,21,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,1,1,1,05030000128270501090511,01
6,05,030,0001,426A,050405,01,1,1,5,6,4,2,3,1,0,0,0,028,007,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,0,0,0,0,,2,3,1,2,3,050300001426A0504050111,02
6,05,030,0001,426A,050405,02,1,1,4,5,6,1,2,3,0,0,0,000,000,000,000,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 3,,1,1,05,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,,,,,,,,,,,,1,0,0,0,5,0,0,0,,3,3,1,2,2,050300001426A0504050211,03
6,05,030,0001,426A,050405,03,1,1,4,5,6,1,2,3,0,0,0,021,007,000,007,001,000,0,000,000,000,10,009,001,000,VANIDADES,TV NOTAS,TV NOVELAS,1, 2, 9,,1,1,07,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,3,3,1,2,3,050300001426A0504050311,01
