"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","PARENTE,C,1","SEXO,C,1","EDAD,C,3","DIA,C,2","MES,C,2","ELIGIBI,C,1","NIVEL,C,2","ULTGRAPRO,C,2","ANTECE,C,1","LLAVE,C,25","LLAVEREN,C,25","RESENT,C,2","AM,C,2","GPOEDA,C,2","FACTORVIV,N,10,0"
3,16,053,0001,1037,160035,01,1,1,01,1,1,040,27,09,0,03,03,,16053000110371600350111,,01,15,06,3245
3,16,053,0001,1037,160035,01,1,1,02,2,2,043,07,12,1,07,04,3,16053000110371600350111,,01,15,06,3245
3,16,053,0001,1037,160035,01,1,1,03,3,2,020,30,11,0,07,01,3,16053000110371600350111,,01,15,02,3245
3,16,053,0001,1037,160035,01,1,1,04,3,1,014,27,03,0,03,02,,16053000110371600350111,,01,15,00,3245
3,16,053,0001,1037,160035,02,1,1,01,1,1,050,24,04,1,02,06,,16053000110371600350211,,01,15,08,4032
3,16,053,0001,1037,160035,02,1,1,02,2,2,032,05,09,0,03,03,,16053000110371600350211,,01,15,04,4032
3,16,053,0001,1037,160035,02,1,1,03,3,1,015,10,02,0,03,03,,16053000110371600350211,,01,15,00,4032
3,16,053,0001,1037,160035,02,1,1,04,3,2,005,14,02,0,01,02,,16053000110371600350211,,01,15,00,4032
3,16,053,0001,1037,160035,03,1,1,01,1,1,058,22,12,0,02,01,,16053000110371600350311,,01,15,09,2287
3,16,053,0001,1037,160035,03,1,1,02,2,2,059,27,12,0,02,02,,16053000110371600350311,,01,15,09,2287
