"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","CTA_ENT,C,50","CTA_SUP,C,50","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
05,0813,00000,1107217,11,40157,0102,3,1,-,-,01,20/08/2013,01,21/08/2013,04,1,,03,01,6340
05,0813,00000,1107217,11,40157,0083,1,1,-,-,01,20/08/2013,01,21/08/2013,04,1,,01,01,6340
05,0813,00000,1102808,11,40160,0023,1,1,-,-,01,02/08/2013,01,08/08/2013,05,1,,02,01,3402
05,0813,00000,1102808,11,40160,0119,4,1,-,-,01,10/08/2013,01,12/08/2013,05,1,,01,03,3402
05,0813,00000,1102808,11,40160,0088,3,1,-,-,01,10/08/2013,01,12/08/2013,05,1,,05,03,3402
05,0813,00000,1102808,11,40160,0056,2,1,-,-,01,22/08/2013,01,23/08/2013,01,,,01,01,3402
05,0813,00000,1102808,11,40160,0150,5,1,-,-,01,10/08/2013,01,12/08/2013,05,1,,01,01,3402
05,0813,00000,1104909,11,40203,0102,4,1,-,-,01,21/08/2013,01,23/08/2013,04,1,,01,02,4276
05,0813,00000,1104909,11,40203,0010,2,1,-,-,01,04/08/2013,01,23/08/2013,04,1,,02,01,4276
05,0813,00000,1104909,11,40203,0050,1,1,-,-,01,02/08/2013,01,08/08/2013,09,1,,01,01,4276
05,0813,00000,1104909,11,40203,0034,3,1,-,-,01,02/08/2013,01,08/08/2013,05,1,,02,01,4276
05,0813,00000,1104909,11,40203,0072,5,1,-,-,01,02/08/2013,01,08/08/2013,05,1,,02,04,4276
05,0813,00000,1102495,11,40207,0022,3,1,-,-,01,16/08/2013,01,19/08/2013,02,1,,01,01,5924
05,0813,00000,1102495,11,40207,0002,2,1,-,-,07,15/08/2013,07,30/08/2013,,,,,,0
05,0813,00000,1102495,11,40207,0042,4,1,-,-,06,20/08/2013,06,30/08/2013,,,,,,0
05,0813,00000,1102495,11,40207,0061,5,1,-,-,01,21/08/2013,01,23/08/2013,06,1,,02,02,5924
05,0813,00000,1102495,11,40207,0080,1,1,-,-,01,16/08/2013,01,19/08/2013,05,1,,02,02,5924
05,0813,00000,1103191,11,40209,0103,3,1,-,-,01,05/08/2013,01,08/08/2013,05,2,3,01,02,6243
05,0813,00000,1103191,11,40209,0103,3,2,-,-,01,09/08/2013,01,12/08/2013,,,,01,01,6243
05,0813,00000,1103191,11,40209,0061,1,1,-,-,01,05/08/2013,01,08/08/2013,06,2,2,02,02,6243
05,0813,00000,1103191,11,40209,0039,5,1,-,-,01,05/08/2013,01,08/08/2013,02,1,,02,01,6243
05,0813,00000,1103191,11,40209,0018,4,1,-,-,03,05/08/2013,03,08/08/2013,03,1,,02,01,0
05,0813,00000,1103191,11,40209,0103,3,3,-,-,01,09/08/2013,01,12/08/2013,,,,01,01,6243
05,0813,00000,1103191,11,40209,0061,1,2,-,-,01,05/08/2013,01,08/08/2013,,,,01,01,6243
05,0813,00000,1103191,11,40209,0082,2,1,-,-,01,05/08/2013,01,08/08/2013,02,1,,01,02,6243
05,0813,00000,1105018,11,40213,0098,5,1,-,-,01,28/08/2013,01,30/08/2013,03,1,,01,01,4107
05,0813,00000,1105018,11,40213,0057,3,1,-,-,01,02/08/2013,01,08/08/2013,05,1,,02,02,4107
05,0813,00000,1105018,11,40213,0034,2,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,01,01,4107
05,0813,00000,1105018,11,40213,0077,4,1,-,-,01,02/08/2013,01,08/08/2013,05,1,,01,01,4107
05,0813,00000,1105018,11,40213,0013,1,1,-,-,01,06/08/2013,01,08/08/2013,01,,,01,01,4107
05,0813,00000,1102719,11,40242,0012,1,1,-,-,01,13/08/2013,01,14/08/2013,07,1,,01,04,5012
05,0813,00000,1102719,11,40242,0068,3,1,-,-,01,13/08/2013,01,14/08/2013,03,1,,01,01,5012
05,0813,00000,1102719,11,40242,0123,5,1,-,-,01,14/08/2013,01,16/08/2013,05,1,,02,02,5012
05,0813,00000,1102719,11,40242,0040,2,1,-,-,01,13/08/2013,01,14/08/2013,05,1,,02,01,5012
05,0813,00000,1102719,11,40242,0095,4,1,-,-,01,14/08/2013,01,16/08/2013,03,1,,02,02,5012
05,0813,00000,1104285,11,40246,0141,4,1,-,-,01,17/08/2013,01,19/08/2013,04,1,,02,02,5255
05,0813,00000,1104285,11,40246,0105,3,1,-,-,07,28/08/2013,07,30/08/2013,,,,,,0
05,0813,00000,1104285,11,40246,0067,2,1,-,-,01,16/08/2013,01,19/08/2013,01,,,01,01,5255
05,0813,00000,1104285,11,40246,0182,5,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
05,0813,00000,1104285,11,40246,0029,1,1,-,-,01,27/08/2013,01,30/08/2013,01,,,01,01,5255
05,0813,00000,1107273,11,40249,0019,1,1,-,-,01,20/08/2013,01,21/08/2013,06,1,,01,03,4306
05,0813,00000,1107273,11,40249,0071,3,1,-,-,01,20/08/2013,01,21/08/2013,04,1,,02,01,4306
05,0813,00000,1107273,11,40249,0099,4,1,-,-,01,19/08/2013,01,21/08/2013,03,1,,02,01,4306
05,0813,00000,1107273,11,40249,0044,2,1,-,-,01,19/08/2013,01,21/08/2013,03,1,,03,01,4306
05,0813,00000,1107273,11,40249,0125,5,1,-,-,01,21/08/2013,01,21/08/2013,04,1,,01,02,4306
05,0813,00000,1102590,11,40381,0042,5,1,-,-,01,27/08/2013,01,30/08/2013,05,1,,01,01,4962
05,0813,00000,1102590,11,40381,0033,4,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,02,02,4962
05,0813,00000,1102590,11,40381,0085,2,1,-,-,01,26/08/2013,01,30/08/2013,05,1,,01,01,4962
05,0813,00000,1102590,11,40381,0011,3,1,-,-,01,14/08/2013,01,16/08/2013,03,1,,02,02,4962
05,0813,00000,1102590,11,40381,0064,1,1,-,-,01,14/08/2013,01,16/08/2013,03,1,,01,01,4962
05,0813,00000,1103224,11,40383,0005,1,2,-,-,01,01/08/2013,01,08/08/2013,,,,02,01,3925
05,0813,00000,1103224,11,40383,0071,3,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,02,02,3925
05,0813,00000,1103224,11,40383,0051,4,1,-,-,01,02/08/2013,01,08/08/2013,03,1,,02,02,3925
05,0813,00000,1103224,11,40383,0102,5,1,-,-,01,02/08/2013,01,08/08/2013,05,1,,02,03,3925
05,0813,00000,1103224,11,40383,0090,2,1,-,-,01,14/08/2013,01,19/08/2013,05,1,,03,02,3925
05,0813,00000,1103224,11,40383,0005,1,1,-,-,01,01/08/2013,01,08/08/2013,13,2,2,01,02,3925
05,0813,00000,1102509,11,40428,0016,1,1,-,-,01,12/08/2013,01,14/08/2013,04,1,,02,03,5805
05,0813,00000,1102509,11,40428,0033,2,1,-,-,06,26/08/2013,06,30/08/2013,,,,,,0
05,0813,00000,1102509,11,40428,0052,3,1,-,-,07,26/08/2013,07,30/08/2013,,,,,,0
05,0813,00000,1102509,11,40428,0073,4,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,01,01,5805
05,0813,00000,1102509,11,40428,0090,5,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,02,02,5805
05,0813,00000,1103141,11,40429,0139,3,1,-,-,01,21/08/2013,01,23/08/2013,02,1,,01,01,4585
05,0813,00000,1103141,11,40429,0198,4,1,-,-,01,21/08/2013,01,23/08/2013,06,1,,02,02,4585
05,0813,00000,1103141,11,40429,0017,1,1,-,-,08,15/08/2013,08,16/08/2013,,,,,,0
05,0813,00000,1103141,11,40429,0258,5,1,-,-,01,15/08/2013,01,19/08/2013,02,1,,01,01,4585
05,0813,00000,1103141,11,40429,0076,2,1,-,-,01,15/08/2013,01,16/08/2013,03,1,,01,01,4585
05,0813,00000,1102952,11,40474,0077,3,1,-,-,01,07/08/2013,01,08/08/2013,09,1,,03,03,5774
05,0813,00000,1102952,11,40474,0055,2,1,-,-,01,07/08/2013,01,09/08/2013,04,1,,02,03,5774
05,0813,00000,1102952,11,40474,0033,5,1,-,-,01,06/08/2013,01,08/08/2013,04,1,,01,01,5774
05,0813,00000,1102952,11,40474,0011,4,1,-,-,01,06/08/2013,01,08/08/2013,04,1,,02,01,5774
05,0813,00000,1102952,11,40474,0097,1,1,-,-,01,07/08/2013,01,08/08/2013,04,1,,01,02,5774
05,0813,00000,1103425,11,40521,0010,3,1,-,-,01,12/08/2013,01,14/08/2013,11,1,,05,05,1394
05,0813,00000,1103425,11,40521,0078,2,1,-,-,01,12/08/2013,01,14/08/2013,08,1,,04,01,1394
05,0813,00000,1103425,11,40521,0061,1,1,-,-,01,12/08/2013,01,14/08/2013,07,1,,02,01,1394
05,0813,00000,1103425,11,40521,0044,5,1,-,-,01,12/08/2013,01,14/08/2013,06,1,,01,04,1394
05,0813,00000,1103425,11,40521,0027,4,1,-,-,01,12/08/2013,01,14/08/2013,05,1,,02,01,1394
13,0813,00000,1200266,12,40014,0024,1,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,01,01,3886
13,0813,00000,1200266,12,40014,0016,2,1,-,-,01,10/08/2013,01,12/08/2013,06,2,2,02,02,3886
13,0813,00000,1200266,12,40014,0041,5,1,-,-,07,09/08/2013,07,22/08/2013,,,,,,0
13,0813,00000,1200266,12,40014,0003,4,1,-,-,01,10/08/2013,01,12/08/2013,05,1,,01,01,3886
13,0813,00000,1200266,12,40014,0058,3,1,-,-,01,26/08/2013,01,28/08/2013,04,1,,01,01,3886
13,0813,00000,1200266,12,40014,0016,2,2,-,-,01,10/08/2013,01,12/08/2013,,,,03,03,3886
13,0813,00000,1200856,12,40016,0063,1,1,-,-,01,08/08/2013,01,12/08/2013,04,1,,03,03,4047
13,0813,00000,1200856,12,40016,0113,5,1,-,-,01,05/08/2013,01,09/08/2013,03,1,,02,02,4047
13,0813,00000,1200856,12,40016,0034,4,1,-,-,01,05/08/2013,01,09/08/2013,01,,,01,01,4047
13,0813,00000,1200856,12,40016,0010,3,1,-,-,01,05/08/2013,01,09/08/2013,06,1,,04,04,4047
13,0813,00000,1200856,12,40016,0086,2,1,-,-,01,14/08/2013,01,14/08/2013,04,1,,01,01,4047
13,0813,00000,1201039,12,40017,0033,2,1,-,-,01,06/08/2013,01,09/08/2013,01,,,01,01,4952
13,0813,00000,1201039,12,40017,0102,4,1,-,-,01,05/08/2013,01,08/08/2013,05,1,,01,01,4952
13,0813,00000,1201039,12,40017,0078,5,1,-,-,07,09/08/2013,07,22/08/2013,,,,,,0
13,0813,00000,1201039,12,40017,0057,1,1,-,-,01,06/08/2013,01,14/08/2013,03,1,,01,01,4952
13,0813,00000,1201039,12,40017,0041,3,1,-,-,01,06/08/2013,01,09/08/2013,05,1,,02,01,4952
13,0813,00000,1201554,12,40018,0096,4,1,-,-,01,14/08/2013,01,28/08/2013,08,1,,04,04,16188
13,0813,00000,1201554,12,40018,0138,1,1,-,-,01,11/08/2013,01,28/08/2013,03,1,,01,01,16188
13,0813,00000,1201554,12,40018,0092,2,1,-,-,01,11/08/2013,01,12/08/2013,03,1,,01,01,16188
13,0813,00000,1201554,12,40018,0017,5,1,-,-,01,11/08/2013,01,12/08/2013,03,1,,02,02,16188
13,0813,00000,1201554,12,40018,0035,3,1,-,-,01,11/08/2013,01,12/08/2013,01,,,01,01,16188
13,0813,00000,1200167,12,40071,0030,4,1,-,-,07,09/08/2013,07,13/08/2013,,,,,,0
13,0813,00000,1200167,12,40071,0072,1,1,-,-,07,09/08/2013,07,13/08/2013,,,,,,0
13,0813,00000,1200167,12,40071,0062,3,1,-,-,01,06/08/2013,01,09/08/2013,03,1,,01,01,4640
13,0813,00000,1200167,12,40071,0090,2,1,-,-,01,02/08/2013,01,08/08/2013,04,1,,01,01,4640
13,0813,00000,1200167,12,40071,0010,5,1,-,-,01,06/08/2013,01,09/08/2013,06,1,,02,02,4640
13,0813,00000,1200617,12,40074,0106,2,1,-,-,01,11/08/2013,01,12/08/2013,03,1,,02,02,5853
13,0813,00000,1200617,12,40074,0055,1,1,-,-,01,09/08/2013,01,09/08/2013,02,1,,01,01,5853
13,0813,00000,1200617,12,40074,0079,3,1,-,-,01,09/08/2013,01,09/08/2013,02,1,,01,01,5853
13,0813,00000,1200617,12,40074,0020,4,1,-,-,01,11/08/2013,01,12/08/2013,01,,,01,01,5853
13,0813,00000,1200617,12,40074,0124,5,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,02,01,5853
13,0813,00000,1201691,12,40114,0107,4,1,-,-,01,08/08/2013,01,09/08/2013,05,1,,01,01,7189
13,0813,00000,1201691,12,40114,0053,2,1,-,-,01,08/08/2013,01,09/08/2013,02,1,,01,02,7189
13,0813,00000,1201691,12,40114,0025,1,1,-,-,01,08/08/2013,01,09/08/2013,09,1,,03,02,7189
13,0813,00000,1201691,12,40114,0081,3,1,-,-,01,07/08/2013,01,09/08/2013,04,1,,02,02,7189
13,0813,00000,1201691,12,40114,0134,5,1,-,-,01,14/08/2013,01,14/08/2013,04,1,,02,02,7189
13,0813,00000,1200035,12,40135,0008,1,1,-,-,01,11/08/2013,01,12/08/2013,06,1,,02,03,4142
13,0813,00000,1200035,12,40135,0043,3,1,-,-,01,12/08/2013,01,14/08/2013,02,1,,01,02,4142
13,0813,00000,1200035,12,40135,0075,5,1,-,-,07,22/08/2013,07,23/08/2013,,,,,,0
13,0813,00000,1200035,12,40135,0023,2,1,-,-,06,28/08/2013,06,29/08/2013,,,,,,0
13,0813,00000,1200035,12,40135,0057,4,1,-,-,01,08/08/2013,01,09/08/2013,04,1,,02,02,4142
13,0813,00000,1200037,12,40136,0006,2,1,-,-,01,25/08/2013,01,26/08/2013,03,1,,01,01,5808
13,0813,00000,1200037,12,40136,0022,4,1,-,-,01,20/08/2013,01,22/08/2013,01,,,01,01,5808
13,0813,00000,1200037,12,40136,0095,1,1,-,-,01,23/08/2013,01,23/08/2013,04,1,,02,02,5808
13,0813,00000,1200037,12,40136,0062,3,1,-,-,01,22/08/2013,01,23/08/2013,04,1,,02,02,5808
13,0813,00000,1200037,12,40136,0032,5,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,01,01,5808
13,0813,00000,1200917,12,40139,0080,3,1,-,-,01,04/08/2013,01,08/08/2013,06,1,,05,01,5042
13,0813,00000,1200917,12,40139,0047,1,1,-,-,01,04/08/2013,01,08/08/2013,05,1,,02,04,5042
