"CD_A,C,2","PER,C,4","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","NOM,C,35","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","ELEGIDO,C,1","R_DEF,C,2","EST_DIS,C,1","UPM_DIS,C,6","FACTOR,N,10,0","FAC18,N,10,0"
14,0813,01,40147,1,1,04,-,3,1,031,26,02,1982,06,3,2,0,01,2,00015,4343,0
14,0813,01,40147,1,1,05,-,3,2,027,27,07,1986,02,6,,0,01,2,00015,4343,0
14,0813,01,40147,1,1,06,-,3,1,021,02,08,1992,02,5,,0,01,2,00015,4343,0
14,0813,01,40147,1,1,07,-,3,2,019,14,06,1994,04,1,,0,01,2,00015,4343,0
14,0813,01,40147,2,1,02,-,2,2,030,25,01,1983,04,3,,0,01,2,00015,4343,0
14,0813,01,40147,2,1,01,-,1,1,032,01,08,1981,03,3,,1,01,2,00015,4343,8702
14,0813,01,40147,3,1,03,-,3,1,001,03,09,2011,,,,0,01,2,00015,4343,0
14,0813,01,40147,3,1,02,-,2,2,019,24,06,1994,03,3,,0,01,2,00015,4343,0
14,0813,01,40147,4,1,06,-,3,1,001,21,07,2012,,,,0,01,2,00015,4343,0
14,0813,01,40147,4,1,05,-,3,2,004,21,09,2008,,,,0,01,2,00015,4343,0
14,0813,01,40147,4,1,04,-,3,1,009,05,12,2003,02,3,,0,01,2,00015,4343,0
14,0813,01,40147,4,1,03,-,3,1,011,23,02,2002,02,5,,0,01,2,00015,4343,0
14,0813,01,40147,4,1,02,-,2,2,035,07,01,1978,03,3,,0,01,2,00015,4343,0
14,0813,01,40147,4,1,01,-,1,1,036,09,05,1977,03,3,,1,01,2,00015,4343,8702
14,0813,01,40147,3,2,03,-,3,2,004,23,04,2009,,,,0,01,2,00015,4343,0
14,0813,01,40147,3,2,02,-,2,2,023,18,05,1990,04,1,,1,01,2,00015,4343,8671
14,0813,01,40147,3,2,01,-,1,1,031,12,08,1981,04,1,,0,01,2,00015,4343,0
14,0813,01,40147,2,1,05,-,3,2,005,24,03,2008,01,1,,0,01,2,00015,4343,0
14,0813,01,40172,1,1,01,-,1,2,046,16,03,1967,03,3,,0,01,2,00016,4738,0
14,0813,01,40172,3,1,07,-,4,1,000,21,10,2012,,,,0,01,2,00016,4738,0
14,0813,01,40172,1,1,03,-,3,2,015,11,12,1997,03,3,,0,01,2,00016,4738,0
14,0813,01,40172,1,1,04,-,7,2,023,23,04,1990,03,3,,0,01,2,00016,4738,0
14,0813,01,40172,1,1,05,-,4,1,003,23,02,2010,,,,0,01,2,00016,4738,0
14,0813,01,40172,1,1,06,-,4,2,001,27,08,2011,,,,0,01,2,00016,4738,0
14,0813,01,40172,2,1,01,-,1,1,045,20,02,1968,02,6,,1,01,2,00016,4738,9494
14,0813,01,40172,2,1,02,-,2,2,046,20,09,1966,02,6,,0,01,2,00016,4738,0
14,0813,01,40172,2,1,03,-,3,1,016,02,09,1996,03,2,,0,01,2,00016,4738,0
14,0813,01,40172,2,1,04,-,3,2,007,18,05,2006,02,1,,0,01,2,00016,4738,0
14,0813,01,40172,4,1,01,-,1,2,041,21,03,1972,03,3,,1,01,2,00016,4738,9459
14,0813,01,40172,4,1,02,-,3,2,021,23,01,1992,03,3,,0,01,2,00016,4738,0
14,0813,01,40172,4,1,03,-,3,1,016,06,03,1997,03,3,,0,01,2,00016,4738,0
14,0813,01,40172,4,1,04,-,3,2,015,18,05,1998,03,1,,0,01,2,00016,4738,0
14,0813,01,40172,5,1,01,-,1,1,069,15,05,1944,02,2,,0,01,2,00016,4738,0
14,0813,01,40172,5,1,02,-,2,2,062,29,06,1951,02,4,,1,01,2,00016,4738,14189
14,0813,01,40172,5,1,03,-,3,2,021,12,02,1992,02,6,,0,01,2,00016,4738,0
14,0813,01,40172,3,1,01,-,1,1,071,08,10,1941,02,3,,0,01,2,00016,4738,0
14,0813,01,40172,3,1,02,-,2,2,071,02,09,1941,02,3,,0,01,2,00016,4738,0
14,0813,01,40172,3,1,03,-,3,1,041,08,04,1972,03,3,,0,01,2,00016,4738,0
14,0813,01,40172,3,1,04,-,4,1,025,25,07,1988,04,3,,1,01,2,00016,4738,23735
14,0813,01,40172,3,1,05,-,4,2,023,17,06,1990,03,3,,0,01,2,00016,4738,0
14,0813,01,40172,3,1,06,-,4,1,006,11,07,2007,02,1,,0,01,2,00016,4738,0
14,0813,01,40172,1,1,02,-,3,1,024,14,04,1989,04,2,,1,01,2,00016,4738,14241
14,0813,01,40200,1,1,01,-,1,2,063,09,08,1950,00,,,1,01,3,00017,5387,5491
14,0813,01,40200,2,1,01,-,1,1,047,19,12,1965,04,3,,0,01,3,00017,5387,0
14,0813,01,40200,2,1,02,-,2,2,045,28,06,1968,07,5,3,1,01,3,00017,5387,10983
14,0813,01,40200,4,1,01,-,1,1,072,25,12,1940,02,6,,0,01,3,00017,5387,0
14,0813,01,40200,3,1,02,-,4,2,020,22,09,1992,02,4,,0,01,3,00017,5387,0
14,0813,01,40200,5,1,04,-,3,1,024,01,03,1989,07,3,3,0,01,3,00017,5387,0
14,0813,01,40200,4,1,02,-,2,2,069,05,08,1944,02,6,,1,01,3,00017,5387,10983
14,0813,01,40200,5,1,06,-,3,2,019,13,01,1994,04,3,,0,01,3,00017,5387,0
14,0813,01,40200,3,1,01,-,1,1,069,05,06,1944,02,5,,1,01,3,00017,5387,10531
14,0813,01,40200,5,1,01,-,1,1,060,04,10,1952,03,2,,0,01,3,00017,5387,0
14,0813,01,40200,5,1,02,-,2,2,061,08,08,1952,02,6,,1,01,3,00017,5387,32948
14,0813,01,40200,5,1,03,-,3,2,029,02,06,1984,04,3,,0,01,3,00017,5387,0
14,0813,01,40200,5,1,05,-,3,1,020,31,08,1992,07,2,3,0,01,3,00017,5387,0
14,0813,01,40236,1,1,04,-,3,2,011,26,09,2001,02,6,,0,01,4,00018,4293,0
14,0813,01,40236,1,1,03,-,3,1,018,25,03,1995,04,3,,1,01,4,00018,4293,12850
14,0813,01,40236,1,1,02,-,2,2,048,26,11,1964,04,3,,0,01,4,00018,4293,0
14,0813,01,40236,1,1,01,-,1,1,047,07,03,1966,04,3,,0,01,4,00018,4293,0
14,0813,01,40236,4,1,05,-,3,1,003,07,07,2010,,,,0,01,4,00018,4293,0
14,0813,01,40236,5,1,01,-,1,1,059,26,07,1954,07,5,3,1,01,4,00018,4293,8567
14,0813,01,40236,4,1,04,-,3,2,007,22,09,2005,02,1,,0,01,4,00018,4293,0
14,0813,01,40236,4,1,03,-,3,2,013,25,12,1999,03,1,,0,01,4,00018,4293,0
14,0813,01,40236,4,1,02,-,2,2,039,03,07,1974,04,3,,1,01,4,00018,4293,8602
14,0813,01,40236,4,1,01,-,1,1,037,24,01,1976,04,3,,0,01,4,00018,4293,0
14,0813,01,40236,5,1,04,-,3,2,006,24,09,2006,01,1,,0,01,4,00018,4293,0
14,0813,01,40236,5,1,03,-,3,1,011,31,10,2001,02,5,,0,01,4,00018,4293,0
14,0813,01,40236,5,1,02,-,2,2,045,27,02,1968,07,4,3,0,01,4,00018,4293,0
14,0813,01,40265,1,1,04,-,3,2,015,25,06,1998,03,3,,0,01,2,00019,3853,0
14,0813,01,40265,5,1,01,-,1,2,052,07,06,1961,03,3,,1,01,2,00019,3853,11539
14,0813,01,40265,1,1,05,-,4,2,006,25,06,2007,01,2,,0,01,2,00019,3853,0
14,0813,01,40265,5,1,02,-,3,1,026,26,03,1987,03,3,,0,01,2,00019,3853,0
14,0813,01,40265,5,1,03,-,3,1,023,04,06,1990,04,3,,0,01,2,00019,3853,0
14,0813,01,40265,2,1,05,-,3,2,010,03,08,2002,02,5,,0,01,2,00019,3853,0
14,0813,01,40265,1,1,01,-,1,1,052,04,11,1960,05,4,2,0,01,2,00019,3853,0
14,0813,01,40265,1,1,02,-,2,2,051,05,05,1962,02,6,,1,01,2,00019,3853,11539
14,0813,01,40265,1,1,03,-,3,1,022,28,04,1991,04,3,,0,01,2,00019,3853,0
14,0813,01,40265,3,1,02,-,2,2,040,09,06,1973,03,3,,1,01,2,00019,3853,7692
14,0813,01,40265,3,1,01,-,1,1,041,08,05,1972,03,3,,0,01,2,00019,3853,0
14,0813,01,40265,2,1,03,-,7,1,019,19,03,1994,04,3,,0,01,2,00019,3853,0
14,0813,01,40265,2,1,04,-,3,1,012,10,02,2001,02,6,,0,01,2,00019,3853,0
14,0813,01,40265,2,1,01,-,1,1,047,25,10,1965,02,6,,0,01,2,00019,3853,0
14,0813,01,40265,3,1,03,-,3,2,001,17,11,2011,,,,0,01,2,00019,3853,0
14,0813,01,40265,2,1,02,-,2,2,042,26,07,1971,02,6,,1,01,2,00019,3853,11539
14,0813,01,40267,3,1,02,-,2,2,047,06,11,1965,04,3,,0,01,3,00020,5079,0
14,0813,01,40267,3,1,01,-,1,1,052,16,01,1961,09,3,4,0,01,3,00020,5079,0
14,0813,01,40267,2,1,02,-,3,2,039,30,07,1974,07,1,3,1,01,3,00020,5079,10355
14,0813,01,40267,2,1,01,-,1,2,062,17,07,1951,06,3,1,0,01,3,00020,5079,0
14,0813,01,40267,3,1,05,-,3,1,015,25,04,1998,03,3,,0,01,3,00020,5079,0
14,0813,01,40267,1,1,01,-,1,2,047,09,01,1966,04,3,,1,01,3,00020,5079,5177
14,0813,01,40267,3,1,03,-,3,1,022,13,03,1991,07,2,3,1,01,3,00020,5079,19857
14,0813,01,40267,5,1,04,-,3,1,015,13,04,1998,03,3,,0,01,3,00020,5079,0
14,0813,01,40267,5,1,03,-,3,1,019,13,02,1994,07,2,3,0,01,3,00020,5079,0
14,0813,01,40267,5,1,02,-,2,2,050,04,06,1963,07,4,3,1,01,3,00020,5079,15532
14,0813,01,40267,5,1,01,-,1,1,048,26,11,1964,07,4,3,0,01,3,00020,5079,0
14,0813,01,40267,3,1,04,-,3,2,019,09,11,1993,07,2,3,0,01,3,00020,5079,0
21,0813,02,40008,1,1,06,-,3,1,004,10,12,2008,,,,0,01,3,00021,3064,0
21,0813,02,40008,2,1,01,-,1,1,048,20,07,1965,02,3,,1,01,3,00021,3064,5990
21,0813,02,40008,1,1,04,-,4,2,014,14,02,1999,03,2,,0,01,3,00021,3064,0
21,0813,02,40008,1,1,03,-,4,1,021,05,10,1991,03,2,,0,01,3,00021,3064,0
21,0813,02,40008,1,1,02,-,2,2,023,10,01,1990,04,3,,0,01,3,00021,3064,0
21,0813,02,40008,1,1,01,-,1,1,028,18,04,1985,03,3,,1,01,3,00021,3064,8984
21,0813,02,40008,4,1,05,-,3,1,021,28,04,1992,03,3,,0,01,3,00021,3064,0
21,0813,02,40008,4,1,04,-,3,2,023,15,02,1990,03,3,,0,01,3,00021,3064,0
21,0813,02,40008,4,1,03,-,3,1,026,04,03,1987,06,2,2,0,01,3,00021,3064,0
21,0813,02,40008,4,1,02,-,2,2,050,07,07,1963,02,3,,1,01,3,00021,3064,15617
21,0813,02,40008,5,1,01,-,1,1,060,19,04,1953,03,1,,1,01,3,00021,3064,2995
21,0813,02,40008,4,1,01,-,1,1,061,09,09,1951,03,3,,0,01,3,00021,3064,0
21,0813,02,40008,3,1,02,-,4,1,050,03,04,1963,02,6,,0,01,3,00021,3064,0
21,0813,02,40008,3,1,01,-,1,2,066,14,08,1947,02,6,,1,01,3,00021,3064,6247
21,0813,02,40008,2,1,02,-,7,1,035,30,08,1977,02,6,,0,01,3,00021,3064,0
21,0813,02,40008,1,1,05,-,4,1,008,12,11,2004,02,3,,0,01,3,00021,3064,0
21,0813,02,40009,4,1,03,-,3,2,011,07,03,2002,02,5,,0,01,4,00022,4285,0
21,0813,02,40009,4,1,02,-,2,2,035,13,01,1978,07,4,3,1,01,4,00022,4285,8586
21,0813,02,40009,4,1,01,-,1,1,036,20,08,1976,09,2,4,0,01,4,00022,4285,0
21,0813,02,40009,5,1,01,-,1,2,030,27,09,1982,07,4,3,1,01,4,00022,4285,4293
21,0813,02,40009,3,1,01,-,1,2,041,14,11,1971,07,5,3,1,01,4,00022,4285,4293
21,0813,02,40009,1,1,05,-,3,2,005,24,01,2008,02,1,,0,01,4,00022,4285,0
21,0813,02,40009,1,1,04,-,3,1,010,29,06,2003,02,4,,0,01,4,00022,4285,0
21,0813,02,40009,1,1,03,-,3,1,013,29,12,1999,02,6,,0,01,4,00022,4285,0
21,0813,02,40009,1,1,02,-,2,2,039,10,12,1973,07,6,3,0,01,4,00022,4285,0
21,0813,02,40009,1,1,01,-,1,1,040,10,12,1972,04,3,,1,01,4,00022,4285,8551
21,0813,02,40009,2,1,05,-,3,1,011,16,02,2002,02,5,,0,01,4,00022,4285,0
21,0813,02,40009,2,1,04,-,3,1,013,16,02,2000,03,1,,0,01,4,00022,4285,0
21,0813,02,40009,2,1,03,-,3,2,015,19,02,1998,04,1,,0,01,4,00022,4285,0
21,0813,02,40009,2,1,02,-,2,2,032,27,02,1981,04,1,,0,01,4,00022,4285,0
21,0813,02,40009,4,1,04,-,3,1,002,17,05,2011,,,,0,01,4,00022,4285,0
21,0813,02,40009,2,1,01,-,1,1,044,11,08,1969,06,2,3,1,01,4,00022,4285,8551
21,0813,02,40010,1,1,01,-,1,1,058,09,07,1955,02,4,,1,01,2,00023,3879,11659
21,0813,02,40010,3,1,02,-,2,2,023,22,06,1990,02,5,,1,01,2,00023,3879,7744
21,0813,02,40010,1,1,03,-,3,2,019,22,06,1994,04,2,,0,01,2,00023,3879,0
21,0813,02,40010,1,1,04,-,3,2,017,14,09,1995,04,2,,0,01,2,00023,3879,0
21,0813,02,40010,1,1,05,-,3,2,013,07,08,1999,03,2,,0,01,2,00023,3879,0
21,0813,02,40010,2,1,01,-,1,2,028,20,04,1985,04,2,,1,01,2,00023,3879,11616
21,0813,02,40010,5,1,03,-,3,1,014,30,09,1998,03,2,,0,01,2,00023,3879,0
21,0813,02,40010,5,1,02,-,2,2,029,26,10,1983,03,2,,0,01,2,00023,3879,0
21,0813,02,40010,5,1,01,-,1,1,039,29,04,1974,07,2,3,1,01,2,00023,3879,7773
21,0813,02,40010,2,1,02,-,2,1,030,13,03,1983,04,3,,0,01,2,00023,3879,0
21,0813,02,40010,2,1,03,-,4,2,067,15,11,1945,00,,,0,01,2,00023,3879,0
21,0813,02,40010,2,1,04,-,3,1,009,28,01,2004,02,4,,0,01,2,00023,3879,0
21,0813,02,40010,2,1,05,-,3,1,006,16,07,2007,01,3,,0,01,2,00023,3879,0
21,0813,02,40010,3,1,01,-,1,1,032,05,10,1980,02,6,,0,01,2,00023,3879,0
21,0813,02,40010,5,1,04,-,3,2,013,29,12,1999,03,1,,0,01,2,00023,3879,0
21,0813,02,40010,5,1,05,-,3,1,008,17,07,2005,02,2,,0,01,2,00023,3879,0
21,0813,02,40010,5,1,06,-,3,1,005,19,02,2008,01,1,,0,01,2,00023,3879,0
21,0813,02,40010,3,1,03,-,3,1,004,30,01,2009,,,,0,01,2,00023,3879,0
21,0813,02,40010,1,1,02,-,2,2,052,30,08,1960,03,3,,0,01,2,00023,3879,0
21,0813,02,40012,1,1,03,-,3,1,001,28,10,2011,,,,0,01,2,00024,4441,0
21,0813,02,40012,1,1,02,-,2,2,024,21,02,1989,04,3,,1,01,2,00024,4441,8866
21,0813,02,40012,1,1,01,-,1,1,030,23,01,1983,07,4,3,0,01,2,00024,4441,0
21,0813,02,40012,5,1,02,-,2,2,029,05,01,1984,07,4,3,1,01,2,00024,4441,8866
21,0813,02,40012,5,1,01,-,1,1,029,03,08,1984,07,4,3,0,01,2,00024,4441,0
21,0813,02,40012,2,1,01,-,1,1,026,05,06,1987,06,2,3,1,01,2,00024,4441,4449
21,0813,02,40012,3,1,04,-,3,2,002,25,05,2011,,,,0,01,2,00024,4441,0
21,0813,02,40012,3,1,03,-,3,2,004,21,03,2009,,,,0,01,2,00024,4441,0
21,0813,02,40012,3,1,02,-,2,2,020,29,04,1993,03,1,,0,01,2,00024,4441,0
21,0813,02,40012,3,1,01,-,1,1,041,13,05,1972,08,4,4,1,01,2,00024,4441,8899
21,0813,02,40012,4,1,05,-,7,2,027,05,06,1986,03,3,,0,01,2,00024,4441,0
21,0813,02,40012,4,1,04,-,3,2,013,30,10,1999,02,6,,0,01,2,00024,4441,0
21,0813,02,40012,4,1,03,-,3,1,015,21,02,1998,02,6,,0,01,2,00024,4441,0
21,0813,02,40012,4,1,01,-,1,1,055,27,04,1958,04,3,,1,01,2,00024,4441,13348
21,0813,02,40012,4,1,02,-,2,2,041,25,12,1971,03,3,,0,01,2,00024,4441,0
21,0813,02,40016,4,1,04,-,3,1,010,07,10,2002,02,5,,0,01,3,00025,3888,0
21,0813,02,40016,4,1,05,-,3,1,007,26,07,2006,02,1,,0,01,3,00025,3888,0
21,0813,02,40016,4,1,02,-,2,2,036,16,12,1976,02,6,,0,01,3,00025,3888,0
21,0813,02,40016,4,1,01,-,1,1,034,10,05,1979,02,6,,1,01,3,00025,3888,7600
21,0813,02,40016,5,1,02,-,3,2,018,22,02,1995,02,6,,0,01,3,00025,3888,0
21,0813,02,40016,5,1,01,-,1,2,052,22,03,1961,02,6,,1,01,3,00025,3888,7927
21,0813,02,40016,2,1,03,-,3,2,009,10,05,2004,02,3,,0,01,3,00025,3888,0
21,0813,02,40016,2,1,02,-,3,2,012,09,04,2001,02,6,,0,01,3,00025,3888,0
21,0813,02,40016,2,1,01,-,1,2,030,28,12,1982,03,3,,1,01,3,00025,3888,3963
21,0813,02,40016,3,1,04,-,3,1,004,24,04,2009,,,,0,01,3,00025,3888,0
21,0813,02,40016,3,1,03,-,3,1,014,16,01,1999,03,2,,0,01,3,00025,3888,0
21,0813,02,40016,3,1,02,-,3,2,017,25,10,1995,04,2,,0,01,3,00025,3888,0
21,0813,02,40016,3,1,01,-,1,2,044,09,04,1969,03,3,,1,01,3,00025,3888,3963
21,0813,02,40016,1,1,01,-,1,1,043,03,08,1970,04,3,,1,01,3,00025,3888,7600
21,0813,02,40016,1,1,02,-,2,2,053,03,08,1960,02,6,,0,01,3,00025,3888,0
21,0813,02,40016,1,1,03,-,4,1,010,14,02,2003,02,4,,0,01,3,00025,3888,0
21,0813,02,40016,1,1,04,-,4,1,009,15,04,2004,02,3,,0,01,3,00025,3888,0
21,0813,02,40016,4,1,03,-,3,1,014,11,05,1999,03,2,,0,01,3,00025,3888,0
21,0813,02,40017,3,1,01,-,1,2,033,25,12,1979,02,3,,1,01,2,00026,5819,5809
21,0813,02,40017,3,1,02,-,3,2,016,27,10,1996,04,1,,0,01,2,00026,5819,0
21,0813,02,40017,3,1,03,-,3,1,015,11,11,1997,03,3,,0,01,2,00026,5819,0
21,0813,02,40017,3,1,04,-,3,1,013,15,03,2000,03,1,,0,01,2,00026,5819,0
21,0813,02,40017,3,1,05,-,3,2,011,25,06,2002,02,5,,0,01,2,00026,5819,0
21,0813,02,40017,5,1,01,-,1,1,021,25,07,1992,02,3,,1,01,2,00026,5819,11660
21,0813,02,40017,5,1,02,-,2,2,021,24,12,1991,03,3,,0,01,2,00026,5819,0
21,0813,02,40017,5,1,03,-,3,1,003,15,04,2010,,,,0,01,2,00026,5819,0
21,0813,02,40017,1,1,01,-,1,2,039,01,10,1973,00,,,0,01,2,00026,5819,0
21,0813,02,40017,1,1,02,-,3,2,021,10,07,1992,00,,,0,01,2,00026,5819,0
21,0813,02,40017,1,1,03,-,3,2,019,03,03,1994,04,3,,1,01,2,00026,5819,29044
21,0813,02,40017,1,1,04,-,3,1,012,04,08,2001,02,6,,0,01,2,00026,5819,0
21,0813,02,40017,1,1,05,-,3,2,009,09,07,2004,00,,,0,01,2,00026,5819,0
21,0813,02,40017,1,1,06,-,4,1,080,15,06,1933,00,,,0,01,2,00026,5819,0
21,0813,02,40017,1,1,07,-,4,2,080,15,02,1933,00,,,0,01,2,00026,5819,0
21,0813,02,40017,2,1,01,-,1,1,043,29,12,1969,03,3,,0,01,2,00026,5819,0
21,0813,02,40017,2,1,02,-,2,2,039,07,01,1974,03,3,,0,01,2,00026,5819,0
21,0813,02,40017,2,1,03,-,3,2,018,08,04,1995,04,3,,1,01,2,00026,5819,29044
21,0813,02,40017,2,1,04,-,3,1,011,13,08,2002,02,5,,0,01,2,00026,5819,0
21,0813,02,40017,2,1,05,-,4,1,088,10,08,1925,00,,,0,01,2,00026,5819,0
21,0813,02,40017,2,1,06,-,4,2,074,08,05,1939,00,,,0,01,2,00026,5819,0
21,0813,02,40041,4,1,02,-,2,2,054,26,06,1959,06,3,2,0,01,4,00027,4537,0
21,0813,02,40041,5,1,03,-,3,2,021,04,04,1992,04,3,,0,01,4,00027,4537,0
21,0813,02,40041,4,1,03,-,4,1,035,30,08,1977,06,4,3,0,01,4,00027,4537,0
21,0813,02,40041,4,1,04,-,3,2,034,09,05,1979,07,4,3,1,01,4,00027,4537,18181
21,0813,02,40041,4,1,05,-,4,2,007,13,06,2006,02,1,,0,01,4,00027,4537,0
21,0813,02,40041,4,1,06,-,4,2,005,10,05,2008,01,2,,0,01,4,00027,4537,0
21,0813,02,40041,4,1,07,-,4,1,003,20,05,2010,,,,0,01,4,00027,4537,0
21,0813,02,40041,5,1,08,-,4,2,000,28,12,2012,,,,0,01,4,00027,4537,0
21,0813,02,40041,5,1,07,-,4,2,002,20,12,2010,,,,0,01,4,00027,4537,0
21,0813,02,40041,5,1,06,-,4,1,005,30,08,2007,01,3,,0,01,4,00027,4537,0
21,0813,02,40041,5,1,05,-,3,2,012,26,12,2000,02,6,,0,01,4,00027,4537,0
21,0813,02,40041,5,1,04,-,3,1,015,30,03,1998,02,3,,0,01,4,00027,4537,0
21,0813,02,40041,2,1,03,-,3,1,000,27,10,2012,,,,0,01,4,00027,4537,0
21,0813,02,40041,1,1,01,-,1,2,059,05,10,1953,05,3,3,0,01,4,00027,4537,0
21,0813,02,40041,1,1,02,-,3,1,035,24,06,1978,07,5,3,1,01,4,00027,4537,9053
21,0813,02,40041,2,1,01,-,1,1,055,28,11,1957,08,4,4,1,01,4,00027,4537,9053
21,0813,02,40041,2,1,02,-,2,2,042,14,12,1970,07,4,3,0,01,4,00027,4537,0
21,0813,02,40041,4,1,08,-,4,1,001,28,05,2012,,,,0,01,4,00027,4537,0
21,0813,02,40041,5,1,01,-,1,2,050,27,05,1963,05,5,3,0,01,4,00027,4537,0
21,0813,02,40041,5,1,02,-,4,1,025,22,07,1988,04,3,,1,01,4,00027,4537,13580
21,0813,02,40041,4,1,01,-,1,1,063,12,11,1949,08,4,4,0,01,4,00027,4537,0
21,0813,02,40043,5,1,03,-,3,2,015,16,11,1997,03,3,,0,01,3,00028,5436,0
21,0813,02,40043,5,1,02,-,2,2,057,19,07,1956,02,5,,1,01,3,00028,5436,11083
21,0813,02,40043,5,1,01,-,1,1,062,26,11,1950,02,6,,0,01,3,00028,5436,0
21,0813,02,40043,4,1,04,-,4,2,008,14,06,2005,02,2,,0,01,3,00028,5436,0
21,0813,02,40043,4,1,03,-,4,1,037,02,01,1976,04,3,,0,01,3,00028,5436,0
21,0813,02,40043,4,1,02,-,3,1,040,07,05,1973,07,4,3,0,01,3,00028,5436,0
21,0813,02,40043,4,1,01,-,1,2,075,19,05,1938,05,3,2,1,01,3,00028,5436,16624
21,0813,02,40043,3,1,06,-,3,2,017,08,12,1995,04,3,,0,01,3,00028,5436,0
21,0813,02,40043,3,1,05,-,3,2,020,02,02,1993,07,2,3,0,01,3,00028,5436,0
21,0813,02,40043,3,1,04,-,3,1,028,26,07,1985,04,3,,0,01,3,00028,5436,0
21,0813,02,40043,3,1,03,-,3,2,030,23,06,1983,07,2,3,0,01,3,00028,5436,0
21,0813,02,40043,3,1,02,-,2,2,051,28,08,1962,03,1,,1,01,3,00028,5436,27706
21,0813,02,40043,3,1,01,-,1,1,055,11,10,1957,02,5,,0,01,3,00028,5436,0
21,0813,02,40080,2,1,04,-,3,2,007,12,05,2006,02,1,,0,01,2,00029,2190,0
21,0813,02,40080,2,1,03,-,3,1,017,26,10,1995,04,1,,0,01,2,00029,2190,0
21,0813,02,40080,2,1,02,-,3,1,020,15,07,1993,04,2,,1,01,2,00029,2190,4388
21,0813,02,40080,2,1,01,-,1,2,038,14,02,1975,02,6,,0,01,2,00029,2190,0
21,0813,02,40080,5,1,05,-,3,2,001,14,10,2011,,,,0,01,2,00029,2190,0
21,0813,02,40080,1,1,01,-,1,1,043,16,11,1969,04,3,,1,01,2,00029,2190,2194
21,0813,02,40080,5,1,04,-,3,1,007,02,10,2005,02,2,,0,01,2,00029,2190,0
21,0813,02,40080,5,1,01,-,1,1,038,10,05,1975,03,3,,1,01,2,00029,2190,4388
21,0813,02,40080,5,1,02,-,2,2,038,09,05,1975,03,3,,0,01,2,00029,2190,0
21,0813,02,40080,5,1,03,-,3,1,011,10,04,2002,02,5,,0,01,2,00029,2190,0
21,0813,02,40080,4,1,01,-,1,1,026,08,07,1987,03,1,,1,01,2,00029,2190,2194
21,0813,02,40110,1,1,01,-,1,1,053,08,08,1960,02,6,,0,01,4,00030,4447,0
21,0813,02,40110,1,1,02,-,2,2,045,07,11,1967,04,3,,0,01,4,00030,4447,0
21,0813,02,40110,1,1,03,-,3,1,020,13,08,1993,07,2,3,1,01,4,00030,4447,13311
21,0813,02,40110,2,1,01,-,1,1,051,02,02,1962,02,6,,0,01,4,00030,4447,0
21,0813,02,40110,2,1,02,-,2,2,051,01,09,1961,02,6,,0,01,4,00030,4447,0
21,0813,02,40110,2,1,03,-,3,1,026,14,08,1987,07,4,3,1,01,4,00030,4447,13311
21,0813,02,40110,2,1,04,-,3,1,017,07,08,1996,04,2,,0,01,4,00030,4447,0
21,0813,02,40110,4,1,01,-,1,1,060,30,08,1952,07,4,3,0,01,4,00030,4447,0
21,0813,02,40110,4,1,02,-,2,2,050,16,02,1963,02,5,,0,01,4,00030,4447,0
21,0813,02,40110,4,1,03,-,3,1,021,22,12,1991,07,2,3,0,01,4,00030,4447,0
21,0813,02,40110,4,1,04,-,3,2,018,07,06,1995,04,3,,1,01,4,00030,4447,17821
21,0813,02,40110,4,1,05,-,3,2,012,28,07,2001,02,6,,0,01,4,00030,4447,0
21,0813,02,40110,4,1,06,-,3,1,010,29,07,2003,02,4,,0,01,4,00030,4447,0
21,0813,02,40110,5,1,01,-,1,2,027,12,03,1986,04,3,,1,01,4,00030,4447,13366
21,0813,02,40110,5,1,02,-,2,1,027,16,12,1985,03,3,,0,01,4,00030,4447,0
21,0813,02,40110,5,1,03,-,4,1,053,11,09,1959,04,3,,0,01,4,00030,4447,0
21,0813,02,40110,5,1,04,-,3,2,006,30,08,2006,01,3,,0,01,4,00030,4447,0
21,0813,02,40110,3,1,01,-,1,1,045,01,08,1968,06,2,2,1,01,4,00030,4447,8874
21,0813,02,40110,3,1,02,-,2,2,029,03,07,1984,03,3,,0,01,4,00030,4447,0
21,0813,02,40116,4,1,05,-,3,2,005,11,07,2008,01,2,,0,01,2,00031,4683,0
21,0813,02,40116,3,1,01,-,1,1,033,22,03,1980,02,6,,0,01,2,00031,4683,0
21,0813,02,40116,3,1,02,-,2,2,031,11,06,1982,03,3,,1,01,2,00031,4683,14024
21,0813,02,40116,3,1,03,-,4,2,063,18,03,1950,02,3,,0,01,2,00031,4683,0
21,0813,02,40116,3,1,04,-,3,1,012,09,05,2001,02,6,,0,01,2,00031,4683,0
21,0813,02,40116,3,1,05,-,3,1,010,12,01,2003,02,4,,0,01,2,00031,4683,0
21,0813,02,40116,3,1,06,-,3,1,005,12,01,2008,01,2,,0,01,2,00031,4683,0
21,0813,02,40116,3,1,07,-,3,2,002,28,02,2011,,,,0,01,2,00031,4683,0
21,0813,02,40116,5,1,03,-,3,1,012,08,12,2000,02,6,,0,01,2,00031,4683,0
