"CD_A,C,2","PER,C,4","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S3P1,C,2","S3P1_2,C,1","S3P2,C,4","S3P2_ES,C,50","S3P3,C,1","S3P4_1,C,1","S3P4_2,C,1","S3P4_3,C,1","S3P4_4,C,1","S3P5,C,1","S3P5_ES,C,50","S3P6,C,2","S3P7,C,1","S3P7_1_1,C,1","S3P7_1_2,C,1","S3P7_2_1,C,1","S3P7_2_2,C,1","S3P8,C,1","S3P9,C,1","S3P10,C,1","S3P11_ES,C,100","S3P12_C,C,2","S3P12_ES,C,50","S3P14_C,C,2","S3P14_ES,C,100","S3P15,C,1","S4P1_1,C,1","S4P1_2,C,1","S4P1_3,C,1","S4P1_4,C,1","S4P1_5,C,1","S4P1_6,C,1","S4P1_7,C,1","S4P1_1_1,C,1","S4P1_1_2,C,1","S4P1_1_3,C,1","S4P1_1_4,C,1","S4P1_1_5,C,1","S4P1_1_6,C,1","S4P1_1_7,C,1","S4P1_1_ES,C,50","S4P1_2_1,C,1","S4P1_2_2,C,1","S4P1_2_3,C,1","S4P1_2_4,C,1","S4P1_2_5,C,1","S4P1_2_6,C,1","S4P1_2_7,C,1","S4P1_2_8,C,1","S4P1_2_9,C,1","S4P1_2_10,C,1","S4P1_2_11,C,1","S4P1_2_ES,C,50","S4P2_1,C,1","S4P2_2,C,1","S4P2_3,C,1","S4P2_4,C,1","S4P2_5,C,1","S4P2_6,C,1","S4P2_7,C,1","S4P3_1,C,1","S4P3_2,C,1","S4P3_3,C,1","S4P3_4,C,1","S4P3_5,C,1","S4P3_6,C,1","S4P3_7,C,1","S4P3_8,C,1","S4P3_9,C,1","S4P4,C,3","S4P4_1,C,3","S4P4_2,C,3","S4P5,C,3","S4P5_1,C,3","S4P5_2,C,3","S4P6,C,1","S4P6_1,C,2","S4P6_2,C,2","S4P6_3,C,2","S4P7,C,2","S4P7_1,C,2","S4P7_2,C,2","S4P7_3,C,2","S4P7_R1,C,50","S4P7_R2,C,50","S4P7_R3,C,50","S4P8,C,1","S4P8_1_1,C,2","S4P8_1_2,C,2","S4P8_1_ES,C,50","S4P9,C,1","S4P10,C,1","S4P10_1,C,2","S4P11_1,C,1","S4P11_2,C,1","S4P11_3,C,1","S4P11_4,C,1","S4P11_5,C,1","S4P11_6,C,1","S4P11_7,C,1","S4P11_8,C,1","S4P11_9,C,1","S4P11_10,C,1","S4P11_11,C,1","S4P11_12,C,1","S4P11_13,C,1","S4P11_14,C,1","S4P11_15,C,1","S4P11_16,C,1","S4P11_17,C,1","S4P11_ES,C,50","S4P12_1,C,1","S4P12_2,C,1","S4P12_3,C,1","S4P12_4,C,1","S4P12_5,C,1","S4P12_6,C,1","S4P12_7,C,1","S4P12_8,C,1","S4P12_9,C,1","S4P12_1_1,C,1","S4P12_1_2,C,1","S4P12_1_3,C,1","S4P12_1_4,C,1","S4P12_1_5,C,1","S4P12_1_6,C,1","S4P12_1_7,C,1","S4P12_1_8,C,1","S4P12_1_9,C,1","S4P12_1_10,C,1","S4P12_1_ES,C,50","S4P12_2_1,C,1","S4P12_2_2,C,1","S4P12_2_3,C,1","S4P12_2_4,C,1","S4P12_2_5,C,1","S4P12_2_6,C,1","S4P12_2_7,C,1","S4P12_2_8,C,1","S4P12_2_ES,C,50","S4P13_1,C,1","S4P13_2,C,1","S4P13_3,C,1","S4P13_4,C,1","S4P13_5,C,1","S4P14_1,C,2","S4P14_2,C,2","S4P14_3,C,2","S4P14_4,C,2","S4P14_5,C,2","S4P14_6,C,2","S4P14_7,C,2","S4P14_8,C,2","S4P14_9,C,2","S4P14_10,C,2","S4P14_11,C,2","S4P14_12,C,2","S4P14_13,C,2","S4P14_14,C,2","S4P14_15,C,2","S4P14_16,C,2","S4P15_1,C,1","S4P15_2,C,1","S4P15_3,C,1","S4P15_4,C,1","S4P15_5,C,1","S4P15_6,C,1","S4P15_7,C,1","S4P15_8,C,1","S4P15_9,C,1","S4P15_10,C,1","S4P15_11,C,1","S4P15_12,C,1","S4P15_13,C,1","S4P15_14,C,1","S4P15_15,C,1","S4P16_1,C,1","S4P16_2,C,1","S4P16_3,C,1","S4P16_4,C,1","S4P16_5,C,1","S4P16_6,C,1","S4P16_7,C,1","S4P16_8,C,1","S4P16_9,C,1","S4P16_10,C,1","S4P16_11,C,1","S4P16_12,C,1","S4P17_1,C,1","S4P17_2,C,1","S4P17_3,C,1","S4P17_4,C,1","S4P17_5,C,1","S4P17_ES,C,50","S4P17_6,C,1","S4P17_7,C,1","S4P18_1,C,1","S4P18_2,C,1","S4P18_3,C,1","S4P18_4,C,1","S4P18_5,C,1","S4P18_6,C,1","S4P18_7,C,1","S4P18_8,C,1","S4P18_9,C,1","S4P18_10,C,1","S4P18_11,C,1","S4P18_12,C,1","S4P19_1,C,1","S4P19_2,C,1","S4P19_3,C,1","S4P19_4,C,1","S4P19_5,C,1","S4P19_6,C,1","S4P19_7,C,1","S4P19_8,C,1","S4P19_9,C,1","S4P19_10,C,1","S4P19_11,C,1","S4P19_12,C,1","S4P19_13,C,1","S4P19_14,C,1","S4P19_15,C,1","S4P19_16,C,1","S4P19_17,C,1","S4P19_18,C,1","S4P19_19,C,1","S4P19_20,C,1","S4P20,C,1","S4P21,C,1","S4P22_1_1,C,1","S4P22_1_2,C,1","S4P22_1_3,C,1","S4P22_1_4,C,1","S4P22_1_5,C,1","S4P22_1_6,C,1","S4P22_2,C,1","FAC,N,6,0"
32,0813,32,40081,1,1,01,07,5,5532,ING CIVIL,3,2,1,2,1,1,,21,2,,,1,1,1,,5,ES AGRICULTOR SUPERVISION Y PROGRAMACION,61,ENCARGADO DE RANCHO,11,AGRICULTURA Y SIEMBRA DE CULIVOS,2,3,3,2,2,2,3,3,,,,,,,,,1,1,1,1,1,2,1,1,1,1,2,,3,3,3,3,3,3,4,5,6,4,1,2,3,,,,000,,,000,,,1,05,02,01,01,07,02,01,PROCESO,,,2,,,,1,1,7,2,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,0,0,0,1,0,1,0,,3,2,2,3,2,03,07,04,10,06,06,06,06,08,08,07,06,06,07,04,06,2,2,3,2,2,2,2,3,3,3,4,2,2,2,2,2,2,4,2,3,4,3,2,2,2,4,3,,3,1,2,,,,,2,3,2,2,2,2,3,3,3,3,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,3,3,4,2,4,1,1,1,2,11530
32,0813,32,40081,5,1,01,07,5,5127,lic. en ense�anza del ingles,3,2,2,2,2,1,,26,2,,,2,2,1,,1,ense�anza de ingles a alumnos,23,profesora en ense�anza de ingles,61,a la ense�anza educativa a alumnos  de 18 a�os en adelante,1,3,4,3,3,2,3,3,,,,,,,,,2,1,1,2,1,1,1,1,1,1,2,,3,4,3,3,3,3,3,4,5,1,2,3,6,,,,005,002,000,020,005,000,0,,,,00,,,,,,,1,01,02,,1,1,20,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,,1,1,1,1,2,1,2,1,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,3,3,3,3,2,11,08,08,09,08,09,08,09,09,09,09,09,09,09,07,09,3,3,4,2,2,2,2,3,2,2,3,2,2,2,2,1,1,3,1,3,3,3,1,1,1,1,3,,1,3,2,,,,,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,3,3,5,1,2,2,1,2,2,5789
32,0813,32,40081,4,1,01,07,5,5511,ingeniero mecanico,3,2,1,1,1,1,,22,2,,,1,1,1,,5,construye obras,71,contratista de obras,23,construcion de obras,2,1,3,3,3,2,4,4,,,,,,,,,2,1,1,1,1,2,1,1,1,1,2,,2,3,3,3,2,4,3,1,3,4,2,5,6,,,,014,007,003,035,035,000,7,08,02,02,00,,,,,,,1,01,02,,1,1,12,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,,1,1,2,1,2,1,2,1,1,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,4,4,2,2,2,01,08,01,07,11,07,08,08,08,01,05,07,05,04,01,01,3,3,4,4,2,2,2,2,3,4,4,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,4,,3,2,1,,,,,4,2,3,3,3,3,4,4,3,4,4,3,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,2,5,2,2,1,1,1,1,11530
32,0813,32,40082,5,1,01,02,6,,,,,,,,,,,,,,,,1,,1,maneja un taxy 156 de zacatecas y transporta pasajeros,83,taxista o chofer de taxy,48,transportan pasajeros,2,1,3,3,4,3,4,3,,,,,,,,,1,1,2,2,1,1,1,2,1,2,2,,2,3,3,4,3,4,4,2,4,6,5,3,1,,,,008,006,000,048,007,000,0,,,,00,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,1,,,,,,,,,,,,0,0,0,1,0,0,0,0,,4,4,5,2,3,11,08,11,11,09,11,07,08,08,07,09,08,09,08,06,07,3,3,4,3,2,2,2,3,2,2,3,2,2,2,3,5,2,3,2,3,4,1,1,2,2,3,3,,2,3,1,,,,,4,4,3,3,3,3,3,4,4,4,4,3,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,3,1,5,4,4,2,2,2,1,10550
32,0813,32,40082,2,1,02,02,6,,,,,,,,,,,,,,,,5,5,,,,,,,,4,4,4,4,3,4,4,0,1,0,0,1,0,0,,,,,,,,,,,,,,4,4,4,4,3,4,4,2,6,1,5,4,3,,,,000,,,000,,,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,1,1,casi no salen,4,4,2,5,5,06,08,06,11,10,08,09,10,08,10,10,10,10,10,05,08,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,2,4,4,2,2,2,4,4,,,,2,1,por las drogas y desinteres,,,4,4,2,3,4,4,4,4,4,4,3,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,3,4,5,4,4,1,1,1,1,27508
32,0813,32,40082,3,1,01,02,6,,,,,,,,,,,,,,,,2,,4,construcion de casas y mantenimiento,71,alba�il,23,construcion  de casa y mantenimiento,2,3,3,4,4,2,2,3,1,0,0,1,0,0,1,cobran mucho no tienen recursos,,,,,,,,,,,,,2,3,3,4,3,2,4,1,6,5,4,2,3,,,,021,005,000,014,005,001,1,05,05,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,4,4,2,4,08,08,09,09,10,10,10,09,09,10,08,05,10,10,05,10,3,2,3,2,2,2,2,3,2,2,3,2,3,5,2,2,2,2,2,3,4,3,1,1,1,2,5,,1,2,3,,,,,4,4,3,3,4,4,4,4,4,4,2,2,1,1,1,3,3,1,1,1,1,1,1,2,1,3,1,2,3,1,2,1,3,3,5,2,4,1,1,1,1,10550
32,0813,32,40082,1,1,01,03,3,,,,,,,,,,,,,,,,6,5,,,,,,,,3,4,3,4,3,4,3,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,,3,3,4,4,3,4,4,4,2,5,6,1,3,,,,014,010,000,000,,,2,05,05,00,00,,,,,,,1,01,00,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,0,0,0,0,1,0,1,0,,2,4,4,2,2,06,09,07,08,06,08,09,08,09,08,09,08,10,09,06,07,3,3,3,3,2,2,2,3,2,3,3,2,3,2,3,3,3,2,3,3,3,4,2,3,2,3,3,,1,2,3,,,,,3,4,3,3,3,3,3,4,4,4,4,3,1,1,2,3,3,3,1,2,1,1,1,2,1,1,2,2,1,2,1,2,3,1,5,2,5,1,1,1,2,21101
32,0813,32,40105,1,1,02,04,3,,,,,,,,1,,21,1,2,2,,,1,,1,CUIDA NI�OS,52,ASISTENTE EDUCATIVO,62,GUARDERIA DE NI�OS,2,4,4,3,4,3,3,2,,,,,,,,,1,1,1,2,2,2,2,2,1,1,2,,4,4,3,3,3,3,4,4,5,6,2,3,1,,,,005,005,000,000,,,0,,,,00,,,,,,,1,01,00,,1,1,4,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,0,0,0,0,1,0,0,0,,3,3,3,2,2,06,08,08,07,07,08,07,07,06,08,08,08,10,08,07,09,4,3,4,4,2,2,2,3,3,2,4,2,3,2,3,2,4,4,2,2,4,4,2,4,4,4,4,2,3,,1,,,,,3,3,3,4,3,3,4,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,3,5,2,2,1,1,1,1,9081
32,0813,32,40105,4,1,01,04,2,,,,,,,,1,,17,2,,,1,2,1,,1,IMPARTE CLASE DE GUITARRA,27,MAESTRO DE MUSICA,62,"FOMENTA LA SALUD,DEPORTE Y LA CULTURA",2,2,3,2,2,1,2,3,,,,,,,,,1,1,1,1,2,1,1,1,1,1,2,,2,3,2,2,2,2,3,5,4,3,2,6,1,,,,001,001,000,010,008,002,7,10,05,00,02,10,02,08,MUY INTERESANTE,SABIAS QUE,,1,01,00,,1,1,7,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,,1,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,3,3,3,07,07,06,08,08,06,07,08,08,08,08,09,10,09,07,07,3,3,3,3,3,2,3,2,2,3,3,3,2,2,3,2,2,2,1,2,2,2,1,2,2,3,2,,1,3,2,,,,,3,3,2,3,1,3,3,3,3,3,3,3,1,1,1,1,3,3,1,1,1,3,3,1,1,1,2,1,3,1,1,1,3,2,5,3,4,2,2,3,2,4353
32,0813,32,40105,2,1,01,04,3,,,,,,,,1,,18,2,,,2,2,6,5,,,,,,,,4,4,4,4,4,4,4,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,4,4,3,4,4,4,5,3,4,2,6,1,,,,000,,,000,,,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,1,0,0,0,,5,5,5,5,5,05,08,02,01,02,02,01,10,08,08,07,08,08,07,08,07,4,2,4,3,4,4,5,5,2,5,5,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,,1,2,3,,,,,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,3,1,1,3,3,1,1,3,3,3,1,3,3,1,3,5,4,6,6,6,6,6,6,3,4540
32,0813,32,40105,3,1,02,05,4,5120,MAESTRA DE EDUCACION,3,1,1,1,1,1,,20,2,,,1,2,1,,1,CORDINA UNA ESTANCIA INFANTIL,23,EDUCADORA,61,AL SERVICIO EDUCATIVO Y CUIDAR NI�OS,2,2,4,2,2,2,2,3,,,,,,,,,1,1,1,2,2,2,2,1,1,1,2,,2,3,3,3,2,2,3,6,4,3,2,5,1,,,,007,004,003,001,000,000,1,10,01,00,03,20,00,05,MUY INTERESANTE,VANIDADES,,1,01,02,,1,1,10,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,2,2,3,3,06,08,06,09,08,05,06,07,07,08,09,08,10,09,07,06,3,4,4,3,3,2,2,3,2,3,4,2,2,2,2,2,2,3,2,2,2,4,2,3,2,3,3,,2,3,1,,,,,2,2,3,2,2,3,3,3,3,4,3,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,3,3,5,2,3,1,1,1,1,13060
32,0813,32,40105,5,1,01,02,6,,,,,,,,,,,,,,,,1,,1,ESTAR CHECANDO EL TIEMPO DE LOS CAMIONES,31,CHECADOR,48,AL TRASPORTE URBANO,2,3,2,2,2,3,2,4,,,,,,,,,1,1,1,1,2,2,1,1,1,1,2,,2,3,3,3,3,3,4,1,5,6,2,3,4,,,,004,002,000,001,001,000,7,02,01,00,02,04,02,02,MUY INTERESANTE,PROCESO,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,3,2,2,01,03,01,11,01,01,01,01,02,04,05,05,10,08,02,01,4,4,4,3,2,2,2,4,2,3,3,3,2,2,3,2,5,5,5,5,5,4,1,3,3,3,3,,1,2,3,,,,,3,5,3,5,3,5,5,5,3,5,5,5,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,3,1,2,3,5,1,2,1,1,6,1,8707
32,0813,32,40110,3,1,02,07,2,5334,CONTADORA,3,2,2,2,1,2,,21,1,2,2,,,8,5,,,,,,,,2,3,2,2,2,4,2,,,,,,,,,2,1,1,2,2,1,1,2,1,2,2,,2,3,2,3,3,4,3,4,5,2,6,3,1,,,,001,000,000,003,001,000,7,04,02,00,00,,,,,,,1,01,03,,1,1,6,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,2,2,2,08,08,06,08,09,06,06,09,08,06,08,05,07,09,06,08,3,3,3,2,2,2,2,3,4,3,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,,1,3,2,,,,,2,3,2,3,2,2,3,3,2,3,3,2,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,4,1,1,1,1,3,2,11894
32,0813,32,40110,2,1,02,07,5,5511,DISE�O INDUSTRIAL,3,2,2,2,2,1,,23,2,,,1,2,8,3,1,AYUDO A UN REINGRESO ESTUDIANTIL,52,AUXILIAR EDUCATIVO,61,EDUCACION DE PRESCOLAR HASTA SECUNDARIA,2,2,2,1,1,1,2,1,,,,,,,,,1,1,1,2,2,1,2,2,1,1,2,,3,2,2,3,2,3,4,3,4,2,1,6,5,,,,020,005,002,006,000,000,0,,,,01,10,05,02,ANANIDADES,NATIONAL BIOGRAFIS,,1,01,02,,1,1,35,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,2,,1,2,2,2,2,1,2,2,1,,,,,,,,,,,,0,0,0,0,0,0,0,1,PORQUE AQUI NO HAY,3,3,5,2,2,05,08,05,08,08,07,08,08,08,06,08,07,04,04,01,08,2,2,4,4,2,1,2,3,3,2,3,2,3,2,2,2,1,3,2,3,4,2,1,1,1,4,3,,2,3,1,,,,,4,4,2,2,2,2,3,4,3,3,4,3,1,1,1,1,3,2,1,2,1,1,1,1,3,1,1,1,3,1,1,1,3,3,5,1,5,1,1,1,2,11894
32,0813,32,40110,1,1,01,08,2,7711,MEDICO FAMILIAR,4,1,1,1,2,1,,36,2,,,1,2,1,,1,"SUPERVISA A MEDICOS, ENFERMERAS Y ODONTOLOGOS",15,JEFA DE CONSULTA ESTERNA,62,DAR SERVICIO MEDICO A TRABAJADORES DEL SISTEMA FEDERAL,2,2,2,3,2,1,3,2,,,,,,,,,1,1,1,2,1,1,1,1,1,2,2,,3,3,3,3,2,2,3,6,5,2,1,4,3,,,,007,005,001,000,,,0,,,,02,15,07,03,PROCESO,NATIONAL BIOGRAFI,MUY INTERESANTE,1,01,02,,1,1,10,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,3,3,3,2,2,09,10,09,10,06,09,05,10,10,10,08,07,10,10,08,08,3,2,4,3,2,2,2,3,3,3,3,1,2,1,2,2,2,2,2,3,2,2,1,2,1,4,2,,1,2,3,,,,,2,4,2,3,3,3,2,2,3,3,4,1,2,2,2,1,2,2,2,3,1,2,1,2,1,1,1,1,3,3,1,1,2,3,5,2,2,2,1,2,1,17841
32,0813,32,40110,5,1,02,04,3,,,,,,,,2,,17,2,,,2,1,1,,1,SUPERVISA PERSONAL Y MERCANCIA,14,GERENTE,43,VENDER Y DISTRIBUIR ABARROTE,2,2,2,3,3,2,3,2,,,,,,,,,1,1,1,2,1,1,1,1,1,1,2,,2,2,3,3,2,3,2,6,4,3,2,5,1,,,,002,001,001,000,,,7,07,02,00,00,,,,,,,1,01,02,,1,1,49,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,,1,1,2,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,2,2,2,3,2,05,10,05,10,08,05,05,10,10,05,10,05,10,10,05,08,3,3,4,2,2,2,2,2,2,3,4,2,1,2,3,2,2,3,2,3,3,3,1,1,1,3,2,3,1,2,,,,,,4,3,2,2,2,4,2,4,3,4,3,3,1,2,1,1,1,1,1,3,1,3,1,1,1,3,1,2,3,3,2,1,3,4,5,4,4,4,3,3,2,11894
32,0813,32,40110,4,1,01,06,3,1800,AUXILIAR ADMINISTRATIVO,1,,,,,,,,,,,,,6,5,,,,,,,,2,3,3,2,1,3,3,,,,,,,,,1,2,1,2,1,1,1,1,1,2,2,,3,3,2,2,2,3,3,5,6,3,2,4,1,,,,021,007,007,000,,,0,,,,01,15,03,05,SELECIONES,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,2,1,2,,,,,,,,,,,,0,0,0,0,0,0,0,1,PROBLEEMAS DE SALUD,3,3,2,2,3,07,06,02,11,07,07,05,04,04,09,10,07,09,09,07,09,4,4,4,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,4,1,5,2,2,2,4,4,,3,1,2,,,,,3,4,3,3,3,3,3,3,3,4,3,2,1,2,1,1,3,2,1,3,1,2,1,1,1,1,1,1,1,2,1,1,5,3,5,1,2,1,1,1,2,5947
32,0813,32,40112,4,1,01,07,4,5611,INENIERO AGRONOMO ESPECIALISTA EN PARASITOLOGIA,3,1,1,1,1,1,,23,2,,,2,1,1,,1,ELEBORACION DE LA CARTOGRAFIA TEMATICA EN SUELOS,22,ESPECIALISTA EN CARTOGRAFIA E INFORMACION DE SUELO,93,ACTIVIDADES ESTADISTICAS Y GEOGRAFICAS,2,2,3,2,2,2,3,3,,,,,,,,,1,1,1,2,1,2,2,2,1,2,1,BIOTECNOLOGIA,2,3,2,2,2,3,3,3,2,4,1,5,6,,,,006,003,003,003,003,000,2,03,02,01,00,,,,,,,1,01,02,,1,1,8,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,1,2,1,2,2,1,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,3,2,3,07,08,06,09,08,06,06,08,08,06,07,08,08,08,05,08,3,3,4,3,2,2,3,3,3,3,3,3,2,3,3,1,2,2,2,2,2,3,2,2,2,2,3,,1,3,2,,,,,2,2,2,2,2,2,2,3,3,3,3,3,1,2,2,1,3,1,1,1,1,1,1,3,1,1,1,2,3,2,2,3,1,3,4,3,3,1,1,3,1,6073
32,0813,32,40112,1,1,02,02,6,,,,,,,,,,,,,,,,1,,1,ENDEREZA AUTOS Y OJALATERIA DE AUTOS,72,OJALATERO,81,ALA OJALATERIA Y PUNTURA DE AUTOS,2,2,3,3,3,3,3,3,,,,,,,,,1,1,1,2,2,2,1,1,1,1,2,,2,3,3,3,3,3,3,5,4,3,2,6,1,,,,007,007,000,001,001,000,1,03,01,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,3,2,2,08,08,08,08,06,07,04,08,07,07,08,08,09,09,09,09,4,3,2,2,2,2,4,3,2,3,4,2,2,2,3,3,3,3,3,4,3,4,3,3,2,2,4,1,2,3,,,,,,4,4,3,4,2,3,4,4,4,3,4,3,1,1,1,1,3,3,2,2,1,1,1,1,2,2,2,3,3,3,2,2,2,1,4,1,1,1,1,3,1,18154
32,0813,32,40112,3,1,02,04,3,,,,,,,,1,,18,2,,,2,2,2,,1,recibir a los ni�os en la entrada,52,responsable de recepcion,62,al cuidado de ni�os de 1 a 4 a�os,2,2,3,2,2,2,2,2,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,2,3,6,4,5,1,2,3,,,,000,,,004,000,000,0,,,,01,02,00,00,cocina,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,3,2,3,2,2,05,07,06,10,09,08,08,08,08,08,09,08,10,08,08,08,3,2,3,2,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,3,2,2,1,2,1,3,1,,2,,,,,3,4,2,3,2,2,3,3,3,3,3,2,3,3,1,1,3,3,1,1,1,1,1,3,1,3,1,3,3,3,2,3,5,4,5,3,6,6,1,6,3,18154
32,0813,32,40112,2,1,02,07,5,5311,SICOLOGIA,3,1,2,2,2,1,,23,2,,,2,1,1,,1,ES MAESTRA DE PRESCOLAR,23,MAESTRA DE PRESCOLAR,61,ENSE�ANZA DE PRESCOLAR,2,1,2,2,2,2,3,3,,,,,,,,,1,2,1,2,2,2,2,2,2,2,2,,3,3,3,3,3,3,3,4,3,6,2,5,1,,,,010,005,002,008,000,000,0,,,,00,,,,,,,1,02,00,,1,1,25,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,,2,1,1,2,2,2,2,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,0,,2,2,3,2,2,08,08,08,09,08,08,08,08,09,08,07,07,09,08,07,07,3,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,1,2,,3,,,,,3,4,3,3,3,3,3,3,4,4,3,3,3,1,1,1,3,3,1,1,1,1,1,2,1,3,3,3,3,1,2,3,3,3,4,4,4,1,1,1,2,12103
32,0813,32,40112,5,1,01,02,6,,,,,,,,,,,,,,,,7,,,,,,,,,3,3,2,2,2,3,3,,,,,,,,,1,2,1,1,1,2,1,1,1,1,2,,3,3,2,3,3,3,3,1,6,2,3,4,5,,,,002,001,001,003,001,000,0,,,,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,08,08,06,09,07,05,07,08,06,04,05,03,07,07,03,04,3,3,3,2,2,2,2,3,2,2,3,2,3,3,3,1,2,2,2,5,3,2,2,2,2,2,2,,2,1,3,,,,,2,3,2,2,3,3,3,3,3,3,3,3,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,3,3,2,1,2,1,1,2,2,6073
32,0813,32,40137,1,2,01,03,1,,,,,,,,,,,,,,,,1,,1,venta de cambaceo electronica y electrodomesticos,42,agente de ventas de cambaceo,46,muebles y articulos electronicos,2,3,3,4,4,3,3,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,3,3,3,3,3,3,3,6,4,5,3,1,2,,,,009,003,000,000,,,1,01,01,00,00,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,1,2,,,,,,,,,,,,0,0,0,0,1,0,0,0,,1,4,2,1,3,06,10,10,10,10,10,08,10,10,10,10,07,10,10,10,10,3,4,3,4,1,1,1,2,2,3,3,1,1,1,1,1,1,4,1,4,3,1,1,1,1,3,1,2,3,1,,,,,,4,4,4,4,4,4,4,4,4,3,3,3,1,2,1,2,3,3,1,1,1,2,1,1,1,1,1,2,2,2,1,1,3,2,5,1,5,1,1,1,2,5192
