"PER,C,4","AGEB,C,4","CD,C,2","PRO_VIV,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S4P24_1,C,1","S4P24_2,C,1","S4P24_3,C,1","S4P24_4,C,1","S4P24_5,C,1","S4P24_6,C,1","S4P24_7,C,1","S4P24_8,C,1","S4P24_9,C,1","S4P24_10,C,1","S4P25_1,C,1","S4P25_2,C,1","S4P25_3,C,1","S4P25_4,C,1","S4P25_5,C,1","S4P25_6,C,1","S4P25_7,C,1","S4P26_1,C,1","S4P26_2,C,1","S4P26_3,C,1","S4P26_4,C,1","S4P26_5,C,1","S4P26_6,C,1","S4P26_7,C,1","S4P26_8,C,1","S4P26_9,C,1","S4P26_10,C,1","S4P26_11,C,1","S4P27_1,C,1","S4P27_2,C,1","S4P27_3,C,1","S4P27_4,C,1","S4P27_5,C,1","S4P28_1,C,1","S4P28_2,C,1","S4P28_3,C,1","S4P28_4,C,1","S4P28_5,C,1","S4P28_6,C,1","S4P29,C,1","S4P29_ES,C,50","S4P29_1,C,1","S4P29_1_ES,C,50","S4P29_2,C,1","S4P29_3,C,1","S4P29_4,C,1","S4P29_5,C,1","S4P29_6,C,1","S4P30_1,C,1","S4P30_2,C,1","S4P30_3,C,1","S4P30_4,C,1","S4P30_5,C,1","S4P30_6,C,1","S4P30_7,C,1","S4P30_8,C,1","S4P31_1,C,1","S4P31_2,C,1","S4P31_3,C,1","S4P32,C,1","S4P32_1,C,1","S4P32_2,C,1","S4P33_1,C,1","S4P33_2,C,1","S4P33_3,C,1","S4P33_4,C,1","S4P33_5,C,1","S4P33_6,C,1","S4P33_7,C,1","S4P34,C,1","S4P34_1,C,1","S4P35,C,1","S5P1,C,1","S5P2_1,C,1","S5P2_2,C,1","S5P2_3,C,1","S5P2_4,C,1","S5P2_5,C,1","S5P2_6,C,1","S5P3,C,1","S5P4_1,C,1","S5P4_2,C,1","S5P4_3,C,1","S5P4_4,C,1","S5P4_5,C,1","S5P4_6,C,1","S5P4_7,C,1","S5P4_8,C,1","S5P4_9,C,1","S5P4_ES,C,20","S5P5,C,1","S5P6_1,C,1","S5P6_2,C,1","S5P6_3,C,1","S5P6_4,C,1","S5P6_5,C,1","S5P6_6,C,1","S5P6_7,C,1","S5P6_8,C,1","S5P6_9,C,1","S5P6_10,C,1","S5P6_11,C,1","S5P6_12,C,1","S5P6_13,C,1","S5P6_14,C,1","S5P7,C,1","S5P8,C,1","S5P9,C,1","S5P10_1,C,1","S5P10_2,C,1","S5P10_3,C,1","S5P10_4,C,1","S5P10_5,C,1","S5P10_6,C,1","S5OBS,C,50","FAC,N,6,0"
0809,4323,26,0037,10,0194,2,1,01,2,1,2,2,3,2,2,3,1,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,3,2,2,2,,2,,2,1,3,1,2,1,1,1,2,2,1,1,1,2,3,3,1,1,1,1,2,3,2,3,2,2,1,3,1,1,1,0,0,0,0,1,1,1,1,1,2,1,1,1,2,1,APOYO A PROYECTOS DE,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,,25447
0809,2242,26,0023,10,0224,1,1,02,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,2,2,2,3,2,3,3,1,,2,,1,2,,2,3,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,3,2,3,2,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15919
0809,5478,26,0053,10,0229,3,1,02,5,5,2,5,2,5,2,2,5,5,2,2,5,2,2,5,5,2,2,2,5,2,2,5,5,5,2,2,5,5,5,3,5,2,2,2,5,5,5,1,,1,,3,2,,2,5,4,4,1,4,1,4,1,4,5,5,5,2,,,2,5,4,2,5,4,5,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10757
0809,4200,26,0138,10,0364,5,1,02,1,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,3,2,2,2,3,3,2,2,1,,2,,2,2,,2,1,4,1,1,1,1,1,1,1,2,5,3,1,2,2,2,2,3,3,5,3,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8493
0809,4164,26,0150,10,0234,5,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,5,2,5,5,1,,1,,1,2,,2,1,4,1,1,4,1,1,1,4,1,1,1,1,2,2,2,2,2,2,3,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6670
0809,0478,05,0010,11,0073,1,1,02,3,2,2,2,2,5,5,3,3,5,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,1,,2,,1,2,,2,3,4,1,2,2,2,3,2,2,2,1,3,1,2,2,2,2,3,2,5,4,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22782
0809,0478,05,0038,11,0073,2,1,01,1,1,1,2,3,4,3,2,2,2,1,1,2,3,2,2,2,1,1,2,2,2,3,2,1,1,2,3,2,2,2,3,4,1,1,1,1,1,1,1,,1,,4,2,,2,4,1,1,1,1,1,1,1,1,3,3,3,1,1,1,2,1,2,2,1,2,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17508
0809,0478,05,0065,11,0073,3,1,04,2,2,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,1,,2,,3,2,,2,2,2,1,1,1,1,2,1,1,1,1,3,1,2,1,2,2,3,3,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20756
0809,0478,05,0090,11,0073,4,1,01,2,2,2,5,2,2,2,2,2,1,5,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,3,1,2,3,2,1,2,3,2,2,3,1,,1,,3,2,,2,2,1,2,1,1,1,3,3,4,3,2,2,1,1,1,1,1,1,1,1,1,1,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11354
0809,0478,05,0117,11,0073,5,1,04,2,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,1,,2,,3,2,,2,2,2,1,2,2,2,1,1,1,3,1,4,1,1,1,2,2,3,2,2,2,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20756
0809,0745,05,0058,11,0135,2,1,01,2,2,2,3,3,3,2,2,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,,1,,3,2,,2,3,2,1,1,1,1,1,1,1,3,3,3,1,1,1,3,2,2,3,2,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21667
0809,0745,05,0143,11,0135,5,1,03,2,2,2,2,3,3,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,2,2,2,2,3,3,3,DEPENDIENDO DEL TEMA,3,DISCOVERY INTERESANTE,2,2,,2,1,2,1,1,1,1,1,1,1,3,1,5,1,1,1,3,2,2,3,5,3,2,2,,1,1,0,0,1,0,0,0,1,1,1,2,1,3,1,2,3,2,,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,3,3,1,2,1,1,5,1,,10915
0809,2582,05,0027,11,0246,2,1,02,3,3,3,3,2,3,3,3,3,2,3,3,3,1,1,2,1,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,4,3,3,3,5,2,3,1,,2,,3,2,,2,3,3,3,1,1,1,1,1,1,4,1,1,2,,,2,3,2,2,2,2,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22494
0809,2582,05,0068,11,0246,4,1,03,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,1,,1,,3,2,,2,3,1,1,1,4,1,2,1,1,5,3,3,2,,,2,2,3,2,3,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34573
0809,0694,05,0042,11,0250,1,1,01,1,1,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,3,1,2,4,1,1,1,1,2,1,2,2,,2,,3,2,,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,3,3,2,1,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11074
0809,0694,05,0084,11,0250,3,1,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,1,,1,,3,2,,2,3,3,1,1,1,1,1,1,1,5,5,5,2,,,2,2,2,2,3,3,2,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19073
0809,0694,05,0105,11,0250,4,1,02,1,2,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,,1,,3,2,,2,3,4,4,1,2,1,4,1,1,2,1,3,1,2,2,1,1,1,2,1,3,3,2,,1,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23707
0809,068A,05,0008,11,0276,1,1,01,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,1,,1,,3,2,,2,2,3,1,1,2,1,1,1,1,3,1,1,1,2,1,2,2,3,2,3,3,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502
0809,068A,05,0046,11,0276,3,1,02,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,1,,1,,2,2,,2,1,2,2,1,1,1,2,1,2,1,3,1,1,2,2,2,2,2,3,3,4,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10835
0809,2510,05,0025,11,0366,1,1,02,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,5,3,2,2,3,3,2,2,3,5,3,1,,2,,3,2,,2,3,1,1,1,1,1,1,1,1,2,2,1,1,2,1,3,3,3,3,5,5,5,2,,3,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12411
0809,2510,05,0060,11,0366,2,1,03,3,3,3,2,2,2,2,2,3,3,3,2,3,3,2,3,2,3,3,2,3,2,3,2,2,2,2,3,3,2,3,3,2,3,2,2,2,2,2,2,,1,,3,2,,2,2,4,2,2,1,1,3,1,1,1,3,3,1,2,1,2,2,3,2,3,3,3,1,3,3,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18150
0809,2510,05,0095,11,0366,3,1,01,2,2,2,2,2,3,3,3,2,2,3,3,2,2,1,3,2,2,3,2,2,3,2,1,2,2,2,2,3,2,2,2,2,3,2,2,4,3,3,2,,2,,3,2,,2,3,1,1,1,3,1,3,1,1,1,3,1,1,2,2,1,2,2,3,2,3,2,1,1,4,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073
0809,0730,05,0004,11,0514,1,1,04,2,2,2,3,3,3,3,3,2,2,2,2,2,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,2,3,3,1,,1,,2,2,,2,1,4,1,1,1,1,1,1,2,3,3,4,1,2,2,2,2,2,2,3,3,2,2,,2,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13990
0809,0730,05,0069,11,0514,5,1,03,3,2,3,2,2,3,2,3,2,2,3,3,2,3,2,3,4,2,2,3,3,2,2,4,2,3,2,1,2,2,3,2,3,3,3,2,2,3,2,1,,1,,3,2,,2,2,1,1,1,1,1,1,1,1,1,2,3,2,,,2,2,3,3,3,3,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11438
0809,1067,05,0027,11,0519,1,1,01,2,2,2,2,2,3,3,2,2,1,2,2,2,3,2,3,2,2,2,3,2,4,2,3,2,2,2,2,3,2,2,2,2,2,3,3,3,2,3,2,,2,,2,2,,2,1,2,1,1,1,2,2,1,1,2,3,4,1,1,1,2,2,3,2,5,2,2,2,,2,1,1,0,0,0,0,0,1,2,1,3,1,1,1,3,1,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,,11606
0809,1067,05,0084,11,0519,3,1,03,2,2,2,3,3,2,3,2,2,3,1,3,2,2,3,2,3,3,2,2,2,2,3,2,3,2,3,2,4,3,4,3,3,4,2,3,3,3,2,1,,1,,3,2,,2,3,2,1,2,3,2,2,1,1,1,1,1,2,,,2,2,3,3,2,2,2,1,3,3,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27717
0809,1067,05,0142,11,0519,5,1,01,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,3,3,2,2,2,3,4,2,3,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,2,2,3,3,3,3,2,1,3,3,1,1,0,0,0,0,0,1,1,1,1,2,2,1,1,1,1,APOYO A ESTUDIANTES,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,2,1,,11561
0809,239A,05,0017,11,0004,1,1,01,2,2,3,2,2,2,4,3,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,4,4,3,1,,2,,2,2,,2,1,2,1,1,1,2,2,1,1,1,3,3,1,1,1,2,2,4,4,4,3,2,2,,3,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13544
0809,239A,05,0046,11,0004,2,1,01,4,2,2,4,2,4,4,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,4,2,2,1,,2,,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,4,2,,,2,2,3,2,3,3,3,2,,2,1,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7867
0809,239A,05,0066,11,0004,3,1,02,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,3,3,3,2,2,2,2,3,2,2,,2,,2,2,,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,3,2,3,3,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15733
0809,1457,05,0024,11,0025,2,1,01,3,3,3,3,2,2,3,2,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,3,2,2,2,1,,2,,3,2,,2,3,4,1,1,2,1,1,1,1,2,1,1,1,2,1,3,2,3,2,3,3,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5323
0809,1457,05,0045,11,0025,3,1,04,2,2,2,2,3,3,2,2,2,5,2,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,1,,1,,3,2,,2,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,3,3,3,3,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19411
0809,1457,05,0085,11,0025,5,1,01,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,2,1,,2,,2,2,,2,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,3,3,3,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10399
0809,0374,05,0093,11,0051,3,1,02,2,2,2,3,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,3,3,2,1,,3,ALGUNOS SON ABURRIDOS Y OTROS INTERESANTES,2,2,,2,1,3,1,1,3,1,1,1,4,3,3,3,1,1,1,2,3,3,3,2,2,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10604
0809,0374,05,0156,11,0051,5,1,01,2,2,3,2,1,3,2,2,3,2,2,3,2,3,2,3,4,2,3,2,4,3,4,3,2,3,2,2,3,2,2,3,2,2,2,3,2,3,2,2,,2,,2,2,,2,2,1,1,1,1,2,3,1,2,3,3,1,1,1,1,2,3,2,2,3,4,3,2,,3,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10378
0809,3472,05,0044,11,0133,2,1,02,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,3,3,2,2,2,2,2,2,2,2,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,2,3,3,1,2,2,2,2,3,2,3,3,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6954
0809,3472,05,0080,11,0133,3,1,01,1,1,1,2,1,1,2,2,2,2,2,3,3,3,2,3,3,2,2,2,2,1,2,2,2,1,1,1,3,2,3,3,3,2,1,2,3,2,2,2,,2,,3,2,,2,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,2,2,3,2,2,2,2,2,,2,1,1,1,1,0,0,0,1,1,1,3,3,3,1,1,3,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,,5113
0809,3472,05,0123,11,0133,4,1,02,2,2,2,2,2,3,3,2,2,2,2,3,2,3,2,3,2,2,2,2,1,1,2,2,2,2,1,2,3,2,3,2,3,1,1,3,3,2,2,1,,2,,2,2,,2,1,2,3,1,1,1,3,1,1,5,5,5,1,2,1,3,2,4,4,5,2,3,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7325
0809,3472,05,0161,11,0133,5,1,03,2,3,1,1,2,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,1,2,1,2,2,3,3,2,2,2,2,2,2,2,1,,1,,2,2,,2,2,1,1,2,2,2,2,2,2,1,1,5,2,,,2,2,2,2,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7506
0809,0745,05,0114,11,0135,4,1,03,1,1,1,1,2,4,2,1,1,1,4,4,3,1,4,1,4,1,1,1,1,1,1,3,1,1,1,1,3,1,4,4,4,1,1,3,1,3,3,1,,1,,2,2,,2,3,4,4,4,4,4,4,4,4,1,3,2,1,2,1,1,1,3,4,4,4,2,1,3,2,1,0,0,0,0,0,1,1,1,1,1,2,1,1,3,3,2,,3,1,1,1,2,2,2,2,1,1,1,1,1,1,1,7,2,1,1,1,1,1,1,1,,17532
0809,2898,05,0236,11,0170,4,1,02,2,2,2,2,3,4,4,3,4,3,1,3,1,1,3,2,2,3,1,2,2,1,2,3,2,2,2,2,3,4,3,2,2,2,2,2,2,2,2,1,,2,,3,1,1,2,3,2,1,1,1,1,3,1,1,3,1,3,1,2,1,1,1,1,3,2,1,1,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10614
0809,2898,05,0278,11,0170,5,1,02,3,1,1,2,1,2,2,2,2,1,2,4,3,2,1,2,1,2,1,1,2,2,1,2,1,3,3,3,3,3,3,2,3,1,2,3,4,2,2,2,,2,,2,2,,2,2,1,1,3,1,3,3,1,1,3,3,3,1,2,2,3,2,4,4,3,4,4,1,3,2,1,1,0,0,0,0,0,1,1,1,2,2,2,1,1,2,2,,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,3,1,2,1,1,1,,10695
0809,2582,05,0047,11,0246,3,1,06,2,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,,2,,2,2,,2,3,1,1,1,1,1,1,1,1,3,3,3,1,1,1,3,2,2,2,3,2,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30741
0809,2582,05,0086,11,0246,5,1,04,2,3,2,2,2,3,3,2,2,3,2,3,3,1,3,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,4,3,2,3,2,2,3,2,3,1,,2,,1,2,,2,3,2,1,1,1,1,2,1,3,1,1,1,1,1,1,2,2,3,3,2,3,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21966
0809,0694,05,0063,11,0250,2,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,4,2,,2,4,4,4,3,3,3,3,1,3,3,3,3,2,,,2,2,2,2,2,2,2,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738
0809,068A,05,0082,11,0276,5,1,02,1,1,1,3,1,2,2,2,3,3,2,4,2,2,2,1,3,2,2,3,5,3,3,2,2,2,3,1,3,2,3,3,2,2,2,2,3,3,2,1,,2,,2,2,,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,4,2,2,4,4,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11405
0809,3595,05,0003,11,0320,1,1,01,3,2,2,2,1,3,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,,2,,3,2,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,3,2,2,,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,3,2,2,,33981
0809,3595,05,0102,11,0320,4,1,01,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,2,2,2,3,2,3,1,,2,,3,1,4,1,1,1,1,1,1,1,2,1,2,3,3,1,1,1,1,2,2,3,3,3,3,2,2,,2,1,0,0,1,0,1,0,1,1,1,1,2,1,1,1,2,2,,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,3,2,3,1,3,2,4,5,2,,13522
0809,3595,05,0140,11,0320,5,1,01,2,2,3,2,2,3,2,2,2,2,2,3,3,1,1,2,3,3,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,,2,,2,2,,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,3,3,3,3,1,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,2,2,,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,1,2,2,2,2,2,2,,12099
0809,2440,05,0038,11,0356,2,1,02,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,3,2,3,2,1,,1,,3,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41090
0809,2440,05,0090,11,0356,4,1,02,2,2,5,2,5,2,5,2,2,2,2,2,3,2,3,3,5,2,2,2,2,2,2,5,2,2,2,2,3,2,3,2,3,2,3,2,2,5,2,1,,1,,5,2,,2,2,4,1,1,2,1,3,1,1,5,5,5,2,,,1,2,2,2,2,2,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19686
0809,2440,05,0116,11,0356,5,1,02,2,2,2,2,2,3,2,2,3,2,1,3,2,2,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,1,3,2,2,1,2,2,3,2,2,1,,1,,2,2,,2,1,3,1,1,2,1,3,1,1,1,1,1,1,2,1,2,2,2,3,3,2,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27274
0809,2046,05,0042,11,0432,2,1,02,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,3,3,3,3,1,,1,,4,2,,2,3,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,3,3,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14631
0809,2046,05,0071,11,0432,3,1,04,2,2,2,3,2,3,3,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,2,2,2,2,2,2,3,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39266
0809,2046,05,0123,11,0432,5,1,02,1,1,2,3,2,2,3,2,2,3,3,2,2,3,2,3,3,2,2,2,3,2,2,2,2,3,2,3,3,2,3,2,3,2,2,2,2,3,2,1,,2,,3,2,,2,2,1,2,1,1,1,1,1,1,1,1,1,2,,,3,3,3,3,3,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14265
0809,1067,05,0112,11,0519,4,1,02,2,1,2,4,3,2,3,3,2,4,3,3,2,3,2,3,4,3,3,2,2,3,2,3,3,2,2,3,2,2,2,3,2,3,2,2,3,2,1,1,,1,,2,2,,2,3,1,1,1,1,1,1,1,1,4,1,3,1,2,1,2,3,4,3,3,4,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41757
0809,239A,05,0089,11,0004,4,1,01,3,3,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,1,,1,,1,2,,2,3,4,1,1,1,2,1,1,1,1,1,5,2,,,5,5,3,2,2,2,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13176
