"R_DEF,C,2","PER,C,4","AGEB,C,4","CD,C,2","V_SEL,C,1","ENT,C,2","CON,C,4","PRO_VIV,C,4","N_HOG,C,1","N_REN,C,2","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","R_ELE,C,1","FAC,N,10,0","FAC18,N,10,0","ED_ENPECYT,C,1"
01,0809,2511,14,3,01,0268,0065,1,02,2,2,047,11,02,1962,06,3,1,,4006,0,4
01,0809,2511,14,3,01,0268,0065,1,03,3,2,024,23,02,1985,07,5,3,,4006,0,4
01,0809,2511,14,3,01,0268,0065,1,04,3,1,021,08,03,1988,07,2,3,,4006,0,4
01,0809,2511,14,4,01,0268,0084,1,01,1,1,047,11,03,1962,07,4,3,1,4006,4936,4
01,0809,2511,14,5,01,0268,0108,1,01,1,1,046,12,08,1963,07,5,3,1,4006,9871,4
01,0809,2511,14,5,01,0268,0108,1,02,2,2,033,05,08,1976,03,3,,,4006,0,4
01,0809,2511,14,5,01,0268,0108,1,03,3,2,014,30,12,1994,03,3,,,4006,0,4
01,0809,2511,14,5,01,0268,0108,1,04,3,2,006,05,01,2003,01,3,,,4006,0,4
01,0809,255A,14,1,01,0285,0018,1,01,1,1,041,16,09,1967,07,4,3,1,4854,8403,3
01,0809,255A,14,1,01,0285,0018,1,02,2,2,032,06,09,1976,03,3,,,4854,0,3
01,0809,255A,14,1,01,0285,0018,1,03,3,1,017,11,10,1991,04,1,,,4854,0,3
01,0809,255A,14,1,01,0285,0018,1,04,3,1,015,14,12,1993,04,1,,,4854,0,3
01,0809,255A,14,1,01,0285,0018,1,05,3,2,011,22,11,1997,02,6,,,4854,0,3
01,0809,255A,14,2,01,0285,0045,1,01,1,1,042,04,04,1967,10,5,5,1,4854,8403,3
01,0809,255A,14,2,01,0285,0045,1,02,2,2,044,20,01,1965,10,5,5,,4854,0,3
01,0809,255A,14,3,01,0285,0071,1,01,1,1,040,03,08,1969,04,4,,1,4854,8403,3
01,0809,255A,14,3,01,0285,0071,1,02,2,2,040,23,10,1968,07,4,3,,4854,0,3
01,0809,255A,14,3,01,0285,0071,1,03,3,1,011,04,02,1998,02,5,,,4854,0,3
01,0809,255A,14,4,01,0285,0095,1,01,1,1,034,31,01,1975,07,4,3,,4854,0,3
01,0809,255A,14,4,01,0285,0095,1,02,4,1,029,09,05,1980,09,3,4,1,4854,10124,3
01,0809,255A,14,5,01,0285,0124,1,01,1,1,033,10,04,1976,04,2,,1,4854,10804,3
01,0809,255A,14,5,01,0285,0124,1,02,2,2,033,13,03,1976,03,3,,,4854,0,3
01,0809,255A,14,5,01,0285,0124,1,03,3,1,014,29,01,1995,03,2,,,4854,0,3
01,0809,255A,14,5,01,0285,0124,1,04,3,1,008,16,05,2001,02,2,,,4854,0,3
01,0809,255A,14,5,01,0285,0124,1,05,3,2,005,19,11,2003,01,3,,,4854,0,3
01,0809,0500,14,4,01,0293,0104,1,01,1,2,058,19,10,1950,02,3,,,5347,0,3
01,0809,0500,14,4,01,0293,0104,1,02,4,2,062,04,06,1947,02,3,,,5347,0,3
01,0809,0500,14,4,01,0293,0104,1,03,3,1,032,13,04,1977,04,1,,,5347,0,3
01,0809,0500,14,4,01,0293,0104,1,04,3,2,040,07,06,1969,03,3,,,5347,0,3
01,0809,0500,14,4,01,0293,0104,1,05,4,1,020,24,06,1989,07,2,3,1,5347,25341,3
01,0809,0500,14,4,01,0293,0104,1,06,2,1,057,19,09,1951,02,6,,,5347,0,3
01,0809,0500,14,4,01,0293,0104,1,07,4,2,015,27,03,1994,03,3,,,5347,0,3
01,0809,0500,14,4,01,0293,0104,1,08,4,2,013,25,05,1996,03,1,,,5347,0,3
01,0809,0500,14,5,01,0293,0141,1,01,1,2,057,09,10,1951,00,,,1,5347,5077,3
01,0809,0500,14,5,01,0293,0141,1,02,4,1,010,09,03,1999,02,4,,,5347,0,3
01,0809,2668,14,1,01,0326,0019,1,01,1,1,038,20,10,1970,02,6,,,4869,0,2
01,0809,2668,14,1,01,0326,0019,1,02,2,2,050,21,03,1959,06,2,1,1,4869,11397,2
01,0809,2668,14,2,01,0326,0041,1,01,1,2,054,15,06,1955,02,3,,,4869,0,2
01,0809,2668,14,2,01,0326,0041,1,02,3,1,027,01,06,1982,02,5,,,4869,0,2
01,0809,2668,14,2,01,0326,0041,1,03,3,1,024,29,07,1985,03,3,,1,4869,12667,2
01,0809,2668,14,2,01,0326,0041,1,04,3,1,018,23,06,1991,02,6,,,4869,0,2
01,0809,2668,14,3,01,0326,0068,1,01,1,1,041,28,04,1968,02,6,,,4869,0,2
01,0809,2668,14,3,01,0326,0068,1,02,2,2,039,26,08,1969,03,3,,,4869,0,2
01,0809,2668,14,3,01,0326,0068,1,03,3,1,014,20,03,1995,03,1,,,4869,0,2
01,0809,2668,14,3,01,0326,0068,1,04,3,1,012,11,09,1996,03,1,,,4869,0,2
01,0809,2668,14,3,01,0326,0068,1,05,3,1,019,20,06,1990,03,3,,1,4869,16293,2
01,0809,2668,14,5,01,0326,0118,1,01,1,2,036,24,02,1973,03,3,,,4869,0,2
01,0809,2668,14,5,01,0326,0118,1,02,4,1,023,08,04,1986,02,6,,1,4869,15201,2
01,0809,2668,14,5,01,0326,0118,1,03,3,2,019,16,01,1990,03,3,,,4869,0,2
01,0809,2668,14,5,01,0326,0118,1,04,3,2,013,04,02,1996,03,1,,,4869,0,2
01,0809,2668,14,5,01,0326,0118,1,05,4,2,003,26,07,2006,,,,,4869,0,2
01,0809,2668,14,5,01,0326,0118,1,06,4,2,001,14,11,2007,,,,,4869,0,2
01,0809,262A,14,3,01,0328,0078,1,01,1,1,051,12,03,1958,02,6,,1,4791,12295,3
01,0809,262A,14,3,01,0328,0078,1,02,4,2,019,21,11,1989,04,3,,,4791,0,3
01,0809,262A,14,3,01,0328,0078,1,03,4,2,053,19,08,1955,06,2,1,,4791,0,3
01,0809,262A,14,4,01,0328,0111,1,01,1,1,031,30,09,1977,04,3,,,4791,0,3
01,0809,262A,14,4,01,0328,0111,1,02,2,2,025,14,02,1984,03,3,,1,4791,10506,3
01,0809,262A,14,4,01,0328,0111,1,03,3,1,007,16,01,2002,02,1,,,4791,0,3
01,0809,262A,14,4,01,0328,0111,1,04,3,2,001,14,06,2008,,,,,4791,0,3
01,0809,1320,14,1,01,0385,0016,1,01,1,2,058,28,12,1950,02,6,,,9039,0,2
01,0809,1320,14,1,01,0385,0016,1,02,3,1,028,26,08,1980,07,4,3,,9039,0,2
01,0809,1320,14,1,01,0385,0016,1,03,4,2,029,08,05,1980,07,4,3,1,9039,18565,2
01,0809,1320,14,2,01,0385,0040,1,01,1,1,046,06,07,1963,00,,,1,9039,10399,2
01,0809,1320,14,2,01,0385,0040,1,02,2,2,039,30,10,1969,02,6,,,9039,0,2
01,0809,1320,14,2,01,0385,0040,1,03,3,1,014,27,09,1994,03,3,,,9039,0,2
01,0809,1320,14,2,01,0385,0040,1,04,3,1,010,18,08,1998,02,5,,,9039,0,2
01,0809,1320,14,3,01,0385,0069,1,01,1,2,068,15,05,1941,02,2,,,9039,0,2
01,0809,1320,14,3,01,0385,0069,1,02,3,2,030,12,07,1979,07,4,3,1,9039,20650,2
01,0809,1320,14,3,01,0385,0069,1,03,3,1,028,08,12,1980,03,3,,,9039,0,2
01,0809,1320,14,3,01,0385,0069,1,04,3,1,027,11,07,1982,04,3,,,9039,0,2
01,0809,1320,14,4,01,0385,0098,1,01,1,1,070,11,04,1939,00,,,,9039,0,2
01,0809,1320,14,4,01,0385,0098,1,02,2,2,065,04,10,1943,00,,,,9039,0,2
01,0809,1320,14,4,01,0385,0098,1,03,3,2,028,07,05,1981,04,3,,1,9039,18565,2
01,0809,1320,14,5,01,0385,0128,1,01,1,2,050,26,11,1958,02,3,,1,9039,5327,2
01,0809,2668,14,2,01,0326,0041,2,01,1,1,054,30,05,1955,02,3,,1,4869,14246,2
01,0809,262A,14,1,01,0328,0026,1,01,1,1,049,18,10,1959,06,3,2,,4791,0,3
01,0809,262A,14,1,01,0328,0026,1,02,2,2,043,29,11,1965,07,5,3,1,4791,8721,3
01,0809,262A,14,1,01,0328,0026,1,03,3,2,016,23,01,1993,04,1,,,4791,0,3
01,0809,1744,14,1,01,0039,0012,1,01,1,1,048,07,05,1961,03,3,,1,4671,5279,2
01,0809,1299,14,5,01,0122,0385,1,01,1,1,047,25,09,1961,07,5,3,,4861,0,4
01,0809,1299,14,5,01,0122,0385,1,02,2,2,052,09,04,1957,07,6,3,,4861,0,4
01,0809,1299,14,5,01,0122,0385,1,03,3,2,019,15,06,1990,07,1,3,1,4861,16872,4
01,0809,1299,14,5,01,0122,0385,1,04,3,2,015,05,01,1994,03,3,,,4861,0,4
01,0809,1299,14,5,01,0122,0385,1,05,3,2,014,01,06,1995,03,2,,,4861,0,4
01,0809,1299,14,5,01,0122,0385,1,06,3,1,007,09,05,2002,02,1,,,4861,0,4
01,0809,159A,14,5,01,0300,0253,1,01,1,1,046,31,10,1962,07,5,3,,5701,0,4
01,0809,159A,14,5,01,0300,0253,1,02,2,2,040,15,11,1968,04,3,,1,5701,11047,4
01,0809,159A,14,5,01,0300,0253,1,03,3,2,016,13,11,1992,04,1,,,5701,0,4
01,0809,159A,14,5,01,0300,0253,1,04,3,1,005,14,09,2003,01,3,,,5701,0,4
01,0809,262A,14,5,01,0328,0138,1,01,1,2,066,12,12,1942,02,2,,,4791,0,3
01,0809,262A,14,5,01,0328,0138,1,02,3,2,024,08,09,1984,03,3,,,4791,0,3
01,0809,262A,14,5,01,0328,0138,1,03,3,2,030,13,01,1979,02,6,,1,4791,16817,3
01,0809,0579,21,5,02,0009,0074,1,01,1,1,081,07,12,1927,07,5,3,,4269,0,3
01,0809,0579,21,5,02,0009,0074,1,02,2,2,065,26,03,1944,03,3,,,4269,0,3
01,0809,0579,21,5,02,0009,0074,1,03,3,1,044,04,06,1965,07,1,3,1,4269,12356,3
01,0809,3272,21,2,02,0019,0041,1,01,1,1,028,27,09,1980,03,3,,,5122,0,3
01,0809,3272,21,2,02,0019,0041,1,02,2,2,024,31,01,1985,03,2,,1,5122,9770,3
01,0809,3272,21,2,02,0019,0041,1,03,3,1,007,21,07,2002,02,1,,,5122,0,3
01,0809,3272,21,2,02,0019,0041,1,04,3,1,005,23,05,2004,00,,,,5122,0,3
01,0809,3272,21,2,02,0019,0041,1,05,3,2,003,14,07,2006,,,,,5122,0,3
01,0809,3272,21,5,02,0019,0103,1,01,1,1,022,17,08,1986,02,6,,,5122,0,3
01,0809,3272,21,5,02,0019,0103,1,02,2,2,021,06,10,1987,03,3,,1,5122,9770,3
01,0809,3272,21,5,02,0019,0103,1,03,3,2,003,08,07,2006,,,,,5122,0,3
01,0809,3272,21,5,02,0019,0103,1,04,3,1,000,12,12,2008,,,,,5122,0,3
01,0809,3041,21,3,02,0021,0037,1,01,1,1,065,28,06,1944,02,3,,1,4514,14570,3
01,0809,3041,21,3,02,0021,0037,1,02,2,2,062,23,02,1947,02,5,,,4514,0,3
01,0809,3041,21,3,02,0021,0037,1,03,3,2,019,29,05,1990,04,3,,,4514,0,3
01,0809,3041,21,3,02,0021,0037,1,04,3,2,013,05,10,1995,03,3,,,4514,0,3
01,0809,3041,21,4,02,0021,0050,1,01,1,1,074,17,09,1934,00,,,,4514,0,3
01,0809,3041,21,4,02,0021,0050,1,02,2,2,075,29,02,1934,00,,,1,4514,9713,3
01,0809,3041,21,4,02,0021,0050,1,03,3,1,016,12,02,1993,04,3,,,4514,0,3
01,0809,1685,21,1,02,0121,0022,1,01,1,1,069,16,07,1940,00,,,1,5352,21634,4
01,0809,1685,21,1,02,0121,0022,1,02,2,2,050,07,04,1959,02,4,,,5352,0,4
01,0809,1685,21,1,02,0121,0022,1,03,3,2,030,21,03,1979,02,3,,,5352,0,4
01,0809,1685,21,1,02,0121,0022,1,04,3,1,019,14,08,1989,00,,,,5352,0,4
01,0809,1685,21,4,02,0121,0106,1,01,1,1,065,22,07,1944,02,3,,1,5352,10817,4
01,0809,1685,21,4,02,0121,0106,1,02,2,2,059,26,09,1949,02,2,,,5352,0,4
01,0809,3395,21,5,02,0143,0123,1,01,1,2,030,11,11,1978,02,3,,1,7669,8603,4
01,0809,3395,21,5,02,0143,0123,1,02,3,1,009,14,03,2000,02,3,,,7669,0,4
01,0809,3395,21,5,02,0143,0123,1,03,3,2,008,15,02,2001,02,2,,,7669,0,4
01,0809,1346,21,1,02,0169,0014,1,01,1,1,043,25,01,1966,00,,,,3731,0,3
01,0809,1346,21,1,02,0169,0014,1,02,2,2,044,16,01,1965,03,3,,,3731,0,3
01,0809,1346,21,1,02,0169,0014,1,03,3,1,021,02,07,1988,03,2,,1,3731,11005,3
01,0809,1346,21,1,02,0169,0014,1,04,3,2,016,15,04,1993,03,3,,,3731,0,3
01,0809,1346,21,1,02,0169,0014,1,05,3,2,012,04,01,1997,02,5,,,3731,0,3
01,0809,1346,21,2,02,0169,0047,1,01,1,1,032,15,03,1977,02,6,,,3731,0,3
01,0809,1346,21,2,02,0169,0047,1,02,2,2,027,27,07,1982,03,3,,1,3731,8461,3
01,0809,1346,21,3,02,0169,0074,1,01,1,1,064,12,10,1944,00,,,,3731,0,3
01,0809,1346,21,3,02,0169,0074,1,02,2,2,046,30,06,1963,02,6,,1,3731,7293,3
01,0809,1346,21,4,02,0169,0105,1,01,1,1,073,31,07,1936,06,3,1,1,3731,4183,3
01,0809,1346,21,5,02,0169,0143,1,01,1,1,042,05,01,1967,07,5,3,,3731,0,3
01,0809,1346,21,5,02,0169,0143,1,02,2,2,038,03,03,1971,07,5,3,1,3731,6970,3
01,0809,1346,21,5,02,0169,0143,1,03,3,2,012,12,12,1996,03,1,,,3731,0,3
01,0809,1346,21,5,02,0169,0143,1,04,3,1,011,03,08,1998,02,5,,,3731,0,3
01,0809,322A,21,5,02,0301,0092,1,01,1,1,035,03,12,1973,02,6,,,5764,0,4
01,0809,322A,21,5,02,0301,0092,1,02,2,2,056,11,03,1953,03,3,,1,5764,14934,4
01,0809,1878,21,3,02,0306,0188,1,01,1,1,028,06,09,1980,03,2,,,5959,0,2
01,0809,1878,21,3,02,0306,0188,1,02,2,2,028,26,10,1980,02,3,,1,5959,11559,2
01,0809,1878,21,3,02,0306,0188,1,03,3,1,010,26,01,1999,02,5,,,5959,0,2
01,0809,1878,21,3,02,0306,0188,1,04,3,2,009,12,09,1999,02,3,,,5959,0,2
01,0809,1878,21,3,02,0306,0188,1,05,3,1,008,01,11,2000,02,2,,,5959,0,2
01,0809,1878,21,4,02,0306,0234,1,01,1,1,030,05,05,1979,02,3,,,5959,0,2
01,0809,1878,21,4,02,0306,0234,1,02,2,2,031,03,08,1978,03,3,,1,5959,9643,2
01,0809,1878,21,4,02,0306,0234,1,03,3,2,010,06,07,1999,02,4,,,5959,0,2
01,0809,1878,21,4,02,0306,0234,1,04,3,1,006,23,09,2002,02,2,,,5959,0,2
01,0809,144A,21,3,02,0340,0042,1,01,1,1,070,11,11,1938,05,3,2,1,6692,12178,4
01,0809,144A,21,3,02,0340,0042,1,02,2,2,062,25,09,1946,02,3,,,6692,0,4
01,0809,144A,21,5,02,0340,0086,1,01,1,1,060,13,07,1949,06,3,3,1,6692,28764,4
01,0809,144A,21,5,02,0340,0086,1,02,2,2,058,20,05,1951,06,3,3,,6692,0,4
01,0809,144A,21,5,02,0340,0086,1,03,3,2,036,10,06,1973,06,3,3,,6692,0,4
01,0809,144A,21,5,02,0340,0086,1,04,3,1,031,01,02,1978,07,3,3,,6692,0,4
01,0809,144A,21,5,02,0340,0086,1,05,3,1,026,15,08,1982,04,3,,,6692,0,4
01,0809,0579,21,1,02,0009,0003,1,01,1,1,038,29,03,1971,06,3,2,1,4269,8175,3
01,0809,0579,21,1,02,0009,0003,1,02,2,2,037,17,10,1971,07,4,3,,4269,0,3
01,0809,0579,21,1,02,0009,0003,1,03,3,2,002,08,05,2007,,,,,4269,0,3
01,0809,0579,21,3,02,0009,0045,1,01,1,1,042,29,09,1966,04,2,,,4269,0,3
01,0809,0579,21,3,02,0009,0045,1,02,4,2,069,07,02,1940,02,6,,1,4269,9811,3
01,0809,0579,21,4,02,0009,0061,1,01,1,1,081,07,12,1927,07,5,3,,4269,0,3
01,0809,0579,21,4,02,0009,0061,1,02,2,2,065,26,03,1944,03,3,,,4269,0,3
01,0809,0579,21,4,02,0009,0061,1,03,3,1,044,04,06,1965,07,1,3,1,4269,12356,3
01,0809,4463,21,3,02,0016,0092,1,01,1,1,059,05,08,1950,03,3,,1,3381,8867,3
01,0809,4463,21,3,02,0016,0092,1,02,2,2,043,13,08,1965,02,6,,,3381,0,3
01,0809,4463,21,3,02,0016,0092,1,03,3,2,015,30,06,1994,03,2,,,3381,0,3
01,0809,3041,21,1,02,0021,0001,1,01,1,1,065,24,02,1944,03,3,,,4514,0,3
01,0809,3041,21,1,02,0021,0001,1,02,2,2,064,04,07,1945,07,4,3,1,4514,20099,3
01,0809,3041,21,1,02,0021,0001,1,03,3,1,042,19,06,1967,07,4,3,,4514,0,3
01,0809,3041,21,1,02,0021,0001,1,04,4,2,024,18,04,1985,07,4,3,,4514,0,3
01,0809,6652,21,1,02,0035,0028,1,01,1,1,073,01,11,1935,02,2,,,7615,0,3
01,0809,6652,21,1,02,0035,0028,1,02,2,2,063,27,05,1946,00,,,1,7615,31128,3
01,0809,6652,21,1,02,0035,0028,1,03,3,2,030,15,02,1979,02,2,,,7615,0,3
01,0809,6652,21,1,02,0035,0028,1,04,3,2,029,23,04,1980,02,2,,,7615,0,3
01,0809,3605,21,2,02,0043,0039,1,01,1,1,064,05,03,1945,03,3,,,5333,0,2
01,0809,3605,21,2,02,0043,0039,1,02,2,2,063,27,04,1946,03,1,,1,5333,17215,2
01,0809,3605,21,2,02,0043,0039,1,03,4,2,035,19,03,1974,03,2,,,5333,0,2
01,0809,3605,21,2,02,0043,0039,1,04,4,2,014,25,10,1994,03,2,,,5333,0,2
01,0809,3605,21,3,02,0043,0067,1,01,1,1,040,06,04,1969,03,3,,1,5333,10829,2
01,0809,3605,21,3,02,0043,0067,1,02,2,2,036,09,10,1972,03,3,,,5333,0,2
01,0809,3605,21,3,02,0043,0067,1,03,3,1,016,08,04,1993,04,1,,,5333,0,2
01,0809,3605,21,3,02,0043,0067,1,04,3,1,014,12,02,1995,03,2,,,5333,0,2
01,0809,3605,21,3,02,0043,0067,1,05,3,2,009,20,04,2000,02,4,,,5333,0,2
01,0809,3605,21,5,02,0043,0127,1,01,1,2,044,09,07,1965,02,6,,1,5333,21659,2
01,0809,3605,21,5,02,0043,0127,1,02,4,1,045,15,04,1964,02,6,,,5333,0,2
01,0809,3605,21,5,02,0043,0127,1,03,4,1,026,25,06,1983,04,2,,,5333,0,2
01,0809,3605,21,5,02,0043,0127,1,04,3,2,023,05,01,1986,03,3,,,5333,0,2
01,0809,3605,21,5,02,0043,0127,1,05,4,2,005,20,01,2004,01,2,,,5333,0,2
01,0809,3605,21,5,02,0043,0127,1,06,4,2,003,03,05,2006,,,,,5333,0,2
01,0809,3516,21,1,02,0100,0019,1,01,1,2,068,22,09,1940,02,3,,1,9533,6468,2
01,0809,3516,21,2,02,0100,0049,1,01,1,2,059,10,03,1950,02,5,,1,9533,17266,2
01,0809,3516,21,2,02,0100,0049,1,02,3,1,025,29,10,1983,03,1,,,9533,0,2
01,0809,3516,21,2,02,0100,0049,1,03,3,1,027,09,03,1982,04,2,,,9533,0,2
01,0809,3516,21,3,02,0100,0071,1,01,1,1,075,04,08,1934,00,,,1,9533,12936,2
01,0809,3516,21,3,02,0100,0071,1,02,2,2,072,12,04,1937,02,6,,,9533,0,2
01,0809,3516,21,3,02,0100,0071,1,03,4,2,011,12,09,1997,02,4,,,9533,0,2
01,0809,1685,21,2,02,0121,0053,1,01,1,1,052,02,08,1957,03,3,,,5352,0,4
01,0809,1685,21,2,02,0121,0053,1,02,2,2,055,15,06,1954,02,6,,,5352,0,4
01,0809,1685,21,2,02,0121,0053,1,03,3,1,025,20,09,1983,04,3,,,5352,0,4
01,0809,1685,21,2,02,0121,0053,1,04,3,2,023,07,08,1986,04,3,,1,5352,18352,4
01,0809,1685,21,2,02,0121,0053,1,05,3,2,015,12,08,1993,03,3,,,5352,0,4
01,0809,1685,21,3,02,0121,0081,1,01,1,2,053,15,06,1956,02,6,,,5352,0,4
01,0809,1685,21,3,02,0121,0081,1,02,3,1,024,15,07,1985,04,3,,1,5352,18352,4
01,0809,1685,21,3,02,0121,0081,1,03,4,1,043,06,01,1966,02,6,,,5352,0,4
01,0809,1685,21,3,02,0121,0081,1,04,4,2,019,06,03,1990,04,2,,,5352,0,4
01,0809,1685,21,5,02,0121,0132,1,01,1,1,027,22,07,1982,03,3,,1,5352,5421,4
01,0809,0511,21,1,02,0127,0037,1,01,1,1,053,20,03,1956,02,6,,,5855,0,3
01,0809,0511,21,1,02,0127,0037,1,02,2,2,029,28,04,1980,02,6,,1,5855,11102,3
01,0809,0511,21,1,02,0127,0037,1,03,3,1,005,30,10,2003,01,2,,,5855,0,3
01,0809,0511,21,1,02,0127,0037,1,04,3,2,011,30,12,1997,02,6,,,5855,0,3
01,0809,0511,21,2,02,0127,0066,1,01,1,1,074,18,10,1934,00,,,,5855,0,3
01,0809,0511,21,2,02,0127,0066,1,02,2,2,065,18,10,1943,00,,,,5855,0,3
01,0809,0511,21,2,02,0127,0066,1,03,4,1,080,15,04,1929,00,,,,5855,0,3
01,0809,0511,21,2,02,0127,0066,1,04,4,1,064,29,06,1945,02,6,,1,5855,22713,3
01,0809,3395,21,2,02,0143,0035,1,01,1,2,028,04,08,1981,04,3,,1,7669,8857,4
01,0809,3395,21,2,02,0143,0035,1,02,3,2,008,02,04,2001,02,2,,,7669,0,4
01,0809,3395,21,2,02,0143,0035,1,03,3,2,007,19,02,2002,02,1,,,7669,0,4
01,0809,3395,21,2,02,0143,0035,1,04,3,1,004,05,05,2005,,,,,7669,0,4
01,0809,639A,21,1,02,0230,0022,1,01,1,1,052,22,04,1957,02,6,,1,7125,10480,2
01,0809,639A,21,1,02,0230,0022,1,02,2,2,048,15,12,1960,02,6,,,7125,0,2
01,0809,6402,21,2,02,0230,0056,1,01,1,1,070,20,02,1939,02,6,,,7125,0,2
01,0809,6402,21,2,02,0230,0056,1,02,2,2,059,31,07,1950,02,3,,1,7125,10424,2
01,0809,639A,21,3,02,0230,0104,1,01,1,2,055,15,05,1954,02,5,,1,7125,10424,2
01,0809,639A,21,3,02,0230,0104,1,02,2,1,059,21,08,1949,02,5,,,7125,0,2
01,0809,639A,21,3,02,0230,0104,1,03,3,1,017,20,02,1992,04,2,,,7125,0,2
01,0809,639A,21,3,02,0230,0104,1,04,4,2,007,31,09,2001,02,1,,,7125,0,2
01,0809,0530,21,1,02,0239,0017,1,01,1,2,065,21,08,1943,04,3,,1,10167,7129,4
01,0809,0530,21,3,02,0239,0074,1,01,1,1,057,29,07,1952,09,2,4,1,10167,24026,4
01,0809,0530,21,3,02,0239,0074,1,02,2,2,056,17,06,1953,04,3,,,10167,0,4
01,0809,0530,21,3,02,0239,0074,1,03,3,2,026,21,03,1983,07,4,3,,10167,0,4
01,0809,0530,21,3,02,0239,0074,1,04,3,1,006,04,09,2002,01,3,,,10167,0,4
01,0809,0530,21,3,02,0239,0074,1,05,3,1,002,22,04,2007,,,,,10167,0,4
01,0809,4637,21,1,02,0288,0031,1,01,1,1,038,18,01,1971,03,3,,1,5940,10407,3
01,0809,4637,21,1,02,0288,0031,1,02,2,2,037,05,10,1971,06,2,2,,5940,0,3
01,0809,4637,21,1,02,0288,0031,1,03,3,2,014,02,02,1995,03,3,,,5940,0,3
01,0809,4637,21,1,02,0288,0031,1,04,3,1,008,02,03,2001,02,3,,,5940,0,3
01,0809,4637,21,1,02,0288,0031,1,05,3,1,004,02,06,2005,,,,,5940,0,3
01,0809,4637,21,2,02,0288,0057,1,01,1,2,086,10,08,1923,00,,,1,5940,6245,3
01,0809,4637,21,5,02,0288,0176,1,01,1,1,046,20,05,1963,02,6,,,5940,0,3
01,0809,4637,21,5,02,0288,0176,1,02,2,2,046,04,08,1963,03,3,,1,5940,21777,3
01,0809,4637,21,5,02,0288,0176,1,03,3,1,022,08,07,1987,01,4,,,5940,0,3
01,0809,4637,21,5,02,0288,0176,1,04,3,1,021,22,10,1987,02,4,,,5940,0,3
01,0809,322A,21,1,02,0301,0003,1,01,1,1,043,26,03,1966,03,3,,1,5764,10462,4
01,0809,322A,21,1,02,0301,0003,1,02,2,2,034,23,01,1975,03,3,,,5764,0,4
01,0809,322A,21,1,02,0301,0003,1,03,3,1,001,16,06,2008,,,,,5764,0,4
01,0809,322A,21,2,02,0301,0026,1,01,1,1,055,06,08,1954,00,,,,5764,0,4
01,0809,322A,21,2,02,0301,0026,1,02,2,2,053,17,12,1955,00,,,1,5764,9904,4
01,0809,1878,21,5,02,0306,0262,1,01,1,1,054,29,03,1955,03,1,,,5959,0,2
01,0809,1878,21,5,02,0306,0262,1,02,2,2,053,15,07,1956,02,6,,1,5959,9951,2
01,0809,1878,21,5,02,0306,0262,1,03,3,1,017,17,04,1992,04,1,,,5959,0,2
01,0809,144A,21,1,02,0340,0009,1,01,1,1,040,24,12,1968,07,3,3,,6692,0,4
01,0809,144A,21,1,02,0340,0009,1,02,2,2,040,26,07,1969,10,2,5,1,6692,9585,4
01,0809,144A,21,1,02,0340,0009,1,03,3,1,009,29,11,1999,02,3,,,6692,0,4
01,0809,144A,21,4,02,0340,0062,1,01,1,1,038,01,03,1971,04,3,,,6692,0,4
01,0809,144A,21,4,02,0340,0062,1,02,2,2,032,10,05,1977,03,3,,1,6692,11856,4
01,0809,144A,21,4,02,0340,0062,1,03,3,2,014,14,12,1994,03,2,,,6692,0,4
01,0809,144A,21,4,02,0340,0062,1,04,3,1,011,25,12,1997,02,5,,,6692,0,4
01,0809,5245,21,3,02,0364,0086,1,01,1,1,046,31,12,1962,07,4,3,,5651,0,2
01,0809,5245,21,3,02,0364,0086,1,02,2,2,040,23,07,1969,03,3,,1,5651,18677,2
01,0809,5245,21,3,02,0364,0086,1,03,3,2,021,04,03,1988,07,1,3,,5651,0,2
01,0809,5245,21,3,02,0364,0086,1,04,3,1,013,15,11,1995,03,3,,,5651,0,2
01,0809,5245,21,3,02,0364,0086,1,05,3,1,006,29,07,2003,01,3,,,5651,0,2
01,0809,5245,21,4,02,0364,0114,1,01,1,1,058,18,10,1950,07,6,3,1,5651,6230,2
01,0809,5245,21,5,02,0364,0138,1,01,1,1,060,15,06,1949,02,4,,,5651,0,2
01,0809,5245,21,5,02,0364,0138,1,02,2,2,030,06,07,1979,02,3,,1,5651,12140,2
01,0809,5245,21,5,02,0364,0138,1,03,3,1,012,19,04,1997,02,5,,,5651,0,2
01,0809,5245,21,5,02,0364,0138,1,04,3,1,006,19,07,2003,01,3,,,5651,0,2
01,0809,5245,21,5,02,0364,0138,1,05,3,2,001,15,12,2007,,,,,5651,0,2
01,0809,0579,21,2,02,0009,0029,1,01,1,1,028,23,02,1981,04,1,,1,4269,4962,3
01,0809,4463,21,2,02,0016,0051,1,01,1,1,049,20,05,1960,07,5,3,1,3381,7332,3
01,0809,4463,21,2,02,0016,0051,1,02,2,2,038,10,03,1971,02,6,,,3381,0,3
01,0809,4463,21,2,02,0016,0051,1,03,3,2,007,29,06,2002,02,1,,,3381,0,3
01,0809,4463,21,2,02,0016,0051,1,04,3,1,001,23,05,2008,,,,,3381,0,3
01,0809,4463,21,4,02,0016,0107,1,01,1,1,024,13,06,1985,07,5,3,,3381,0,3
01,0809,4463,21,4,02,0016,0107,1,02,2,2,025,08,08,1984,07,5,3,1,3381,8507,3
