"CD,C,2","PER,C,4","AGEB,C,4","ENT,C,2","CON,C,4","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","RFC_E,C,10","RFC_S,C,10","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
40,0811,3176,03,0090,0038,2,1,-,-,01,08/08/2011,01,10/01/2012,02,1,,01,02,4125
40,0811,3176,03,0090,0063,3,1,-,-,01,16/08/2011,01,22/01/2012,04,1,,01,01,4125
40,0811,3176,03,0090,0086,4,1,-,-,01,08/08/2011,01,10/01/2012,04,1,,01,03,4125
40,0811,3176,03,0090,0099,5,1,-,-,01,10/08/2011,01,12/01/2012,01,,,01,01,4125
40,0811,1856,03,0101,0023,1,1,-,-,01,19/08/2011,01,22/01/2012,02,1,,02,02,4679
40,0811,1856,03,0101,0049,2,1,-,-,01,17/08/2011,01,22/01/2012,03,1,,02,01,4679
40,0811,1856,03,0101,0120,5,1,-,-,01,22/08/2011,01,22/01/2012,03,1,,02,01,4679
40,0811,1964,03,0130,0076,4,1,-,-,01,01/08/2011,01,10/01/2012,04,1,,01,01,4486
40,0811,3176,03,0136,0029,1,1,-,-,01,10/08/2011,01,15/01/2012,04,1,,01,02,6581
40,0811,3176,03,0136,0046,2,1,-,-,01,09/08/2011,01,10/01/2012,02,1,,02,02,6581
40,0811,3176,03,0136,0069,3,1,-,-,01,09/08/2011,01,10/01/2012,01,,,01,01,6581
40,0811,3176,03,0136,0095,4,1,-,-,01,09/08/2011,01,10/01/2012,05,1,,02,03,6581
40,0811,3176,03,0136,0116,5,1,-,-,01,09/08/2011,01,10/01/2012,04,1,,02,01,6581
40,0811,2036,03,0226,0091,3,1,-,-,01,04/08/2011,01,10/01/2012,04,1,,02,01,7467
40,0811,2036,03,0226,0136,5,1,-,-,01,03/08/2011,01,10/01/2012,05,1,,01,04,7467
40,0811,2021,03,0238,0013,1,1,-,-,01,03/08/2011,01,10/01/2012,03,1,,01,02,5236
40,0811,2021,03,0238,0035,2,1,-,-,01,02/08/2011,01,10/01/2012,03,1,,03,01,5236
40,0811,2021,03,0238,0104,5,1,-,-,01,03/08/2011,01,10/01/2012,05,1,,01,02,5236
40,0811,3369,03,0248,0012,1,1,-,-,01,16/08/2011,01,22/01/2012,01,,,01,01,4385
40,0811,3369,03,0248,0050,3,1,-,-,01,15/08/2011,01,22/01/2012,05,1,,02,03,4385
40,0811,3369,03,0248,0087,5,1,-,-,01,21/08/2011,01,22/01/2012,02,1,,01,01,4385
40,0811,2248,03,0250,0016,1,1,-,-,01,04/08/2011,01,22/01/2012,02,2,02,01,01,5370
40,0811,2248,03,0250,0167,5,1,-,-,01,16/08/2011,01,22/01/2012,01,,,01,01,5370
40,0811,3335,03,0266,0049,2,1,-,-,01,12/08/2011,01,15/01/2012,04,1,,02,01,4546
40,0811,3335,03,0266,0080,3,1,-,-,01,15/08/2011,01,22/01/2012,05,1,,04,03,4546
40,0811,3335,03,0266,0106,4,1,-,-,01,18/08/2011,01,22/01/2012,04,1,,02,02,4546
40,0811,3335,03,0266,0132,5,1,-,-,01,12/08/2011,01,15/01/2012,04,1,,02,02,4546
40,0811,3091,03,0300,0029,2,1,-,-,01,19/08/2011,01,22/01/2012,04,1,,01,02,5472
40,0811,3091,03,0300,0072,4,1,-,-,01,17/08/2011,01,22/01/2012,02,1,,01,01,5472
40,0811,3091,03,0300,0094,5,1,-,-,01,19/08/2011,01,22/01/2012,02,1,,02,01,5472
40,0811,2962,03,0310,0081,3,1,-,-,01,18/08/2011,01,22/01/2012,02,1,,01,01,5493
40,0811,2962,03,0310,0143,4,1,-,-,01,17/08/2011,01,22/01/2012,02,1,,02,02,5493
40,0811,2962,03,0310,0178,5,1,-,-,01,18/08/2011,01,19/01/2012,06,1,,01,05,5493
40,0811,3053,03,0319,0011,1,1,-,-,01,22/08/2011,01,22/01/2012,04,1,,01,01,4403
40,0811,3053,03,0319,0043,2,1,-,-,01,12/01/2012,01,12/01/2012,02,1,,01,01,4403
40,0811,3053,03,0319,0069,3,1,-,-,01,17/08/2011,01,22/01/2012,04,1,,01,01,4403
40,0811,3053,03,0319,0128,5,1,-,-,01,13/08/2011,01,15/01/2012,02,1,,02,02,4403
40,0811,1964,03,0130,0011,1,1,-,-,01,26/08/2011,01,30/08/2011,04,1,,01,01,4486
40,0811,3119,03,0002,0023,2,1,-,-,01,23/08/2011,01,25/01/2012,04,1,,03,01,4979
40,0811,213A,03,0054,0114,5,1,-,-,01,24/08/2011,01,25/01/2012,02,1,,01,02,3813
40,0811,327A,03,0056,0024,1,1,-,-,01,24/08/2011,01,25/01/2012,03,1,,02,02,5438
40,0811,1856,03,0101,0082,3,1,-,-,01,24/08/2011,01,25/01/2012,04,1,,02,02,4679
40,0811,1856,03,0101,0106,4,1,-,-,01,22/08/2011,01,25/01/2012,03,1,,01,02,4679
40,0811,3369,03,0248,0032,2,1,-,-,01,23/08/2011,01,25/01/2012,02,1,,02,02,4385
40,0811,3369,03,0248,0070,4,1,-,-,01,21/08/2011,01,25/01/2012,03,1,,02,01,4385
40,0811,3335,03,0266,0028,1,1,-,-,01,22/08/2011,01,25/01/2012,03,1,,03,01,4546
40,0811,3091,03,0300,0011,1,1,-,-,01,26/08/2011,01,26/01/2012,02,1,,01,01,5472
40,0811,2962,03,0310,0018,1,1,-,-,01,22/08/2011,01,25/01/2012,04,1,,02,01,5493
40,0811,3053,03,0319,0098,4,1,-,-,01,22/08/2011,01,25/01/2012,04,1,,03,03,4403
40,0811,3180,03,0015,0041,2,1,-,-,07,12/01/2012,07,12/01/2012,,,,,,0
40,0811,213A,03,0054,0074,3,1,-,-,07,12/01/2012,07,12/01/2012,,,,,,0
40,0811,3439,03,0055,0065,3,1,-,-,05,15/01/2012,05,15/01/2012,,,,,,0
40,0811,2233,03,0080,0127,3,1,-,-,05,22/01/2012,05,22/01/2012,,,,,,0
40,0811,1964,03,0130,0096,5,1,-,-,07,12/01/2012,07,12/01/2012,,,,,,0
40,0811,2144,03,0139,0069,3,1,-,-,06,22/01/2012,06,22/01/2012,,,,,,0
40,0811,2144,03,0139,0084,4,1,-,-,05,15/01/2012,01,15/01/2012,05,1,,01,01,4509
40,0811,2144,03,0139,0101,5,1,-,-,07,15/01/2012,07,15/01/2012,,,,,,0
40,0811,2036,03,0226,0058,2,1,-,-,07,15/01/2012,07,15/01/2012,,,,,,0
40,0811,2021,03,0238,0072,4,1,-,-,07,15/01/2012,07,15/01/2012,,,,,,0
40,0811,2248,03,0250,0046,2,1,-,-,07,15/01/2012,07,15/01/2012,,,,,,0
40,0811,3091,03,0300,0051,3,1,-,-,05,22/01/2012,05,22/01/2012,,,,,,0
40,0811,2962,03,0310,0046,2,1,-,-,08,22/01/2012,08,22/01/2012,,,,,,0
40,0811,1964,03,0130,0035,2,2,-,-,01,25/08/2011,01,31/08/2011,,,,02,01,4486
40,0811,2248,03,0250,0016,1,2,-,-,01,05/08/2011,01,31/08/2011,,,,01,01,5370
28,0811,0658,04,0065,0020,2,1,-,-,01,04/08/2011,01,04/08/2011,05,1,,02,03,4069
28,0811,0658,04,0065,0037,3,1,-,-,01,01/08/2011,01,05/08/2011,04,1,,02,02,4069
28,0811,0658,04,0065,0056,4,1,-,-,01,04/08/2011,01,06/08/2011,02,1,,01,01,4069
28,0811,061A,04,0151,0013,1,1,-,-,01,05/08/2011,01,07/08/2011,04,1,,04,04,4830
28,0811,061A,04,0151,0040,2,1,-,-,01,05/08/2011,01,07/08/2011,05,1,,01,01,4830
28,0811,1707,04,0213,0020,1,1,-,-,01,02/08/2011,01,06/08/2011,05,1,,02,01,6266
28,0811,1707,04,0213,0100,3,1,-,-,01,04/08/2011,01,06/08/2011,04,1,,02,02,6266
28,0811,1707,04,0213,0136,4,1,-,-,01,04/08/2011,01,07/08/2011,05,2,02,01,02,6266
28,0811,1707,04,0213,0174,5,1,-,-,01,02/08/2011,01,06/08/2011,04,1,,01,02,6266
28,0811,1745,04,0232,0008,1,1,-,-,01,03/08/2011,01,07/08/2011,05,1,,02,05,5851
28,0811,1745,04,0232,0074,3,1,-,-,01,03/08/2011,01,07/08/2011,04,1,,03,03,5851
28,0811,1745,04,0232,0107,4,1,-,-,01,04/08/2011,01,07/08/2011,04,1,,01,02,5851
28,0811,1745,04,0232,0149,5,1,-,-,01,04/08/2011,01,07/08/2011,03,1,,01,02,5851
28,0811,1745,04,0252,0031,1,1,-,-,01,04/08/2011,01,07/08/2011,04,1,,02,02,4795
28,0811,1745,04,0252,0078,2,1,-,-,01,03/08/2011,01,07/08/2011,03,1,,03,01,4795
28,0811,1745,04,0252,0119,3,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,01,02,4795
28,0811,1745,04,0252,0155,4,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,02,02,4795
28,0811,1745,04,0252,0193,5,1,-,-,01,04/08/2011,01,07/08/2011,01,,,01,01,4795
28,0811,1694,04,0257,0010,1,1,-,-,01,04/08/2011,01,06/08/2011,03,1,,01,01,5299
28,0811,1694,04,0257,0036,2,1,-,-,01,03/08/2011,01,07/08/2011,04,1,,02,02,5299
28,0811,1694,04,0257,0075,3,1,-,-,01,04/08/2011,01,07/08/2011,05,1,,02,05,5299
28,0811,1694,04,0257,0121,5,1,-,-,01,03/08/2011,01,07/08/2011,05,1,,05,05,5299
28,0811,0126,04,0264,0007,1,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,02,01,6650
28,0811,0126,04,0264,0039,2,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,01,01,6650
28,0811,0126,04,0264,0067,3,1,-,-,01,02/08/2011,01,07/08/2011,06,1,,03,02,6650
28,0811,0126,04,0264,0128,5,1,-,-,01,01/08/2011,01,07/08/2011,05,1,,02,02,6650
28,0811,136A,04,0338,0047,2,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,02,01,5755
28,0811,0658,04,0350,0058,2,1,-,-,01,06/08/2011,01,06/08/2011,06,1,,03,01,4359
28,0811,0658,04,0350,0088,3,1,-,-,01,01/08/2011,01,06/08/2011,04,1,,01,02,4359
28,0811,0658,04,0350,0150,5,1,-,-,01,01/08/2011,01,06/08/2011,04,1,,02,02,4359
28,0811,1707,04,0213,0136,4,2,-,-,01,02/08/2011,01,06/08/2011,,,,01,01,6266
28,0811,2207,04,0034,0048,2,1,-,-,01,08/08/2011,01,13/08/2011,06,1,,02,02,2362
28,0811,2207,04,0034,0130,4,1,-,-,01,08/08/2011,01,13/08/2011,07,1,,03,03,2362
28,0811,2211,04,0034,0167,5,1,-,-,01,09/08/2011,01,14/08/2011,05,1,,02,02,2362
28,0811,0658,04,0065,0010,1,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,02,02,4069
28,0811,0658,04,0065,0079,5,1,-,-,01,13/08/2011,01,15/08/2011,04,1,,02,02,4069
28,0811,0732,04,0075,0019,1,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,01,01,5700
28,0811,0732,04,0075,0044,2,1,-,-,01,11/08/2011,01,14/08/2011,01,,,01,01,5700
28,0811,0732,04,0075,0065,3,1,-,-,01,10/08/2011,01,14/08/2011,02,1,,02,01,5700
28,0811,0732,04,0075,0089,4,1,-,-,01,10/08/2011,01,14/08/2011,05,1,,02,01,5700
28,0811,0732,04,0077,0023,1,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,01,02,6220
28,0811,0732,04,0077,0082,3,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,04,01,6220
28,0811,0732,04,0077,0123,4,1,-,-,01,10/08/2011,01,14/08/2011,05,1,,03,02,6220
28,0811,0732,04,0077,0156,5,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,01,01,6220
28,0811,1641,04,0127,0028,1,1,-,-,01,08/08/2011,01,14/08/2011,05,1,,02,03,5766
28,0811,1641,04,0127,0057,2,1,-,-,01,08/08/2011,01,14/08/2011,09,1,,01,06,5766
28,0811,1641,04,0127,0146,5,1,-,-,01,09/08/2011,01,14/08/2011,02,1,,02,02,5766
28,0811,061A,04,0151,0122,5,1,-,-,01,11/08/2011,01,14/08/2011,02,1,,02,02,4830
28,0811,0126,04,0177,0014,1,1,-,-,01,08/08/2011,01,14/08/2011,03,1,,01,02,5681
28,0811,0126,04,0177,0043,2,1,-,-,01,11/08/2011,01,14/08/2011,02,1,,01,02,5681
28,0811,0126,04,0177,0077,3,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,01,02,5681
28,0811,0126,04,0177,0122,4,1,-,-,01,05/08/2011,01,15/08/2011,02,1,,02,02,5681
28,0811,1105,04,0178,0008,1,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,01,03,6125
28,0811,1105,04,0178,0039,2,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,01,01,6125
28,0811,1105,04,0178,0067,3,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,02,02,6125
28,0811,1105,04,0178,0119,5,1,-,-,01,08/08/2011,01,15/08/2011,06,1,,01,02,6125
28,0811,1961,04,0193,0017,1,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,01,01,6274
28,0811,1961,04,0193,0049,2,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,01,02,6274
28,0811,1961,04,0193,0147,5,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,01,01,6274
28,0811,1567,04,0205,0004,1,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,02,02,4232
28,0811,1567,04,0205,0102,5,1,-,-,01,12/08/2011,01,15/08/2011,03,1,,01,01,4232
28,0811,1745,04,0232,0039,2,1,-,-,01,03/08/2011,01,15/08/2011,04,1,,03,01,5851
28,0811,1976,04,0243,0151,1,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,01,02,6309
28,0811,1942,04,0291,0080,4,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,04,01,5968
28,0811,1980,04,0346,0034,2,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,02,01,5193
28,0811,1980,04,0346,0054,3,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,02,02,5193
28,0811,1976,04,0346,0077,4,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,02,02,5193
28,0811,1976,04,0346,0098,5,1,-,-,01,09/08/2011,01,15/08/2011,04,1,,02,03,5193
28,0811,0658,04,0350,0125,4,1,-,-,01,08/08/2011,01,15/08/2011,02,1,,02,01,4359
28,0811,2207,04,0034,0012,1,1,-,-,01,09/08/2011,01,21/08/2011,06,1,,02,01,2362
28,0811,2211,04,0034,0091,3,1,-,-,01,15/08/2011,01,21/08/2011,04,1,,02,02,2362
28,0811,0732,04,0075,0106,5,1,-,-,01,17/08/2011,01,21/08/2011,04,1,,01,02,5700
28,0811,0732,04,0077,0058,2,1,-,-,01,17/08/2011,01,21/08/2011,03,1,,02,02,6220
28,0811,1641,04,0127,0079,3,1,-,-,01,11/08/2011,01,21/08/2011,04,1,,01,03,5766
28,0811,1641,04,0127,0113,4,1,-,-,01,19/08/2011,01,22/08/2011,02,1,,01,02,5766
28,0811,061A,04,0151,0095,4,1,-,-,01,16/08/2011,01,21/08/2011,05,1,,01,01,4830
28,0811,0126,04,0177,0149,5,1,-,-,01,08/08/2011,01,21/08/2011,04,1,,02,01,5681
28,0811,1105,04,0178,0097,4,1,-,-,01,16/08/2011,01,21/08/2011,09,1,,07,06,6125
28,0811,1567,04,0205,0047,3,1,-,-,01,12/08/2011,01,21/08/2011,05,1,,04,02,4232
28,0811,1567,04,0205,0075,4,1,-,-,01,15/08/2011,01,21/08/2011,03,1,,02,01,4232
28,0811,1707,04,0213,0052,2,1,-,-,01,04/08/2011,01,21/08/2011,04,1,,01,03,6266
28,0811,1976,04,0243,0174,2,1,-,-,01,16/08/2011,01,21/08/2011,04,1,,02,03,6309
28,0811,1976,04,0243,0249,5,1,-,-,01,17/08/2011,01,21/08/2011,04,1,,01,01,6309
28,0811,0126,04,0264,0103,4,1,-,-,01,15/08/2011,01,21/08/2011,01,,,01,01,6650
28,0811,1942,04,0291,0007,1,1,-,-,01,12/08/2011,01,21/08/2011,03,1,,05,05,5968
28,0811,1942,04,0291,0031,2,1,-,-,01,12/08/2011,01,21/08/2011,01,,,01,01,5968
28,0811,1942,04,0291,0057,3,1,-,-,01,15/08/2011,01,21/08/2011,03,1,,02,02,5968
28,0811,1938,04,0291,0103,5,1,-,-,01,12/08/2011,01,22/08/2011,03,1,,02,01,5968
28,0811,136A,04,0338,0060,3,1,-,-,01,11/08/2011,01,21/08/2011,04,1,,03,04,5755
28,0811,136A,04,0338,0075,4,1,-,-,01,02/08/2011,01,21/08/2011,07,1,,02,04,5755
28,0811,1980,04,0346,0013,1,1,-,-,01,16/08/2011,01,21/08/2011,05,1,,02,02,5193
28,0811,061A,04,0151,0065,3,1,-,-,01,27/08/2011,01,29/08/2011,02,1,,01,01,4830
28,0811,1961,04,0193,0081,3,1,-,-,01,23/08/2011,01,29/08/2011,01,,,01,01,6274
28,0811,1961,04,0193,0115,4,1,-,-,01,22/08/2011,01,29/08/2011,01,,,01,01,6274
28,0811,1976,04,0243,0195,3,1,-,-,01,11/08/2011,01,29/08/2011,03,1,,02,01,6309
28,0811,1976,04,0243,0219,4,1,-,-,01,26/08/2011,01,29/08/2011,01,,,01,01,6309
28,0811,0658,04,0350,0027,1,1,-,-,02,02/08/2011,01,29/08/2011,04,1,,02,02,4359
28,0811,1567,04,0205,0025,2,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
28,0811,1694,04,0257,0096,4,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
28,0811,136A,04,0338,0024,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
28,0811,136A,04,0338,0105,5,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
17,0811,1937,05,0016,0018,1,1,-,-,01,07/08/2011,01,07/08/2011,04,1,,02,02,4326
17,0811,1937,05,0016,0019,2,1,-,-,01,03/08/2011,01,07/08/2011,05,1,,02,03,4326
17,0811,1937,05,0016,0054,3,1,-,-,01,01/08/2011,01,07/08/2011,06,1,,01,02,4326
17,0811,1937,05,0016,0059,4,1,-,-,01,01/08/2011,01,07/08/2011,03,1,,01,03,4326
17,0811,1937,05,0016,0089,5,1,-,-,01,01/08/2011,01,07/08/2011,07,1,,02,02,4326
17,0811,2691,05,0059,0026,1,1,-,-,01,28/07/2011,01,28/07/2011,02,1,,01,01,4439
17,0811,2687,05,0064,0138,5,1,-,-,01,05/08/2011,01,07/08/2011,04,1,,01,04,4555
17,0811,2827,05,0109,0027,1,1,-,-,01,02/08/2011,01,07/08/2011,03,1,,03,03,5525
17,0811,2827,05,0109,0051,2,1,-,-,01,02/08/2011,01,07/08/2011,05,1,,02,01,5525
17,0811,2827,05,0109,0075,3,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,01,01,5525
17,0811,2827,05,0109,0107,4,1,-,-,01,03/08/2011,01,07/08/2011,07,1,,01,01,5525
17,0811,2827,05,0109,0127,5,1,-,-,01,02/08/2011,01,07/08/2011,06,1,,02,02,5525
17,0811,2174,05,0115,0037,2,1,-,-,01,04/08/2011,01,07/08/2011,02,1,,02,02,5759
17,0811,2174,05,0115,0084,4,1,-,-,01,05/08/2011,01,07/08/2011,04,1,,02,02,5759
17,0811,2174,05,0115,0101,5,1,-,-,01,04/08/2011,01,07/08/2011,05,1,,05,05,5759
17,0811,2282,05,0127,0055,2,1,-,-,01,03/08/2011,01,07/08/2011,03,1,,02,01,7068
17,0811,2282,05,0127,0091,3,1,-,-,01,03/08/2011,01,07/08/2011,04,1,,03,03,7068
17,0811,2282,05,0127,0138,4,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,01,02,7068
17,0811,2437,05,0148,0026,1,1,-,-,01,01/08/2011,01,07/08/2011,03,1,,02,02,4440
17,0811,2437,05,0148,0051,2,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,01,02,4440
17,0811,2437,05,0148,0087,4,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,02,02,4440
17,0811,2437,05,0148,0126,5,1,-,-,01,02/08/2011,01,07/08/2011,02,1,,02,02,4440
17,0811,198A,05,0188,0028,2,1,-,-,01,02/08/2011,01,07/08/2011,04,1,,01,02,5847
17,0811,198A,05,0188,0078,4,1,-,-,01,02/08/2011,01,07/08/2011,03,1,,02,02,5847
17,0811,198A,05,0188,0105,5,1,-,-,01,03/08/2011,01,07/08/2011,04,1,,01,02,5847
17,0811,4645,05,0319,0162,2,1,-,-,01,06/08/2011,01,07/08/2011,05,1,,03,01,6573
17,0811,4645,05,0319,0189,3,1,-,-,01,03/08/2011,01,07/08/2011,03,1,,02,02,6573
17,0811,4645,05,0319,0342,5,1,-,-,01,03/08/2011,01,07/08/2011,05,1,,05,05,6573
17,0811,426A,05,0405,0004,1,1,-,-,01,04/08/2011,01,07/08/2011,06,1,,01,03,4287
17,0811,426A,05,0405,0029,2,1,-,-,01,05/08/2011,01,07/08/2011,02,1,,02,01,4287
17,0811,426A,05,0405,0082,4,1,-,-,01,05/08/2011,01,07/08/2011,02,1,,02,02,4287
17,0811,2691,05,0059,0048,2,1,-,-,01,10/08/2011,01,14/08/2011,05,1,,01,01,4439
17,0811,2691,05,0059,0101,4,1,-,-,01,05/08/2011,01,14/08/2011,07,1,,01,01,4439
17,0811,2687,05,0064,0034,2,1,-,-,01,11/08/2011,01,14/08/2011,05,1,,03,04,4555
17,0811,2687,05,0064,0077,3,1,-,-,01,08/08/2011,01,14/08/2011,03,1,,03,02,4555
17,0811,440A,05,0117,0271,3,1,-,-,01,09/08/2011,01,14/08/2011,05,1,,02,01,5686
17,0811,159A,05,0229,0059,3,1,-,-,01,10/08/2011,01,14/08/2011,05,1,,01,01,6300
17,0811,0356,05,0349,0020,1,1,-,-,01,10/08/2011,01,14/08/2011,04,1,,02,02,5632
17,0811,0356,05,0349,0083,3,1,-,-,01,09/08/2011,01,14/08/2011,07,1,,03,04,5632
17,0811,0356,05,0349,0107,4,1,-,-,01,09/08/2011,01,14/08/2011,05,1,,01,01,5632
17,0811,0356,05,0349,0120,5,1,-,-,01,10/08/2011,01,14/08/2011,07,1,,02,02,5632
17,0811,426A,05,0405,0062,3,1,-,-,01,08/08/2011,01,14/08/2011,02,1,,01,01,4287
17,0811,0197,05,0406,0041,2,1,-,-,01,08/08/2011,01,14/08/2011,05,1,,05,02,7753
17,0811,0197,05,0406,0145,5,1,-,-,01,08/08/2011,01,14/08/2011,09,1,,08,08,7753
17,0811,2028,05,0414,0016,1,1,-,-,01,08/08/2011,01,14/08/2011,06,1,,02,01,5405
17,0811,2028,05,0414,0047,2,1,-,-,01,08/08/2011,01,14/08/2011,02,1,,02,02,5405
17,0811,2028,05,0414,0078,3,1,-,-,01,08/08/2011,01,14/08/2011,03,1,,01,02,5405
17,0811,2028,05,0414,0103,4,1,-,-,01,05/08/2011,01,14/08/2011,03,1,,01,03,5405
17,0811,0394,05,0143,0041,2,1,-,-,01,15/08/2011,01,21/08/2011,01,,,01,01,8485
17,0811,0394,05,0143,0070,3,1,-,-,01,15/08/2011,01,21/08/2011,04,1,,02,02,8485
17,0811,0394,05,0143,0118,5,1,-,-,01,15/08/2011,01,21/08/2011,04,1,,01,03,8485
17,0811,0290,05,0171,0020,1,1,-,-,01,15/08/2011,01,21/08/2011,01,,,01,01,3320
17,0811,0290,05,0171,0072,3,1,-,-,01,15/08/2011,01,21/08/2011,02,1,,02,01,3320
17,0811,4537,05,0234,0137,1,1,-,-,01,16/08/2011,01,21/08/2011,01,,,01,01,1893
17,0811,4537,05,0234,0236,2,1,-,-,01,16/08/2011,01,21/08/2011,06,1,,01,03,1893
17,0811,4522,05,0234,0319,3,1,-,-,01,17/08/2011,01,21/08/2011,05,1,,02,02,1893
17,0811,4537,05,0234,0392,4,1,-,-,01,17/08/2011,01,21/08/2011,05,1,,02,02,1893
17,0811,0356,05,0349,0052,2,1,-,-,01,15/08/2011,01,21/08/2011,03,1,,01,02,5632
17,0811,4433,05,0384,0049,2,1,-,-,01,18/08/2011,01,21/08/2011,05,1,,02,02,9786
17,0811,4433,05,0384,0159,5,1,-,-,01,18/08/2011,01,21/08/2011,02,1,,02,02,9786
17,0811,4433,05,0399,0029,1,1,-,-,01,18/08/2011,01,21/08/2011,05,1,,02,02,3105
17,0811,4433,05,0399,0117,2,1,-,-,01,16/08/2011,01,21/08/2011,03,1,,02,02,3105
17,0811,4433,05,0399,0198,3,1,-,-,01,18/08/2011,01,21/08/2011,04,1,,01,04,3105
17,0811,4433,05,0399,0252,4,1,-,-,01,17/08/2011,01,21/08/2011,04,1,,02,02,3105
17,0811,440A,05,0117,0074,2,1,-,-,01,24/08/2011,01,29/08/2011,05,1,,02,01,5686
17,0811,440A,05,0117,0324,4,1,-,-,01,23/08/2011,01,29/08/2011,01,,,01,01,5686
17,0811,440A,05,0117,0379,5,1,-,-,01,24/08/2011,01,29/08/2011,03,1,,02,01,5686
17,0811,2282,05,0127,0172,5,1,-,-,01,25/08/2011,01,29/08/2011,05,1,,01,02,7068
17,0811,159A,05,0229,0014,1,1,-,-,01,23/08/2011,01,29/08/2011,07,1,,02,04,6300
17,0811,159A,05,0229,0036,2,1,-,-,01,23/08/2011,01,29/08/2011,04,1,,01,04,6300
17,0811,159A,05,0229,0081,4,1,-,-,01,20/08/2011,01,29/08/2011,05,1,,04,01,6300
17,0811,426A,05,0405,0107,5,1,-,-,01,25/08/2011,01,29/08/2011,03,1,,01,01,4287
17,0811,2028,05,0414,0129,5,1,-,-,01,24/08/2011,01,29/08/2011,05,1,,02,02,5405
17,0811,159A,05,0229,0103,5,1,-,-,01,23/08/2011,01,29/08/2011,13,2,03,02,01,6300
17,0811,2691,05,0059,0073,3,1,-,-,01,25/08/2011,01,30/08/2011,03,1,,01,01,4439
17,0811,2691,05,0059,0135,5,1,-,-,01,24/08/2011,01,30/08/2011,02,1,,01,01,4439
17,0811,2687,05,0064,0002,1,1,-,-,01,25/08/2011,01,30/08/2011,05,1,,02,02,4555
17,0811,2687,05,0064,0108,4,1,-,-,01,23/08/2011,01,30/08/2011,05,1,,02,01,4555
17,0811,0290,05,0171,0047,2,1,-,-,01,25/08/2011,01,30/08/2011,01,,,01,01,3320
17,0811,0290,05,0171,0093,4,1,-,-,01,24/08/2011,01,30/08/2011,05,1,,02,03,3320
17,0811,0290,05,0171,0122,5,1,-,-,01,29/08/2011,01,30/08/2011,02,1,,01,01,3320
17,0811,4537,05,0234,0457,5,1,-,-,01,16/08/2011,01,30/08/2011,03,1,,02,02,1893
17,0811,4433,05,0384,0094,3,1,-,-,01,22/08/2011,01,30/08/2011,04,1,,04,01,9786
17,0811,4433,05,0384,0133,4,1,-,-,01,23/08/2011,01,30/08/2011,03,1,,02,01,9786
17,0811,4433,05,0399,0309,5,1,-,-,01,18/08/2011,01,30/08/2011,04,1,,02,01,3105
17,0811,0197,05,0406,0112,4,1,-,-,01,24/08/2011,01,30/08/2011,06,1,,04,01,7753
17,0811,2174,05,0115,0051,3,1,-,-,06,04/08/2011,01,30/08/2011,03,1,,01,03,5759
17,0811,159A,05,0229,0103,5,2,-,-,01,23/08/2011,01,23/08/2011,,,,02,01,6300
17,0811,159A,05,0229,0103,5,3,-,-,01,23/08/2011,01,23/08/2011,,,,02,02,6300
17,0811,2174,05,0115,0019,1,1,-,-,07,04/08/2011,01,31/08/2011,02,1,,02,02,5759
17,0811,0394,05,0143,0006,1,1,-,-,07,20/08/2011,05,31/08/2011,,,,,,0
17,0811,440A,05,0117,0018,1,1,-,-,07,31/08/2011,07,31/08/2011,,,,,,0
17,0811,2282,05,0127,0021,1,1,-,-,07,31/08/2011,07,31/08/2011,,,,,,0
