"CD,C,2","PER,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S4P23_1,C,1","S4P23_2,C,1","S4P23_3,C,1","S4P23_4,C,1","S4P23_5,C,1","S4P23_6,C,1","S4P23_7,C,1","S4P23_8,C,1","S4P23_9,C,1","S4P23_10,C,1","S4P23_11,C,1","S4P23_12,C,1","S4P24_1,C,1","S4P24_2,C,1","S4P24_3,C,1","S4P24_4,C,1","S4P24_5,C,1","S4P24_6,C,1","S4P24_7,C,1","S4P24_8,C,1","S4P24_9,C,1","S4P24_10,C,1","S4P25_1,C,1","S4P25_2,C,1","S4P25_3,C,1","S4P25_4,C,1","S4P25_5,C,1","S4P25_6,C,1","S4P25_7,C,1","S4P26_1,C,1","S4P26_2,C,1","S4P26_3,C,1","S4P26_4,C,1","S4P26_5,C,1","S4P26_6,C,1","S4P26_7,C,1","S4P26_8,C,1","S4P26_9,C,1","S4P26_10,C,1","S4P26_11,C,1","S4P27_1,C,1","S4P27_2,C,1","S4P27_3,C,1","S4P27_4,C,1","S4P27_5,C,1","S4P28_1,C,1","S4P28_2,C,1","S4P28_3,C,1","S4P28_4,C,1","S4P28_5,C,1","S4P28_6,C,1","S4P29,C,1","S4P29_ES,C,50","S4P29_1,C,1","S4P29_1_ES,C,50","S4P29_2,C,1","S4P29_3,C,1","S4P29_4,C,1","S4P29_5,C,1","S4P29_6,C,1","S4P30_1,C,1","S4P30_2,C,1","S4P30_3,C,1","S4P30_4,C,1","S4P30_5,C,1","S4P30_6,C,1","S4P30_7,C,1","S4P30_8,C,1","S4P31_1,C,1","S4P31_2,C,1","S4P31_3,C,1","S4P32,C,1","S4P32_1,C,1","S4P32_2,C,1","S4P33_1,C,1","S4P33_2_1,C,1","S4P33_2_2,C,1","S4P33_2_3,C,1","S4P33_2_4,C,1","S4P33_2_5,C,1","S4P33_2_6,C,1","S4P33_2_7,C,1","S4P34,C,1","S4P34_1,C,1","S4P35,C,1","S5P1,C,1","S5P2_1,C,1","S5P2_2,C,1","S5P2_3,C,1","S5P2_4,C,1","S5P2_5,C,1","S5P2_6,C,1","S5P2_ESP,C,50","S5P3,C,1","S5P4_1,C,1","S5P4_2,C,1","S5P4_3,C,1","S5P4_4,C,1","S5P4_5,C,1","S5P4_6,C,1","S5P4_7,C,1","S5P4_8,C,1","S5P4_9,C,1","S5P4_ES,C,20","S5P5,C,1","S5P6_1,C,1","S5P6_2,C,1","S5P6_3,C,1","S5P6_4,C,1","S5P6_5,C,1","S5P6_6,C,1","S5P6_7,C,1","S5P6_8,C,1","S5P6_9,C,1","S5P6_10,C,1","S5P6_11,C,1","S5P6_12,C,1","S5P6_13,C,1","S5P7,C,1","S5P8,C,1","S5P9,C,1","S5P10_1,C,1","S5P10_2,C,1","S5P10_3,C,1","S5P10_4,C,1","S5P10_5,C,1","S5P10_6,C,1","S5OBS,C,50","FAC,N,6,0"
02,0811,14,0047,1,1,03,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,3,2,,2,,2,2,,2,2,3,1,1,3,3,3,3,3,1,1,1,2,,,2,2,2,2,2,3,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50072
02,0811,14,0047,3,1,01,3,2,2,2,2,4,2,2,3,4,4,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,1,2,2,2,2,3,1,3,3,2,2,3,2,2,1,2,2,2,3,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,2,2,3,2,2,2,2,2,,1,1,0,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6623
02,0811,14,0047,4,1,02,3,3,3,3,4,1,2,4,4,4,4,1,1,2,2,2,2,4,2,2,2,2,2,2,2,2,3,2,4,2,2,2,1,2,3,2,2,2,1,1,2,2,2,3,2,1,1,1,2,2,3,1,,1,,2,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,2,3,3,2,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17439
02,0811,14,0147,1,1,01,2,2,2,3,2,4,2,3,3,3,4,2,2,2,2,2,2,2,3,2,2,2,2,3,3,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,4,1,,1,,2,2,,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,2,2,3,2,2,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12594
02,0811,14,0147,3,1,01,2,1,1,2,2,4,2,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,,2,,4,2,,1,1,1,1,2,1,1,1,1,1,3,2,1,1,2,2,3,2,2,3,2,3,3,2,2,,3,1,0,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15709
02,0811,14,0147,4,1,02,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2,2,1,,2,,2,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,5,3,2,2,,3,1,0,0,0,0,0,1,POR PLATICAS CON AMISTADES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22266
02,0811,14,0173,1,1,02,2,2,2,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,3,2,2,4,2,3,1,,1,,2,2,,2,2,2,2,1,2,1,2,1,1,3,1,1,1,2,1,1,2,2,2,2,3,2,1,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19296
02,0811,14,0304,1,1,03,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,1,3,2,2,2,2,2,2,2,2,3,1,3,3,2,2,3,2,2,1,2,2,2,3,2,,2,,3,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,2,3,3,3,2,,3,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18652
02,0811,14,0304,5,1,02,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,1,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,,2,,3,2,,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,,3,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18810
02,0811,14,0421,2,1,01,2,2,2,2,2,4,2,3,4,4,4,2,2,2,2,2,2,2,3,2,2,2,2,3,3,1,3,2,3,3,2,2,1,2,2,2,2,2,1,2,3,2,3,3,2,2,2,2,2,2,3,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,3,2,2,3,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11058
02,0811,14,0595,5,1,02,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,3,3,2,3,1,,2,,3,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,3,2,3,3,2,3,3,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12080
02,0811,14,0041,2,1,01,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,3,3,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,3,2,3,3,2,1,1,3,2,2,3,1,,2,,3,2,,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,2,3,3,3,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15882
02,0811,14,0058,4,1,01,2,2,2,2,1,3,1,3,1,2,3,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,3,2,3,3,2,1,1,3,2,2,3,1,,1,,2,2,,2,1,1,2,2,2,2,2,2,2,1,1,3,1,2,2,1,2,3,2,3,3,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11143
02,0811,14,0168,3,1,02,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,3,3,3,2,1,2,3,2,2,2,2,2,1,2,2,2,2,2,3,5,2,1,1,3,2,3,3,2,1,1,3,3,2,3,1,,1,,2,2,,2,1,1,2,2,2,1,2,2,1,1,1,3,1,2,2,3,2,3,3,3,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11109
02,0811,14,0168,5,1,01,2,2,2,2,2,4,3,2,2,4,3,2,2,2,1,1,1,2,2,2,1,1,1,3,3,2,3,2,2,2,2,1,2,2,2,3,1,3,2,1,3,1,3,3,2,1,1,3,3,3,3,1,,1,,3,2,,2,2,1,1,1,1,2,1,1,1,3,1,3,1,1,1,1,2,3,3,4,3,3,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555
02,0811,14,0348,1,1,02,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,1,2,2,3,3,2,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,1,2,2,3,2,2,1,,1,,3,2,,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,3,2,2,2,3,3,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16109
02,0811,14,0348,4,1,03,2,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,3,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,2,2,2,2,3,1,,2,,2,2,,2,1,2,1,1,1,1,1,1,1,3,4,3,1,2,1,3,2,3,3,3,3,3,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31654
02,0811,14,0448,2,1,01,2,1,1,1,1,3,2,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,5,1,2,1,1,3,2,3,3,2,1,2,3,3,3,2,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,3,3,3,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23584
02,0811,14,0595,3,1,01,3,2,2,2,2,3,2,3,2,4,3,2,1,2,1,1,2,3,2,3,2,1,2,3,3,2,2,2,2,1,2,2,2,2,2,5,1,2,1,1,3,2,3,3,1,1,1,3,3,3,2,1,,1,,1,2,,2,1,1,1,1,1,1,1,1,1,1,1,3,2,,,2,1,3,3,3,3,3,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30743
02,0811,14,0041,4,1,02,1,2,2,2,2,3,2,4,2,3,3,2,2,2,2,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,3,1,3,3,2,1,1,4,3,3,2,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,3,3,3,3,3,3,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14990
02,0811,14,0047,2,1,02,2,2,2,2,2,3,2,3,4,4,4,2,2,2,2,2,2,3,3,3,2,2,2,3,4,1,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,3,2,2,1,,2,,2,2,,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30849
02,0811,14,0168,1,1,01,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,5,2,3,1,1,3,2,3,3,2,1,1,3,2,3,2,1,,2,,3,2,,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,3,2,2,2,2,3,3,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298
02,0811,14,0173,4,1,01,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,3,2,2,2,1,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,3,3,2,2,2,,3,DEPENDE DE COMO LO PRESENTES,3,2,,2,3,2,2,1,1,1,1,2,2,3,1,1,1,1,1,2,2,2,2,2,3,4,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611
02,0811,14,0199,2,1,02,2,2,2,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,1,4,2,2,2,1,1,2,2,2,2,3,2,3,2,2,3,2,2,1,3,3,2,3,2,,2,,3,2,,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,3,3,4,4,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6115
02,0811,14,0199,3,1,01,2,2,3,3,2,2,1,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,3,1,4,1,2,2,3,3,3,2,2,1,3,3,3,2,,2,,2,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,,2,2,2,3,3,3,3,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6059
02,0811,14,0199,4,1,01,2,2,2,2,2,3,4,4,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,2,2,2,2,2,3,2,,2,,2,2,,2,1,2,1,1,2,2,1,1,1,2,3,3,1,2,1,3,2,2,3,2,2,2,2,2,,3,1,1,1,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4274
02,0811,14,0218,4,1,01,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,3,1,,2,,1,2,,2,1,1,1,2,1,2,1,1,1,3,3,4,1,2,2,3,2,2,3,2,2,3,2,2,,1,1,1,1,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9199
02,0811,14,0259,4,1,01,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,2,5,2,2,2,2,1,1,4,3,2,2,1,,1,,1,2,,2,1,1,1,1,1,1,1,1,4,1,1,1,2,,,2,2,2,2,2,3,2,2,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7162
02,0811,14,0304,4,1,01,2,2,2,2,2,4,2,3,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,2,3,1,,2,,2,2,,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,3,1,1,2,3,4,2,1,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12540
02,0811,14,0348,2,1,01,2,2,2,2,1,3,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,1,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,1,3,2,3,3,1,1,1,3,2,3,2,1,,1,,2,2,,2,2,2,2,3,3,2,2,2,2,1,1,2,2,,,3,3,2,3,3,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15961
02,0811,14,0366,2,1,02,2,2,2,2,2,3,2,3,2,3,3,3,2,2,2,1,1,2,2,3,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,2,3,3,2,2,1,3,2,2,3,2,,2,,2,2,,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,3,3,3,3,3,3,2,,3,1,0,0,0,0,0,1,UNIVERSIDAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16990
02,0811,14,0421,5,1,01,2,2,3,3,2,4,2,3,2,3,2,2,1,2,2,2,2,3,2,2,2,2,3,1,2,2,2,2,2,1,1,2,3,2,2,2,1,3,1,1,3,1,3,3,2,1,1,3,3,2,3,1,,2,,2,2,,2,1,1,1,2,2,1,1,1,2,1,2,3,1,2,1,3,1,3,3,3,3,2,2,2,,3,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28581
02,0811,14,0522,2,1,01,2,1,2,3,2,4,2,2,4,4,4,1,2,2,2,2,2,2,3,3,2,2,2,3,4,1,4,1,3,2,2,2,1,1,2,2,2,2,1,3,3,2,2,3,2,2,1,2,3,2,3,1,,1,,2,2,,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7499
02,0811,14,0595,2,1,02,1,2,2,2,2,3,3,3,2,3,3,3,3,2,2,3,2,3,3,2,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,3,3,2,2,2,3,3,2,1,,1,,2,2,,2,2,1,1,1,1,1,1,1,2,2,2,3,1,1,1,3,2,3,4,3,3,3,2,2,,3,1,1,0,0,0,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12890
02,0811,14,0595,4,2,02,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,3,3,2,2,2,3,2,3,2,1,,1,,4,2,,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,3,2,3,3,2,2,2,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16113
02,0811,14,0448,3,1,03,1,1,1,1,1,2,1,3,1,3,4,2,1,1,1,1,2,3,3,2,1,1,2,3,3,1,1,1,3,1,1,2,2,2,2,3,2,3,2,1,3,1,3,3,2,1,2,3,3,3,2,2,,3,DEPENDE DEL TEMA,3,2,,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,3,3,3,3,2,,3,1,0,0,0,0,0,1,UNIVERSIDAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29655
02,0811,14,0448,1,1,03,2,2,2,2,2,3,2,2,2,3,3,1,1,1,1,2,2,3,3,3,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,3,2,2,1,1,3,1,3,3,1,1,1,3,3,2,3,1,,1,,3,2,,2,3,3,1,1,1,1,1,1,1,3,3,3,1,2,1,1,1,3,2,3,3,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23724
02,0811,14,0337,5,1,02,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,1,3,3,2,2,2,1,1,1,1,2,1,2,3,2,3,1,1,3,1,3,3,1,1,1,3,3,2,3,1,,1,,3,2,,2,3,1,3,1,1,1,1,2,1,1,1,1,2,,,2,2,3,2,3,3,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22569
02,0811,14,0173,3,1,03,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,1,,2,2,,2,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,3,3,2,2,2,5,2,2,2,,2,1,1,1,0,0,0,1,GENTE QUE COMENTA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28056
02,0811,14,0366,1,1,01,2,2,2,3,2,2,2,2,3,3,3,5,2,2,2,3,2,3,3,2,3,2,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,5,3,2,5,2,2,2,3,2,5,2,1,,1,,3,2,,2,2,2,1,1,1,1,4,1,1,3,1,3,1,1,2,2,3,2,5,2,5,5,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31270
02,0811,14,0448,4,1,01,1,1,1,1,1,3,2,3,2,3,3,2,2,2,1,1,1,2,3,2,2,2,2,3,3,2,2,2,2,1,1,1,2,2,2,5,2,3,2,1,3,1,3,4,1,1,1,3,3,2,3,2,,2,,2,2,,1,3,1,1,1,1,2,2,1,1,4,2,4,1,2,1,1,2,3,3,3,3,3,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24314
02,0811,14,0595,4,1,03,2,2,3,3,3,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,2,3,1,,1,,3,2,,2,3,1,1,1,1,1,1,1,1,1,1,2,2,,,1,2,2,3,3,3,3,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13571
02,0811,14,0366,5,1,02,1,1,1,1,1,3,2,2,3,3,3,1,2,2,2,2,2,2,3,2,2,1,1,3,3,1,3,1,3,1,1,1,2,1,1,2,2,3,2,2,2,2,3,3,2,2,2,3,3,2,3,2,,2,,3,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,3,3,3,3,2,2,,1,1,1,1,0,0,0,0,,1,1,1,1,2,1,1,1,2,2,,2,1,1,2,2,2,2,2,1,2,1,1,1,1,5,2,1,2,2,1,2,4,2,,17108
02,0811,14,0168,4,1,01,2,2,2,2,2,3,2,3,2,3,3,2,2,2,1,1,2,4,3,3,2,1,2,3,3,2,2,2,2,1,2,1,2,2,2,3,1,3,1,1,2,2,3,2,1,1,2,2,3,2,3,1,,2,,3,2,,2,2,1,1,1,1,1,3,1,1,1,2,1,1,2,1,3,2,2,2,2,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10670
02,0811,14,0259,1,1,01,2,2,2,2,2,3,2,2,2,3,3,2,1,1,2,2,2,3,3,3,2,1,1,1,3,2,2,2,2,1,1,1,2,2,5,5,5,3,2,1,3,1,3,3,1,1,1,3,3,2,3,1,,2,,3,2,,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,3,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38554
02,0811,14,0403,2,1,02,3,2,2,2,2,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,3,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,2,3,2,2,2,4,2,2,2,1,,2,,1,2,,2,1,2,2,2,2,1,2,1,2,3,3,3,1,1,1,1,4,2,2,2,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10384
02,0811,14,0408,5,1,03,2,2,2,2,1,3,2,3,2,4,4,2,1,1,1,1,2,2,2,3,2,1,1,2,3,2,1,1,1,1,1,1,2,1,1,3,1,3,1,1,3,1,3,3,2,1,1,3,3,2,3,2,,2,,2,2,,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,3,3,2,2,,3,1,0,0,0,0,0,1,UNIVERSIDAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23389
02,0811,14,0259,2,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,1,3,1,1,3,2,3,3,2,1,1,4,3,2,3,1,,3,DEPENDE LOS TEMAS HAY UNOS MAS INTERESANTES,3,2,,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,3,3,3,2,2,,3,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15422
02,0811,14,0058,3,1,01,2,2,2,2,2,3,1,2,2,3,3,2,2,2,1,2,2,2,3,3,2,1,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,1,1,3,1,3,3,2,1,1,2,3,2,2,1,,2,,2,2,,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,3,3,3,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13400
16,0811,15,0020,1,1,06,2,2,1,1,1,1,2,1,3,2,2,1,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,3,2,2,1,1,1,1,2,2,1,,2,,1,2,,2,1,1,1,2,1,2,1,1,2,3,1,1,1,2,1,3,2,2,3,3,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11481
16,0811,15,0020,2,1,01,1,1,2,2,1,3,2,2,2,2,3,3,1,2,2,2,2,3,2,2,1,1,2,3,4,3,3,1,2,4,2,1,2,1,2,3,2,3,1,1,2,2,3,3,3,2,1,2,3,2,2,2,,2,,2,1,3,2,1,1,1,2,1,2,1,1,2,3,3,2,1,1,1,1,2,2,3,3,3,3,2,2,,1,1,0,0,1,0,0,0,,1,1,1,3,1,1,1,1,2,2,,1,1,1,2,1,1,2,1,1,2,2,1,1,1,3,2,1,3,3,3,3,1,1,,10031
16,0811,15,0020,4,1,02,3,3,3,3,3,1,3,4,4,3,3,1,2,3,2,3,4,4,3,3,3,4,2,2,1,2,4,1,2,4,3,3,2,2,3,1,2,3,3,3,3,3,2,2,1,3,4,4,2,2,3,2,,1,,3,2,,2,4,3,1,1,3,1,3,1,3,5,3,3,1,2,2,2,3,1,4,1,3,4,4,2,,2,1,1,0,0,0,0,0,,1,1,1,1,2,1,1,1,2,2,,3,1,1,1,1,1,1,1,1,1,1,2,2,1,4,2,2,1,2,1,2,1,4,,11481
16,0811,15,0030,2,1,02,1,1,2,2,2,3,2,2,2,3,4,3,1,2,1,1,1,2,2,2,2,2,1,3,4,1,4,1,3,1,1,1,2,1,1,2,1,2,1,1,3,1,2,3,3,2,1,2,2,1,2,2,,2,,3,1,3,2,2,2,2,1,1,2,2,1,1,3,1,3,1,1,1,1,3,2,3,2,3,4,2,2,,1,1,1,0,1,0,1,0,,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,1,2,2,2,1,2,2,1,1,1,4,2,1,2,2,1,3,2,2,,14377
